r,t,y,AnnualVariableOperatingCost
REGION,CIVEL1TRP00X,2023,0.0005500242915503218
REGION,CIVEL1TRP00X,2024,0.0006123686242412444
REGION,CIVEL1TRP00X,2025,0.0006741596367912851
REGION,CIVEL1TRP00X,2026,0.0007612032708733958
REGION,CIVEL1TRP00X,2027,0.0008138061958059908
REGION,CIVEL1TRP00X,2028,0.0008437643088162821
REGION,CIVEL1TRP00X,2029,0.0008733005565185744
REGION,CIVEL1TRP00X,2030,0.0008952628312567492
REGION,CIVEL1TRP00X,2031,0.0009374385068398325
REGION,CIVEL1TRP00X,2032,0.0009807694475455551
REGION,CIVEL1TRP00X,2033,0.0010259813850045712
REGION,CIVEL1TRP00X,2034,0.0010943415898617616
REGION,CIVEL1TRP00X,2035,0.0011639632677302569
REGION,CIVEL1TRP00X,2036,0.001247250461708526
REGION,CIVEL1TRP00X,2037,0.0013319929471496536
REGION,CIVEL1TRP00X,2038,0.0014183210053409015
REGION,CIVEL1TRP00X,2039,0.0015063688305021004
REGION,CIVEL1TRP00X,2040,0.0015962803806436876
REGION,CIVEL2DIP00X,2015,0.0002638362693165019
REGION,CIVEL2DIP00X,2016,0.0002747385914764735
REGION,CIVEL2DIP00X,2017,0.0002711976005875577
REGION,CIVEL2DIP00X,2018,0.00029124607787124276
REGION,CIVEL2DIP00X,2019,0.00031720950979223684
REGION,CIVEL2DIP00X,2020,0.0003206296921414968
REGION,CIVEL2DIP00X,2021,0.0003590781103015626
REGION,CIVEL2DIP00X,2022,0.00037787297942315837
REGION,CIVEL2DIP00X,2023,0.00039786305352614574
REGION,CIVEL2DIP00X,2024,0.0004157314576661833
REGION,CIVEL2DIP00X,2025,0.00043317095319733354
REGION,CIVEL2DIP00X,2026,0.0004746968456474812
REGION,CIVEL2DIP00X,2027,0.0005150003667624808
REGION,CIVEL2DIP00X,2028,0.0005338138556132284
REGION,CIVEL2DIP00X,2029,0.0005522490327671489
REGION,CIVEL2DIP00X,2030,0.0005635113176008866
REGION,CIVEL2DIP00X,2031,0.000584588316118109
REGION,CIVEL2DIP00X,2032,0.0006055058236268563
REGION,CIVEL2DIP00X,2033,0.0006268700533642613
REGION,CIVEL2DIP00X,2034,0.0006687961676481656
REGION,CIVEL2DIP00X,2035,0.0007103970887588155
REGION,CIVEL2DIP00X,2036,0.0007633557668461201
REGION,CIVEL2DIP00X,2037,0.0008159649146621492
REGION,CIVEL2DIP00X,2038,0.0008682335997326427
REGION,CIVEL2DIP00X,2039,0.000920167008830713
REGION,CIVEL2DIP00X,2040,0.0009717715028205945
REGION,CIVEL3DIP00X,2023,0.00012466002344665905
REGION,CIVEL3DIP00X,2024,0.00016601873536299788
REGION,CIVEL3DIP00X,2025,0.00020728070175438603
REGION,CIVEL3DIP00X,2026,0.00024844626168224335
REGION,CIVEL3DIP00X,2027,0.00025811551925320896
REGION,CIVEL3DIP00X,2028,0.00026776223776223807
REGION,CIVEL3DIP00X,2029,0.00027738649592549524
REGION,CIVEL3DIP00X,2030,0.00028698837209302323
REGION,CIVEL3DIP00X,2031,0.00030597826537972995
REGION,CIVEL3DIP00X,2032,0.0003262251515414191
REGION,CIVEL3DIP00X,2033,0.0003478122623900794
REGION,CIVEL3DIP00X,2034,0.00037082834272050586
REGION,CIVEL3DIP00X,2035,0.00039536801558492604
REGION,CIVEL3DIP00X,2036,0.00042153217177697704
REGION,CIVEL3DIP00X,2037,0.00044942838513001933
REGION,CIVEL3DIP00X,2038,0.0004791713553412124
REGION,CIVEL3DIP00X,2039,0.0005108833801462796
REGION,CIVEL3DIP00X,2040,0.0005446948587909061
REGION,CIVEL4DIP00X,2040,0.0
REGION,CIVELBFABP00,2021,0.00010302168421575187
REGION,CIVELBFABP00,2022,0.00010312271999999998
REGION,CIVELBFABP00,2023,0.00010290382663550782
REGION,CIVELBFABP00,2024,0.00010312271999999999
REGION,CIVELBFABP00,2025,0.00010312271999999999
REGION,CIVELBFABP00,2026,0.00010312272000000011
REGION,CIVELBFABP00,2028,0.00010312271999999999
REGION,CIVELBFABP00,2040,0.00010012668758542074
REGION,CIVELGHABP00,2023,0.0001692788447939038
REGION,CIVELGHABP00,2024,0.00018054851066821593
REGION,CIVELGHABP00,2040,0.0
REGION,CIVELLBRBP00,2018,0.000106465536
REGION,CIVELLBRBP00,2019,0.00010646553600000003
REGION,CIVELLBRBP00,2021,0.00010646553600000002
REGION,CIVELLBRBP00,2022,0.00010646553600000002
REGION,CIVELLBRBP00,2024,0.00010646553600000003
REGION,CIVELLBRBP00,2025,0.00010646553600000002
REGION,CIVELLBRBP00,2026,0.00010646553600000003
REGION,CIVELLBRBP00,2027,0.00010646553600000003
REGION,CIVELLBRBP00,2028,0.00010646553600000003
REGION,CIVELLBRBP00,2029,0.00010646553600000002
REGION,CIVELLBRBP00,2030,0.00010646553600000002
REGION,CIVELLBRBP00,2031,0.00010646553600000002
REGION,CIVELLBRBP00,2032,0.000106465536
REGION,CIVELLBRBP00,2033,0.00010646553600000003
REGION,CIVELLBRBP00,2034,0.00010646553600000003
REGION,CIVELLBRBP00,2035,0.00010646553600000003
REGION,CIVELLBRBP00,2036,0.00010542715949591378
REGION,CIVELSLEBP00,2040,0.0
REGION,CIVGEOCVP01N,2040,0.0
REGION,CIVGEOCVP01O,2040,0.0
REGION,CIVHFODIP00X,2034,0.00010726248395064845
REGION,CIVHFODIP00X,2035,0.0001149386089229474
REGION,CIVHFODIP00X,2036,0.00012477981299003897
REGION,CIVHFODIP00X,2037,0.00013459492478134003
REGION,CIVHFODIP00X,2038,0.00014438486454653688
REGION,CIVHFODIP00X,2039,0.00015415009936099584
REGION,CIVHFODIP00X,2040,0.00016389123809082423
REGION,CIVHFOEMP00X,2015,-13.446736642115994
REGION,CIVHFOEMP00X,2016,-7.539553946276498
REGION,CIVHFOEMP00X,2017,-9.718374614386827
REGION,CIVHFOEMP00X,2018,-14.041603216787731
REGION,CIVHFOEMP00X,2019,-12.325008551249265
REGION,CIVHFOEMP00X,2020,-12.485053248393271
REGION,CIVHFOEMP00X,2021,-12.30742827444963
REGION,CIVHFOEMP00X,2022,-12.118245202243845
REGION,CIVHFOEMP00X,2023,-11.917871973309598
REGION,CIVHFOEMP00X,2024,-11.706676529180825
REGION,CIVHFOEMP00X,2025,-11.48502681139127
REGION,CIVHFOEMP00X,2026,-11.20143227870291
REGION,CIVHFOEMP00X,2027,-10.912181693625778
REGION,CIVHFOEMP00X,2028,-10.617551012310344
REGION,CIVHFOEMP00X,2029,-10.31781619090685
REGION,CIVHFOEMP00X,2030,-10.013253185565627
REGION,CIVHFOEMP00X,2031,-9.89138135403082
REGION,CIVHFOEMP00X,2032,-9.762921855926512
REGION,CIVHFOEMP00X,2033,-9.627874691252739
REGION,CIVHFOEMP00X,2034,-9.48623986000958
REGION,CIVHFOEMP00X,2035,-9.338017362196915
REGION,CIVHFOEMP00X,2036,-9.160809131478658
REGION,CIVHFOEMP00X,2037,-8.978330767504906
REGION,CIVHFOEMP00X,2038,-8.790582270275529
REGION,CIVHFOEMP00X,2039,-8.5975636397906
REGION,CIVHFOEMP00X,2040,-8.399274876050168
REGION,CIVHFOGCP01N,2040,0.0
REGION,CIVHFOGCP01O,2040,0.0
REGION,CIVHFOIMP00X,2015,3.8598331512653434
REGION,CIVHFOIMP00X,2016,2.7395144852593947
REGION,CIVHFOIMP00X,2017,3.2946167914246822
REGION,CIVHFOIMP00X,2018,3.7901870870211507
REGION,CIVHFOIMP00X,2019,3.4897026079591824
REGION,CIVHFOIMP00X,2020,37.67615777372734
REGION,CIVHFOIMP00X,2021,36.9895650504096
REGION,CIVHFOIMP00X,2022,38.60406107977932
REGION,CIVHFOIMP00X,2023,40.205000056898484
REGION,CIVHFOIMP00X,2024,41.79043980283543
REGION,CIVHFOIMP00X,2025,43.35805412146735
REGION,CIVHFOIMP00X,2026,47.068165801728
REGION,CIVHFOIMP00X,2027,50.76826979416283
REGION,CIVHFOIMP00X,2028,54.456324442602046
REGION,CIVHFOIMP00X,2029,58.13077268921772
REGION,CIVHFOIMP00X,2030,61.79036541771433
REGION,CIVHFOIMP00X,2031,67.53593713767562
REGION,CIVHFOIMP00X,2032,73.39200869820662
REGION,CIVHFOIMP00X,2033,79.35812370233046
REGION,CIVHFOIMP00X,2034,85.43349410249026
REGION,CIVHFOIMP00X,2035,91.6169945512874
REGION,CIVHFOIMP00X,2036,99.2391070923223
REGION,CIVHFOIMP00X,2037,106.9737321035338
REGION,CIVHFOIMP00X,2038,114.820993318349
REGION,CIVHFOIMP00X,2039,122.7807060643728
REGION,CIVHFOIMP00X,2040,130.8528043183042
REGION,CIVHYDLSP00X,2023,0.000224694
REGION,CIVHYDLSP00X,2024,0.000224694
REGION,CIVHYDLSP00X,2025,0.000224694
REGION,CIVHYDLSP00X,2026,0.000224694
REGION,CIVHYDLSP00X,2027,0.00022469399999999997
REGION,CIVHYDLSP00X,2028,0.00022469399999999997
REGION,CIVHYDLSP00X,2029,0.000224694
REGION,CIVHYDLSP00X,2030,0.000224694
REGION,CIVHYDLSP00X,2031,0.000224694
REGION,CIVHYDLSP00X,2032,0.00022469400000000003
REGION,CIVHYDLSP00X,2033,0.00022469399999999997
REGION,CIVHYDLSP00X,2034,0.00022469399999999997
REGION,CIVHYDLSP00X,2035,0.00022469399999999997
REGION,CIVHYDLSP00X,2036,0.00022469399999999997
REGION,CIVHYDLSP00X,2037,0.000224694
REGION,CIVHYDLSP00X,2038,0.00022469399999999997
REGION,CIVHYDLSP00X,2039,0.00022469399999999997
REGION,CIVHYDLSP00X,2040,0.000224694
REGION,CIVHYDMGRID1,2040,0.0
REGION,CIVLFODIP00X,2015,0.000732645102589477
REGION,CIVLFODIP00X,2016,0.0008920997982736863
REGION,CIVLFODIP00X,2017,0.0008619004023157927
REGION,CIVLFODIP00X,2018,0.0008977837195263177
REGION,CIVLFODIP00X,2019,0.0010413462612276696
REGION,CIVLFODIP00X,2020,0.0010498502218399329
REGION,CIVLFODIP00X,2021,0.0011921326968513581
REGION,CIVLFODIP00X,2022,0.0012737052548362528
REGION,CIVLFODIP00X,2023,0.0013540806115386213
REGION,CIVLFODIP00X,2024,0.0014332664079037161
REGION,CIVLFODIP00X,2025,0.0015112483508692531
REGION,CIVLFODIP00X,2026,0.0017046218866100843
REGION,CIVLFODIP00X,2027,0.0018968180875260847
REGION,CIVLFODIP00X,2028,0.0020878939460795584
REGION,CIVLFODIP00X,2029,0.0022779273999121896
REGION,CIVLFODIP00X,2030,0.002467008612178085
REGION,CIVLFODIP00X,2031,0.0027185392664241794
REGION,CIVLFODIP00X,2032,0.00296923606880839
REGION,CIVLFODIP00X,2033,0.003219109357080169
REGION,CIVLFODIP00X,2034,0.0034681536477376325
REGION,CIVLFODIP00X,2035,0.003716348355175306
REGION,CIVLFODIP00X,2036,0.004034547286677917
REGION,CIVLFODIP00X,2037,0.00435190256793
REGION,CIVLFODIP00X,2038,0.004668443953671349
REGION,CIVLFODIP00X,2039,0.0049841865460055375
REGION,CIVLFODIP00X,2040,0.005299150031603317
REGION,CIVLFOEMP00X,2015,-746.0787358511647
REGION,CIVLFOEMP00X,2016,-418.28204420554545
REGION,CIVLFOEMP00X,2017,-539.1036957164773
REGION,CIVLFOEMP00X,2018,-778.842704521504
REGION,CIVLFOEMP00X,2019,-675.97516897483
REGION,CIVLFOEMP00X,2020,-684.6786881087824
REGION,CIVLFOEMP00X,2021,-675.0549400672672
REGION,CIVLFOEMP00X,2022,-664.7959747339222
REGION,CIVLFOEMP00X,2023,-653.9216039226341
REGION,CIVLFOEMP00X,2024,-642.4516394472859
REGION,CIVLFOEMP00X,2025,-630.4058931217629
REGION,CIVLFOEMP00X,2026,-614.9571529039137
REGION,CIVLFOEMP00X,2027,-599.1942089433708
REGION,CIVLFOEMP00X,2028,-583.1319201005485
REGION,CIVLFOEMP00X,2029,-566.7851452358543
REGION,CIVLFOEMP00X,2030,-550.168743209713
REGION,CIVLFOEMP00X,2031,-543.4726104798618
REGION,CIVLFOEMP00X,2032,-536.4145246294713
REGION,CIVLFOEMP00X,2033,-528.9944856585533
REGION,CIVLFOEMP00X,2034,-521.2124935670988
REGION,CIVLFOEMP00X,2035,-513.0685483551152
REGION,CIVLFOEMP00X,2036,-503.3320094127833
REGION,CIVLFOEMP00X,2037,-493.3059079740266
REGION,CIVLFOEMP00X,2038,-482.99024403884687
REGION,CIVLFOEMP00X,2039,-472.3850176072366
REGION,CIVLFOEMP00X,2040,-461.4902286792016
REGION,CIVLFOIMP00X,2020,1872.1348617162628
REGION,CIVLFOIMP00X,2021,2024.9577263773765
REGION,CIVLFOIMP00X,2022,2114.575228831829
REGION,CIVLFOIMP00X,2023,2194.0239501067813
REGION,CIVLFOIMP00X,2024,2282.460027583712
REGION,CIVLFOIMP00X,2025,2369.980031951913
REGION,CIVLFOIMP00X,2026,2570.576100240405
REGION,CIVLFOIMP00X,2027,2775.1678365881116
REGION,CIVLFOIMP00X,2028,2979.19967933823
REGION,CIVLFOIMP00X,2029,3182.5877384682726
REGION,CIVLFOIMP00X,2030,3385.265074494189
REGION,CIVLFOIMP00X,2031,3701.8094710431164
REGION,CIVLFOIMP00X,2032,4024.450830224186
REGION,CIVLFOIMP00X,2033,4353.164075736344
REGION,CIVLFOIMP00X,2034,4687.90590905054
REGION,CIVLFOIMP00X,2035,5028.614499016366
REGION,CIVLFOIMP00X,2036,5448.402186753947
REGION,CIVLFOIMP00X,2037,5874.392288515397
REGION,CIVLFOIMP00X,2038,6306.591602716977
REGION,CIVLFOIMP00X,2039,6744.989982708364
REGION,CIVLFOIMP00X,2040,7189.583800901478
REGION,CIVLFOMGRID1,2040,0.0
REGION,CIVLFORCP00X,2040,0.0
REGION,CIVLFORCP01N,2040,0.0
REGION,CIVLFORCP01O,2040,0.0
REGION,CIVLFOSALON1,2040,0.0
REGION,CIVLNGEXP00X,2025,-783.5618398240363
REGION,CIVLNGEXP00X,2026,-781.6962163958825
REGION,CIVLNGEXP00X,2027,-779.8305929677311
REGION,CIVLNGEXP00X,2028,-777.9649695395783
REGION,CIVLNGEXP00X,2029,-776.0993461114264
REGION,CIVLNGEXP00X,2040,0.0
REGION,CIVLNGIMP00X,2031,849.3523923777757
REGION,CIVLNGIMP00X,2032,1007.7122571233645
REGION,CIVLNGIMP00X,2033,1199.3848238510436
REGION,CIVLNGIMP00X,2034,1431.1719865382934
REGION,CIVLNGIMP00X,2035,1711.261338172944
REGION,CIVLNGIMP00X,2036,2054.308063823988
REGION,CIVLNGIMP00X,2037,2469.2336796979926
REGION,CIVLNGIMP00X,2038,2970.8776720161686
REGION,CIVLNGIMP00X,2039,3577.1354888541614
REGION,CIVLNGIMP00X,2040,4324.602836393653
REGION,CIVNGACCC01N,2040,0.0
REGION,CIVNGACCP01O,2040,0.0
REGION,CIVNGADIP00X,2015,0.00010469700500000001
REGION,CIVNGADIP00X,2017,0.000128170383
REGION,CIVNGADIP00X,2020,0.00010361444850993599
REGION,CIVNGADIP00X,2021,0.00012417509741956902
REGION,CIVNGADIP00X,2022,0.000148815681991309
REGION,CIVNGADIP00X,2023,0.00017834580094356503
REGION,CIVNGADIP00X,2024,0.000213735705058687
REGION,CIVNGADIP00X,2025,0.00025614817604475
REGION,CIVNGADIP00X,2026,0.000306976731253379
REGION,CIVNGADIP00X,2027,0.000367891409519723
REGION,CIVNGADIP00X,2028,0.00044089364247837804
REGION,CIVNGADIP00X,2029,0.0005283820142243111
REGION,CIVNGADIP00X,2030,0.0006332310699386691
REGION,CIVNGADIP00X,2031,0.000758885762840225
REGION,CIVNGADIP00X,2032,0.0009094746426409079
REGION,CIVNGADIP00X,2033,0.00108994550446053
REGION,CIVNGADIP00X,2034,0.0013062279551237402
REGION,CIVNGADIP00X,2035,0.00156542823816797
REGION,CIVNGADIP00X,2036,0.0018760627187936198
REGION,CIVNGADIP00X,2037,0.0022483377002105996
REGION,CIVNGADIP00X,2038,0.0026944847651142706
REGION,CIVNGADIP00X,2039,0.0032291626603747708
REGION,CIVNGADIP00X,2040,0.003869938929388009
REGION,CIVNGAGCP01N,2040,0.0
REGION,CIVNGAGCP01O,2017,0.00010107637603850457
REGION,CIVNGAGCP01O,2040,0.0
REGION,CIVNGAPRP00X,2015,302.7282472026119
REGION,CIVNGAPRP00X,2016,241.36779968405884
REGION,CIVNGAPRP00X,2017,464.0123399734655
REGION,CIVNGAPRP00X,2018,333.55951344671865
REGION,CIVNGAPRP00X,2019,341.25966389888174
REGION,CIVNGAPRP00X,2020,358.92114469496056
REGION,CIVNGAPRP00X,2021,360.5776310211735
REGION,CIVNGAPRP00X,2022,371.9107639060704
REGION,CIVNGAPRP00X,2023,218.8323518725511
REGION,CIVNGAPRP00X,2024,243.49795469369047
REGION,CIVNGAPRP00X,2025,896.3318322810933
REGION,CIVNGAPRP00X,2026,943.9088705596258
REGION,CIVNGAPRP00X,2027,965.1802987663766
REGION,CIVNGAPRP00X,2028,1011.6051946087109
REGION,CIVNGAPRP00X,2029,1069.3002030397358
REGION,CIVNGAPRP00X,2030,541.4409267714493
REGION,CIVNGAPRP00X,2040,0.0
REGION,CIVNGGCP01N,2040,0.0
REGION,CIVNGGCP01O,2040,0.0
REGION,CIVSOLARP00X,2032,0.00011303108088696429
REGION,CIVSOLARP00X,2033,0.00013865190542778776
REGION,CIVSOLARP00X,2034,0.00014616514768988497
REGION,CIVSOLARP00X,2035,0.00015363899483605066
REGION,CIVSOLARP00X,2036,0.00016313452493707986
REGION,CIVSOLARP00X,2037,0.0001725909350335506
REGION,CIVSOLARP00X,2038,0.00018200960485073017
REGION,CIVSOLARP00X,2039,0.0001913912346721139
REGION,CIVSOLARP00X,2040,0.00020073673736729076
REGION,CIVSOLCNP01X,2040,0.0
REGION,CIVSOLCSP01X,2040,0.0
REGION,CIVSOLMGRID1,2040,0.0
REGION,CIVSOLPRP00X,2036,0.00010880080917993695
REGION,CIVSOLPRP00X,2037,0.0001182572192764077
REGION,CIVSOLPRP00X,2038,0.00012767588909358722
REGION,CIVSOLPRP00X,2039,0.000137057518914971
REGION,CIVSOLPRP00X,2040,0.00014640302161014784
REGION,CIVSOLPRSAL1,2040,0.0
REGION,CIVSOLPRSAL2,2040,0.0
REGION,CIVSOLPRSAL3,2040,0.0
REGION,CIVSOLPRSAL4,2040,0.0
REGION,CIVSOLPRSAL5,2040,0.0
REGION,CIVSOLPUP00X,2040,0.0
REGION,CIVURNIMP00X,2040,0.0
REGION,CIVURNPRP00X,2040,0.0
REGION,CIVURNPWP01N,2040,0.0
REGION,CIVURNPWP01O,2040,0.0
REGION,CIVWINMGRID1,2040,0.0
REGION,CIVWINOFP00X,2040,0.0
REGION,CIVWINONP00X,2040,0.0
REGION,CIVWINPRP00X,2040,0.0
REGION,CMRBACKSTOP,2015,3049321.0707793334
REGION,CMRBACKSTOP,2040,0.0
REGION,CMRBIOCHC01N,2040,0.0
REGION,CMRBIOCHP01N,2040,0.0
REGION,CMRBIOCHP01O,2040,0.0
REGION,CMRBIODIP00X,2015,0.0023012432852631713
REGION,CMRBIODIP00X,2016,0.0023633668473684345
REGION,CMRBIODIP00X,2017,0.002426538167368435
REGION,CMRBIODIP00X,2018,0.002490812466315804
REGION,CMRBIODIP00X,2019,0.002560292974365436
REGION,CMRBIODIP00X,2020,0.0026041952269334257
REGION,CMRBIODIP00X,2021,0.0027425401488791372
REGION,CMRBIODIP00X,2022,0.002876155375505053
REGION,CMRBIODIP00X,2023,0.0030059373765169268
REGION,CMRBIODIP00X,2024,0.0031324933707703585
REGION,CMRBIODIP00X,2025,0.00320797989402658
REGION,CMRBIODIP00X,2026,0.0032812602978901373
REGION,CMRBIODIP00X,2027,0.0033524328298054846
REGION,CMRBIODIP00X,2028,0.0034216298134407794
REGION,CMRBIODIP00X,2029,0.0034889534973676956
REGION,CMRBIODIP00X,2030,0.003561889145510685
REGION,CMRBIODIP00X,2031,0.0036326214502861477
REGION,CMRBIODIP00X,2032,0.0037012640187787478
REGION,CMRBIODIP00X,2033,0.003767873203530295
REGION,CMRBIODIP00X,2034,0.003832453296425569
REGION,CMRBIODIP00X,2035,0.003901837210374285
REGION,CMRBIODIP00X,2036,0.003968442499389527
REGION,CMRBIODIP00X,2037,0.004032458984950801
REGION,CMRBIODIP00X,2038,0.004094131876681391
REGION,CMRBIODIP00X,2039,0.004153721677450096
REGION,CMRBIODIP00X,2040,0.004214178803567032
REGION,CMRBIOIMP00X,2040,0.0
REGION,CMRBIOPRP00X,2015,368.1989256421062
REGION,CMRBIOPRP00X,2016,378.13869557894833
REGION,CMRBIOPRP00X,2017,388.2461067789483
REGION,CMRBIOPRP00X,2018,398.52999461052735
REGION,CMRBIOPRP00X,2019,409.6468758984684
REGION,CMRBIOPRP00X,2020,416.6712363093468
REGION,CMRBIOPRP00X,2021,438.80642382066253
REGION,CMRBIOPRP00X,2022,460.18486008080913
REGION,CMRBIOPRP00X,2023,480.94998024270893
REGION,CMRBIOPRP00X,2024,501.19893932325806
REGION,CMRBIOPRP00X,2025,513.2767830442534
REGION,CMRBIOPRP00X,2026,525.0016476624227
REGION,CMRBIOPRP00X,2027,536.3892527688782
REGION,CMRBIOPRP00X,2028,547.4607701505255
REGION,CMRBIOPRP00X,2029,558.2325595788321
REGION,CMRBIOPRP00X,2030,569.9022632817104
REGION,CMRBIOPRP00X,2031,581.2194320457845
REGION,CMRBIOPRP00X,2032,592.2022430046005
REGION,CMRBIOPRP00X,2033,602.859712564848
REGION,CMRBIOPRP00X,2034,613.1925274280919
REGION,CMRBIOPRP00X,2035,624.2939536598865
REGION,CMRBIOPRP00X,2036,634.9507999023252
REGION,CMRBIOPRP00X,2037,645.193437592129
REGION,CMRBIOPRP00X,2038,655.0611002690234
REGION,CMRBIOPRP00X,2039,664.5954683920163
REGION,CMRBIOPRP00X,2040,674.2686085707261
REGION,CMRCO1DIP00X,2040,0.0
REGION,CMRCO1EXP00X,2015,-1449.8551795395854
REGION,CMRCO1EXP00X,2016,-1099.453930707269
REGION,CMRCO1EXP00X,2017,-1093.5672915617638
REGION,CMRCO1EXP00X,2018,-1174.1602023534185
REGION,CMRCO1EXP00X,2019,-1267.6773866116553
REGION,CMRCO1EXP00X,2040,0.0
REGION,CMRCO1IMP00X,2016,841.40577896608
REGION,CMRCO1IMP00X,2040,0.0
REGION,CMRCO1PRP00X,2015,2145.0348532954
REGION,CMRCO1PRP00X,2016,865.9556343720559
REGION,CMRCO1PRP00X,2017,1810.8021679040528
REGION,CMRCO1PRP00X,2018,1922.4543847109303
REGION,CMRCO1PRP00X,2019,2222.425587056128
REGION,CMRCO1PRP00X,2040,0.0
REGION,CMRCO1R1P00X,2015,0.0010181975509137263
REGION,CMRCO1R1P00X,2016,0.001000898116768503
REGION,CMRCO1R1P00X,2017,0.0011030955039311007
REGION,CMRCO1R1P00X,2018,0.0010614946400996136
REGION,CMRCO1R1P00X,2019,0.0012397291717056679
REGION,CMRCO1R1P00X,2040,0.0
REGION,CMRCO1R2P00X,2040,0.0
REGION,CMRCO1RCP00X,2015,73.8197323887058
REGION,CMRCO1RCP00X,2016,72.56551644806596
REGION,CMRCO1RCP00X,2017,79.97486816414289
REGION,CMRCO1RCP00X,2018,76.9587887869891
REGION,CMRCO1RCP00X,2019,89.88086408934869
REGION,CMRCO1RCP00X,2040,0.0
REGION,CMRCOADIP00X,2040,0.0
REGION,CMRCOAIMP00X,2040,0.0
REGION,CMRCOAPRP00X,2040,0.0
REGION,CMRCOASCC01N,2040,0.0
REGION,CMRCOASCP01N,2040,0.0
REGION,CMRCOASCP01O,2040,0.0
REGION,CMREL1TRP00X,2015,0.0002666986365638345
REGION,CMREL1TRP00X,2016,0.00024114695696279996
REGION,CMREL1TRP00X,2017,0.00024114695696279996
REGION,CMREL1TRP00X,2018,0.0002711061569628001
REGION,CMREL1TRP00X,2019,0.0002711061569628
REGION,CMREL1TRP00X,2020,0.0003577809059690173
REGION,CMREL1TRP00X,2021,0.0003969364957455157
REGION,CMREL1TRP00X,2022,0.0004539023610267701
REGION,CMREL1TRP00X,2023,0.0005058604062550267
REGION,CMREL1TRP00X,2024,0.0005579360305385183
REGION,CMREL1TRP00X,2025,0.0006101422765809016
REGION,CMREL1TRP00X,2026,0.0006641640483794829
REGION,CMREL1TRP00X,2027,0.0007203312836787376
REGION,CMREL1TRP00X,2028,0.000774721674020831
REGION,CMREL1TRP00X,2029,0.0008262385757256001
REGION,CMREL1TRP00X,2030,0.0008629726410038978
REGION,CMREL1TRP00X,2031,0.000905063554629179
REGION,CMREL1TRP00X,2032,0.0009471963409848756
REGION,CMREL1TRP00X,2033,0.000989369671187469
REGION,CMREL1TRP00X,2034,0.0010271484380557938
REGION,CMREL1TRP00X,2035,0.0010649503671254798
REGION,CMREL1TRP00X,2036,0.0011039212079803123
REGION,CMREL1TRP00X,2037,0.0011456116969496533
REGION,CMREL1TRP00X,2038,0.00120304642656576
REGION,CMREL1TRP00X,2039,0.0012605280992525995
REGION,CMREL1TRP00X,2040,0.0013180489031475139
REGION,CMREL2DIP00X,2015,0.0002533637047356427
REGION,CMREL2DIP00X,2016,0.00022908960911465954
REGION,CMREL2DIP00X,2017,0.00022908960911465965
REGION,CMREL2DIP00X,2018,0.00025755084911465955
REGION,CMREL2DIP00X,2019,0.0002575508491146596
REGION,CMREL2DIP00X,2020,0.00031036989422499414
REGION,CMREL2DIP00X,2021,0.000318045738067096
REGION,CMREL2DIP00X,2022,0.000342641343638716
REGION,CMREL2DIP00X,2023,0.00036247952015998824
REGION,CMREL2DIP00X,2024,0.00038242939678373325
REGION,CMREL2DIP00X,2025,0.0004025033640784254
REGION,CMREL2DIP00X,2026,0.00042430208084150606
REGION,CMREL2DIP00X,2027,0.0004481389879302262
REGION,CMREL2DIP00X,2028,0.00047028789230964317
REGION,CMREL2DIP00X,2029,0.0004897069824836022
REGION,CMREL2DIP00X,2030,0.0004950823780524134
REGION,CMREL2DIP00X,2031,0.000505546779550859
REGION,CMREL2DIP00X,2032,0.0005160509601431987
REGION,CMREL2DIP00X,2033,0.0005265936573900908
REGION,CMREL2DIP00X,2034,0.0005329615194694278
REGION,CMREL2DIP00X,2035,0.0005393513856400578
REGION,CMREL2DIP00X,2036,0.0005468517180065764
REGION,CMREL2DIP00X,2037,0.0005569357160818792
REGION,CMREL2DIP00X,2038,0.0005819767427716089
REGION,CMREL2DIP00X,2039,0.0006070623653785348
REGION,CMREL2DIP00X,2040,0.0006321851626331315
REGION,CMREL3DIP00X,2023,0.0001180878657822864
REGION,CMREL3DIP00X,2024,0.0001476098322278581
REGION,CMREL3DIP00X,2025,0.00017713179867342996
REGION,CMREL3DIP00X,2026,0.00020665376511900155
REGION,CMREL3DIP00X,2027,0.0002361757315645733
REGION,CMREL3DIP00X,2028,0.000265697698010145
REGION,CMREL3DIP00X,2029,0.0002952196644557165
REGION,CMREL3DIP00X,2030,0.00032474163090128816
REGION,CMREL3DIP00X,2031,0.0003542635973468595
REGION,CMREL3DIP00X,2032,0.00038378556379243135
REGION,CMREL3DIP00X,2033,0.0004133075302380028
REGION,CMREL3DIP00X,2034,0.00044282949668357437
REGION,CMREL3DIP00X,2035,0.0004723514631291462
REGION,CMREL3DIP00X,2036,0.0005018734295747177
REGION,CMREL3DIP00X,2037,0.0005313953960202892
REGION,CMREL3DIP00X,2038,0.0005609173624658608
REGION,CMREL3DIP00X,2039,0.0005904393289114324
REGION,CMREL3DIP00X,2040,0.000619961295357004
REGION,CMREL4DIP00X,2040,0.0
REGION,CMRELTCDBP00,2020,0.00010543206872966085
REGION,CMRELTCDBP00,2021,0.00015270714681916227
REGION,CMRELTCDBP00,2022,0.0002239596428947428
REGION,CMRELTCDBP00,2023,0.00024953689906559966
REGION,CMRELTCDBP00,2024,0.00026798804375776
