r,t,y,TotalCapacityAnnual
REGION,DZANGAGCP01N,2034,2.0860000000000003
REGION,DZANGAGCP01N,2035,2.0860000000000003
REGION,DZANGAGCP01N,2036,2.0860000000000003
REGION,DZANGAGCP01N,2037,2.0860000000000003
REGION,DZANGAGCP01N,2038,2.0860000000000003
REGION,DZANGAGCP01N,2039,2.0860000000000003
REGION,DZANGAGCP01N,2040,2.0860000000000003
REGION,DZANGAGCP01O,2015,12.2689
REGION,DZANGAGCP01O,2016,12.2689
REGION,DZANGAGCP01O,2017,12.2689
REGION,DZANGAGCP01O,2018,12.2689
REGION,DZANGAGCP01O,2019,12.2689
REGION,DZANGAGCP01O,2020,12.2689
REGION,DZANGAGCP01O,2021,11.655455
REGION,DZANGAGCP01O,2022,11.04201
REGION,DZANGAGCP01O,2023,10.428565
REGION,DZANGAGCP01O,2024,9.81512
REGION,DZANGAGCP01O,2025,9.201675
REGION,DZANGAGCP01O,2026,8.58823
REGION,DZANGAGCP01O,2027,7.974785
REGION,DZANGAGCP01O,2028,7.36134
REGION,DZANGAGCP01O,2029,6.747895
REGION,DZANGAGCP01O,2030,6.13445
REGION,DZANGAGCP01O,2031,5.521005
REGION,DZANGAGCP01O,2032,4.90756
REGION,DZANGAGCP01O,2033,4.294115
REGION,DZANGAGCP01O,2034,3.68067
REGION,DZANGAGCP01O,2035,3.067225
REGION,DZANGAGCP01O,2036,2.45378
REGION,DZANGAGCP01O,2037,1.840335
REGION,DZANGAGCP01O,2038,1.22689
REGION,DZANGAGCP01O,2039,0.613445000000001
REGION,DZANGAGCP01O,2040,0.0
REGION,DZANGAPRP00X,2015,99999.0
REGION,DZANGAPRP00X,2016,199998.0
REGION,DZANGAPRP00X,2017,299997.0
REGION,DZANGAPRP00X,2018,399996.0
REGION,DZANGAPRP00X,2019,499995.0
REGION,DZANGAPRP00X,2020,599994.0
REGION,DZANGAPRP00X,2021,699993.0
REGION,DZANGAPRP00X,2022,799992.0
REGION,DZANGAPRP00X,2023,899991.0
REGION,DZANGAPRP00X,2024,999990.0
REGION,DZANGAPRP00X,2025,1099989.0
REGION,DZANGAPRP00X,2026,1199988.0
REGION,DZANGAPRP00X,2027,1299987.0
REGION,DZANGAPRP00X,2028,1399986.0
REGION,DZANGAPRP00X,2029,1499985.0
REGION,DZANGAPRP00X,2030,1599984.0
REGION,DZANGAPRP00X,2031,1699983.0
REGION,DZANGAPRP00X,2032,1799982.0
REGION,DZANGAPRP00X,2033,1899981.0
REGION,DZANGAPRP00X,2034,1999980.0
REGION,DZANGAPRP00X,2035,2099979.0
REGION,DZANGAPRP00X,2036,2199978.0
REGION,DZANGAPRP00X,2037,2299977.0
REGION,DZANGAPRP00X,2038,2399976.0
REGION,DZANGAPRP00X,2039,2499975.0
REGION,DZANGAPRP00X,2040,2599974.0
REGION,DZANGGCP01N,2040,0.0
REGION,DZANGGCP01O,2040,0.0
REGION,DZASOLARP00X,2015,99999.0
REGION,DZASOLARP00X,2016,199998.0
REGION,DZASOLARP00X,2017,299997.0
REGION,DZASOLARP00X,2018,399996.0
REGION,DZASOLARP00X,2019,499995.0
REGION,DZASOLARP00X,2020,599994.0
REGION,DZASOLARP00X,2021,699993.0
REGION,DZASOLARP00X,2022,799992.0
REGION,DZASOLARP00X,2023,899991.0
REGION,DZASOLARP00X,2024,999990.0
REGION,DZASOLARP00X,2025,1099989.0
REGION,DZASOLARP00X,2026,1199988.0
REGION,DZASOLARP00X,2027,1299987.0
REGION,DZASOLARP00X,2028,1399986.0
REGION,DZASOLARP00X,2029,1499985.0
REGION,DZASOLARP00X,2030,1599984.0
REGION,DZASOLARP00X,2031,1699983.0
REGION,DZASOLARP00X,2032,1799982.0
REGION,DZASOLARP00X,2033,1899981.0
REGION,DZASOLARP00X,2034,1999980.0
REGION,DZASOLARP00X,2035,2099979.0
REGION,DZASOLARP00X,2036,2199978.0
REGION,DZASOLARP00X,2037,2299977.0
REGION,DZASOLARP00X,2038,2399976.0
REGION,DZASOLARP00X,2039,2499975.0
REGION,DZASOLARP00X,2040,2599974.0
REGION,DZASOLCNP01X,2040,0.0
REGION,DZASOLCSP01X,2040,0.0
REGION,DZASOLMGRID1,2040,0.0
REGION,DZASOLPRP00X,2020,0.5
REGION,DZASOLPRP00X,2021,1.0
REGION,DZASOLPRP00X,2022,1.5
REGION,DZASOLPRP00X,2023,2.0
REGION,DZASOLPRP00X,2024,2.5
REGION,DZASOLPRP00X,2025,3.0
REGION,DZASOLPRP00X,2026,3.5
REGION,DZASOLPRP00X,2027,4.0
REGION,DZASOLPRP00X,2028,4.5
REGION,DZASOLPRP00X,2029,5.0
REGION,DZASOLPRP00X,2030,5.5
REGION,DZASOLPRP00X,2031,6.5
REGION,DZASOLPRP00X,2032,7.5
REGION,DZASOLPRP00X,2033,8.5
REGION,DZASOLPRP00X,2034,9.5
REGION,DZASOLPRP00X,2035,10.5
REGION,DZASOLPRP00X,2036,11.5
REGION,DZASOLPRP00X,2037,12.5
REGION,DZASOLPRP00X,2038,13.5
REGION,DZASOLPRP00X,2039,14.5
REGION,DZASOLPRP00X,2040,14.820574144116227
REGION,DZASOLPRSAL1,2040,0.0
REGION,DZASOLPRSAL2,2040,0.0
REGION,DZASOLPRSAL3,2040,0.0
REGION,DZASOLPRSAL4,2040,0.0
REGION,DZASOLPRSAL5,2040,0.0
REGION,DZASOLPSP00X,2020,0.5
REGION,DZASOLPSP00X,2021,1.0
REGION,DZASOLPSP00X,2022,1.5
REGION,DZASOLPSP00X,2023,2.0
REGION,DZASOLPSP00X,2024,2.5
REGION,DZASOLPSP00X,2025,3.0
REGION,DZASOLPSP00X,2026,3.5
REGION,DZASOLPSP00X,2027,4.0
REGION,DZASOLPSP00X,2028,4.5
REGION,DZASOLPSP00X,2029,5.0
REGION,DZASOLPSP00X,2030,5.5
REGION,DZASOLPSP00X,2031,6.5
REGION,DZASOLPSP00X,2032,7.5
REGION,DZASOLPSP00X,2033,8.5
REGION,DZASOLPSP00X,2034,9.5
REGION,DZASOLPSP00X,2035,10.5
REGION,DZASOLPSP00X,2036,11.5
REGION,DZASOLPSP00X,2037,12.5
REGION,DZASOLPSP00X,2038,13.5
REGION,DZASOLPSP00X,2039,14.5
REGION,DZASOLPSP00X,2040,15.0
REGION,DZASOLPUP00X,2015,0.375335
REGION,DZASOLPUP00X,2016,0.375335
REGION,DZASOLPUP00X,2017,0.375335
REGION,DZASOLPUP00X,2018,0.375335
REGION,DZASOLPUP00X,2019,0.375335
REGION,DZASOLPUP00X,2020,0.36106825
REGION,DZASOLPUP00X,2021,0.3468015
REGION,DZASOLPUP00X,2022,0.45388302978809947
REGION,DZASOLPUP00X,2023,0.9396162797880995
REGION,DZASOLPUP00X,2024,1.4253495297880996
REGION,DZASOLPUP00X,2025,1.9110827797880996
REGION,DZASOLPUP00X,2026,2.3968160297880994
REGION,DZASOLPUP00X,2027,2.8825492797880994
REGION,DZASOLPUP00X,2028,3.3682825297880994
REGION,DZASOLPUP00X,2029,3.8540157797880994
REGION,DZASOLPUP00X,2030,4.339749029788099
REGION,DZASOLPUP00X,2031,5.325482279788099
REGION,DZASOLPUP00X,2032,6.311215529788099
REGION,DZASOLPUP00X,2033,7.296948779788099
REGION,DZASOLPUP00X,2034,8.2826820297881
REGION,DZASOLPUP00X,2035,9.2684152797881
REGION,DZASOLPUP00X,2036,10.254148529788099
REGION,DZASOLPUP00X,2037,11.2398817797881
REGION,DZASOLPUP00X,2038,12.2256150297881
REGION,DZASOLPUP00X,2039,13.030099955833649
REGION,DZASOLPUP00X,2040,12.940099955833649
REGION,DZAURNIMP00X,2015,99999.0
REGION,DZAURNIMP00X,2016,199998.0
REGION,DZAURNIMP00X,2017,299997.0
REGION,DZAURNIMP00X,2018,399996.0
REGION,DZAURNIMP00X,2019,499995.0
REGION,DZAURNIMP00X,2020,599994.0
REGION,DZAURNIMP00X,2021,699993.0
REGION,DZAURNIMP00X,2022,799992.0
REGION,DZAURNIMP00X,2023,899991.0
REGION,DZAURNIMP00X,2024,999990.0
REGION,DZAURNIMP00X,2025,1099989.0
REGION,DZAURNIMP00X,2026,1199988.0
REGION,DZAURNIMP00X,2027,1299987.0
REGION,DZAURNIMP00X,2028,1399986.0
REGION,DZAURNIMP00X,2029,1499985.0
REGION,DZAURNIMP00X,2030,1599984.0
REGION,DZAURNIMP00X,2031,1699983.0
REGION,DZAURNIMP00X,2032,1799982.0
REGION,DZAURNIMP00X,2033,1899981.0
REGION,DZAURNIMP00X,2034,1999980.0
REGION,DZAURNIMP00X,2035,2099979.0
REGION,DZAURNIMP00X,2036,2199978.0
REGION,DZAURNIMP00X,2037,2299977.0
REGION,DZAURNIMP00X,2038,2399976.0
REGION,DZAURNIMP00X,2039,2499975.0
REGION,DZAURNIMP00X,2040,2599974.0
REGION,DZAURNPRP00X,2015,99999.0
REGION,DZAURNPRP00X,2016,199998.0
REGION,DZAURNPRP00X,2017,299997.0
REGION,DZAURNPRP00X,2018,399996.0
REGION,DZAURNPRP00X,2019,499995.0
REGION,DZAURNPRP00X,2020,599994.0
REGION,DZAURNPRP00X,2021,699993.0
REGION,DZAURNPRP00X,2022,799992.0
REGION,DZAURNPRP00X,2023,899991.0
REGION,DZAURNPRP00X,2024,999990.0
REGION,DZAURNPRP00X,2025,1099989.0
REGION,DZAURNPRP00X,2026,1199988.0
REGION,DZAURNPRP00X,2027,1299987.0
REGION,DZAURNPRP00X,2028,1399986.0
REGION,DZAURNPRP00X,2029,1499985.0
REGION,DZAURNPRP00X,2030,1599984.0
REGION,DZAURNPRP00X,2031,1699983.0
REGION,DZAURNPRP00X,2032,1799982.0
REGION,DZAURNPRP00X,2033,1899981.0
REGION,DZAURNPRP00X,2034,1999980.0
REGION,DZAURNPRP00X,2035,2099979.0
REGION,DZAURNPRP00X,2036,2199978.0
REGION,DZAURNPRP00X,2037,2299977.0
REGION,DZAURNPRP00X,2038,2399976.0
REGION,DZAURNPRP00X,2039,2499975.0
REGION,DZAURNPRP00X,2040,2599974.0
REGION,DZAURNPWP01N,2040,0.0
REGION,DZAURNPWP01O,2040,0.0
REGION,DZAWINMGRID1,2040,0.0
REGION,DZAWINOFP00X,2030,0.25
REGION,DZAWINOFP00X,2031,0.25
REGION,DZAWINOFP00X,2032,0.25
REGION,DZAWINOFP00X,2033,0.25
REGION,DZAWINOFP00X,2034,0.25
REGION,DZAWINOFP00X,2035,0.25
REGION,DZAWINOFP00X,2036,0.25
REGION,DZAWINOFP00X,2037,0.25
REGION,DZAWINOFP00X,2038,0.25
REGION,DZAWINOFP00X,2039,0.25
REGION,DZAWINOFP00X,2040,0.25
REGION,DZAWINONP00X,2015,0.0102
REGION,DZAWINONP00X,2016,0.0102
REGION,DZAWINONP00X,2017,0.0102
REGION,DZAWINONP00X,2018,0.0102
REGION,DZAWINONP00X,2019,0.0102
REGION,DZAWINONP00X,2020,0.0102
REGION,DZAWINONP00X,2021,0.1
REGION,DZAWINONP00X,2022,0.19999999999999998
REGION,DZAWINONP00X,2023,0.3
REGION,DZAWINONP00X,2024,0.4
REGION,DZAWINONP00X,2025,0.5
REGION,DZAWINONP00X,2026,0.6000000000000001
REGION,DZAWINONP00X,2027,0.7000000000000001
REGION,DZAWINONP00X,2028,0.8
REGION,DZAWINONP00X,2029,0.9000000000000001
REGION,DZAWINONP00X,2030,1.0
REGION,DZAWINONP00X,2031,1.49949
REGION,DZAWINONP00X,2032,1.9989800000000002
REGION,DZAWINONP00X,2033,2.4984699999999993
REGION,DZAWINONP00X,2034,2.997959999999999
REGION,DZAWINONP00X,2035,3.4974499999999993
REGION,DZAWINONP00X,2036,3.996939999999999
REGION,DZAWINONP00X,2037,4.496429999999999
REGION,DZAWINONP00X,2038,4.995919999999999
REGION,DZAWINONP00X,2039,5.495409999999999
REGION,DZAWINONP00X,2040,5.994899999999999
REGION,DZAWINPRP00X,2015,99999.0
REGION,DZAWINPRP00X,2016,199998.0
REGION,DZAWINPRP00X,2017,299997.0
REGION,DZAWINPRP00X,2018,399996.0
REGION,DZAWINPRP00X,2019,499995.0
REGION,DZAWINPRP00X,2020,599994.0
REGION,DZAWINPRP00X,2021,699993.0
REGION,DZAWINPRP00X,2022,799992.0
REGION,DZAWINPRP00X,2023,899991.0
REGION,DZAWINPRP00X,2024,999990.0
REGION,DZAWINPRP00X,2025,1099989.0
REGION,DZAWINPRP00X,2026,1199988.0
REGION,DZAWINPRP00X,2027,1299987.0
REGION,DZAWINPRP00X,2028,1399986.0
REGION,DZAWINPRP00X,2029,1499985.0
REGION,DZAWINPRP00X,2030,1599984.0
REGION,DZAWINPRP00X,2031,1699983.0
REGION,DZAWINPRP00X,2032,1799982.0
REGION,DZAWINPRP00X,2033,1899981.0
REGION,DZAWINPRP00X,2034,1999980.0
REGION,DZAWINPRP00X,2035,2099979.0
REGION,DZAWINPRP00X,2036,2199978.0
REGION,DZAWINPRP00X,2037,2299977.0
REGION,DZAWINPRP00X,2038,2399976.0
REGION,DZAWINPRP00X,2039,2499975.0
REGION,DZAWINPRP00X,2040,2599974.0
REGION,EGYBACKSTOP,2040,0.0
REGION,EGYBIOCHC01N,2040,0.0
REGION,EGYBIOCHP01N,2016,0.25
REGION,EGYBIOCHP01N,2017,0.25
REGION,EGYBIOCHP01N,2018,0.25
REGION,EGYBIOCHP01N,2019,0.25
REGION,EGYBIOCHP01N,2020,0.25
REGION,EGYBIOCHP01N,2021,0.35
REGION,EGYBIOCHP01N,2022,0.43969356512359814
REGION,EGYBIOCHP01N,2023,0.43969356512359814
REGION,EGYBIOCHP01N,2024,0.65
REGION,EGYBIOCHP01N,2025,0.75
REGION,EGYBIOCHP01N,2026,0.85
REGION,EGYBIOCHP01N,2027,0.95
REGION,EGYBIOCHP01N,2028,1.0
REGION,EGYBIOCHP01N,2029,1.0
REGION,EGYBIOCHP01N,2030,1.0
REGION,EGYBIOCHP01N,2031,1.0
REGION,EGYBIOCHP01N,2032,1.0
REGION,EGYBIOCHP01N,2033,1.0
REGION,EGYBIOCHP01N,2034,1.0
REGION,EGYBIOCHP01N,2035,1.0
REGION,EGYBIOCHP01N,2036,1.0
REGION,EGYBIOCHP01N,2037,1.0
REGION,EGYBIOCHP01N,2038,1.0
REGION,EGYBIOCHP01N,2039,1.0
REGION,EGYBIOCHP01N,2040,1.0
REGION,EGYBIOCHP01O,2015,0.832
REGION,EGYBIOCHP01O,2016,0.832
REGION,EGYBIOCHP01O,2017,0.832
REGION,EGYBIOCHP01O,2018,0.832
REGION,EGYBIOCHP01O,2019,0.832
REGION,EGYBIOCHP01O,2020,0.832
REGION,EGYBIOCHP01O,2021,0.7904
REGION,EGYBIOCHP01O,2022,0.7488
REGION,EGYBIOCHP01O,2023,0.7072
REGION,EGYBIOCHP01O,2024,0.6656
REGION,EGYBIOCHP01O,2025,0.416
REGION,EGYBIOCHP01O,2026,0.3744
REGION,EGYBIOCHP01O,2027,0.3328
REGION,EGYBIOCHP01O,2028,0.2912
REGION,EGYBIOCHP01O,2029,0.2496
REGION,EGYBIOCHP01O,2030,0.208
REGION,EGYBIOCHP01O,2031,0.1664
REGION,EGYBIOCHP01O,2032,0.1248
REGION,EGYBIOCHP01O,2033,0.0831999999999999
REGION,EGYBIOCHP01O,2034,0.0416
REGION,EGYBIOCHP01O,2040,0.0
REGION,EGYBIODIP00X,2015,99999.0
REGION,EGYBIODIP00X,2016,199998.0
REGION,EGYBIODIP00X,2017,299997.0
REGION,EGYBIODIP00X,2018,399996.0
REGION,EGYBIODIP00X,2019,499995.0
REGION,EGYBIODIP00X,2020,599994.0
REGION,EGYBIODIP00X,2021,699993.0
REGION,EGYBIODIP00X,2022,799992.0
REGION,EGYBIODIP00X,2023,899991.0
REGION,EGYBIODIP00X,2024,999990.0
REGION,EGYBIODIP00X,2025,1099989.0
REGION,EGYBIODIP00X,2026,1199988.0
REGION,EGYBIODIP00X,2027,1299987.0
REGION,EGYBIODIP00X,2028,1399986.0
REGION,EGYBIODIP00X,2029,1499985.0
REGION,EGYBIODIP00X,2030,1599984.0
REGION,EGYBIODIP00X,2031,1699983.0
REGION,EGYBIODIP00X,2032,1799982.0
REGION,EGYBIODIP00X,2033,1899981.0
REGION,EGYBIODIP00X,2034,1999980.0
REGION,EGYBIODIP00X,2035,2099979.0
REGION,EGYBIODIP00X,2036,2199978.0
REGION,EGYBIODIP00X,2037,2299977.0
REGION,EGYBIODIP00X,2038,2399976.0
REGION,EGYBIODIP00X,2039,2499975.0
REGION,EGYBIODIP00X,2040,2599974.0
REGION,EGYBIOEMP00X,2015,99999.0
REGION,EGYBIOEMP00X,2016,199998.0
REGION,EGYBIOEMP00X,2017,299997.0
REGION,EGYBIOEMP00X,2018,399996.0
REGION,EGYBIOEMP00X,2019,499995.0
REGION,EGYBIOEMP00X,2020,599994.0
REGION,EGYBIOEMP00X,2021,699993.0
REGION,EGYBIOEMP00X,2022,799992.0
REGION,EGYBIOEMP00X,2023,899991.0
REGION,EGYBIOEMP00X,2024,999990.0
REGION,EGYBIOEMP00X,2025,1099989.0
REGION,EGYBIOEMP00X,2026,1199988.0
REGION,EGYBIOEMP00X,2027,1299987.0
REGION,EGYBIOEMP00X,2028,1399986.0
REGION,EGYBIOEMP00X,2029,1499985.0
REGION,EGYBIOEMP00X,2030,1599984.0
REGION,EGYBIOEMP00X,2031,1699983.0
REGION,EGYBIOEMP00X,2032,1799982.0
REGION,EGYBIOEMP00X,2033,1899981.0
REGION,EGYBIOEMP00X,2034,1999980.0
REGION,EGYBIOEMP00X,2035,2099979.0
REGION,EGYBIOEMP00X,2036,2199978.0
REGION,EGYBIOEMP00X,2037,2299977.0
REGION,EGYBIOEMP00X,2038,2399976.0
REGION,EGYBIOEMP00X,2039,2499975.0
REGION,EGYBIOEMP00X,2040,2599974.0
REGION,EGYBIOIMP00X,2015,99999.0
REGION,EGYBIOIMP00X,2016,199998.0
REGION,EGYBIOIMP00X,2017,299997.0
REGION,EGYBIOIMP00X,2018,399996.0
REGION,EGYBIOIMP00X,2019,499995.0
REGION,EGYBIOIMP00X,2020,599994.0
REGION,EGYBIOIMP00X,2021,699993.0
REGION,EGYBIOIMP00X,2022,799992.0
REGION,EGYBIOIMP00X,2023,899991.0
REGION,EGYBIOIMP00X,2024,999990.0
REGION,EGYBIOIMP00X,2025,1099989.0
REGION,EGYBIOIMP00X,2026,1199988.0
REGION,EGYBIOIMP00X,2027,1299987.0
REGION,EGYBIOIMP00X,2028,1399986.0
REGION,EGYBIOIMP00X,2029,1499985.0
REGION,EGYBIOIMP00X,2030,1599984.0
REGION,EGYBIOIMP00X,2031,1699983.0
REGION,EGYBIOIMP00X,2032,1799982.0
REGION,EGYBIOIMP00X,2033,1899981.0
REGION,EGYBIOIMP00X,2034,1999980.0
REGION,EGYBIOIMP00X,2035,2099979.0
REGION,EGYBIOIMP00X,2036,2199978.0
REGION,EGYBIOIMP00X,2037,2299977.0
REGION,EGYBIOIMP00X,2038,2399976.0
REGION,EGYBIOIMP00X,2039,2499975.0
REGION,EGYBIOIMP00X,2040,2599974.0
REGION,EGYBIOPRP00X,2015,99999.0
REGION,EGYBIOPRP00X,2016,199998.0
REGION,EGYBIOPRP00X,2017,299997.0
REGION,EGYBIOPRP00X,2018,399996.0
REGION,EGYBIOPRP00X,2019,499995.0
REGION,EGYBIOPRP00X,2020,599994.0
REGION,EGYBIOPRP00X,2021,699993.0
REGION,EGYBIOPRP00X,2022,799992.0
REGION,EGYBIOPRP00X,2023,899991.0
REGION,EGYBIOPRP00X,2024,999990.0
REGION,EGYBIOPRP00X,2025,1099989.0
REGION,EGYBIOPRP00X,2026,1199988.0
REGION,EGYBIOPRP00X,2027,1299987.0
REGION,EGYBIOPRP00X,2028,1399986.0
REGION,EGYBIOPRP00X,2029,1499985.0
REGION,EGYBIOPRP00X,2030,1599984.0
REGION,EGYBIOPRP00X,2031,1699983.0
REGION,EGYBIOPRP00X,2032,1799982.0
REGION,EGYBIOPRP00X,2033,1899981.0
REGION,EGYBIOPRP00X,2034,1999980.0
REGION,EGYBIOPRP00X,2035,2099979.0
REGION,EGYBIOPRP00X,2036,2199978.0
REGION,EGYBIOPRP00X,2037,2299977.0
REGION,EGYBIOPRP00X,2038,2399976.0
REGION,EGYBIOPRP00X,2039,2499975.0
REGION,EGYBIOPRP00X,2040,2599974.0
REGION,EGYCO1DIP00X,2015,99999.0
REGION,EGYCO1DIP00X,2016,199998.0
REGION,EGYCO1DIP00X,2017,299997.0
REGION,EGYCO1DIP00X,2018,399996.0
REGION,EGYCO1DIP00X,2019,499995.0
REGION,EGYCO1DIP00X,2020,599994.0
REGION,EGYCO1DIP00X,2021,699993.0
REGION,EGYCO1DIP00X,2022,799992.0
REGION,EGYCO1DIP00X,2023,899991.0
REGION,EGYCO1DIP00X,2024,999990.0
REGION,EGYCO1DIP00X,2025,1099989.0
REGION,EGYCO1DIP00X,2026,1199988.0
REGION,EGYCO1DIP00X,2027,1299987.0
REGION,EGYCO1DIP00X,2028,1399986.0
REGION,EGYCO1DIP00X,2029,1499985.0
REGION,EGYCO1DIP00X,2030,1599984.0
REGION,EGYCO1DIP00X,2031,1699983.0
REGION,EGYCO1DIP00X,2032,1799982.0
REGION,EGYCO1DIP00X,2033,1899981.0
REGION,EGYCO1DIP00X,2034,1999980.0
REGION,EGYCO1DIP00X,2035,2099979.0
REGION,EGYCO1DIP00X,2036,2199978.0
REGION,EGYCO1DIP00X,2037,2299977.0
REGION,EGYCO1DIP00X,2038,2399976.0
REGION,EGYCO1DIP00X,2039,2499975.0
REGION,EGYCO1DIP00X,2040,2599974.0
REGION,EGYCO1EXP00X,2015,99999.0
REGION,EGYCO1EXP00X,2016,199998.0
REGION,EGYCO1EXP00X,2017,299997.0
REGION,EGYCO1EXP00X,2018,399996.0
REGION,EGYCO1EXP00X,2019,499995.0
REGION,EGYCO1EXP00X,2020,599994.0
REGION,EGYCO1EXP00X,2021,699993.0
REGION,EGYCO1EXP00X,2022,799992.0
REGION,EGYCO1EXP00X,2023,899991.0
REGION,EGYCO1EXP00X,2024,999990.0
REGION,EGYCO1EXP00X,2025,1099989.0
REGION,EGYCO1EXP00X,2026,1199988.0
REGION,EGYCO1EXP00X,2027,1299987.0
REGION,EGYCO1EXP00X,2028,1399986.0
REGION,EGYCO1EXP00X,2029,1499985.0
REGION,EGYCO1EXP00X,2030,1599984.0
REGION,EGYCO1EXP00X,2031,1699983.0
REGION,EGYCO1EXP00X,2032,1799982.0
REGION,EGYCO1EXP00X,2033,1899981.0
REGION,EGYCO1EXP00X,2034,1999980.0
REGION,EGYCO1EXP00X,2035,2099979.0
REGION,EGYCO1EXP00X,2036,2199978.0
REGION,EGYCO1EXP00X,2037,2299977.0
REGION,EGYCO1EXP00X,2038,2399976.0
REGION,EGYCO1EXP00X,2039,2499975.0
REGION,EGYCO1EXP00X,2040,2599974.0
REGION,EGYCO1IMP00X,2015,99999.0
REGION,EGYCO1IMP00X,2016,199998.0
REGION,EGYCO1IMP00X,2017,299997.0
REGION,EGYCO1IMP00X,2018,399996.0
REGION,EGYCO1IMP00X,2019,499995.0
REGION,EGYCO1IMP00X,2020,599994.0
REGION,EGYCO1IMP00X,2021,699993.0
REGION,EGYCO1IMP00X,2022,799992.0
REGION,EGYCO1IMP00X,2023,899991.0
REGION,EGYCO1IMP00X,2024,999990.0
REGION,EGYCO1IMP00X,2025,1099989.0
REGION,EGYCO1IMP00X,2026,1199988.0
REGION,EGYCO1IMP00X,2027,1299987.0
REGION,EGYCO1IMP00X,2028,1399986.0
REGION,EGYCO1IMP00X,2029,1499985.0
REGION,EGYCO1IMP00X,2030,1599984.0
REGION,EGYCO1IMP00X,2031,1699983.0
REGION,EGYCO1IMP00X,2032,1799982.0
REGION,EGYCO1IMP00X,2033,1899981.0
REGION,EGYCO1IMP00X,2034,1999980.0
REGION,EGYCO1IMP00X,2035,2099979.0
REGION,EGYCO1IMP00X,2036,2199978.0
REGION,EGYCO1IMP00X,2037,2299977.0
REGION,EGYCO1IMP00X,2038,2399976.0
REGION,EGYCO1IMP00X,2039,2499975.0
REGION,EGYCO1IMP00X,2040,2599974.0
REGION,EGYCO1PRP00X,2015,99999.0
REGION,EGYCO1PRP00X,2016,199998.0
REGION,EGYCO1PRP00X,2017,299997.0
REGION,EGYCO1PRP00X,2018,399996.0
REGION,EGYCO1PRP00X,2019,499995.0
REGION,EGYCO1PRP00X,2020,599994.0
REGION,EGYCO1PRP00X,2021,699993.0
REGION,EGYCO1PRP00X,2022,799992.0
REGION,EGYCO1PRP00X,2023,899991.0
REGION,EGYCO1PRP00X,2024,999990.0
REGION,EGYCO1PRP00X,2025,1099989.0
REGION,EGYCO1PRP00X,2026,1199988.0
REGION,EGYCO1PRP00X,2027,1299987.0
REGION,EGYCO1PRP00X,2028,1399986.0
REGION,EGYCO1PRP00X,2029,1499985.0
REGION,EGYCO1PRP00X,2030,1599984.0
REGION,EGYCO1PRP00X,2031,1699983.0
REGION,EGYCO1PRP00X,2032,1799982.0
REGION,EGYCO1PRP00X,2033,1899981.0
REGION,EGYCO1PRP00X,2034,1999980.0
REGION,EGYCO1PRP00X,2035,2099979.0
REGION,EGYCO1PRP00X,2036,2199978.0
REGION,EGYCO1PRP00X,2037,2299977.0
REGION,EGYCO1PRP00X,2038,2399976.0
REGION,EGYCO1PRP00X,2039,2499975.0
REGION,EGYCO1PRP00X,2040,2599974.0
REGION,EGYCO1R1P00X,2015,1590.9974727075019
REGION,EGYCO1R1P00X,2016,1590.9974727075019
REGION,EGYCO1R1P00X,2017,1590.9974727075019
REGION,EGYCO1R1P00X,2018,1590.9974727075019
REGION,EGYCO1R1P00X,2019,1590.9974727075019
REGION,EGYCO1R1P00X,2020,1590.9974727075019
REGION,EGYCO1R1P00X,2021,1590.9974727075019
REGION,EGYCO1R1P00X,2022,1590.9974727075019
REGION,EGYCO1R1P00X,2023,1590.9974727075019
REGION,EGYCO1R1P00X,2024,1590.9974727075019
REGION,EGYCO1R1P00X,2025,1590.9974727075019
REGION,EGYCO1R1P00X,2026,1590.9974727075019
REGION,EGYCO1R1P00X,2027,1590.9974727075019
REGION,EGYCO1R1P00X,2028,1590.9974727075019
REGION,EGYCO1R1P00X,2029,1590.9974727075019
REGION,EGYCO1R1P00X,2030,1590.9974727075019
REGION,EGYCO1R1P00X,2031,1590.9974727075019
REGION,EGYCO1R1P00X,2032,1590.9974727075019
REGION,EGYCO1R1P00X,2033,1590.9974727075019
REGION,EGYCO1R1P00X,2034,1590.9974727075019
REGION,EGYCO1R1P00X,2035,1590.9974727075019
REGION,EGYCO1R1P00X,2036,1590.9974727075019
REGION,EGYCO1R1P00X,2037,1590.9974727075019
REGION,EGYCO1R1P00X,2038,1590.9974727075019
REGION,EGYCO1R1P00X,2039,1590.9974727075019
REGION,EGYCO1R1P00X,2040,1590.9974727075019
REGION,EGYCO1R2P00X,2040,0.0
REGION,EGYCO1RCP00X,2015,1607.06815425
REGION,EGYCO1RCP00X,2016,1607.06815425
REGION,EGYCO1RCP00X,2017,1607.06815425
REGION,EGYCO1RCP00X,2018,1607.06815425
REGION,EGYCO1RCP00X,2019,1607.06815425
REGION,EGYCO1RCP00X,2020,1707.56815425
REGION,EGYCO1RCP00X,2021,1707.56815425
REGION,EGYCO1RCP00X,2022,1707.56815425
REGION,EGYCO1RCP00X,2023,1707.56815425
REGION,EGYCO1RCP00X,2024,1707.56815425
REGION,EGYCO1RCP00X,2025,1546.861338825
REGION,EGYCO1RCP00X,2026,1386.1545234
REGION,EGYCO1RCP00X,2027,1225.447707975
REGION,EGYCO1RCP00X,2028,1064.74089255
REGION,EGYCO1RCP00X,2029,904.034077125
REGION,EGYCO1RCP00X,2030,743.3272617
REGION,EGYCO1RCP00X,2031,582.620446275
