r,t,f,y,ProductionByTechnologyAnnual
REGION,MRTLNGEXP00X,MRTDLG,2027.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2028.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2029.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2030.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2031.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2032.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2033.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2034.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2035.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2036.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2037.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2038.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2039.0,138.1517
REGION,MRTLNGEXP00X,MRTDLG,2040.0,138.1517
REGION,MRTLNGIMP00X,MRTGAS,2040.0,0.0
REGION,MRTNGACCC01N,MRTEL1,2040.0,0.0
REGION,MRTNGACCP01N,MRTEL1,2020.0,0.3575
REGION,MRTNGACCP01N,MRTEL1,2021.0,0.3575
REGION,MRTNGACCP01N,MRTEL1,2022.0,0.3575
REGION,MRTNGACCP01N,MRTEL1,2025.0,0.2714
REGION,MRTNGACCP01N,MRTEL1,2026.0,0.3575
REGION,MRTNGACCP01N,MRTEL1,2027.0,0.3575
REGION,MRTNGACCP01N,MRTEL1,2028.0,0.3575
REGION,MRTNGACCP01N,MRTEL1,2029.0,0.2883
REGION,MRTNGACCP01N,MRTEL1,2030.0,0.2482
REGION,MRTNGACCP01N,MRTEL1,2032.0,0.2482
REGION,MRTNGACCP01N,MRTEL1,2033.0,0.2482
REGION,MRTNGACCP01N,MRTEL1,2034.0,0.2482
REGION,MRTNGACCP01N,MRTEL1,2035.0,0.2482
REGION,MRTNGACCP01N,MRTEL1,2036.0,0.2482
REGION,MRTNGACCP01N,MRTEL1,2037.0,0.2482
REGION,MRTNGACCP01N,MRTEL1,2038.0,0.187
REGION,MRTNGACCP01N,MRTEL1,2039.0,0.131
REGION,MRTNGACCP01N,MRTEL1,2040.0,0.1857
REGION,MRTNGACCP01O,MRTEL1,2040.0,0.0
REGION,MRTNGADIP00X,MRTGA3,2040.0,0.0
REGION,MRTNGAGCP01N,MRTEL1,2040.0,0.0
REGION,MRTNGAGCP01O,MRTEL1,2040.0,0.0
REGION,MRTNGAPRP00X,MRTGAS,2020.0,0.6163
REGION,MRTNGAPRP00X,MRTGAS,2021.0,130.7093
REGION,MRTNGAPRP00X,MRTGAS,2022.0,130.7082
REGION,MRTNGAPRP00X,MRTGAS,2023.0,130.094
REGION,MRTNGAPRP00X,MRTGAS,2024.0,130.094
REGION,MRTNGAPRP00X,MRTGAS,2025.0,162.9953
REGION,MRTNGAPRP00X,MRTGAS,2026.0,163.1413
REGION,MRTNGAPRP00X,MRTGAS,2027.0,163.1403
REGION,MRTNGAPRP00X,MRTGAS,2028.0,163.1393
REGION,MRTNGAPRP00X,MRTGAS,2029.0,163.0208
REGION,MRTNGAPRP00X,MRTGAS,2030.0,162.9521
REGION,MRTNGAPRP00X,MRTGAS,2031.0,162.5314
REGION,MRTNGAPRP00X,MRTGAS,2032.0,162.9507
REGION,MRTNGAPRP00X,MRTGAS,2033.0,162.95
REGION,MRTNGAPRP00X,MRTGAS,2034.0,162.9493
REGION,MRTNGAPRP00X,MRTGAS,2035.0,162.9486
REGION,MRTNGAPRP00X,MRTGAS,2036.0,162.9479
REGION,MRTNGAPRP00X,MRTGAS,2037.0,162.9472
REGION,MRTNGAPRP00X,MRTGAS,2038.0,162.8441
REGION,MRTNGAPRP00X,MRTGAS,2039.0,162.75
REGION,MRTNGAPRP00X,MRTGAS,2040.0,162.8408
REGION,MRTSOLARP00X,MRTSOL,2015.0,0.0995
REGION,MRTSOLARP00X,MRTSOL,2016.0,0.1978
REGION,MRTSOLARP00X,MRTSOL,2017.0,0.4869
REGION,MRTSOLARP00X,MRTSOL,2018.0,0.4869
REGION,MRTSOLARP00X,MRTSOL,2019.0,0.4869
REGION,MRTSOLARP00X,MRTSOL,2020.0,1.1741
REGION,MRTSOLARP00X,MRTSOL,2021.0,1.5786
REGION,MRTSOLARP00X,MRTSOL,2022.0,1.9273
REGION,MRTSOLARP00X,MRTSOL,2023.0,1.9223
REGION,MRTSOLARP00X,MRTSOL,2024.0,1.9638
REGION,MRTSOLARP00X,MRTSOL,2025.0,2.146
REGION,MRTSOLARP00X,MRTSOL,2026.0,2.8225
REGION,MRTSOLARP00X,MRTSOL,2027.0,3.3068
REGION,MRTSOLARP00X,MRTSOL,2028.0,4.5276
REGION,MRTSOLARP00X,MRTSOL,2029.0,5.2694
REGION,MRTSOLARP00X,MRTSOL,2030.0,5.9886
REGION,MRTSOLARP00X,MRTSOL,2031.0,6.0247
REGION,MRTSOLARP00X,MRTSOL,2032.0,6.0607
REGION,MRTSOLARP00X,MRTSOL,2033.0,6.0966
REGION,MRTSOLARP00X,MRTSOL,2034.0,6.2876
REGION,MRTSOLARP00X,MRTSOL,2035.0,6.5024
REGION,MRTSOLARP00X,MRTSOL,2036.0,6.6381
REGION,MRTSOLARP00X,MRTSOL,2037.0,6.7867
REGION,MRTSOLARP00X,MRTSOL,2038.0,6.882
REGION,MRTSOLARP00X,MRTSOL,2039.0,6.9167
REGION,MRTSOLARP00X,MRTSOL,2040.0,6.2244
REGION,MRTSOLCNP01X,MRTEL1,2040.0,0.0
REGION,MRTSOLCSP01X,MRTEL1,2040.0,0.0
REGION,MRTSOLMGRID1,MRTEL3,2040.0,0.0
REGION,MRTSOLPRP00X,MRTEL3E,2040.0,0.0
REGION,MRTSOLPRSAL1,MRTEL3U,2040.0,0.0
REGION,MRTSOLPRSAL2,MRTEL3U,2040.0,0.0
REGION,MRTSOLPRSAL3,MRTEL3U,2040.0,0.0
REGION,MRTSOLPRSAL4,MRTEL3U,2040.0,0.0
REGION,MRTSOLPRSAL5,MRTEL3U,2040.0,0.0
REGION,MRTSOLPSP00X,MRTEL3E,2020.0,0.6922
REGION,MRTSOLPSP00X,MRTEL3E,2021.0,1.1017
REGION,MRTSOLPSP00X,MRTEL3E,2022.0,1.4553
REGION,MRTSOLPSP00X,MRTEL3E,2023.0,1.4553
REGION,MRTSOLPSP00X,MRTEL3E,2024.0,1.5018
REGION,MRTSOLPSP00X,MRTEL3E,2025.0,1.689
REGION,MRTSOLPSP00X,MRTEL3E,2026.0,2.3705
REGION,MRTSOLPSP00X,MRTEL3E,2027.0,2.8597
REGION,MRTSOLPSP00X,MRTEL3E,2028.0,4.0855
REGION,MRTSOLPSP00X,MRTEL3E,2029.0,4.8323
REGION,MRTSOLPSP00X,MRTEL3E,2030.0,5.5564
REGION,MRTSOLPSP00X,MRTEL3E,2031.0,5.5975
REGION,MRTSOLPSP00X,MRTEL3E,2032.0,5.6385
REGION,MRTSOLPSP00X,MRTEL3E,2033.0,5.6793
REGION,MRTSOLPSP00X,MRTEL3E,2034.0,5.8753
REGION,MRTSOLPSP00X,MRTEL3E,2035.0,6.0951
REGION,MRTSOLPSP00X,MRTEL3E,2036.0,6.2358
REGION,MRTSOLPSP00X,MRTEL3E,2037.0,6.3894
REGION,MRTSOLPSP00X,MRTEL3E,2038.0,6.4896
REGION,MRTSOLPSP00X,MRTEL3E,2039.0,6.5292
REGION,MRTSOLPSP00X,MRTEL3E,2040.0,5.837
REGION,MRTSOLPUP00X,MRTEL1,2015.0,0.0995
REGION,MRTSOLPUP00X,MRTEL1,2016.0,0.1978
REGION,MRTSOLPUP00X,MRTEL1,2017.0,0.4869
REGION,MRTSOLPUP00X,MRTEL1,2018.0,0.4869
REGION,MRTSOLPUP00X,MRTEL1,2019.0,0.4869
REGION,MRTSOLPUP00X,MRTEL1,2020.0,0.4819
REGION,MRTSOLPUP00X,MRTEL1,2021.0,0.4769
REGION,MRTSOLPUP00X,MRTEL1,2022.0,0.4719
REGION,MRTSOLPUP00X,MRTEL1,2023.0,0.467
REGION,MRTSOLPUP00X,MRTEL1,2024.0,0.462
REGION,MRTSOLPUP00X,MRTEL1,2025.0,0.457
REGION,MRTSOLPUP00X,MRTEL1,2026.0,0.4521
REGION,MRTSOLPUP00X,MRTEL1,2027.0,0.4471
REGION,MRTSOLPUP00X,MRTEL1,2028.0,0.4421
REGION,MRTSOLPUP00X,MRTEL1,2029.0,0.4371
REGION,MRTSOLPUP00X,MRTEL1,2030.0,0.4322
REGION,MRTSOLPUP00X,MRTEL1,2031.0,0.4272
REGION,MRTSOLPUP00X,MRTEL1,2032.0,0.4222
REGION,MRTSOLPUP00X,MRTEL1,2033.0,0.4172
REGION,MRTSOLPUP00X,MRTEL1,2034.0,0.4123
REGION,MRTSOLPUP00X,MRTEL1,2035.0,0.4073
REGION,MRTSOLPUP00X,MRTEL1,2036.0,0.4023
REGION,MRTSOLPUP00X,MRTEL1,2037.0,0.3974
REGION,MRTSOLPUP00X,MRTEL1,2038.0,0.3924
REGION,MRTSOLPUP00X,MRTEL1,2039.0,0.3874
REGION,MRTSOLPUP00X,MRTEL1,2040.0,0.3874
REGION,MRTURNIMP00X,MRTURN,2040.0,0.0
REGION,MRTURNPRP00X,MRTURN,2040.0,0.0
REGION,MRTURNPWP01N,MRTEL1,2040.0,0.0
REGION,MRTURNPWP01O,MRTEL1,2040.0,0.0
REGION,MRTWINMGRID1,MRTEL3,2040.0,0.0
REGION,MRTWINOFP00X,MRTEL1,2040.0,1.2662
REGION,MRTWINONP00X,MRTEL1,2015.0,0.4047
REGION,MRTWINONP00X,MRTEL1,2016.0,0.4047
REGION,MRTWINONP00X,MRTEL1,2017.0,0.4047
REGION,MRTWINONP00X,MRTEL1,2018.0,0.4047
REGION,MRTWINONP00X,MRTEL1,2019.0,0.4047
REGION,MRTWINONP00X,MRTEL1,2020.0,0.4047
REGION,MRTWINONP00X,MRTEL1,2021.0,2.941
REGION,MRTWINONP00X,MRTEL1,2022.0,2.941
REGION,MRTWINONP00X,MRTEL1,2023.0,2.9385
REGION,MRTWINONP00X,MRTEL1,2024.0,2.9359
REGION,MRTWINONP00X,MRTEL1,2025.0,2.941
REGION,MRTWINONP00X,MRTEL1,2026.0,2.941
REGION,MRTWINONP00X,MRTEL1,2027.0,2.941
REGION,MRTWINONP00X,MRTEL1,2028.0,2.941
REGION,MRTWINONP00X,MRTEL1,2029.0,2.941
REGION,MRTWINONP00X,MRTEL1,2030.0,2.941
REGION,MRTWINONP00X,MRTEL1,2031.0,4.9716
REGION,MRTWINONP00X,MRTEL1,2032.0,5.627
REGION,MRTWINONP00X,MRTEL1,2033.0,5.8821
REGION,MRTWINONP00X,MRTEL1,2034.0,5.8821
REGION,MRTWINONP00X,MRTEL1,2035.0,5.8821
REGION,MRTWINONP00X,MRTEL1,2036.0,5.8821
REGION,MRTWINONP00X,MRTEL1,2037.0,5.8821
REGION,MRTWINONP00X,MRTEL1,2038.0,5.8821
REGION,MRTWINONP00X,MRTEL1,2039.0,5.8821
REGION,MRTWINONP00X,MRTEL1,2040.0,5.8821
REGION,MRTWINPRP00X,MRTWIN,2015.0,0.4047
REGION,MRTWINPRP00X,MRTWIN,2016.0,0.4047
REGION,MRTWINPRP00X,MRTWIN,2017.0,0.4047
REGION,MRTWINPRP00X,MRTWIN,2018.0,0.4047
REGION,MRTWINPRP00X,MRTWIN,2019.0,0.4047
REGION,MRTWINPRP00X,MRTWIN,2020.0,0.4047
REGION,MRTWINPRP00X,MRTWIN,2021.0,2.941
REGION,MRTWINPRP00X,MRTWIN,2022.0,2.941
REGION,MRTWINPRP00X,MRTWIN,2023.0,2.9385
REGION,MRTWINPRP00X,MRTWIN,2024.0,2.9359
REGION,MRTWINPRP00X,MRTWIN,2025.0,2.941
REGION,MRTWINPRP00X,MRTWIN,2026.0,2.941
REGION,MRTWINPRP00X,MRTWIN,2027.0,2.941
REGION,MRTWINPRP00X,MRTWIN,2028.0,2.941
REGION,MRTWINPRP00X,MRTWIN,2029.0,2.941
REGION,MRTWINPRP00X,MRTWIN,2030.0,2.941
REGION,MRTWINPRP00X,MRTWIN,2031.0,4.9716
REGION,MRTWINPRP00X,MRTWIN,2032.0,5.627
REGION,MRTWINPRP00X,MRTWIN,2033.0,5.8821
REGION,MRTWINPRP00X,MRTWIN,2034.0,5.8821
REGION,MRTWINPRP00X,MRTWIN,2035.0,5.8821
REGION,MRTWINPRP00X,MRTWIN,2036.0,5.8821
REGION,MRTWINPRP00X,MRTWIN,2037.0,5.8821
REGION,MRTWINPRP00X,MRTWIN,2038.0,5.8821
REGION,MRTWINPRP00X,MRTWIN,2039.0,5.8821
REGION,MRTWINPRP00X,MRTWIN,2040.0,7.1483
REGION,MWIBACKSTOP,MWIEL1,2040.0,0.0
REGION,MWIBIOCHC01N,MWIEL1,2040.0,0.0
REGION,MWIBIOCHP01N,MWIEL1,2040.0,0.0
REGION,MWIBIOCHP01O,MWIEL1,2015.0,0.4455
REGION,MWIBIOCHP01O,MWIEL1,2016.0,0.4455
REGION,MWIBIOCHP01O,MWIEL1,2017.0,0.3562
REGION,MWIBIOCHP01O,MWIEL1,2018.0,0.4455
REGION,MWIBIOCHP01O,MWIEL1,2019.0,0.4455
REGION,MWIBIOCHP01O,MWIEL1,2020.0,0.4455
REGION,MWIBIOCHP01O,MWIEL1,2021.0,0.4232
REGION,MWIBIOCHP01O,MWIEL1,2022.0,0.4009
REGION,MWIBIOCHP01O,MWIEL1,2023.0,0.3787
REGION,MWIBIOCHP01O,MWIEL1,2024.0,0.3564
REGION,MWIBIOCHP01O,MWIEL1,2025.0,0.2227
REGION,MWIBIOCHP01O,MWIEL1,2026.0,0.2005
REGION,MWIBIOCHP01O,MWIEL1,2027.0,0.1782
REGION,MWIBIOCHP01O,MWIEL1,2028.0,0.1559
REGION,MWIBIOCHP01O,MWIEL1,2029.0,0.1336
REGION,MWIBIOCHP01O,MWIEL1,2030.0,0.1114
REGION,MWIBIOCHP01O,MWIEL1,2031.0,0.0891
REGION,MWIBIOCHP01O,MWIEL1,2032.0,0.0668
REGION,MWIBIOCHP01O,MWIEL1,2033.0,0.0445
REGION,MWIBIOCHP01O,MWIEL1,2034.0,0.0223
REGION,MWIBIOCHP01O,MWIEL1,2040.0,0.0
REGION,MWIBIODIP00X,MWIFW3,2015.0,29.397
REGION,MWIBIODIP00X,MWIFW3,2016.0,28.723
REGION,MWIBIODIP00X,MWIFW3,2017.0,27.683
REGION,MWIBIODIP00X,MWIFW3,2018.0,27.546
REGION,MWIBIODIP00X,MWIFW3,2019.0,27.1015
REGION,MWIBIODIP00X,MWIFW3,2020.0,26.4268
REGION,MWIBIODIP00X,MWIFW3,2021.0,27.8158
REGION,MWIBIODIP00X,MWIFW3,2022.0,29.1978
REGION,MWIBIODIP00X,MWIFW3,2023.0,30.5792
REGION,MWIBIODIP00X,MWIFW3,2024.0,31.9626
REGION,MWIBIODIP00X,MWIFW3,2025.0,33.1576
REGION,MWIBIODIP00X,MWIFW3,2026.0,34.3514
REGION,MWIBIODIP00X,MWIFW3,2027.0,35.5449
REGION,MWIBIODIP00X,MWIFW3,2028.0,36.7374
REGION,MWIBIODIP00X,MWIFW3,2029.0,37.9267
REGION,MWIBIODIP00X,MWIFW3,2030.0,39.2716
REGION,MWIBIODIP00X,MWIFW3,2031.0,40.6077
REGION,MWIBIODIP00X,MWIFW3,2032.0,41.9335
REGION,MWIBIODIP00X,MWIFW3,2033.0,43.2451
REGION,MWIBIODIP00X,MWIFW3,2034.0,44.539
REGION,MWIBIODIP00X,MWIFW3,2035.0,46.0082
REGION,MWIBIODIP00X,MWIFW3,2036.0,47.4482
REGION,MWIBIODIP00X,MWIFW3,2037.0,48.8566
REGION,MWIBIODIP00X,MWIFW3,2038.0,50.232
REGION,MWIBIODIP00X,MWIFW3,2039.0,51.5728
REGION,MWIBIODIP00X,MWIFW3,2040.0,52.9494
REGION,MWIBIOEMP00X,MWIFWE,2015.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2016.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2017.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2018.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2019.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2020.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2021.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2022.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2023.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2024.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2025.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2026.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2027.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2028.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2029.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2030.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2031.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2032.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2033.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2034.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2035.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2036.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2037.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2038.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2039.0,0.002
REGION,MWIBIOEMP00X,MWIFWE,2040.0,0.002
REGION,MWIBIOIMP00X,MWIBIO,2040.0,0.0
REGION,MWIBIOPRP00X,MWIBIO,2015.0,32.1936
REGION,MWIBIOPRP00X,MWIBIO,2016.0,31.4842
REGION,MWIBIOPRP00X,MWIBIO,2017.0,30.1393
REGION,MWIBIOPRP00X,MWIBIO,2018.0,30.2452
REGION,MWIBIOPRP00X,MWIBIO,2019.0,29.7773
REGION,MWIBIOPRP00X,MWIBIO,2020.0,29.0672
REGION,MWIBIOPRP00X,MWIBIO,2021.0,30.4668
REGION,MWIBIOPRP00X,MWIBIO,2022.0,31.8592
REGION,MWIBIOPRP00X,MWIBIO,2023.0,33.251
REGION,MWIBIOPRP00X,MWIBIO,2024.0,34.6448
REGION,MWIBIOPRP00X,MWIBIO,2025.0,35.5285
REGION,MWIBIOPRP00X,MWIBIO,2026.0,36.7228
REGION,MWIBIOPRP00X,MWIBIO,2027.0,37.9166
REGION,MWIBIOPRP00X,MWIBIO,2028.0,39.1095
REGION,MWIBIOPRP00X,MWIBIO,2029.0,40.299
REGION,MWIBIOPRP00X,MWIBIO,2030.0,41.6524
REGION,MWIBIOPRP00X,MWIBIO,2031.0,42.9965
REGION,MWIBIOPRP00X,MWIBIO,2032.0,44.3296
REGION,MWIBIOPRP00X,MWIBIO,2033.0,45.6479
REGION,MWIBIOPRP00X,MWIBIO,2034.0,46.9475
REGION,MWIBIOPRP00X,MWIBIO,2035.0,48.4317
REGION,MWIBIOPRP00X,MWIBIO,2036.0,49.9475
REGION,MWIBIOPRP00X,MWIBIO,2037.0,51.4301
REGION,MWIBIOPRP00X,MWIBIO,2038.0,52.8778
REGION,MWIBIOPRP00X,MWIBIO,2039.0,54.2892
REGION,MWIBIOPRP00X,MWIBIO,2040.0,55.7382
REGION,MWICO1IMP00X,MWICO1,2025.0,50.2383
REGION,MWICO1IMP00X,MWICO1,2026.0,51.9317
REGION,MWICO1IMP00X,MWICO1,2027.0,53.7384
REGION,MWICO1IMP00X,MWICO1,2028.0,55.4868
REGION,MWICO1IMP00X,MWICO1,2029.0,57.4323
REGION,MWICO1IMP00X,MWICO1,2030.0,58.9337
REGION,MWICO1IMP00X,MWICO1,2031.0,60.8329
REGION,MWICO1IMP00X,MWICO1,2032.0,62.797
REGION,MWICO1IMP00X,MWICO1,2033.0,64.8275
REGION,MWICO1IMP00X,MWICO1,2034.0,66.9266
REGION,MWICO1IMP00X,MWICO1,2035.0,69.9004
REGION,MWICO1IMP00X,MWICO1,2036.0,72.2203
REGION,MWICO1IMP00X,MWICO1,2037.0,74.6145
REGION,MWICO1IMP00X,MWICO1,2038.0,77.0857
REGION,MWICO1IMP00X,MWICO1,2039.0,79.6369
REGION,MWICO1IMP00X,MWICO1,2040.0,82.2709
REGION,MWICO1PRP00X,MWICO1,2040.0,0.0
REGION,MWICO1R1P00X,MWIHFO,2025.0,4.9736
REGION,MWICO1R1P00X,MWIHFO,2026.0,5.1412
REGION,MWICO1R1P00X,MWIHFO,2027.0,5.3201
REGION,MWICO1R1P00X,MWIHFO,2028.0,5.4932
REGION,MWICO1R1P00X,MWIHFO,2029.0,5.6858
REGION,MWICO1R1P00X,MWIHFO,2030.0,5.8344
REGION,MWICO1R1P00X,MWIHFO,2031.0,6.0225
REGION,MWICO1R1P00X,MWIHFO,2032.0,6.2169
REGION,MWICO1R1P00X,MWIHFO,2033.0,6.4179
REGION,MWICO1R1P00X,MWIHFO,2034.0,6.6257
REGION,MWICO1R1P00X,MWIHFO,2035.0,6.9201
REGION,MWICO1R1P00X,MWIHFO,2036.0,7.1498
REGION,MWICO1R1P00X,MWIHFO,2037.0,7.3868
REGION,MWICO1R1P00X,MWIHFO,2038.0,7.6315
REGION,MWICO1R1P00X,MWIHFO,2039.0,7.8841
REGION,MWICO1R1P00X,MWIHFO,2040.0,8.1448
REGION,MWICO1R1P00X,MWILFO,2025.0,44.7623
REGION,MWICO1R1P00X,MWILFO,2026.0,46.2712
REGION,MWICO1R1P00X,MWILFO,2027.0,47.8809
REGION,MWICO1R1P00X,MWILFO,2028.0,49.4388
REGION,MWICO1R1P00X,MWILFO,2029.0,51.1722
REGION,MWICO1R1P00X,MWILFO,2030.0,52.5099
REGION,MWICO1R1P00X,MWILFO,2031.0,54.2021
REGION,MWICO1R1P00X,MWILFO,2032.0,55.9521
REGION,MWICO1R1P00X,MWILFO,2033.0,57.7613
REGION,MWICO1R1P00X,MWILFO,2034.0,59.6316
REGION,MWICO1R1P00X,MWILFO,2035.0,62.2812
REGION,MWICO1R1P00X,MWILFO,2036.0,64.3483
REGION,MWICO1R1P00X,MWILFO,2037.0,66.4815
REGION,MWICO1R1P00X,MWILFO,2038.0,68.6834
REGION,MWICO1R1P00X,MWILFO,2039.0,70.9565
REGION,MWICO1R1P00X,MWILFO,2040.0,73.3034
REGION,MWICO1R2P00X,MWIHFO,2040.0,0.0
REGION,MWICO1R2P00X,MWILFO,2040.0,0.0
REGION,MWICO1RCP00X,MWICO2,2025.0,49.7359
REGION,MWICO1RCP00X,MWICO2,2026.0,51.4124
REGION,MWICO1RCP00X,MWICO2,2027.0,53.201
REGION,MWICO1RCP00X,MWICO2,2028.0,54.932
REGION,MWICO1RCP00X,MWICO2,2029.0,56.8579
REGION,MWICO1RCP00X,MWICO2,2030.0,58.3443
REGION,MWICO1RCP00X,MWICO2,2031.0,60.2246
REGION,MWICO1RCP00X,MWICO2,2032.0,62.169
REGION,MWICO1RCP00X,MWICO2,2033.0,64.1792
REGION,MWICO1RCP00X,MWICO2,2034.0,66.2574
REGION,MWICO1RCP00X,MWICO2,2035.0,69.2014
REGION,MWICO1RCP00X,MWICO2,2036.0,71.4981
REGION,MWICO1RCP00X,MWICO2,2037.0,73.8684
REGION,MWICO1RCP00X,MWICO2,2038.0,76.3149
REGION,MWICO1RCP00X,MWICO2,2039.0,78.8405
REGION,MWICO1RCP00X,MWICO2,2040.0,81.4482
REGION,MWICOADIP00X,MWICO3,2015.0,2.189
REGION,MWICOADIP00X,MWICO3,2016.0,2.092
REGION,MWICOADIP00X,MWICO3,2017.0,2.092
REGION,MWICOADIP00X,MWICO3,2018.0,2.263
REGION,MWICOADIP00X,MWICO3,2019.0,2.2912
REGION,MWICOADIP00X,MWICO3,2020.0,2.3198
REGION,MWICOADIP00X,MWICO3,2021.0,2.3488
REGION,MWICOADIP00X,MWICO3,2022.0,2.3781
REGION,MWICOADIP00X,MWICO3,2023.0,2.4077
REGION,MWICOADIP00X,MWICO3,2024.0,2.4378
REGION,MWICOADIP00X,MWICO3,2025.0,2.4682
REGION,MWICOADIP00X,MWICO3,2026.0,2.499
REGION,MWICOADIP00X,MWICO3,2027.0,2.5302
REGION,MWICOADIP00X,MWICO3,2028.0,2.5617
REGION,MWICOADIP00X,MWICO3,2029.0,2.5937
REGION,MWICOADIP00X,MWICO3,2030.0,2.626
REGION,MWICOADIP00X,MWICO3,2031.0,2.6588
REGION,MWICOADIP00X,MWICO3,2032.0,2.692
REGION,MWICOADIP00X,MWICO3,2033.0,2.7256
REGION,MWICOADIP00X,MWICO3,2034.0,2.7596
REGION,MWICOADIP00X,MWICO3,2035.0,2.794
REGION,MWICOADIP00X,MWICO3,2036.0,2.8288
REGION,MWICOADIP00X,MWICO3,2037.0,2.8641
REGION,MWICOADIP00X,MWICO3,2038.0,2.8999
REGION,MWICOADIP00X,MWICO3,2039.0,2.936
REGION,MWICOADIP00X,MWICO3,2040.0,2.9727
REGION,MWICOAEMP00X,MWICOE,2015.0,0.1962
REGION,MWICOAEMP00X,MWICOE,2016.0,0.2103
REGION,MWICOAEMP00X,MWICOE,2017.0,0.2033
REGION,MWICOAEMP00X,MWICOE,2018.0,0.2033
REGION,MWICOAEMP00X,MWICOE,2019.0,0.2033
REGION,MWICOAEMP00X,MWICOE,2020.0,0.2033
REGION,MWICOAEMP00X,MWICOE,2021.0,0.2033
REGION,MWICOAEMP00X,MWICOE,2022.0,0.2033
REGION,MWICOAEMP00X,MWICOE,2023.0,0.2033
REGION,MWICOAEMP00X,MWICOE,2024.0,0.2033
REGION,MWICOAEMP00X,MWICOE,2025.0,0.2033
REGION,MWICOAEMP00X,MWICOE,2040.0,0.0
REGION,MWICOAIMP00X,MWICOA,2026.0,2.5074
REGION,MWICOAIMP00X,MWICOA,2027.0,2.6633
REGION,MWICOAIMP00X,MWICOA,2028.0,2.6965
REGION,MWICOAIMP00X,MWICOA,2029.0,2.7302
REGION,MWICOAIMP00X,MWICOA,2030.0,2.7642
REGION,MWICOAIMP00X,MWICOA,2031.0,2.7987
REGION,MWICOAIMP00X,MWICOA,2032.0,2.8337
REGION,MWICOAIMP00X,MWICOA,2033.0,2.869
REGION,MWICOAIMP00X,MWICOA,2034.0,2.9048
REGION,MWICOAIMP00X,MWICOA,2035.0,2.941
REGION,MWICOAIMP00X,MWICOA,2036.0,2.9777
REGION,MWICOAIMP00X,MWICOA,2037.0,3.0149
REGION,MWICOAIMP00X,MWICOA,2038.0,3.0525
REGION,MWICOAIMP00X,MWICOA,2039.0,3.0906
REGION,MWICOAIMP00X,MWICOA,2040.0,3.1291
REGION,MWICOAPRP00X,MWICOA,2015.0,2.5024
REGION,MWICOAPRP00X,MWICOA,2016.0,2.4146
REGION,MWICOAPRP00X,MWICOA,2017.0,2.4074
REGION,MWICOAPRP00X,MWICOA,2018.0,2.5874
REGION,MWICOAPRP00X,MWICOA,2019.0,2.6171
REGION,MWICOAPRP00X,MWICOA,2020.0,2.6472
REGION,MWICOAPRP00X,MWICOA,2021.0,2.6777
REGION,MWICOAPRP00X,MWICOA,2022.0,2.7085
REGION,MWICOAPRP00X,MWICOA,2023.0,2.7398
REGION,MWICOAPRP00X,MWICOA,2024.0,2.7714
REGION,MWICOAPRP00X,MWICOA,2025.0,2.8034
REGION,MWICOAPRP00X,MWICOA,2026.0,0.1231
REGION,MWICOAPRP00X,MWICOA,2040.0,0.0
REGION,MWICOASCC01N,MWIEL1,2040.0,0.0
REGION,MWICOASCP01N,MWIEL1,2040.0,0.0
REGION,MWICOASCP01O,MWIEL1,2040.0,0.0
REGION,MWIEL1TRP00X,MWIEL2,2015.0,6.4824
