r,t,y,AnnualFixedOperatingCost
REGION,GNQHYDMSP00X,2030,3.5460768530323192
REGION,GNQHYDMSP00X,2031,3.5460768530323192
REGION,GNQHYDMSP00X,2032,3.5460768530323192
REGION,GNQHYDMSP00X,2033,3.5460768530323192
REGION,GNQHYDMSP00X,2034,3.5460768530323192
REGION,GNQHYDMSP00X,2035,3.5460768530323192
REGION,GNQHYDMSP00X,2036,3.5460768530323192
REGION,GNQHYDMSP00X,2037,3.5460768530323192
REGION,GNQHYDMSP00X,2038,3.5460768530323192
REGION,GNQHYDMSP00X,2039,3.5460768530323192
REGION,GNQHYDMSP00X,2040,3.5460768530323192
REGION,GNQHYDSSP00X,2015,0.441
REGION,GNQHYDSSP00X,2016,0.441
REGION,GNQHYDSSP00X,2017,0.441
REGION,GNQHYDSSP00X,2018,0.441
REGION,GNQHYDSSP00X,2019,0.441
REGION,GNQHYDSSP00X,2020,0.441
REGION,GNQHYDSSP00X,2021,0.441
REGION,GNQHYDSSP00X,2022,0.441
REGION,GNQHYDSSP00X,2023,0.441
REGION,GNQHYDSSP00X,2024,0.441
REGION,GNQHYDSSP00X,2025,0.441
REGION,GNQHYDSSP00X,2026,0.441
REGION,GNQHYDSSP00X,2027,0.441
REGION,GNQHYDSSP00X,2028,0.441
REGION,GNQHYDSSP00X,2029,0.441
REGION,GNQHYDSSP00X,2030,0.441
REGION,GNQHYDSSP00X,2031,0.441
REGION,GNQHYDSSP00X,2032,0.441
REGION,GNQHYDSSP00X,2033,0.441
REGION,GNQHYDSSP00X,2034,0.441
REGION,GNQHYDSSP00X,2035,0.441
REGION,GNQHYDSSP00X,2036,0.441
REGION,GNQHYDSSP00X,2037,0.441
REGION,GNQHYDSSP00X,2038,0.441
REGION,GNQHYDSSP00X,2039,0.441
REGION,GNQHYDSSP00X,2040,0.441
REGION,GNQLFODIP00X,2040,0.0
REGION,GNQLFOIMP00X,2040,0.0
REGION,GNQLFOMGRID1,2040,0.0
REGION,GNQLFORCP00X,2015,1.7223129346805828
REGION,GNQLFORCP00X,2016,1.7223129346805828
REGION,GNQLFORCP00X,2017,1.7223129346805828
REGION,GNQLFORCP00X,2018,3.4385997373366584
REGION,GNQLFORCP00X,2019,3.4385997373366584
REGION,GNQLFORCP00X,2020,3.4385997373366584
REGION,GNQLFORCP00X,2021,3.4385997373366584
REGION,GNQLFORCP00X,2022,3.4385997373366584
REGION,GNQLFORCP00X,2023,3.4385997373366584
REGION,GNQLFORCP00X,2024,3.4385997373366584
REGION,GNQLFORCP00X,2025,1.7162868026560754
REGION,GNQLFORCP00X,2026,1.7162868026560754
REGION,GNQLFORCP00X,2027,1.7162868026560754
REGION,GNQLFORCP00X,2040,0.0
REGION,GNQLFORCP01N,2040,0.0
REGION,GNQLFORCP01O,2015,0.2975
REGION,GNQLFORCP01O,2016,0.2975
REGION,GNQLFORCP01O,2017,0.2975
REGION,GNQLFORCP01O,2018,0.2975
REGION,GNQLFORCP01O,2019,0.2975
REGION,GNQLFORCP01O,2020,0.2975
REGION,GNQLFORCP01O,2021,0.282625
REGION,GNQLFORCP01O,2022,0.26775
REGION,GNQLFORCP01O,2023,0.252875
REGION,GNQLFORCP01O,2024,0.238
REGION,GNQLFORCP01O,2025,0.223125
REGION,GNQLFORCP01O,2026,0.20825
REGION,GNQLFORCP01O,2027,0.193375
REGION,GNQLFORCP01O,2028,0.1785
REGION,GNQLFORCP01O,2029,0.163625
REGION,GNQLFORCP01O,2030,0.14875
REGION,GNQLFORCP01O,2031,0.133875
REGION,GNQLFORCP01O,2032,0.119
REGION,GNQLFORCP01O,2033,0.104125
REGION,GNQLFORCP01O,2034,0.08925
REGION,GNQLFORCP01O,2035,0.074375
REGION,GNQLFORCP01O,2036,0.0595
REGION,GNQLFORCP01O,2037,0.044625
REGION,GNQLFORCP01O,2038,0.02975
REGION,GNQLFORCP01O,2039,0.014875
REGION,GNQLFORCP01O,2040,0.0
REGION,GNQLFOSALON1,2040,0.0
REGION,GNQLNGEXP00X,2040,0.0
REGION,GNQLNGIMP00X,2040,0.0
REGION,GNQNGACCC01N,2040,0.0
REGION,GNQNGACCP01N,2020,0.8084835792213649
REGION,GNQNGACCP01N,2021,0.9603016809780034
REGION,GNQNGACCP01N,2022,1.2663459199314517
REGION,GNQNGACCP01N,2023,1.2663459199314517
REGION,GNQNGACCP01N,2024,1.2663459199314517
REGION,GNQNGACCP01N,2025,1.2663459199314517
REGION,GNQNGACCP01N,2026,1.2663459199314517
REGION,GNQNGACCP01N,2027,1.2663459199314517
REGION,GNQNGACCP01N,2028,1.2663459199314517
REGION,GNQNGACCP01N,2029,1.2663459199314517
REGION,GNQNGACCP01N,2030,1.2663459199314517
REGION,GNQNGACCP01N,2031,1.2663459199314517
REGION,GNQNGACCP01N,2032,1.2663459199314517
REGION,GNQNGACCP01N,2033,1.2663459199314517
REGION,GNQNGACCP01N,2034,1.2663459199314517
REGION,GNQNGACCP01N,2035,1.2663459199314517
REGION,GNQNGACCP01N,2036,1.2663459199314517
REGION,GNQNGACCP01N,2037,1.2663459199314517
REGION,GNQNGACCP01N,2038,1.2663459199314517
REGION,GNQNGACCP01N,2039,1.2663459199314517
REGION,GNQNGACCP01N,2040,1.2663459199314517
REGION,GNQNGACCP01O,2040,0.0
REGION,GNQNGADIP00X,2040,0.0
REGION,GNQNGAGCP01N,2040,0.0
REGION,GNQNGAGCP01O,2015,2.9379999999999997
REGION,GNQNGAGCP01O,2016,2.9379999999999997
REGION,GNQNGAGCP01O,2017,2.9379999999999997
REGION,GNQNGAGCP01O,2018,2.9379999999999997
REGION,GNQNGAGCP01O,2019,2.9379999999999997
REGION,GNQNGAGCP01O,2020,2.9379999999999997
REGION,GNQNGAGCP01O,2021,2.7911
REGION,GNQNGAGCP01O,2022,2.6442
REGION,GNQNGAGCP01O,2023,2.4973
REGION,GNQNGAGCP01O,2024,2.3504
REGION,GNQNGAGCP01O,2025,2.2035
REGION,GNQNGAGCP01O,2026,2.0566
REGION,GNQNGAGCP01O,2027,1.9097
REGION,GNQNGAGCP01O,2028,1.7628
REGION,GNQNGAGCP01O,2029,1.6159
REGION,GNQNGAGCP01O,2030,1.4689999999999999
REGION,GNQNGAGCP01O,2031,1.3221
REGION,GNQNGAGCP01O,2032,1.1752
REGION,GNQNGAGCP01O,2033,1.0283
REGION,GNQNGAGCP01O,2034,0.8814
REGION,GNQNGAGCP01O,2035,0.7345
REGION,GNQNGAGCP01O,2036,0.5876
REGION,GNQNGAGCP01O,2037,0.4407
REGION,GNQNGAGCP01O,2038,0.2938
REGION,GNQNGAGCP01O,2039,0.1469
REGION,GNQNGAGCP01O,2040,0.0
REGION,GNQNGAPRP00X,2040,0.0
REGION,GNQSOLARP00X,2040,0.0
REGION,GNQSOLCNP01X,2040,0.0
REGION,GNQSOLCSP01X,2040,0.0
REGION,GNQSOLMGRID1,2040,0.0
REGION,GNQSOLPRP00X,2017,0.16
REGION,GNQSOLPRP00X,2018,0.16
REGION,GNQSOLPRP00X,2019,0.16
REGION,GNQSOLPRP00X,2020,0.16
REGION,GNQSOLPRP00X,2021,0.159
REGION,GNQSOLPRP00X,2022,0.158
REGION,GNQSOLPRP00X,2023,0.157
REGION,GNQSOLPRP00X,2024,0.156
REGION,GNQSOLPRP00X,2025,0.155
REGION,GNQSOLPRP00X,2026,0.154
REGION,GNQSOLPRP00X,2027,0.153
REGION,GNQSOLPRP00X,2028,0.152
REGION,GNQSOLPRP00X,2029,0.151
REGION,GNQSOLPRP00X,2030,0.15
REGION,GNQSOLPRP00X,2031,0.149
REGION,GNQSOLPRP00X,2032,0.14800000000000002
REGION,GNQSOLPRP00X,2033,0.147
REGION,GNQSOLPRP00X,2034,0.146
REGION,GNQSOLPRP00X,2035,0.145
REGION,GNQSOLPRP00X,2036,0.14400000000000002
REGION,GNQSOLPRP00X,2040,0.0
REGION,GNQSOLPRSAL1,2040,0.0
REGION,GNQSOLPRSAL2,2040,0.0
REGION,GNQSOLPRSAL3,2040,0.0
REGION,GNQSOLPRSAL4,2040,0.0
REGION,GNQSOLPRSAL5,2040,0.0
REGION,GNQSOLPSP00X,2040,0.0
REGION,GNQSOLPUP00X,2020,10.79389156688266
REGION,GNQSOLPUP00X,2021,11.206843029784515
REGION,GNQSOLPUP00X,2022,12.7112520452646
REGION,GNQSOLPUP00X,2023,13.104450961931995
REGION,GNQSOLPUP00X,2024,14.739651045636482
REGION,GNQSOLPUP00X,2025,17.572645245771138
REGION,GNQSOLPUP00X,2026,20.294693043526653
REGION,GNQSOLPUP00X,2027,23.253668787641125
REGION,GNQSOLPUP00X,2028,25.16728497084464
REGION,GNQSOLPUP00X,2029,27.035877461936927
REGION,GNQSOLPUP00X,2030,32.50920752236276
REGION,GNQSOLPUP00X,2031,34.581440340896854
REGION,GNQSOLPUP00X,2032,36.640000530658206
REGION,GNQSOLPUP00X,2033,38.689841099910346
REGION,GNQSOLPUP00X,2034,40.73924320697186
REGION,GNQSOLPUP00X,2035,42.80051386450632
REGION,GNQSOLPUP00X,2036,44.912499935665835
REGION,GNQSOLPUP00X,2037,47.09330708085492
REGION,GNQSOLPUP00X,2038,49.19573714751439
REGION,GNQSOLPUP00X,2039,51.174033707847194
REGION,GNQSOLPUP00X,2040,53.16222625990843
REGION,GNQURNIMP00X,2040,0.0
REGION,GNQURNPRP00X,2040,0.0
REGION,GNQURNPWP01N,2040,0.0
REGION,GNQURNPWP01O,2040,0.0
REGION,GNQWINMGRID1,2040,0.0
REGION,GNQWINOFP00X,2040,0.0
REGION,GNQWINONP00X,2040,0.0
REGION,GNQWINPRP00X,2040,0.0
REGION,GQNGGCP01N,2040,0.0
REGION,GQNGGCP01O,2040,0.0
REGION,ISRGAEGYBP00,2040,0.0
REGION,KENBACKSTOP,2040,0.0
REGION,KENBIOCHC01N,2040,0.0
REGION,KENBIOCHP01N,2015,1.3499999999999999
REGION,KENBIOCHP01N,2016,1.3499999999999999
REGION,KENBIOCHP01N,2017,1.3499999999999999
REGION,KENBIOCHP01N,2018,1.3499999999999999
REGION,KENBIOCHP01N,2019,1.3499999999999999
REGION,KENBIOCHP01N,2020,1.3499999999999999
REGION,KENBIOCHP01N,2021,1.3499999999999999
REGION,KENBIOCHP01N,2022,1.3499999999999999
REGION,KENBIOCHP01N,2023,1.3499999999999999
REGION,KENBIOCHP01N,2024,1.3499999999999999
REGION,KENBIOCHP01N,2025,1.3499999999999999
REGION,KENBIOCHP01N,2026,1.3499999999999999
REGION,KENBIOCHP01N,2027,1.3499999999999999
REGION,KENBIOCHP01N,2028,1.3499999999999999
REGION,KENBIOCHP01N,2029,1.3499999999999999
REGION,KENBIOCHP01N,2030,1.3499999999999999
REGION,KENBIOCHP01N,2031,1.341
REGION,KENBIOCHP01N,2032,1.3319999999999999
REGION,KENBIOCHP01N,2033,1.323
REGION,KENBIOCHP01N,2034,1.3139999999999998
REGION,KENBIOCHP01N,2035,1.305
REGION,KENBIOCHP01N,2036,1.2959999999999998
REGION,KENBIOCHP01N,2037,1.287
REGION,KENBIOCHP01N,2038,1.2779999999999998
REGION,KENBIOCHP01N,2039,1.269
REGION,KENBIOCHP01N,2040,1.26
REGION,KENBIOCHP01O,2015,5.589
REGION,KENBIOCHP01O,2016,5.589
REGION,KENBIOCHP01O,2017,5.589
REGION,KENBIOCHP01O,2018,5.589
REGION,KENBIOCHP01O,2019,5.589
REGION,KENBIOCHP01O,2020,5.589
REGION,KENBIOCHP01O,2021,5.30955
REGION,KENBIOCHP01O,2022,5.0301
REGION,KENBIOCHP01O,2023,4.75065
REGION,KENBIOCHP01O,2024,4.4712
REGION,KENBIOCHP01O,2025,2.7945
REGION,KENBIOCHP01O,2026,2.51505
REGION,KENBIOCHP01O,2027,2.2356
REGION,KENBIOCHP01O,2028,1.95615
REGION,KENBIOCHP01O,2029,1.6766999999999999
REGION,KENBIOCHP01O,2030,1.39725
REGION,KENBIOCHP01O,2031,1.1103480000000001
REGION,KENBIOCHP01O,2032,0.827172
REGION,KENBIOCHP01O,2033,0.547722
REGION,KENBIOCHP01O,2034,0.271998
REGION,KENBIOCHP01O,2040,0.0
REGION,KENBIODIP00X,2040,0.0
REGION,KENBIOIMP00X,2040,0.0
REGION,KENBIOPRP00X,2040,0.0
REGION,KENCO1DIP00X,2040,0.0
REGION,KENCO1IMP00X,2040,0.0
REGION,KENCO1PRP00X,2040,0.0
REGION,KENCO1R1P00X,2040,0.0
REGION,KENCO1R2P00X,2040,0.0
REGION,KENCO1RCP00X,2040,0.0
REGION,KENCOADIP00X,2040,0.0
REGION,KENCOAIMP00X,2040,0.0
REGION,KENCOAPRP00X,2040,0.0
REGION,KENCOASCC01N,2040,0.0
REGION,KENCOASCP01N,2024,58.86
REGION,KENCOASCP01N,2025,58.86
REGION,KENCOASCP01N,2026,58.86
REGION,KENCOASCP01N,2027,58.86
REGION,KENCOASCP01N,2028,58.86
REGION,KENCOASCP01N,2029,58.86
REGION,KENCOASCP01N,2030,58.86
REGION,KENCOASCP01N,2031,58.86
REGION,KENCOASCP01N,2032,58.86
REGION,KENCOASCP01N,2033,58.86
REGION,KENCOASCP01N,2034,58.86
REGION,KENCOASCP01N,2035,58.86
REGION,KENCOASCP01N,2036,58.86
REGION,KENCOASCP01N,2037,58.86
REGION,KENCOASCP01N,2038,58.86
REGION,KENCOASCP01N,2039,58.86
REGION,KENCOASCP01N,2040,58.86
REGION,KENCOASCP01O,2040,0.0
REGION,KENEL1TRP00X,2040,0.0
REGION,KENEL2DIP00X,2040,0.0
REGION,KENEL3DIP00X,2040,0.0
REGION,KENEL4DIP00X,2040,0.0
REGION,KENELTZABP00,2040,0.0
REGION,KENELUGABP00,2040,0.0
REGION,KENGEOCVP01N,2040,0.0
REGION,KENGEOCVP01O,2040,0.0
REGION,KENHFODIP00X,2040,0.0
REGION,KENHFOEMP00X,2040,0.0
REGION,KENHFOGCP01N,2015,7.172000000000001
REGION,KENHFOGCP01N,2016,7.172000000000001
REGION,KENHFOGCP01N,2017,7.172000000000001
REGION,KENHFOGCP01N,2018,7.172000000000001
REGION,KENHFOGCP01N,2019,7.172000000000001
REGION,KENHFOGCP01N,2020,7.172000000000001
REGION,KENHFOGCP01N,2021,7.172000000000001
REGION,KENHFOGCP01N,2022,7.172000000000001
REGION,KENHFOGCP01N,2023,7.172000000000001
REGION,KENHFOGCP01N,2024,7.172000000000001
REGION,KENHFOGCP01N,2025,7.172000000000001
REGION,KENHFOGCP01N,2026,7.172000000000001
REGION,KENHFOGCP01N,2027,7.172000000000001
REGION,KENHFOGCP01N,2028,7.172000000000001
REGION,KENHFOGCP01N,2029,7.172000000000001
REGION,KENHFOGCP01N,2030,7.172000000000001
REGION,KENHFOGCP01N,2031,7.172000000000001
REGION,KENHFOGCP01N,2032,7.172000000000001
REGION,KENHFOGCP01N,2033,7.172000000000001
REGION,KENHFOGCP01N,2034,7.172000000000001
REGION,KENHFOGCP01N,2035,7.172000000000001
REGION,KENHFOGCP01N,2036,7.172000000000001
REGION,KENHFOGCP01N,2037,7.172000000000001
REGION,KENHFOGCP01N,2038,7.172000000000001
REGION,KENHFOGCP01N,2039,7.172000000000001
REGION,KENHFOGCP01N,2040,0.0
REGION,KENHFOGCP01O,2015,21.938752
REGION,KENHFOGCP01O,2016,21.938752
REGION,KENHFOGCP01O,2017,21.938752
REGION,KENHFOGCP01O,2018,21.938752
REGION,KENHFOGCP01O,2019,21.938752
REGION,KENHFOGCP01O,2020,21.938752
REGION,KENHFOGCP01O,2021,20.8418144
REGION,KENHFOGCP01O,2022,19.7448768
REGION,KENHFOGCP01O,2023,18.6479392
REGION,KENHFOGCP01O,2024,17.5510016
REGION,KENHFOGCP01O,2025,16.454064
REGION,KENHFOGCP01O,2026,15.3571264
REGION,KENHFOGCP01O,2027,14.2601888
REGION,KENHFOGCP01O,2028,13.1632512
REGION,KENHFOGCP01O,2029,12.0663136
REGION,KENHFOGCP01O,2030,10.969376
REGION,KENHFOGCP01O,2031,9.8724384
REGION,KENHFOGCP01O,2032,8.7755008
REGION,KENHFOGCP01O,2033,7.6785632
REGION,KENHFOGCP01O,2034,6.5816256
REGION,KENHFOGCP01O,2035,5.484688
REGION,KENHFOGCP01O,2036,4.3877504
REGION,KENHFOGCP01O,2037,3.2908128
REGION,KENHFOGCP01O,2038,2.1938752
REGION,KENHFOGCP01O,2039,1.0969376
REGION,KENHFOGCP01O,2040,0.0
REGION,KENHFOIMP00X,2040,0.0
REGION,KENHYDLSP00X,2015,24.005
REGION,KENHYDLSP00X,2016,24.005
REGION,KENHYDLSP00X,2017,24.005
REGION,KENHYDLSP00X,2018,24.005
REGION,KENHYDLSP00X,2019,24.005
REGION,KENHYDLSP00X,2020,24.005
REGION,KENHYDLSP00X,2021,24.005
REGION,KENHYDLSP00X,2022,24.005
REGION,KENHYDLSP00X,2023,24.005
REGION,KENHYDLSP00X,2024,24.005
REGION,KENHYDLSP00X,2025,24.005
REGION,KENHYDLSP00X,2026,24.005
REGION,KENHYDLSP00X,2027,24.005
REGION,KENHYDLSP00X,2028,24.005
REGION,KENHYDLSP00X,2029,24.005
REGION,KENHYDLSP00X,2030,24.005
REGION,KENHYDLSP00X,2031,24.005
REGION,KENHYDLSP00X,2032,24.005
REGION,KENHYDLSP00X,2033,24.005
REGION,KENHYDLSP00X,2034,24.005
REGION,KENHYDLSP00X,2035,24.005
REGION,KENHYDLSP00X,2036,24.005
REGION,KENHYDLSP00X,2037,24.005
REGION,KENHYDLSP00X,2038,24.005
REGION,KENHYDLSP00X,2039,24.005
REGION,KENHYDLSP00X,2040,24.005
REGION,KENHYDMGRID1,2040,0.0
REGION,KENHYDMSP00X,2015,14.56
REGION,KENHYDMSP00X,2016,14.56
REGION,KENHYDMSP00X,2017,14.56
REGION,KENHYDMSP00X,2018,14.56
REGION,KENHYDMSP00X,2019,14.56
REGION,KENHYDMSP00X,2020,14.56
REGION,KENHYDMSP00X,2021,14.56
REGION,KENHYDMSP00X,2022,14.56
REGION,KENHYDMSP00X,2023,14.56
REGION,KENHYDMSP00X,2024,14.56
REGION,KENHYDMSP00X,2025,14.56
REGION,KENHYDMSP00X,2026,14.56
REGION,KENHYDMSP00X,2027,14.56
REGION,KENHYDMSP00X,2028,14.56
REGION,KENHYDMSP00X,2029,14.56
REGION,KENHYDMSP00X,2030,14.56
REGION,KENHYDMSP00X,2031,14.56
REGION,KENHYDMSP00X,2032,14.56
REGION,KENHYDMSP00X,2033,14.56
REGION,KENHYDMSP00X,2034,14.56
REGION,KENHYDMSP00X,2035,14.56
REGION,KENHYDMSP00X,2036,14.56
REGION,KENHYDMSP00X,2037,14.56
REGION,KENHYDMSP00X,2038,14.56
REGION,KENHYDMSP00X,2039,14.56
REGION,KENHYDMSP00X,2040,14.56
REGION,KENHYDSSP00X,2015,2.45922
REGION,KENHYDSSP00X,2016,2.45922
REGION,KENHYDSSP00X,2017,2.45922
REGION,KENHYDSSP00X,2018,2.45922
REGION,KENHYDSSP00X,2019,2.45922
REGION,KENHYDSSP00X,2020,2.45922
REGION,KENHYDSSP00X,2021,2.45922
REGION,KENHYDSSP00X,2022,2.45922
REGION,KENHYDSSP00X,2023,2.45922
REGION,KENHYDSSP00X,2024,2.45922
REGION,KENHYDSSP00X,2025,2.45922
REGION,KENHYDSSP00X,2026,2.45922
REGION,KENHYDSSP00X,2027,2.45922
REGION,KENHYDSSP00X,2028,2.45922
REGION,KENHYDSSP00X,2029,2.45922
REGION,KENHYDSSP00X,2030,2.45922
REGION,KENHYDSSP00X,2031,2.45922
REGION,KENHYDSSP00X,2032,2.45922
REGION,KENHYDSSP00X,2033,2.45922
REGION,KENHYDSSP00X,2034,2.45922
REGION,KENHYDSSP00X,2035,2.45922
REGION,KENHYDSSP00X,2036,2.45922
REGION,KENHYDSSP00X,2037,2.45922
REGION,KENHYDSSP00X,2038,2.45922
REGION,KENHYDSSP00X,2039,2.45922
REGION,KENHYDSSP00X,2040,2.45922
REGION,KENLFODIP00X,2040,0.0
REGION,KENLFOEMP00X,2040,0.0
REGION,KENLFOIMP00X,2040,0.0
REGION,KENLFOMGRID1,2040,0.0
REGION,KENLFORCP00X,2015,0.14678343055650842
REGION,KENLFORCP00X,2016,0.5966549777209357
REGION,KENLFORCP00X,2017,0.6124282353883465
REGION,KENLFORCP00X,2018,0.676661937273611
REGION,KENLFORCP00X,2019,0.676661937273611
REGION,KENLFORCP00X,2020,0.676661937273611
REGION,KENLFORCP00X,2021,0.676661937273611
REGION,KENLFORCP00X,2022,0.676661937273611
REGION,KENLFORCP00X,2023,0.676661937273611
REGION,KENLFORCP00X,2024,0.676661937273611
REGION,KENLFORCP00X,2025,0.5298785067171026
REGION,KENLFORCP00X,2026,0.08000695955267534
REGION,KENLFORCP00X,2027,0.06423370188526455
REGION,KENLFORCP00X,2040,0.0
REGION,KENLFORCP01N,2040,0.0
REGION,KENLFORCP01O,2015,13.08587
REGION,KENLFORCP01O,2016,13.08587
REGION,KENLFORCP01O,2017,13.08587
REGION,KENLFORCP01O,2018,13.08587
REGION,KENLFORCP01O,2019,13.08587
REGION,KENLFORCP01O,2020,13.08587
REGION,KENLFORCP01O,2021,12.4315765
REGION,KENLFORCP01O,2022,11.777283
REGION,KENLFORCP01O,2023,11.1229895
REGION,KENLFORCP01O,2024,10.468696
REGION,KENLFORCP01O,2025,9.8144025
REGION,KENLFORCP01O,2026,9.160109
REGION,KENLFORCP01O,2027,8.5058155
REGION,KENLFORCP01O,2028,7.851522
REGION,KENLFORCP01O,2029,7.1972285
REGION,KENLFORCP01O,2030,6.542935
REGION,KENLFORCP01O,2031,5.8886415
REGION,KENLFORCP01O,2032,5.234348
REGION,KENLFORCP01O,2033,4.5800545
REGION,KENLFORCP01O,2034,3.925761
REGION,KENLFORCP01O,2035,3.2714675
REGION,KENLFORCP01O,2036,2.617174
REGION,KENLFORCP01O,2037,1.9628805
REGION,KENLFORCP01O,2038,1.308587
REGION,KENLFORCP01O,2039,0.6542935
REGION,KENLFORCP01O,2040,0.0
REGION,KENLFOSALON1,2040,0.0
REGION,KENLNGEXP00X,2040,0.0
REGION,KENLNGIMP00X,2040,0.0
REGION,KENNGACCC01N,2040,0.0
REGION,KENNGACCP01N,2040,0.0
REGION,KENNGACCP01O,2040,0.0
REGION,KENNGADIP00X,2040,0.0
REGION,KENNGAGCP01N,2040,0.0
REGION,KENNGAGCP01O,2040,0.0
REGION,KENNGAPRP00X,2040,0.0
REGION,KENNGGCP01N,2040,0.0
REGION,KENNGGCP01O,2040,0.0
REGION,KENSOLARP00X,2040,0.0
REGION,KENSOLCNP01X,2040,0.0
REGION,KENSOLCSP01X,2040,0.0
REGION,KENSOLMGRID1,2040,0.0
REGION,KENSOLPRP00X,2016,0.096
REGION,KENSOLPRP00X,2017,0.16
REGION,KENSOLPRP00X,2018,0.16
REGION,KENSOLPRP00X,2019,0.16
REGION,KENSOLPRP00X,2020,0.16
REGION,KENSOLPRP00X,2021,0.159
REGION,KENSOLPRP00X,2022,0.15800000000000003
REGION,KENSOLPRP00X,2023,0.15699999999999997
REGION,KENSOLPRP00X,2024,0.156
REGION,KENSOLPRP00X,2025,8.329057491261894
REGION,KENSOLPRP00X,2026,21.742907924551986
REGION,KENSOLPRP00X,2027,34.97115739806566
REGION,KENSOLPRP00X,2028,49.7255073167745
REGION,KENSOLPRP00X,2029,63.83285643201405
REGION,KENSOLPRP00X,2030,77.62765487137291
REGION,KENSOLPRP00X,2031,95.37772734005746
REGION,KENSOLPRP00X,2032,112.79882714819611
REGION,KENSOLPRP00X,2033,129.91676162041028
REGION,KENSOLPRP00X,2034,146.77559786329022
REGION,KENSOLPRP00X,2035,163.4274804670651
REGION,KENSOLPRP00X,2036,175.00603929609517
REGION,KENSOLPRP00X,2037,183.10576360729357
REGION,KENSOLPRP00X,2038,191.12191505626387
REGION,KENSOLPRP00X,2039,210.2545330013456
REGION,KENSOLPRP00X,2040,250.76336610062685
REGION,KENSOLPRSAL1,2040,0.0
REGION,KENSOLPRSAL2,2040,0.0
REGION,KENSOLPRSAL3,2040,0.0
REGION,KENSOLPRSAL4,2040,0.0
REGION,KENSOLPRSAL5,2040,0.0
REGION,KENSOLPSP00X,2040,0.0
REGION,KENSOLPUP00X,2015,0.5476559999999999
REGION,KENSOLPUP00X,2016,0.5476559999999999
REGION,KENSOLPUP00X,2017,0.5476559999999999
REGION,KENSOLPUP00X,2018,0.5536559999999999
REGION,KENSOLPUP00X,2019,2.7616560000000003
REGION,KENSOLPUP00X,2020,6.8153028
REGION,KENSOLPUP00X,2021,9.35037502
REGION,KENSOLPUP00X,2022,11.369886460000002
REGION,KENSOLPUP00X,2023,13.82183712
REGION,KENSOLPUP00X,2024,16.717427
REGION,KENSOLPUP00X,2025,16.5480561
REGION,KENSOLPUP00X,2026,16.379124419999997
REGION,KENSOLPUP00X,2027,16.210631960000004
REGION,KENSOLPUP00X,2028,16.04257872
REGION,KENSOLPUP00X,2029,15.8749647
REGION,KENSOLPUP00X,2030,19.751423514664864
REGION,KENSOLPUP00X,2031,19.72726641466486
REGION,KENSOLPUP00X,2032,19.703109314664864
REGION,KENSOLPUP00X,2033,19.67895221466486
REGION,KENSOLPUP00X,2034,21.400652758668638
REGION,KENSOLPUP00X,2035,21.376495658668635
REGION,KENSOLPUP00X,2036,21.352338558668638
REGION,KENSOLPUP00X,2037,31.81146943270718
REGION,KENSOLPUP00X,2038,52.28011313079314
REGION,KENSOLPUP00X,2039,52.25595603079314
REGION,KENSOLPUP00X,2040,54.18027819828047
REGION,KENURNIMP00X,2040,0.0
REGION,KENURNPRP00X,2040,0.0
REGION,KENURNPWP01N,2040,0.0
REGION,KENURNPWP01O,2040,0.0
REGION,KENWINMGRID1,2040,0.0
REGION,KENWINOFP00X,2040,0.0
REGION,KENWINONP00X,2015,1.2792
REGION,KENWINONP00X,2016,1.2792
REGION,KENWINONP00X,2017,1.2792
REGION,KENWINONP00X,2018,6.0936
REGION,KENWINONP00X,2019,18.7632
REGION,KENWINONP00X,2020,23.563200000000002
REGION,KENWINONP00X,2021,28.79616
REGION,KENWINONP00X,2022,37.917120000000004
REGION,KENWINONP00X,2023,39.79008
REGION,KENWINONP00X,2024,44.54304
REGION,KENWINONP00X,2025,113.72479745407574
REGION,KENWINONP00X,2026,113.67775745407575
REGION,KENWINONP00X,2027,113.63071745407575
REGION,KENWINONP00X,2028,113.58367745407574
REGION,KENWINONP00X,2029,113.53663745407574
REGION,KENWINONP00X,2030,113.48959745407575
REGION,KENWINONP00X,2031,112.96988013135044
REGION,KENWINONP00X,2032,112.45055480862511
REGION,KENWINONP00X,2033,111.9316214858998
REGION,KENWINONP00X,2034,111.4130801631745
REGION,KENWINONP00X,2035,110.89493084044918
REGION,KENWINONP00X,2036,110.37717351772383
REGION,KENWINONP00X,2037,109.85980819499855
REGION,KENWINONP00X,2038,109.34283487227323
REGION,KENWINONP00X,2039,108.82625354954791
REGION,KENWINONP00X,2040,107.9857642268226
REGION,KENWINPRP00X,2040,0.0
REGION,LBRBACKSTOP,2040,0.0
REGION,LBRBIOCHC01N,2040,0.0
REGION,LBRBIOCHP01N,2040,0.0
REGION,LBRBIOCHP01O,2040,0.0
REGION,LBRBIODIP00X,2040,0.0
REGION,LBRBIOIMP00X,2040,0.0
REGION,LBRBIOPRP00X,2040,0.0
REGION,LBRCO1DIP00X,2040,0.0
REGION,LBRCO1IMP00X,2040,0.0
REGION,LBRCO1PRP00X,2040,0.0
REGION,LBRCO1R1P00X,2040,0.0
REGION,LBRCO1R2P00X,2040,0.0
REGION,LBRCO1RCP00X,2040,0.0
REGION,LBRCOADIP00X,2040,0.0
REGION,LBRCOAIMP00X,2040,0.0
REGION,LBRCOAPRP00X,2040,0.0
