r,t,f,y,UseByTechnologyAnnual
REGION,LSOEL1TRP00X,LSOEL1,2027.0,9.2423
REGION,LSOEL1TRP00X,LSOEL1,2028.0,9.4182
REGION,LSOEL1TRP00X,LSOEL1,2029.0,9.6075
REGION,LSOEL1TRP00X,LSOEL1,2030.0,9.1892
REGION,LSOEL1TRP00X,LSOEL1,2031.0,9.5955
REGION,LSOEL1TRP00X,LSOEL1,2032.0,10.0317
REGION,LSOEL1TRP00X,LSOEL1,2033.0,10.5184
REGION,LSOEL1TRP00X,LSOEL1,2034.0,11.0548
REGION,LSOEL1TRP00X,LSOEL1,2035.0,11.3716
REGION,LSOEL1TRP00X,LSOEL1,2036.0,12.045
REGION,LSOEL1TRP00X,LSOEL1,2037.0,12.4217
REGION,LSOEL1TRP00X,LSOEL1,2038.0,12.8129
REGION,LSOEL1TRP00X,LSOEL1,2039.0,12.9319
REGION,LSOEL1TRP00X,LSOEL1,2040.0,13.3097
REGION,LSOEL2DIP00X,LSOEL2,2015.0,2.8251
REGION,LSOEL2DIP00X,LSOEL2,2016.0,3.8877
REGION,LSOEL2DIP00X,LSOEL2,2017.0,3.6736
REGION,LSOEL2DIP00X,LSOEL2,2018.0,4.2863
REGION,LSOEL2DIP00X,LSOEL2,2019.0,5.103
REGION,LSOEL2DIP00X,LSOEL2,2020.0,3.8822
REGION,LSOEL2DIP00X,LSOEL2,2021.0,4.5134
REGION,LSOEL2DIP00X,LSOEL2,2022.0,4.9503
REGION,LSOEL2DIP00X,LSOEL2,2023.0,5.1146
REGION,LSOEL2DIP00X,LSOEL2,2024.0,5.2968
REGION,LSOEL2DIP00X,LSOEL2,2025.0,5.4572
REGION,LSOEL2DIP00X,LSOEL2,2026.0,5.4145
REGION,LSOEL2DIP00X,LSOEL2,2027.0,5.7093
REGION,LSOEL2DIP00X,LSOEL2,2028.0,5.7541
REGION,LSOEL2DIP00X,LSOEL2,2029.0,5.8117
REGION,LSOEL2DIP00X,LSOEL2,2030.0,5.2923
REGION,LSOEL2DIP00X,LSOEL2,2031.0,5.4248
REGION,LSOEL2DIP00X,LSOEL2,2032.0,5.5669
REGION,LSOEL2DIP00X,LSOEL2,2033.0,5.7368
REGION,LSOEL2DIP00X,LSOEL2,2034.0,5.9325
REGION,LSOEL2DIP00X,LSOEL2,2035.0,5.8963
REGION,LSOEL2DIP00X,LSOEL2,2036.0,6.1741
REGION,LSOEL2DIP00X,LSOEL2,2037.0,6.1433
REGION,LSOEL2DIP00X,LSOEL2,2038.0,6.0976
REGION,LSOEL2DIP00X,LSOEL2,2039.0,5.7625
REGION,LSOEL2DIP00X,LSOEL2,2040.0,5.6402
REGION,LSOEL3DIP00X,LSOEL2,2021.0,0.4928
REGION,LSOEL3DIP00X,LSOEL2,2022.0,0.9851
REGION,LSOEL3DIP00X,LSOEL2,2023.0,1.4768
REGION,LSOEL3DIP00X,LSOEL2,2024.0,1.9679
REGION,LSOEL3DIP00X,LSOEL2,2025.0,2.4585
REGION,LSOEL3DIP00X,LSOEL2,2026.0,2.9484
REGION,LSOEL3DIP00X,LSOEL2,2027.0,3.0709
REGION,LSOEL3DIP00X,LSOEL2,2028.0,3.1932
REGION,LSOEL3DIP00X,LSOEL2,2029.0,3.3154
REGION,LSOEL3DIP00X,LSOEL2,2030.0,3.4374
REGION,LSOEL3DIP00X,LSOEL2,2031.0,3.691
REGION,LSOEL3DIP00X,LSOEL2,2032.0,3.9633
REGION,LSOEL3DIP00X,LSOEL2,2033.0,4.2556
REGION,LSOEL3DIP00X,LSOEL2,2034.0,4.5696
REGION,LSOEL3DIP00X,LSOEL2,2035.0,4.9067
REGION,LSOEL3DIP00X,LSOEL2,2036.0,5.2686
REGION,LSOEL3DIP00X,LSOEL2,2037.0,5.6573
REGION,LSOEL3DIP00X,LSOEL2,2038.0,6.0746
REGION,LSOEL3DIP00X,LSOEL2,2039.0,6.5228
REGION,LSOEL3DIP00X,LSOEL2,2040.0,7.004
REGION,LSOEL4DIP00X,LSOEL3,2040.0,0.0
REGION,LSOELZAFBP00,LSOEL1,2023.0,0.2038
REGION,LSOELZAFBP00,LSOEL1,2029.0,0.1075
REGION,LSOELZAFBP00,LSOEL1,2030.0,3.2438
REGION,LSOELZAFBP00,LSOEL1,2031.0,2.9491
REGION,LSOELZAFBP00,LSOEL1,2032.0,2.7546
REGION,LSOELZAFBP00,LSOEL1,2033.0,2.6276
REGION,LSOELZAFBP00,LSOEL1,2034.0,2.4809
REGION,LSOELZAFBP00,LSOEL1,2035.0,2.4514
REGION,LSOELZAFBP00,LSOEL1,2036.0,2.4228
REGION,LSOELZAFBP00,LSOEL1,2037.0,2.4211
REGION,LSOELZAFBP00,LSOEL1,2038.0,2.4199
REGION,LSOELZAFBP00,LSOEL1,2039.0,2.5056
REGION,LSOELZAFBP00,LSOEL1,2040.0,2.6146
REGION,LSOELZAFBP00,ZAFEL1,2015.0,1.948
REGION,LSOELZAFBP00,ZAFEL1,2016.0,3.1254
REGION,LSOELZAFBP00,ZAFEL1,2017.0,2.8881
REGION,LSOELZAFBP00,ZAFEL1,2018.0,3.5671
REGION,LSOELZAFBP00,ZAFEL1,2019.0,4.472
REGION,LSOELZAFBP00,ZAFEL1,2020.0,3.1194
REGION,LSOELZAFBP00,ZAFEL1,2021.0,4.3652
REGION,LSOELZAFBP00,ZAFEL1,2022.0,5.3951
REGION,LSOELZAFBP00,ZAFEL1,2023.0,0.3766
REGION,LSOELZAFBP00,ZAFEL1,2024.0,0.9086
REGION,LSOELZAFBP00,ZAFEL1,2025.0,1.6285
REGION,LSOELZAFBP00,ZAFEL1,2026.0,2.1262
REGION,LSOELZAFBP00,ZAFEL1,2027.0,2.589
REGION,LSOELZAFBP00,ZAFEL1,2028.0,2.7746
REGION,LSOELZAFBP00,ZAFEL1,2029.0,0.908
REGION,LSOELZAFBP00,ZAFEL1,2030.0,0.0303
REGION,LSOELZAFBP00,ZAFEL1,2031.0,0.1482
REGION,LSOELZAFBP00,ZAFEL1,2032.0,0.4031
REGION,LSOELZAFBP00,ZAFEL1,2033.0,0.7821
REGION,LSOELZAFBP00,ZAFEL1,2034.0,1.1927
REGION,LSOELZAFBP00,ZAFEL1,2035.0,1.4753
REGION,LSOELZAFBP00,ZAFEL1,2036.0,1.8986
REGION,LSOELZAFBP00,ZAFEL1,2037.0,2.2937
REGION,LSOELZAFBP00,ZAFEL1,2038.0,2.7047
REGION,LSOELZAFBP00,ZAFEL1,2039.0,2.864
REGION,LSOELZAFBP00,ZAFEL1,2040.0,2.8246
REGION,LSOHFODIP00X,LSOHFO,2015.0,0.9205
REGION,LSOHFODIP00X,LSOHFO,2016.0,1.2182
REGION,LSOHFODIP00X,LSOHFO,2017.0,0.9976
REGION,LSOHFODIP00X,LSOHFO,2018.0,1.0472
REGION,LSOHFODIP00X,LSOHFO,2019.0,1.1142
REGION,LSOHFODIP00X,LSOHFO,2020.0,1.1855
REGION,LSOHFODIP00X,LSOHFO,2021.0,1.2614
REGION,LSOHFODIP00X,LSOHFO,2022.0,1.3421
REGION,LSOHFODIP00X,LSOHFO,2023.0,1.428
REGION,LSOHFODIP00X,LSOHFO,2024.0,1.5194
REGION,LSOHFODIP00X,LSOHFO,2025.0,1.6166
REGION,LSOHFODIP00X,LSOHFO,2026.0,1.7201
REGION,LSOHFODIP00X,LSOHFO,2027.0,1.8302
REGION,LSOHFODIP00X,LSOHFO,2028.0,1.9473
REGION,LSOHFODIP00X,LSOHFO,2029.0,2.0719
REGION,LSOHFODIP00X,LSOHFO,2030.0,2.2045
REGION,LSOHFODIP00X,LSOHFO,2031.0,2.3456
REGION,LSOHFODIP00X,LSOHFO,2032.0,2.4957
REGION,LSOHFODIP00X,LSOHFO,2033.0,2.6554
REGION,LSOHFODIP00X,LSOHFO,2034.0,2.8254
REGION,LSOHFODIP00X,LSOHFO,2035.0,3.0062
REGION,LSOHFODIP00X,LSOHFO,2036.0,3.1986
REGION,LSOHFODIP00X,LSOHFO,2037.0,3.4033
REGION,LSOHFODIP00X,LSOHFO,2038.0,3.6211
REGION,LSOHFODIP00X,LSOHFO,2039.0,3.8529
REGION,LSOHFODIP00X,LSOHFO,2040.0,4.0995
REGION,LSOHFOGCP01N,LSOHFO,2040.0,0.0
REGION,LSOHFOGCP01O,LSOHFO,2015.0,0.0165
REGION,LSOHFOGCP01O,LSOHFO,2016.0,0.0165
REGION,LSOHFOGCP01O,LSOHFO,2017.0,0.0165
REGION,LSOHFOGCP01O,LSOHFO,2018.0,0.0165
REGION,LSOHFOGCP01O,LSOHFO,2019.0,0.0165
REGION,LSOHFOGCP01O,LSOHFO,2020.0,0.0165
REGION,LSOHFOGCP01O,LSOHFO,2021.0,0.0157
REGION,LSOHFOGCP01O,LSOHFO,2022.0,0.0149
REGION,LSOHFOGCP01O,LSOHFO,2023.0,0.0141
REGION,LSOHFOGCP01O,LSOHFO,2024.0,0.0132
REGION,LSOHFOGCP01O,LSOHFO,2025.0,0.0174
REGION,LSOHFOGCP01O,LSOHFO,2026.0,0.0116
REGION,LSOHFOGCP01O,LSOHFO,2027.0,0.0108
REGION,LSOHFOGCP01O,LSOHFO,2028.0,0.0099
REGION,LSOHFOGCP01O,LSOHFO,2029.0,0.0091
REGION,LSOHFOGCP01O,LSOHFO,2030.0,0.0083
REGION,LSOHFOGCP01O,LSOHFO,2031.0,0.0074
REGION,LSOHFOGCP01O,LSOHFO,2032.0,0.0066
REGION,LSOHFOGCP01O,LSOHFO,2033.0,0.0058
REGION,LSOHFOGCP01O,LSOHFO,2034.0,0.005
REGION,LSOHFOGCP01O,LSOHFO,2035.0,0.0041
REGION,LSOHFOGCP01O,LSOHFO,2036.0,0.0033
REGION,LSOHFOGCP01O,LSOHFO,2037.0,0.0025
REGION,LSOHFOGCP01O,LSOHFO,2038.0,0.0017
REGION,LSOHFOGCP01O,LSOHFO,2039.0,0.0008
REGION,LSOHFOGCP01O,LSOHFO,2040.0,0.0
REGION,LSOLFODIP00X,LSOLFO,2015.0,8.2847
REGION,LSOLFODIP00X,LSOLFO,2016.0,10.9639
REGION,LSOLFODIP00X,LSOLFO,2017.0,8.9782
REGION,LSOLFODIP00X,LSOLFO,2018.0,9.4244
REGION,LSOLFODIP00X,LSOLFO,2019.0,10.0276
REGION,LSOLFODIP00X,LSOLFO,2020.0,10.6693
REGION,LSOLFODIP00X,LSOLFO,2021.0,11.3522
REGION,LSOLFODIP00X,LSOLFO,2022.0,12.0787
REGION,LSOLFODIP00X,LSOLFO,2023.0,12.8518
REGION,LSOLFODIP00X,LSOLFO,2024.0,13.6743
REGION,LSOLFODIP00X,LSOLFO,2025.0,14.5494
REGION,LSOLFODIP00X,LSOLFO,2026.0,15.4806
REGION,LSOLFODIP00X,LSOLFO,2027.0,16.4714
REGION,LSOLFODIP00X,LSOLFO,2028.0,17.5255
REGION,LSOLFODIP00X,LSOLFO,2029.0,18.6472
REGION,LSOLFODIP00X,LSOLFO,2030.0,19.8406
REGION,LSOLFODIP00X,LSOLFO,2031.0,21.1104
REGION,LSOLFODIP00X,LSOLFO,2032.0,22.4614
REGION,LSOLFODIP00X,LSOLFO,2033.0,23.899
REGION,LSOLFODIP00X,LSOLFO,2034.0,25.4285
REGION,LSOLFODIP00X,LSOLFO,2035.0,27.0559
REGION,LSOLFODIP00X,LSOLFO,2036.0,28.7875
REGION,LSOLFODIP00X,LSOLFO,2037.0,30.6299
REGION,LSOLFODIP00X,LSOLFO,2038.0,32.5902
REGION,LSOLFODIP00X,LSOLFO,2039.0,34.676
REGION,LSOLFODIP00X,LSOLFO,2040.0,36.8953
REGION,LSOLFOMGRID1,LSOLFO,2040.0,0.0
REGION,LSOLFORCP00X,LSOLFO,2016.0,0.3654
REGION,LSOLFORCP00X,LSOLFO,2018.0,0.0053
REGION,LSOLFORCP00X,LSOLFO,2019.0,0.3389
REGION,LSOLFORCP00X,LSOLFO,2022.0,0.0123
REGION,LSOLFORCP00X,LSOLFO,2023.0,0.0592
REGION,LSOLFORCP00X,LSOLFO,2024.0,0.1116
REGION,LSOLFORCP00X,LSOLFO,2025.0,0.1521
REGION,LSOLFORCP00X,LSOLFO,2040.0,0.0
REGION,LSOLFORCP01N,LSOLFO,2040.0,0.0
REGION,LSOLFORCP01O,LSOLFO,2015.0,0.0061
REGION,LSOLFORCP01O,LSOLFO,2016.0,0.0061
REGION,LSOLFORCP01O,LSOLFO,2017.0,0.0061
REGION,LSOLFORCP01O,LSOLFO,2018.0,0.0061
REGION,LSOLFORCP01O,LSOLFO,2019.0,0.0061
REGION,LSOLFORCP01O,LSOLFO,2020.0,0.0061
REGION,LSOLFORCP01O,LSOLFO,2021.0,0.0058
REGION,LSOLFORCP01O,LSOLFO,2022.0,0.0055
REGION,LSOLFORCP01O,LSOLFO,2023.0,0.0052
REGION,LSOLFORCP01O,LSOLFO,2024.0,0.0049
REGION,LSOLFORCP01O,LSOLFO,2025.0,0.0045
REGION,LSOLFORCP01O,LSOLFO,2026.0,0.0042
REGION,LSOLFORCP01O,LSOLFO,2027.0,0.0039
REGION,LSOLFORCP01O,LSOLFO,2028.0,0.0036
REGION,LSOLFORCP01O,LSOLFO,2029.0,0.0033
REGION,LSOLFORCP01O,LSOLFO,2030.0,0.003
REGION,LSOLFORCP01O,LSOLFO,2031.0,0.0027
REGION,LSOLFORCP01O,LSOLFO,2032.0,0.0024
REGION,LSOLFORCP01O,LSOLFO,2033.0,0.0021
REGION,LSOLFORCP01O,LSOLFO,2034.0,0.0018
REGION,LSOLFORCP01O,LSOLFO,2035.0,0.0015
REGION,LSOLFORCP01O,LSOLFO,2036.0,0.0012
REGION,LSOLFORCP01O,LSOLFO,2037.0,0.0009
REGION,LSOLFORCP01O,LSOLFO,2038.0,0.0006
REGION,LSOLFORCP01O,LSOLFO,2039.0,0.0003
REGION,LSOLFORCP01O,LSOLFO,2040.0,0.0
REGION,LSOLFOSALON1,LSOLFO,2040.0,0.0
REGION,LSOLNGEXP00X,LSOGAS,2040.0,0.0
REGION,LSONGACCC01N,LSOGAS,2040.0,0.0
REGION,LSONGACCP01N,LSOGAS,2040.0,0.0
REGION,LSONGACCP01O,LSOGAS,2040.0,0.0
REGION,LSONGADIP00X,LSOGAS,2040.0,0.0
REGION,LSONGAGCP01N,LSOGAS,2040.0,0.0
REGION,LSONGAGCP01O,LSOGAS,2040.0,0.0
REGION,LSOSOLCNP01X,LSOSOL,2040.0,0.0
REGION,LSOSOLCSP01X,LSOSOL,2040.0,0.0
REGION,LSOSOLMGRID1,LSOSOL,2040.0,0.0
REGION,LSOSOLPRP00X,LSOSOL,2022.0,0.2339
REGION,LSOSOLPRP00X,LSOSOL,2023.0,0.7772
REGION,LSOSOLPRP00X,LSOSOL,2024.0,1.3851
REGION,LSOSOLPRP00X,LSOSOL,2025.0,1.97
REGION,LSOSOLPRP00X,LSOSOL,2026.0,2.8431
REGION,LSOSOLPRP00X,LSOSOL,2027.0,3.462
REGION,LSOSOLPRP00X,LSOSOL,2028.0,4.3917
REGION,LSOSOLPRP00X,LSOSOL,2029.0,5.3994
REGION,LSOSOLPRP00X,LSOSOL,2030.0,6.922
REGION,LSOSOLPRP00X,LSOSOL,2031.0,7.9449
REGION,LSOSOLPRP00X,LSOSOL,2032.0,9.043
REGION,LSOSOLPRP00X,LSOSOL,2033.0,10.204
REGION,LSOSOLPRP00X,LSOSOL,2034.0,11.4332
REGION,LSOSOLPRP00X,LSOSOL,2035.0,12.6683
REGION,LSOSOLPRP00X,LSOSOL,2036.0,13.6596
REGION,LSOSOLPRP00X,LSOSOL,2037.0,14.9842
REGION,LSOSOLPRP00X,LSOSOL,2038.0,16.3699
REGION,LSOSOLPRP00X,LSOSOL,2039.0,18.071
REGION,LSOSOLPRP00X,LSOSOL,2040.0,19.009
REGION,LSOSOLPRSAL1,LSOSOL,2040.0,0.0
REGION,LSOSOLPRSAL2,LSOSOL,2040.0,0.0
REGION,LSOSOLPRSAL3,LSOSOL,2040.0,0.0
REGION,LSOSOLPRSAL4,LSOSOL,2040.0,0.0
REGION,LSOSOLPRSAL5,LSOSOL,2040.0,0.0
REGION,LSOSOLPSP00X,LSOSOL,2040.0,0.0
REGION,LSOSOLPUP00X,LSOSOL,2029.0,2.0704
REGION,LSOSOLPUP00X,LSOSOL,2030.0,5.6227
REGION,LSOSOLPUP00X,LSOSOL,2031.0,5.6227
REGION,LSOSOLPUP00X,LSOSOL,2032.0,5.6227
REGION,LSOSOLPUP00X,LSOSOL,2033.0,5.6227
REGION,LSOSOLPUP00X,LSOSOL,2034.0,5.6227
REGION,LSOSOLPUP00X,LSOSOL,2035.0,5.6419
REGION,LSOSOLPUP00X,LSOSOL,2036.0,5.885
REGION,LSOSOLPUP00X,LSOSOL,2037.0,5.885
REGION,LSOSOLPUP00X,LSOSOL,2038.0,5.885
REGION,LSOSOLPUP00X,LSOSOL,2039.0,5.9387
REGION,LSOSOLPUP00X,LSOSOL,2040.0,6.5899
REGION,LSOURNPWP01N,LSOURN,2040.0,0.0
REGION,LSOURNPWP01O,LSOURN,2040.0,0.0
REGION,LSOWINMGRID1,LSOWIN,2040.0,0.0
REGION,LSOWINOFP00X,LSOWIN,2040.0,0.0
REGION,LSOWINONP00X,LSOWIN,2040.0,0.0
REGION,MARBIOCHC01N,MARBIO,2040.0,0.0
REGION,MARBIOCHP01N,MARBIO,2021.0,4.4345
REGION,MARBIOCHP01N,MARBIO,2022.0,8.8689
REGION,MARBIOCHP01N,MARBIO,2023.0,13.3034
REGION,MARBIOCHP01N,MARBIO,2024.0,17.7379
REGION,MARBIOCHP01N,MARBIO,2025.0,22.1723
REGION,MARBIOCHP01N,MARBIO,2026.0,26.6068
REGION,MARBIOCHP01N,MARBIO,2027.0,31.0413
REGION,MARBIOCHP01N,MARBIO,2028.0,35.4757
REGION,MARBIOCHP01N,MARBIO,2029.0,39.9102
REGION,MARBIOCHP01N,MARBIO,2030.0,44.3447
REGION,MARBIOCHP01N,MARBIO,2031.0,44.3447
REGION,MARBIOCHP01N,MARBIO,2032.0,44.3447
REGION,MARBIOCHP01N,MARBIO,2033.0,44.3447
REGION,MARBIOCHP01N,MARBIO,2034.0,44.3447
REGION,MARBIOCHP01N,MARBIO,2035.0,44.3447
REGION,MARBIOCHP01N,MARBIO,2036.0,44.3447
REGION,MARBIOCHP01N,MARBIO,2037.0,44.3447
REGION,MARBIOCHP01N,MARBIO,2038.0,40.8647
REGION,MARBIOCHP01N,MARBIO,2039.0,38.7665
REGION,MARBIOCHP01N,MARBIO,2040.0,38.7665
REGION,MARBIOCHP01O,MARBIO,2040.0,0.0
REGION,MARBIODIP00X,MARBIO,2015.0,58.9383
REGION,MARBIODIP00X,MARBIO,2016.0,58.1236
REGION,MARBIODIP00X,MARBIO,2017.0,57.4492
REGION,MARBIODIP00X,MARBIO,2018.0,56.2916
REGION,MARBIODIP00X,MARBIO,2019.0,53.9923
REGION,MARBIODIP00X,MARBIO,2020.0,63.0464
REGION,MARBIODIP00X,MARBIO,2021.0,68.9562
REGION,MARBIODIP00X,MARBIO,2022.0,74.6663
REGION,MARBIODIP00X,MARBIO,2023.0,80.2083
REGION,MARBIODIP00X,MARBIO,2024.0,85.6061
REGION,MARBIODIP00X,MARBIO,2025.0,88.5212
REGION,MARBIODIP00X,MARBIO,2026.0,91.4732
REGION,MARBIODIP00X,MARBIO,2027.0,94.4552
REGION,MARBIODIP00X,MARBIO,2028.0,97.4585
REGION,MARBIODIP00X,MARBIO,2029.0,100.4743
REGION,MARBIODIP00X,MARBIO,2030.0,103.7705
REGION,MARBIODIP00X,MARBIO,2031.0,107.0573
REGION,MARBIODIP00X,MARBIO,2032.0,110.3311
REGION,MARBIODIP00X,MARBIO,2033.0,113.5855
REGION,MARBIODIP00X,MARBIO,2034.0,116.8154
REGION,MARBIODIP00X,MARBIO,2035.0,120.1745
REGION,MARBIODIP00X,MARBIO,2036.0,123.4991
REGION,MARBIODIP00X,MARBIO,2037.0,126.7871
REGION,MARBIODIP00X,MARBIO,2038.0,130.0359
REGION,MARBIODIP00X,MARBIO,2039.0,133.2425
REGION,MARBIODIP00X,MARBIO,2040.0,136.5282
REGION,MARCO1DIP00X,MARCO1,2040.0,0.0
REGION,MARCO1R1P00X,MARCO2,2040.0,0.0
REGION,MARCO1R2P00X,MARCO2,2040.0,0.0
REGION,MARCO1RCP00X,MARCO1,2040.0,0.0
REGION,MARCOADIP00X,MARCOA,2015.0,0.7854
REGION,MARCOADIP00X,MARCOA,2016.0,0.7854
REGION,MARCOADIP00X,MARCOA,2017.0,0.7966
REGION,MARCOADIP00X,MARCOA,2018.0,0.8726
REGION,MARCOADIP00X,MARCOA,2019.0,0.9075
REGION,MARCOADIP00X,MARCOA,2020.0,0.9438
REGION,MARCOADIP00X,MARCOA,2021.0,0.9815
REGION,MARCOADIP00X,MARCOA,2022.0,1.0208
REGION,MARCOADIP00X,MARCOA,2023.0,1.0616
REGION,MARCOADIP00X,MARCOA,2024.0,1.104
REGION,MARCOADIP00X,MARCOA,2025.0,1.1481
REGION,MARCOADIP00X,MARCOA,2026.0,1.194
REGION,MARCOADIP00X,MARCOA,2027.0,1.2418
REGION,MARCOADIP00X,MARCOA,2028.0,1.2914
REGION,MARCOADIP00X,MARCOA,2029.0,1.3431
REGION,MARCOADIP00X,MARCOA,2030.0,1.3968
REGION,MARCOADIP00X,MARCOA,2031.0,1.4526
REGION,MARCOADIP00X,MARCOA,2032.0,1.5107
REGION,MARCOADIP00X,MARCOA,2033.0,1.5711
REGION,MARCOADIP00X,MARCOA,2034.0,1.6339
REGION,MARCOADIP00X,MARCOA,2035.0,1.6992
REGION,MARCOADIP00X,MARCOA,2036.0,1.7671
REGION,MARCOADIP00X,MARCOA,2037.0,1.8378
REGION,MARCOADIP00X,MARCOA,2038.0,1.9112
REGION,MARCOADIP00X,MARCOA,2039.0,1.9877
REGION,MARCOADIP00X,MARCOA,2040.0,2.0671
REGION,MARCOASCC01N,MARCOA,2040.0,0.0
REGION,MARCOASCP01N,MARCOA,2018.0,23.9421
REGION,MARCOASCP01N,MARCOA,2019.0,118.753
REGION,MARCOASCP01N,MARCOA,2040.0,0.0
REGION,MARCOASCP01O,MARCOA,2015.0,167.424
REGION,MARCOASCP01O,MARCOA,2016.0,167.424
REGION,MARCOASCP01O,MARCOA,2017.0,167.424
REGION,MARCOASCP01O,MARCOA,2018.0,167.424
REGION,MARCOASCP01O,MARCOA,2019.0,167.424
REGION,MARCOASCP01O,MARCOA,2020.0,70.122
REGION,MARCOASCP01O,MARCOA,2021.0,33.4848
REGION,MARCOASCP01O,MARCOA,2022.0,33.4848
REGION,MARCOASCP01O,MARCOA,2023.0,31.8106
REGION,MARCOASCP01O,MARCOA,2024.0,30.1363
REGION,MARCOASCP01O,MARCOA,2025.0,28.4621
REGION,MARCOASCP01O,MARCOA,2026.0,26.7878
REGION,MARCOASCP01O,MARCOA,2027.0,25.1136
REGION,MARCOASCP01O,MARCOA,2028.0,23.4394
REGION,MARCOASCP01O,MARCOA,2029.0,21.7651
REGION,MARCOASCP01O,MARCOA,2030.0,20.0909
REGION,MARCOASCP01O,MARCOA,2031.0,18.4166
REGION,MARCOASCP01O,MARCOA,2032.0,16.7424
REGION,MARCOASCP01O,MARCOA,2033.0,15.0682
REGION,MARCOASCP01O,MARCOA,2034.0,13.3939
REGION,MARCOASCP01O,MARCOA,2035.0,11.7197
REGION,MARCOASCP01O,MARCOA,2036.0,10.0454
REGION,MARCOASCP01O,MARCOA,2037.0,8.3712
REGION,MARCOASCP01O,MARCOA,2038.0,6.697
REGION,MARCOASCP01O,MARCOA,2039.0,5.0227
REGION,MARCOASCP01O,MARCOA,2040.0,3.3485
REGION,MAREL1TRP00X,MAREL1,2015.0,127.7894
REGION,MAREL1TRP00X,MAREL1,2016.0,130.4169
REGION,MAREL1TRP00X,MAREL1,2017.0,134.8631
REGION,MAREL1TRP00X,MAREL1,2018.0,136.1436
REGION,MAREL1TRP00X,MAREL1,2019.0,142.3444
REGION,MAREL1TRP00X,MAREL1,2020.0,125.56
REGION,MAREL1TRP00X,MAREL1,2021.0,139.7321
REGION,MAREL1TRP00X,MAREL1,2022.0,150.4425
REGION,MAREL1TRP00X,MAREL1,2023.0,161.4861
REGION,MAREL1TRP00X,MAREL1,2024.0,173.009
REGION,MAREL1TRP00X,MAREL1,2025.0,184.8652
REGION,MAREL1TRP00X,MAREL1,2026.0,191.9419
REGION,MAREL1TRP00X,MAREL1,2027.0,199.0597
REGION,MAREL1TRP00X,MAREL1,2028.0,206.219
REGION,MAREL1TRP00X,MAREL1,2029.0,213.11
REGION,MAREL1TRP00X,MAREL1,2030.0,220.0397
REGION,MAREL1TRP00X,MAREL1,2031.0,218.8319
REGION,MAREL1TRP00X,MAREL1,2032.0,217.6799
REGION,MAREL1TRP00X,MAREL1,2033.0,227.6028
REGION,MAREL1TRP00X,MAREL1,2034.0,243.0294
REGION,MAREL1TRP00X,MAREL1,2035.0,258.4741
REGION,MAREL1TRP00X,MAREL1,2036.0,276.0363
REGION,MAREL1TRP00X,MAREL1,2037.0,293.626
REGION,MAREL1TRP00X,MAREL1,2038.0,311.1994
REGION,MAREL1TRP00X,MAREL1,2039.0,328.7859
REGION,MAREL1TRP00X,MAREL1,2040.0,346.0011
REGION,MAREL2DIP00X,MAREL2,2015.0,121.3999
REGION,MAREL2DIP00X,MAREL2,2016.0,123.896
REGION,MAREL2DIP00X,MAREL2,2017.0,128.1199
REGION,MAREL2DIP00X,MAREL2,2018.0,129.3364
REGION,MAREL2DIP00X,MAREL2,2019.0,135.2272
REGION,MAREL2DIP00X,MAREL2,2020.0,119.282
REGION,MAREL2DIP00X,MAREL2,2021.0,132.7455
REGION,MAREL2DIP00X,MAREL2,2022.0,142.9203
REGION,MAREL2DIP00X,MAREL2,2023.0,153.4118
REGION,MAREL2DIP00X,MAREL2,2024.0,164.3586
REGION,MAREL2DIP00X,MAREL2,2025.0,175.6219
REGION,MAREL2DIP00X,MAREL2,2026.0,182.3448
REGION,MAREL2DIP00X,MAREL2,2027.0,189.1067
REGION,MAREL2DIP00X,MAREL2,2028.0,195.9081
REGION,MAREL2DIP00X,MAREL2,2029.0,202.4545
REGION,MAREL2DIP00X,MAREL2,2030.0,209.0377
REGION,MAREL2DIP00X,MAREL2,2031.0,207.8903
REGION,MAREL2DIP00X,MAREL2,2032.0,206.7959
REGION,MAREL2DIP00X,MAREL2,2033.0,216.2226
REGION,MAREL2DIP00X,MAREL2,2034.0,230.8779
REGION,MAREL2DIP00X,MAREL2,2035.0,245.5504
REGION,MAREL2DIP00X,MAREL2,2036.0,262.2345
REGION,MAREL2DIP00X,MAREL2,2037.0,278.9447
REGION,MAREL2DIP00X,MAREL2,2038.0,295.6394
REGION,MAREL2DIP00X,MAREL2,2039.0,312.3466
REGION,MAREL2DIP00X,MAREL2,2040.0,328.7011
REGION,MAREL3DIP00X,MAREL2,2040.0,0.0
REGION,MAREL4DIP00X,MAREL3,2040.0,0.0
REGION,MARELDZABP00,DZAEL1,2015.0,6.8503
REGION,MARELDZABP00,DZAEL1,2016.0,7.4849
REGION,MARELDZABP00,DZAEL1,2017.0,10.4198
REGION,MARELDZABP00,DZAEL1,2018.0,3.7042
REGION,MARELDZABP00,DZAEL1,2019.0,15.1373
REGION,MARELDZABP00,DZAEL1,2020.0,15.1373
REGION,MARELDZABP00,DZAEL1,2021.0,15.1373
REGION,MARELDZABP00,DZAEL1,2022.0,15.1373
REGION,MARELDZABP00,DZAEL1,2023.0,15.1373
REGION,MARELDZABP00,DZAEL1,2024.0,15.1373
REGION,MARELDZABP00,DZAEL1,2025.0,12.7176
REGION,MARELDZABP00,DZAEL1,2026.0,15.1373
