r,t,y,AnnualVariableOperatingCost
REGION,EGYSOLPSP00X,2024,0.00039311256342857174
REGION,EGYSOLPSP00X,2025,0.0004913907042857147
REGION,EGYSOLPSP00X,2026,0.0005896688451428576
REGION,EGYSOLPSP00X,2027,0.0006879469860000004
REGION,EGYSOLPSP00X,2028,0.0007862251268571436
REGION,EGYSOLPSP00X,2029,0.0008845032677142864
REGION,EGYSOLPSP00X,2030,0.0009827814085714291
REGION,EGYSOLPSP00X,2031,0.0010810595494285722
REGION,EGYSOLPSP00X,2032,0.001179337690285715
REGION,EGYSOLPSP00X,2033,0.001277615831142858
REGION,EGYSOLPSP00X,2034,0.0013758939720000009
REGION,EGYSOLPSP00X,2035,0.0014741721128571435
REGION,EGYSOLPSP00X,2036,0.0015724502537142865
REGION,EGYSOLPSP00X,2037,0.0016707283945714296
REGION,EGYSOLPSP00X,2038,0.0017690065354285724
REGION,EGYSOLPSP00X,2039,0.0018672846762857155
REGION,EGYSOLPSP00X,2040,0.0018672846762857155
REGION,EGYSOLPUP00X,2022,0.00011589355845506963
REGION,EGYSOLPUP00X,2023,0.00011589297446133712
REGION,EGYSOLPUP00X,2024,0.00011589239046760464
REGION,EGYSOLPUP00X,2025,0.00018263394733101504
REGION,EGYSOLPUP00X,2026,0.0002493755041944254
REGION,EGYSOLPUP00X,2027,0.00031611706105783585
REGION,EGYSOLPUP00X,2028,0.00038285861792124626
REGION,EGYSOLPUP00X,2029,0.00044960017478465667
REGION,EGYSOLPUP00X,2030,0.000516341731648067
REGION,EGYSOLPUP00X,2031,0.0005830832885114775
REGION,EGYSOLPUP00X,2032,0.000649824845374888
REGION,EGYSOLPUP00X,2033,0.0007165664022382982
REGION,EGYSOLPUP00X,2034,0.0007833079591017087
REGION,EGYSOLPUP00X,2035,0.0008500495159651191
REGION,EGYSOLPUP00X,2036,0.0009167910728285296
REGION,EGYSOLPUP00X,2037,0.00098353262969194
REGION,EGYSOLPUP00X,2038,0.0010502741865553503
REGION,EGYSOLPUP00X,2039,0.0011170157434187604
REGION,EGYSOLPUP00X,2040,0.0011830904628673323
REGION,EGYURNIMP00X,2039,4.926341768670597
REGION,EGYURNIMP00X,2040,11.515471587414702
REGION,EGYURNPRP00X,2040,0.0
REGION,EGYURNPWP01N,2040,0.00022211579852578878
REGION,EGYURNPWP01O,2040,0.0
REGION,EGYWINMGRID1,2040,0.0
REGION,EGYWINOFP00X,2037,0.00012834394688571453
REGION,EGYWINOFP00X,2038,0.00025668789377142906
REGION,EGYWINOFP00X,2039,0.00038503184065714197
REGION,EGYWINOFP00X,2040,0.000513375787542856
REGION,EGYWINONP00X,2016,0.00012429065544145728
REGION,EGYWINONP00X,2017,0.00012429065544145728
REGION,EGYWINONP00X,2018,0.00016693326174831448
REGION,EGYWINONP00X,2019,0.00016693326174831448
REGION,EGYWINONP00X,2020,0.00016693326174831448
REGION,EGYWINONP00X,2021,0.0002888973867574417
REGION,EGYWINONP00X,2022,0.0004108615117665689
REGION,EGYWINONP00X,2023,0.0005328256367756961
REGION,EGYWINONP00X,2024,0.0006547897617848233
REGION,EGYWINONP00X,2025,0.0007767538867939505
REGION,EGYWINONP00X,2026,0.0008987180118030777
REGION,EGYWINONP00X,2027,0.0010206821368122048
REGION,EGYWINONP00X,2028,0.001142646261821332
REGION,EGYWINONP00X,2029,0.0012646103868304596
REGION,EGYWINONP00X,2030,0.0013865745118395866
REGION,EGYWINONP00X,2031,0.0015085386368487138
REGION,EGYWINONP00X,2032,0.001630502761857841
REGION,EGYWINONP00X,2033,0.0017524668868669682
REGION,EGYWINONP00X,2034,0.0018744310118760958
REGION,EGYWINONP00X,2035,0.001996395136885223
REGION,EGYWINONP00X,2036,0.00211835926189435
REGION,EGYWINONP00X,2037,0.002240323386903477
REGION,EGYWINONP00X,2038,0.0023622875119126046
REGION,EGYWINONP00X,2039,0.002484251636921732
REGION,EGYWINONP00X,2040,0.002508388606285716
REGION,EGYWINPRP00X,2016,0.0001242906554414573
REGION,EGYWINPRP00X,2017,0.0001242906554414573
REGION,EGYWINPRP00X,2018,0.00016693326174831448
REGION,EGYWINPRP00X,2019,0.00016693326174831448
REGION,EGYWINPRP00X,2020,0.00016693326174831448
REGION,EGYWINPRP00X,2021,0.0002888973867574416
REGION,EGYWINPRP00X,2022,0.0004108615117665688
REGION,EGYWINPRP00X,2023,0.0005328256367756961
REGION,EGYWINPRP00X,2024,0.0006547897617848232
REGION,EGYWINPRP00X,2025,0.0007767538867939505
REGION,EGYWINPRP00X,2026,0.0008987180118030776
REGION,EGYWINPRP00X,2027,0.001020682136812205
REGION,EGYWINPRP00X,2028,0.0011426462618213322
REGION,EGYWINPRP00X,2029,0.0012646103868304596
REGION,EGYWINPRP00X,2030,0.0013865745118395866
REGION,EGYWINPRP00X,2031,0.0015085386368487138
REGION,EGYWINPRP00X,2032,0.001630502761857841
REGION,EGYWINPRP00X,2033,0.0017524668868669684
REGION,EGYWINPRP00X,2034,0.0018744310118760958
REGION,EGYWINPRP00X,2035,0.001996395136885223
REGION,EGYWINPRP00X,2036,0.0021183592618943497
REGION,EGYWINPRP00X,2037,0.0023686673337891917
REGION,EGYWINPRP00X,2038,0.0026189754056840336
REGION,EGYWINPRP00X,2039,0.0028692834775788734
REGION,EGYWINPRP00X,2040,0.0030217643938285723
REGION,ERIBACKSTOP,2040,0.0
REGION,ERIBIOCHC01N,2040,0.0
REGION,ERIBIOCHP01O,2040,0.0
REGION,ERIBIODIP00X,2015,0.00016745053684210547
REGION,ERIBIODIP00X,2016,0.00016838106421052654
REGION,ERIBIODIP00X,2017,0.000166091590526316
REGION,ERIBIODIP00X,2018,0.0001646824452631581
REGION,ERIBIODIP00X,2019,0.00018165178108042656
REGION,ERIBIODIP00X,2020,0.00017613067808947287
REGION,ERIBIODIP00X,2021,0.0001899985211255371
REGION,ERIBIODIP00X,2022,0.00020483342626969182
REGION,ERIBIODIP00X,2023,0.00022068464617676663
REGION,ERIBIODIP00X,2024,0.00023760422594257401
REGION,ERIBIODIP00X,2025,0.0002600980766588856
REGION,ERIBIODIP00X,2026,0.00028448001902283933
REGION,ERIBIODIP00X,2027,0.00031088167217043514
REGION,ERIBIODIP00X,2028,0.00033945902878821727
REGION,ERIBIODIP00X,2029,0.0003703873863012068
REGION,ERIBIODIP00X,2030,0.0004043191620131616
REGION,ERIBIODIP00X,2031,0.0004410412452438838
REGION,ERIBIODIP00X,2032,0.00048073398683095013
REGION,ERIBIODIP00X,2033,0.0005235810222149344
REGION,ERIBIODIP00X,2034,0.0005697619695864786
REGION,ERIBIODIP00X,2035,0.0006196210383164503
REGION,ERIBIODIP00X,2036,0.000673222020013223
REGION,ERIBIODIP00X,2037,0.0007307719991846178
REGION,ERIBIODIP00X,2038,0.0007924631226269559
REGION,ERIBIODIP00X,2039,0.000858479772024477
REGION,ERIBIODIP00X,2040,0.0009299959807998876
REGION,ERIBIOIMP00X,2040,0.0
REGION,ERIBIOPRP00X,2015,26.79208589473681
REGION,ERIBIOPRP00X,2016,26.940970273684183
REGION,ERIBIOPRP00X,2017,26.57465448421049
REGION,ERIBIOPRP00X,2018,26.349191242105235
REGION,ERIBIOPRP00X,2019,29.064284972868176
REGION,ERIBIOPRP00X,2020,28.180908494315588
REGION,ERIBIOPRP00X,2021,31.062628528639276
REGION,ERIBIOPRP00X,2022,34.36683357622817
REGION,ERIBIOPRP00X,2023,37.77741945863639
REGION,ERIBIOPRP00X,2024,40.484552221165565
REGION,ERIBIOPRP00X,2025,44.08356833577542
REGION,ERIBIOPRP00X,2026,47.984679114007996
REGION,ERIBIOPRP00X,2027,52.20894361762332
REGION,ERIBIOPRP00X,2028,56.78132067646845
REGION,ERIBIOPRP00X,2029,61.729857878546746
REGION,ERIBIOPRP00X,2030,67.15894199245955
REGION,ERIBIOPRP00X,2031,72.92768201071132
REGION,ERIBIOPRP00X,2032,79.02465186849233
REGION,ERIBIOPRP00X,2033,85.97051824806059
REGION,ERIBIOPRP00X,2034,93.13135415686718
REGION,ERIBIOPRP00X,2035,101.08700017781543
REGION,ERIBIOPRP00X,2036,109.70058273943819
REGION,ERIBIOPRP00X,2037,118.87727219951203
REGION,ERIBIOPRP00X,2038,128.7114096250786
REGION,ERIBIOPRP00X,2039,139.22832919677816
REGION,ERIBIOPRP00X,2040,150.61657529082768
REGION,ERICO1DIP00X,2040,0.0
REGION,ERICO1IMP00X,2040,0.0
REGION,ERICO1PRP00X,2040,0.0
REGION,ERICO1R1P00X,2040,0.0
REGION,ERICO1R2P00X,2040,0.0
REGION,ERICO1RCP00X,2040,0.0
REGION,ERICOADIP00X,2040,0.0
REGION,ERICOAIMP00X,2040,0.0
REGION,ERICOAPRP00X,2040,0.0
REGION,ERICOASCC01N,2040,0.0
REGION,ERICOASCP01N,2040,0.0
REGION,ERICOASCP01O,2040,0.0
REGION,ERIEL4DIP00X,2040,0.0
REGION,ERIGEOCVP01O,2040,0.0
REGION,ERIHFOGCP01N,2040,0.0
REGION,ERIHFOGCP01O,2040,0.0
REGION,ERIHFOIMP00X,2015,33.13666854342115
REGION,ERIHFOIMP00X,2016,24.695400477722554
REGION,ERIHFOIMP00X,2017,30.42442203936909
REGION,ERIHFOIMP00X,2018,43.79615360944983
REGION,ERIHFOIMP00X,2019,40.58227525252394
REGION,ERIHFOIMP00X,2020,44.00974822498509
REGION,ERIHFOIMP00X,2021,50.36507544151693
REGION,ERIHFOIMP00X,2022,55.552503060200515
REGION,ERIHFOIMP00X,2023,59.86788621181283
REGION,ERIHFOIMP00X,2024,31.482752263325626
REGION,ERIHFOIMP00X,2025,32.47639523498217
REGION,ERIHFOIMP00X,2026,33.316435147829964
REGION,ERIHFOIMP00X,2027,34.1528732414716
REGION,ERIHFOIMP00X,2028,35.831028500633806
REGION,ERIHFOIMP00X,2029,37.57827472239995
REGION,ERIHFOIMP00X,2030,37.94766582889408
REGION,ERIHFOIMP00X,2031,40.49507503316651
REGION,ERIHFOIMP00X,2032,43.239071297332
REGION,ERIHFOIMP00X,2033,45.985007595172796
REGION,ERIHFOIMP00X,2034,46.92456214092472
REGION,ERIHFOIMP00X,2035,48.16346297359324
REGION,ERIHFOIMP00X,2036,49.29754427909648
REGION,ERIHFOIMP00X,2037,50.44409295722085
REGION,ERIHFOIMP00X,2038,51.603209033913856
REGION,ERIHFOIMP00X,2039,53.052805873076245
REGION,ERIHFOIMP00X,2040,54.73630064290079
REGION,ERIHYDLSP00X,2040,0.0
REGION,ERIHYDMGRID1,2040,0.0
REGION,ERIHYDMSP00X,2040,0.0
REGION,ERIHYDSSP00X,2040,0.0
REGION,ERILFODIP00X,2035,0.00010061378298666255
REGION,ERILFODIP00X,2036,0.00010548933061367066
REGION,ERILFODIP00X,2037,0.0001103637593425391
REGION,ERILFODIP00X,2038,0.00011523737902663383
REGION,ERILFODIP00X,2039,0.00012011060975658542
REGION,ERILFODIP00X,2040,0.0001251899227312728
REGION,ERILFOIMP00X,2015,34.23933163160544
REGION,ERILFOIMP00X,2016,26.466015498319265
REGION,ERILFOIMP00X,2017,34.42416773909737
REGION,ERILFOIMP00X,2018,43.35224966533218
REGION,ERILFOIMP00X,2019,39.78923268955775
REGION,ERILFOIMP00X,2020,45.87909140158685
REGION,ERILFOIMP00X,2021,51.66876528178155
REGION,ERILFOIMP00X,2022,57.77596720834311
REGION,ERILFOIMP00X,2023,63.234701309935254
REGION,ERILFOIMP00X,2024,69.49114366740591
REGION,ERILFOIMP00X,2025,73.60840896016224
REGION,ERILFOIMP00X,2026,77.37539359823691
REGION,ERILFOIMP00X,2027,81.14979097679436
REGION,ERILFOIMP00X,2028,84.194636566254
REGION,ERILFOIMP00X,2029,87.9711591901258
REGION,ERILFOIMP00X,2030,92.60123170793403
REGION,ERILFOIMP00X,2031,98.23857152496176
REGION,ERILFOIMP00X,2032,103.98947304619291
REGION,ERILFOIMP00X,2033,110.29803873359607
REGION,ERILFOIMP00X,2034,116.96402362655773
REGION,ERILFOIMP00X,2035,124.71421155860989
REGION,ERILFOIMP00X,2036,132.29545914428442
REGION,ERILFOIMP00X,2037,140.00061564735435
REGION,ERILFOIMP00X,2038,147.83024751913396
REGION,ERILFOIMP00X,2039,155.78477477642113
REGION,ERILFOIMP00X,2040,164.19760222935773
REGION,ERILFOMGRID1,2040,0.0
REGION,ERILFORCP00X,2040,0.0
REGION,ERILFORCP01O,2040,0.0
REGION,ERILFOSALON1,2040,0.0
REGION,ERILNGEXP00X,2040,0.0
REGION,ERILNGIMP00X,2034,0.029221478129513125
REGION,ERILNGIMP00X,2035,0.9892939668053953
REGION,ERILNGIMP00X,2036,2.179256737425905
REGION,ERILNGIMP00X,2037,2.9188098609795565
REGION,ERILNGIMP00X,2038,3.700313929607206
REGION,ERILNGIMP00X,2039,4.299039573369039
REGION,ERILNGIMP00X,2040,4.670539650920466
REGION,ERINGACCC01N,2040,0.0
REGION,ERINGACCP01O,2040,0.0
REGION,ERINGADIP00X,2040,0.0
REGION,ERINGAGCP01N,2040,0.0
REGION,ERINGAGCP01O,2040,0.0
REGION,ERINGAPRP00X,2040,0.0
REGION,ERINGGCP01N,2040,0.0
REGION,ERINGGCP01O,2040,0.0
REGION,ERISOLCNP01X,2040,0.0
REGION,ERISOLCSP01X,2040,0.0
REGION,ERISOLMGRID1,2040,0.0
REGION,ERISOLPRSAL1,2040,0.0
REGION,ERISOLPRSAL2,2040,0.0
REGION,ERISOLPRSAL3,2040,0.0
REGION,ERISOLPRSAL4,2040,0.0
REGION,ERISOLPRSAL5,2040,0.0
REGION,ERISOLPSP00X,2040,0.0
REGION,ERISOLPUP00X,2040,0.0
REGION,ERIURNIMP00X,2040,0.0
REGION,ERIURNPRP00X,2040,0.0
REGION,ERIURNPWP01N,2040,0.0
REGION,ERIURNPWP01O,2040,0.0
REGION,ERIWINMGRID1,2040,0.0
REGION,ERIWINOFP00X,2040,0.0
REGION,ERIWINONP00X,2040,0.0
REGION,ERIWINPRP00X,2040,0.0
REGION,ESPELMARBP00,2015,-3701.1339505822775
REGION,ESPELMARBP00,2016,-3701.701957737494
REGION,ESPELMARBP00,2017,-3661.9228840485102
REGION,ESPELMARBP00,2018,-3752.784
REGION,ESPELMARBP00,2019,-3752.784
REGION,ESPELMARBP00,2020,-3752.784
REGION,ESPELMARBP00,2021,-1388.066854656227
REGION,ESPELMARBP00,2022,-2151.1296836601678
REGION,ESPELMARBP00,2023,-3752.784
REGION,ESPELMARBP00,2024,-3752.784
REGION,ESPELMARBP00,2025,-3752.784
REGION,ESPELMARBP00,2026,-5629.176
REGION,ESPELMARBP00,2027,-5629.176
REGION,ESPELMARBP00,2028,-5629.176
REGION,ESPELMARBP00,2029,-5629.176
REGION,ESPELMARBP00,2030,-6622.560000000006
REGION,ESPELMARBP00,2031,-6622.5599999999995
REGION,ESPELMARBP00,2032,-6622.5599999999995
REGION,ESPELMARBP00,2033,-6622.5599999999995
REGION,ESPELMARBP00,2034,-6622.5599999999995
REGION,ESPELMARBP00,2035,-6622.5599999999995
REGION,ESPELMARBP00,2036,-6622.5599999999995
REGION,ESPELMARBP00,2037,-6622.5599999999995
REGION,ESPELMARBP00,2038,-6622.5599999999995
REGION,ESPELMARBP00,2039,-6622.5599999999995
REGION,ESPELMARBP00,2040,-7615.943999999987
REGION,ETHBACKSTOP,2040,0.0
REGION,ETHBIOCHC01N,2040,0.0
REGION,ETHBIOCHP01N,2040,0.0
REGION,ETHBIOCHP01O,2040,0.0
REGION,ETHBIODIP00X,2015,0.014657014756842125
REGION,ETHBIODIP00X,2016,0.014994117911578968
REGION,ETHBIODIP00X,2017,0.015346472917894757
REGION,ETHBIODIP00X,2018,0.01575439513368423
REGION,ETHBIODIP00X,2019,0.01615974930391581
REGION,ETHBIODIP00X,2020,0.016550298354281706
REGION,ETHBIODIP00X,2021,0.016412918798738758
REGION,ETHBIODIP00X,2022,0.01673656464099581
REGION,ETHBIODIP00X,2023,0.017063982237705604
REGION,ETHBIODIP00X,2024,0.017394916434720548
REGION,ETHBIODIP00X,2025,0.01772914167704076
REGION,ETHBIODIP00X,2026,0.018086642410003496
REGION,ETHBIODIP00X,2027,0.01844691232522939
REGION,ETHBIODIP00X,2028,0.01880956520924476
REGION,ETHBIODIP00X,2029,0.01917405339868129
REGION,ETHBIODIP00X,2030,0.019539742965275605
REGION,ETHBIODIP00X,2031,0.019878588837386028
REGION,ETHBIODIP00X,2032,0.020217793856370236
REGION,ETHBIODIP00X,2033,0.02055718628385971
REGION,ETHBIODIP00X,2034,0.020896586308991185
REGION,ETHBIODIP00X,2035,0.021235882816249083
REGION,ETHBIODIP00X,2036,0.02153236613555371
REGION,ETHBIODIP00X,2037,0.021828361939489924
REGION,ETHBIODIP00X,2038,0.02212371004443666
REGION,ETHBIODIP00X,2039,0.02241855195647813
REGION,ETHBIODIP00X,2040,0.022713140297214347
REGION,ETHBIOIMP00X,2040,0.0
REGION,ETHBIOPRP00X,2015,2350.215798480974
REGION,ETHBIOPRP00X,2016,2411.002529073064
REGION,ETHBIOPRP00X,2017,2455.435666863155
REGION,ETHBIOPRP00X,2018,2520.7032213894704
REGION,ETHBIOPRP00X,2019,2585.5598886265234
REGION,ETHBIOPRP00X,2020,2648.0477366850664
REGION,ETHBIOPRP00X,2021,2638.067146280176
REGION,ETHBIOPRP00X,2022,2689.2188948054113
REGION,ETHBIOPRP00X,2023,2736.954128680664
REGION,ETHBIOPRP00X,2024,2783.9584637127423
REGION,ETHBIOPRP00X,2025,2839.2093870196345
REGION,ETHBIOPRP00X,2026,2899.5470617235965
REGION,ETHBIOPRP00X,2027,2956.558661923846
REGION,ETHBIOPRP00X,2028,3013.9515371304105
REGION,ETHBIOPRP00X,2029,3071.6380612043613
REGION,ETHBIOPRP00X,2030,3129.5168056235575
REGION,ETHBIOPRP00X,2031,3183.1005589253314
REGION,ETHBIOPRP00X,2032,3236.741775726912
REGION,ETHBIOPRP00X,2033,3290.4129778893334
REGION,ETHBIOPRP00X,2034,3344.0853956744745
REGION,ETHBIOPRP00X,2035,3397.7412505998445
REGION,ETHBIOPRP00X,2036,3445.178581688586
REGION,ETHBIOPRP00X,2037,3492.5379103183795
REGION,ETHBIOPRP00X,2038,3539.7936071098575
REGION,ETHBIOPRP00X,2039,3586.9683130364924
REGION,ETHBIOPRP00X,2040,3634.1024475542868
REGION,ETHCO1DIP00X,2040,0.0
REGION,ETHCO1IMP00X,2025,3837.201136926653
REGION,ETHCO1IMP00X,2026,4157.822543347812
REGION,ETHCO1IMP00X,2027,4449.606636930666
REGION,ETHCO1IMP00X,2028,4747.987904237968
REGION,ETHCO1IMP00X,2029,5052.930712251621
REGION,ETHCO1IMP00X,2030,5364.390241023935
REGION,ETHCO1IMP00X,2031,5743.8892119640805
REGION,ETHCO1IMP00X,2032,6131.441369362671
REGION,ETHCO1IMP00X,2033,6527.0335948293605
REGION,ETHCO1IMP00X,2034,6930.6513701557615
REGION,ETHCO1IMP00X,2035,7342.285266020834
REGION,ETHCO1IMP00X,2036,7848.255860553128
REGION,ETHCO1IMP00X,2037,8362.662481662637
REGION,ETHCO1IMP00X,2038,8885.489868871628
REGION,ETHCO1IMP00X,2039,9416.748903853866
REGION,ETHCO1IMP00X,2040,9956.460863977522
REGION,ETHCO1PRP00X,2025,30.818409811200112
REGION,ETHCO1PRP00X,2040,0.0
REGION,ETHCO1R1P00X,2025,0.002831922799261596
REGION,ETHCO1R1P00X,2026,0.002998224770795842
REGION,ETHCO1R1P00X,2027,0.0031646777518037506
REGION,ETHCO1R1P00X,2028,0.003331260681232722
REGION,ETHCO1R1P00X,2029,0.0034979436938195898
REGION,ETHCO1R1P00X,2030,0.003664692220090667
REGION,ETHCO1R1P00X,2031,0.003872987222500068
REGION,ETHCO1R1P00X,2032,0.004081301809962101
REGION,ETHCO1R1P00X,2033,0.00428962661721362
REGION,ETHCO1R1P00X,2034,0.004497951838780916
REGION,ETHCO1R1P00X,2035,0.004706271415295581
REGION,ETHCO1R1P00X,2036,0.00498139045272407
REGION,ETHCO1R1P00X,2037,0.0052564829048894
REGION,ETHCO1R1P00X,2038,0.00553154003663369
REGION,ETHCO1R1P00X,2039,0.005806569564588493
REGION,ETHCO1R1P00X,2040,0.006081585264753825
REGION,ETHCO1R2P00X,2040,0.0
REGION,ETHCO1RCP00X,2025,205.31554313734526
REGION,ETHCO1RCP00X,2026,217.3725030302025
REGION,ETHCO1RCP00X,2027,229.4404111706998
REGION,ETHCO1RCP00X,2028,241.51774062404414
REGION,ETHCO1RCP00X,2029,253.6023261466315
REGION,ETHCO1RCP00X,2030,265.69166143770116
REGION,ETHCO1RCP00X,2031,280.7931329762727
REGION,ETHCO1RCP00X,2032,295.89602443904545
REGION,ETHCO1RCP00X,2033,310.9996568406705
REGION,ETHCO1RCP00X,2034,326.1033192803563
REGION,ETHCO1RCP00X,2035,341.20657245145355
REGION,ETHCO1RCP00X,2036,361.1528134336519
REGION,ETHCO1RCP00X,2037,381.0971269735677
REGION,ETHCO1RCP00X,2038,401.03887976873716
REGION,ETHCO1RCP00X,2039,420.97863127805505
REGION,ETHCO1RCP00X,2040,440.9173802670689
REGION,ETHCOADIP00X,2015,0.00011161894210526331
REGION,ETHCOADIP00X,2016,0.00014285053052631597
REGION,ETHCOADIP00X,2017,0.00015805892736842127
REGION,ETHCOADIP00X,2018,0.00016882270526315813
REGION,ETHCOADIP00X,2019,0.00019646122796294975
REGION,ETHCOADIP00X,2020,0.000216099437114115
REGION,ETHCOADIP00X,2021,0.0002468480292358529
REGION,ETHCOADIP00X,2022,0.0002775966213575909
REGION,ETHCOADIP00X,2023,0.00030834521347932885
REGION,ETHCOADIP00X,2024,0.00033909380560106676
REGION,ETHCOADIP00X,2025,0.0003698423977228047
REGION,ETHCOADIP00X,2026,0.00039844563020446157
REGION,ETHCOADIP00X,2027,0.0004270488626861184
REGION,ETHCOADIP00X,2028,0.0004556520951677754
REGION,ETHCOADIP00X,2029,0.0004842553276494322
REGION,ETHCOADIP00X,2030,0.0005128585601310902
REGION,ETHCOADIP00X,2031,0.0005463183515059092
REGION,ETHCOADIP00X,2032,0.0005797781428807291
REGION,ETHCOADIP00X,2033,0.0006132379342555481
REGION,ETHCOADIP00X,2034,0.0006466977256303682
REGION,ETHCOADIP00X,2035,0.0006801575170051883
REGION,ETHCOADIP00X,2036,0.0007205544399608188
REGION,ETHCOADIP00X,2037,0.0007609513629164484
REGION,ETHCOADIP00X,2038,0.000801348285872079
REGION,ETHCOADIP00X,2039,0.0008417452088277086
REGION,ETHCOADIP00X,2040,0.00088214213178334
REGION,ETHCOAIMP00X,2015,82.03992244736885
REGION,ETHCOAIMP00X,2016,112.86238140816627
REGION,ETHCOAIMP00X,2017,146.80048427304098
REGION,ETHCOAIMP00X,2018,158.0058282769484
REGION,ETHCOAIMP00X,2019,145.54166064963084
REGION,ETHCOAIMP00X,2020,157.47980169896977
REGION,ETHCOAIMP00X,2021,176.9058991793766
REGION,ETHCOAIMP00X,2022,195.58920138092373
REGION,ETHCOAIMP00X,2023,213.52970830361116
REGION,ETHCOAIMP00X,2024,230.72741994743888
REGION,ETHCOAIMP00X,2025,247.1823363124069
REGION,ETHCOAIMP00X,2026,266.2991651952922
REGION,ETHCOAIMP00X,2027,285.4159940781775
REGION,ETHCOAIMP00X,2028,304.5328229610629
REGION,ETHCOAIMP00X,2029,323.64965184394816
REGION,ETHCOAIMP00X,2030,342.76648072683423
REGION,ETHCOAIMP00X,2031,364.2493373953682
REGION,ETHCOAIMP00X,2032,385.62442208325126
REGION,ETHCOAIMP00X,2033,406.8917347904788
REGION,ETHCOAIMP00X,2034,428.05127551704805
REGION,ETHCOAIMP00X,2035,449.1030442629663
REGION,ETHCOAIMP00X,2036,472.29554371451036
REGION,ETHCOAIMP00X,2037,495.09769497016765
REGION,ETHCOAIMP00X,2038,517.5094980299377
REGION,ETHCOAIMP00X,2039,539.5309528938226
REGION,ETHCOAIMP00X,2040,561.1620595618218
REGION,ETHCOAPRP00X,2040,0.0
REGION,ETHCOASCC01N,2040,0.0
REGION,ETHCOASCP01N,2040,0.0
REGION,ETHCOASCP01O,2040,0.0
REGION,ETHEL1TRP00X,2015,0.00032787250934623776
REGION,ETHEL1TRP00X,2016,0.00037671018291676056
REGION,ETHEL1TRP00X,2017,0.0003872383363594631
REGION,ETHEL1TRP00X,2018,0.00039632351109776656
REGION,ETHEL1TRP00X,2019,0.0004511116454747883
REGION,ETHEL1TRP00X,2020,0.000479838454221987
REGION,ETHEL1TRP00X,2021,0.0006872384270459996
REGION,ETHEL1TRP00X,2022,0.000885085764459777
REGION,ETHEL1TRP00X,2023,0.0010826743335536305
REGION,ETHEL1TRP00X,2024,0.001280175254234159
REGION,ETHEL1TRP00X,2025,0.001477263736538434
REGION,ETHEL1TRP00X,2026,0.0016603060476833094
REGION,ETHEL1TRP00X,2027,0.0017543579350621985
REGION,ETHEL1TRP00X,2028,0.0018482159771527579
REGION,ETHEL1TRP00X,2029,0.0019418918780501713
REGION,ETHEL1TRP00X,2030,0.0020353990184372767
REGION,ETHEL1TRP00X,2031,0.0021204845339321183
REGION,ETHEL1TRP00X,2032,0.0021686431198530624
REGION,ETHEL1TRP00X,2033,0.002220142110436973
REGION,ETHEL1TRP00X,2034,0.002274558269679162
REGION,ETHEL1TRP00X,2035,0.0023183895895538638
REGION,ETHEL1TRP00X,2036,0.0023786759768287917
REGION,ETHEL1TRP00X,2037,0.002443118135923469
REGION,ETHEL1TRP00X,2038,0.0025119725366024113
REGION,ETHEL1TRP00X,2039,0.0025855809226795743
REGION,ETHEL1TRP00X,2040,0.002664222723076157
REGION,ETHEL2DIP00X,2015,0.0003114788838789253
REGION,ETHEL2DIP00X,2016,0.0003578746737709219
REGION,ETHEL2DIP00X,2017,0.0003678764195414892
REGION,ETHEL2DIP00X,2018,0.00037650733554287755
REGION,ETHEL2DIP00X,2019,0.0004285560632010481
REGION,ETHEL2DIP00X,2020,0.0004558465315108869
REGION,ETHEL2DIP00X,2021,0.0005370885608861457
REGION,ETHEL2DIP00X,2022,0.0006092555866216809
REGION,ETHEL2DIP00X,2023,0.0006811767824532883
REGION,ETHEL2DIP00X,2024,0.0007530147122922375
REGION,ETHEL2DIP00X,2025,0.0008244608256737456
REGION,ETHEL2DIP00X,2026,0.0008825630764538242
REGION,ETHEL2DIP00X,2027,0.0009406296897252061
REGION,ETHEL2DIP00X,2028,0.0009985121499726756
REGION,ETHEL2DIP00X,2029,0.0010562215760866558
REGION,ETHEL2DIP00X,2030,0.0011137706797158435
REGION,ETHEL2DIP00X,2031,0.0011451912446921245
REGION,ETHEL2DIP00X,2032,0.0011385533772092528
REGION,ETHEL2DIP00X,2033,0.00113193157776654
REGION,ETHEL2DIP00X,2034,0.0011247334891356434
REGION,ETHEL2DIP00X,2035,0.0011039304528186946
REGION,ETHEL2DIP00X,2036,0.0010949964703854773
REGION,ETHEL2DIP00X,2037,0.001086020409399232
REGION,ETHEL2DIP00X,2038,0.0010770054457722924
REGION,ETHEL2DIP00X,2039,0.0010680212732575454
REGION,ETHEL2DIP00X,2040,0.001059063020528717
REGION,ETHEL3DIP00X,2021,0.00011578794480755272
REGION,ETHEL3DIP00X,2022,0.00023157588961510565
REGION,ETHEL3DIP00X,2023,0.0003473638344226585
REGION,ETHEL3DIP00X,2024,0.0004631517792302113
REGION,ETHEL3DIP00X,2025,0.0005789397240377641
REGION,ETHEL3DIP00X,2026,0.000694727668845317
REGION,ETHEL3DIP00X,2027,0.0007260103485838792
REGION,ETHEL3DIP00X,2028,0.0007572930283224411
REGION,ETHEL3DIP00X,2029,0.0007885757080610032
REGION,ETHEL3DIP00X,2030,0.0008198583877995658
REGION,ETHEL3DIP00X,2031,0.0008692690625433841
