r,t,f,y,UseByTechnologyAnnual
REGION,TUNBIODIP00X,TUNBIO,2025.0,73.1094
REGION,TUNBIODIP00X,TUNBIO,2026.0,76.9593
REGION,TUNBIODIP00X,TUNBIO,2027.0,80.9577
REGION,TUNBIODIP00X,TUNBIO,2028.0,85.1147
REGION,TUNBIODIP00X,TUNBIO,2029.0,89.4191
REGION,TUNBIODIP00X,TUNBIO,2030.0,93.8566
REGION,TUNBIODIP00X,TUNBIO,2031.0,98.8935
REGION,TUNBIODIP00X,TUNBIO,2032.0,104.0441
REGION,TUNBIODIP00X,TUNBIO,2033.0,109.3027
REGION,TUNBIODIP00X,TUNBIO,2034.0,114.6544
REGION,TUNBIODIP00X,TUNBIO,2035.0,120.0825
REGION,TUNBIODIP00X,TUNBIO,2036.0,125.8546
REGION,TUNBIODIP00X,TUNBIO,2037.0,131.6839
REGION,TUNBIODIP00X,TUNBIO,2038.0,137.5649
REGION,TUNBIODIP00X,TUNBIO,2039.0,143.4921
REGION,TUNBIODIP00X,TUNBIO,2040.0,149.4593
REGION,TUNCO1DIP00X,TUNCO1,2040.0,0.0
REGION,TUNCO1EXP00X,TUNCO1,2015.0,82.458
REGION,TUNCO1EXP00X,TUNCO1,2016.0,79.9032
REGION,TUNCO1EXP00X,TUNCO1,2017.0,73.0653
REGION,TUNCO1EXP00X,TUNCO1,2018.0,104.3211
REGION,TUNCO1EXP00X,TUNCO1,2019.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2020.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2021.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2022.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2023.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2024.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2025.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2026.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2027.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2028.0,103.1642
REGION,TUNCO1EXP00X,TUNCO1,2040.0,0.0
REGION,TUNCO1R1P00X,TUNCO2,2015.0,75.1774
REGION,TUNCO1R1P00X,TUNCO2,2016.0,75.1774
REGION,TUNCO1R1P00X,TUNCO2,2017.0,75.1774
REGION,TUNCO1R1P00X,TUNCO2,2018.0,75.1774
REGION,TUNCO1R1P00X,TUNCO2,2019.0,75.1774
REGION,TUNCO1R1P00X,TUNCO2,2020.0,228.1759
REGION,TUNCO1R1P00X,TUNCO2,2021.0,231.1461
REGION,TUNCO1R1P00X,TUNCO2,2040.0,0.0
REGION,TUNCO1R2P00X,TUNCO2,2040.0,0.0
REGION,TUNCO1RCP00X,TUNCO1,2015.0,75.9368
REGION,TUNCO1RCP00X,TUNCO1,2016.0,75.9368
REGION,TUNCO1RCP00X,TUNCO1,2017.0,75.9368
REGION,TUNCO1RCP00X,TUNCO1,2018.0,75.9368
REGION,TUNCO1RCP00X,TUNCO1,2019.0,75.9368
REGION,TUNCO1RCP00X,TUNCO1,2020.0,230.4807
REGION,TUNCO1RCP00X,TUNCO1,2021.0,233.4809
REGION,TUNCO1RCP00X,TUNCO1,2040.0,0.0
REGION,TUNCOADIP00X,TUNCOA,2040.0,0.0
REGION,TUNCOASCC01N,TUNCOA,2040.0,0.0
REGION,TUNCOASCP01N,TUNCOA,2024.0,22.5117
REGION,TUNCOASCP01N,TUNCOA,2025.0,39.1716
REGION,TUNCOASCP01N,TUNCOA,2026.0,51.3046
REGION,TUNCOASCP01N,TUNCOA,2027.0,51.3046
REGION,TUNCOASCP01N,TUNCOA,2028.0,51.3046
REGION,TUNCOASCP01N,TUNCOA,2029.0,51.3046
REGION,TUNCOASCP01N,TUNCOA,2030.0,51.3046
REGION,TUNCOASCP01N,TUNCOA,2031.0,51.3046
REGION,TUNCOASCP01N,TUNCOA,2032.0,51.3046
REGION,TUNCOASCP01N,TUNCOA,2033.0,51.3046
REGION,TUNCOASCP01N,TUNCOA,2034.0,51.3046
REGION,TUNCOASCP01N,TUNCOA,2035.0,55.213
REGION,TUNCOASCP01N,TUNCOA,2036.0,72.0803
REGION,TUNCOASCP01N,TUNCOA,2037.0,105.1112
REGION,TUNCOASCP01N,TUNCOA,2038.0,119.7107
REGION,TUNCOASCP01N,TUNCOA,2039.0,119.7107
REGION,TUNCOASCP01N,TUNCOA,2040.0,119.7107
REGION,TUNCOASCP01O,TUNCOA,2040.0,0.0
REGION,TUNEL1TRP00X,TUNEL1,2015.0,66.8823
REGION,TUNEL1TRP00X,TUNEL1,2016.0,67.3263
REGION,TUNEL1TRP00X,TUNEL1,2017.0,69.1256
REGION,TUNEL1TRP00X,TUNEL1,2018.0,70.3993
REGION,TUNEL1TRP00X,TUNEL1,2019.0,70.8416
REGION,TUNEL1TRP00X,TUNEL1,2020.0,67.025
REGION,TUNEL1TRP00X,TUNEL1,2021.0,80.0501
REGION,TUNEL1TRP00X,TUNEL1,2022.0,94.2769
REGION,TUNEL1TRP00X,TUNEL1,2023.0,104.8441
REGION,TUNEL1TRP00X,TUNEL1,2024.0,115.3714
REGION,TUNEL1TRP00X,TUNEL1,2025.0,123.1272
REGION,TUNEL1TRP00X,TUNEL1,2026.0,123.7288
REGION,TUNEL1TRP00X,TUNEL1,2027.0,124.3308
REGION,TUNEL1TRP00X,TUNEL1,2028.0,124.9193
REGION,TUNEL1TRP00X,TUNEL1,2029.0,127.0005
REGION,TUNEL1TRP00X,TUNEL1,2030.0,129.0749
REGION,TUNEL1TRP00X,TUNEL1,2031.0,131.5096
REGION,TUNEL1TRP00X,TUNEL1,2032.0,133.9356
REGION,TUNEL1TRP00X,TUNEL1,2033.0,136.3531
REGION,TUNEL1TRP00X,TUNEL1,2034.0,138.7625
REGION,TUNEL1TRP00X,TUNEL1,2035.0,141.5394
REGION,TUNEL1TRP00X,TUNEL1,2036.0,146.7433
REGION,TUNEL1TRP00X,TUNEL1,2037.0,151.932
REGION,TUNEL1TRP00X,TUNEL1,2038.0,157.1058
REGION,TUNEL1TRP00X,TUNEL1,2039.0,158.8643
REGION,TUNEL1TRP00X,TUNEL1,2040.0,155.5857
REGION,TUNEL2DIP00X,TUNEL2,2015.0,63.5382
REGION,TUNEL2DIP00X,TUNEL2,2016.0,63.96
REGION,TUNEL2DIP00X,TUNEL2,2017.0,65.6693
REGION,TUNEL2DIP00X,TUNEL2,2018.0,66.8793
REGION,TUNEL2DIP00X,TUNEL2,2019.0,67.2995
REGION,TUNEL2DIP00X,TUNEL2,2020.0,63.6737
REGION,TUNEL2DIP00X,TUNEL2,2021.0,76.0475
REGION,TUNEL2DIP00X,TUNEL2,2022.0,89.563
REGION,TUNEL2DIP00X,TUNEL2,2023.0,99.6019
REGION,TUNEL2DIP00X,TUNEL2,2024.0,109.6028
REGION,TUNEL2DIP00X,TUNEL2,2025.0,116.9708
REGION,TUNEL2DIP00X,TUNEL2,2026.0,117.5424
REGION,TUNEL2DIP00X,TUNEL2,2027.0,118.1143
REGION,TUNEL2DIP00X,TUNEL2,2028.0,118.6733
REGION,TUNEL2DIP00X,TUNEL2,2029.0,120.6505
REGION,TUNEL2DIP00X,TUNEL2,2030.0,122.6212
REGION,TUNEL2DIP00X,TUNEL2,2031.0,124.9341
REGION,TUNEL2DIP00X,TUNEL2,2032.0,127.2388
REGION,TUNEL2DIP00X,TUNEL2,2033.0,129.5354
REGION,TUNEL2DIP00X,TUNEL2,2034.0,131.8244
REGION,TUNEL2DIP00X,TUNEL2,2035.0,134.4625
REGION,TUNEL2DIP00X,TUNEL2,2036.0,139.4061
REGION,TUNEL2DIP00X,TUNEL2,2037.0,144.3354
REGION,TUNEL2DIP00X,TUNEL2,2038.0,149.2505
REGION,TUNEL2DIP00X,TUNEL2,2039.0,150.9211
REGION,TUNEL2DIP00X,TUNEL2,2040.0,147.8064
REGION,TUNEL3DIP00X,TUNEL2,2040.0,0.0
REGION,TUNEL4DIP00X,TUNEL3,2040.0,0.0
REGION,TUNELDZABP00,DZAEL1,2019.0,15.1373
REGION,TUNELDZABP00,DZAEL1,2020.0,15.1373
REGION,TUNELDZABP00,DZAEL1,2021.0,15.1373
REGION,TUNELDZABP00,DZAEL1,2022.0,15.1373
REGION,TUNELDZABP00,DZAEL1,2023.0,15.1373
REGION,TUNELDZABP00,DZAEL1,2024.0,13.0618
REGION,TUNELDZABP00,DZAEL1,2025.0,12.7262
REGION,TUNELDZABP00,DZAEL1,2027.0,0.145
REGION,TUNELDZABP00,DZAEL1,2028.0,0.4337
REGION,TUNELDZABP00,DZAEL1,2031.0,0.0262
REGION,TUNELDZABP00,DZAEL1,2032.0,0.3142
REGION,TUNELDZABP00,DZAEL1,2033.0,0.6021
REGION,TUNELDZABP00,DZAEL1,2034.0,0.89
REGION,TUNELDZABP00,DZAEL1,2035.0,1.9241
REGION,TUNELDZABP00,DZAEL1,2036.0,1.5892
REGION,TUNELDZABP00,DZAEL1,2037.0,1.4308
REGION,TUNELDZABP00,DZAEL1,2038.0,1.4308
REGION,TUNELDZABP00,DZAEL1,2039.0,1.4308
REGION,TUNELDZABP00,DZAEL1,2040.0,0.0
REGION,TUNELDZABP00,TUNEL1,2016.0,15.1373
REGION,TUNELDZABP00,TUNEL1,2017.0,15.1373
REGION,TUNELDZABP00,TUNEL1,2018.0,4.0016
REGION,TUNELDZABP00,TUNEL1,2029.0,4.2619
REGION,TUNELDZABP00,TUNEL1,2030.0,13.8563
REGION,TUNELDZABP00,TUNEL1,2031.0,5.6236
REGION,TUNELDZABP00,TUNEL1,2036.0,1.3267
REGION,TUNELDZABP00,TUNEL1,2037.0,5.3642
REGION,TUNELDZABP00,TUNEL1,2038.0,3.0286
REGION,TUNELDZABP00,TUNEL1,2039.0,1.3347
REGION,TUNELDZABP00,TUNEL1,2040.0,0.2316
REGION,TUNGAS00IPIX,TUNGASP,2040.0,0.0
REGION,TUNHFODIP00X,TUNHFO,2015.0,9.5748
REGION,TUNHFODIP00X,TUNHFO,2016.0,9.5837
REGION,TUNHFODIP00X,TUNHFO,2017.0,10.0803
REGION,TUNHFODIP00X,TUNHFO,2018.0,9.9652
REGION,TUNHFODIP00X,TUNHFO,2019.0,9.7882
REGION,TUNHFODIP00X,TUNHFO,2020.0,10.0232
REGION,TUNHFODIP00X,TUNHFO,2021.0,9.9619
REGION,TUNHFODIP00X,TUNHFO,2022.0,9.9065
REGION,TUNHFODIP00X,TUNHFO,2023.0,9.8507
REGION,TUNHFODIP00X,TUNHFO,2024.0,9.7947
REGION,TUNHFODIP00X,TUNHFO,2025.0,9.7384
REGION,TUNHFODIP00X,TUNHFO,2026.0,9.8133
REGION,TUNHFODIP00X,TUNHFO,2027.0,9.8879
REGION,TUNHFODIP00X,TUNHFO,2028.0,9.9623
REGION,TUNHFODIP00X,TUNHFO,2029.0,10.0364
REGION,TUNHFODIP00X,TUNHFO,2030.0,10.1104
REGION,TUNHFODIP00X,TUNHFO,2031.0,10.1822
REGION,TUNHFODIP00X,TUNHFO,2032.0,10.2538
REGION,TUNHFODIP00X,TUNHFO,2033.0,10.3253
REGION,TUNHFODIP00X,TUNHFO,2034.0,10.3966
REGION,TUNHFODIP00X,TUNHFO,2035.0,10.4678
REGION,TUNHFODIP00X,TUNHFO,2036.0,10.536
REGION,TUNHFODIP00X,TUNHFO,2037.0,10.604
REGION,TUNHFODIP00X,TUNHFO,2038.0,10.672
REGION,TUNHFODIP00X,TUNHFO,2039.0,10.7399
REGION,TUNHFODIP00X,TUNHFO,2040.0,10.8077
REGION,TUNHFOEMP00X,TUNHFO,2015.0,1.4543
REGION,TUNHFOEMP00X,TUNHFO,2016.0,1.279
REGION,TUNHFOEMP00X,TUNHFO,2017.0,0.9073
REGION,TUNHFOEMP00X,TUNHFO,2018.0,1.2934
REGION,TUNHFOEMP00X,TUNHFO,2019.0,1.2934
REGION,TUNHFOEMP00X,TUNHFO,2020.0,1.2934
REGION,TUNHFOEMP00X,TUNHFO,2021.0,1.2611
REGION,TUNHFOEMP00X,TUNHFO,2022.0,1.2287
REGION,TUNHFOEMP00X,TUNHFO,2023.0,1.1964
REGION,TUNHFOEMP00X,TUNHFO,2024.0,1.1641
REGION,TUNHFOEMP00X,TUNHFO,2025.0,1.1317
REGION,TUNHFOEMP00X,TUNHFO,2026.0,1.0994
REGION,TUNHFOEMP00X,TUNHFO,2027.0,1.0671
REGION,TUNHFOEMP00X,TUNHFO,2028.0,1.0347
REGION,TUNHFOEMP00X,TUNHFO,2029.0,1.0024
REGION,TUNHFOEMP00X,TUNHFO,2030.0,0.97
REGION,TUNHFOEMP00X,TUNHFO,2031.0,0.9458
REGION,TUNHFOEMP00X,TUNHFO,2032.0,0.9215
REGION,TUNHFOEMP00X,TUNHFO,2033.0,0.8973
REGION,TUNHFOEMP00X,TUNHFO,2034.0,0.873
REGION,TUNHFOEMP00X,TUNHFO,2035.0,0.8488
REGION,TUNHFOEMP00X,TUNHFO,2036.0,0.8245
REGION,TUNHFOEMP00X,TUNHFO,2037.0,0.8003
REGION,TUNHFOEMP00X,TUNHFO,2038.0,0.776
REGION,TUNHFOEMP00X,TUNHFO,2039.0,0.7518
REGION,TUNHFOEMP00X,TUNHFO,2040.0,0.7275
REGION,TUNHFOGCP01N,TUNHFO,2040.0,0.0
REGION,TUNHFOGCP01O,TUNHFO,2015.0,69.4396
REGION,TUNHFOGCP01O,TUNHFO,2016.0,49.1209
REGION,TUNHFOGCP01O,TUNHFO,2017.0,54.2618
REGION,TUNHFOGCP01O,TUNHFO,2018.0,26.0846
REGION,TUNHFOGCP01O,TUNHFO,2019.0,14.1706
REGION,TUNHFOGCP01O,TUNHFO,2020.0,14.1706
REGION,TUNHFOGCP01O,TUNHFO,2021.0,13.4621
REGION,TUNHFOGCP01O,TUNHFO,2022.0,20.3934
REGION,TUNHFOGCP01O,TUNHFO,2023.0,46.745
REGION,TUNHFOGCP01O,TUNHFO,2024.0,52.4575
REGION,TUNHFOGCP01O,TUNHFO,2025.0,53.1399
REGION,TUNHFOGCP01O,TUNHFO,2026.0,49.5972
REGION,TUNHFOGCP01O,TUNHFO,2027.0,46.0546
REGION,TUNHFOGCP01O,TUNHFO,2028.0,42.5119
REGION,TUNHFOGCP01O,TUNHFO,2029.0,38.9692
REGION,TUNHFOGCP01O,TUNHFO,2030.0,35.4266
REGION,TUNHFOGCP01O,TUNHFO,2031.0,31.8839
REGION,TUNHFOGCP01O,TUNHFO,2032.0,17.655
REGION,TUNHFOGCP01O,TUNHFO,2033.0,19.4675
REGION,TUNHFOGCP01O,TUNHFO,2034.0,21.256
REGION,TUNHFOGCP01O,TUNHFO,2035.0,17.7133
REGION,TUNHFOGCP01O,TUNHFO,2036.0,14.1706
REGION,TUNHFOGCP01O,TUNHFO,2037.0,4.8166
REGION,TUNHFOGCP01O,TUNHFO,2038.0,3.211
REGION,TUNHFOGCP01O,TUNHFO,2039.0,1.2335
REGION,TUNHFOGCP01O,TUNHFO,2040.0,0.0
REGION,TUNLFODIP00X,TUNLFO,2015.0,181.9213
REGION,TUNLFODIP00X,TUNLFO,2016.0,182.09
REGION,TUNLFODIP00X,TUNLFO,2017.0,191.5263
REGION,TUNLFODIP00X,TUNLFO,2018.0,189.3396
REGION,TUNLFODIP00X,TUNLFO,2019.0,185.9757
REGION,TUNLFODIP00X,TUNLFO,2020.0,190.4417
REGION,TUNLFODIP00X,TUNLFO,2021.0,189.2756
REGION,TUNLFODIP00X,TUNLFO,2022.0,188.2229
REGION,TUNLFODIP00X,TUNLFO,2023.0,187.1641
REGION,TUNLFODIP00X,TUNLFO,2024.0,186.0996
REGION,TUNLFODIP00X,TUNLFO,2025.0,185.03
REGION,TUNLFODIP00X,TUNLFO,2026.0,186.4523
REGION,TUNLFODIP00X,TUNLFO,2027.0,187.8702
REGION,TUNLFODIP00X,TUNLFO,2028.0,189.2833
REGION,TUNLFODIP00X,TUNLFO,2029.0,190.6921
REGION,TUNLFODIP00X,TUNLFO,2030.0,192.0968
REGION,TUNLFODIP00X,TUNLFO,2031.0,193.4614
REGION,TUNLFODIP00X,TUNLFO,2032.0,194.8225
REGION,TUNLFODIP00X,TUNLFO,2033.0,196.1804
REGION,TUNLFODIP00X,TUNLFO,2034.0,197.5356
REGION,TUNLFODIP00X,TUNLFO,2035.0,198.8884
REGION,TUNLFODIP00X,TUNLFO,2036.0,200.1832
REGION,TUNLFODIP00X,TUNLFO,2037.0,201.4763
REGION,TUNLFODIP00X,TUNLFO,2038.0,202.7678
REGION,TUNLFODIP00X,TUNLFO,2039.0,204.058
REGION,TUNLFODIP00X,TUNLFO,2040.0,205.3469
REGION,TUNLFOEMP00X,TUNLFO,2015.0,27.6322
REGION,TUNLFOEMP00X,TUNLFO,2016.0,24.3018
REGION,TUNLFOEMP00X,TUNLFO,2017.0,17.2395
REGION,TUNLFOEMP00X,TUNLFO,2018.0,24.5746
REGION,TUNLFOEMP00X,TUNLFO,2019.0,24.5746
REGION,TUNLFOEMP00X,TUNLFO,2020.0,24.8502
REGION,TUNLFOEMP00X,TUNLFO,2021.0,23.9602
REGION,TUNLFOEMP00X,TUNLFO,2022.0,23.3458
REGION,TUNLFOEMP00X,TUNLFO,2023.0,22.7315
REGION,TUNLFOEMP00X,TUNLFO,2024.0,22.1171
REGION,TUNLFOEMP00X,TUNLFO,2025.0,21.5028
REGION,TUNLFOEMP00X,TUNLFO,2026.0,20.8884
REGION,TUNLFOEMP00X,TUNLFO,2027.0,20.274
REGION,TUNLFOEMP00X,TUNLFO,2028.0,19.6597
REGION,TUNLFOEMP00X,TUNLFO,2029.0,19.0453
REGION,TUNLFOEMP00X,TUNLFO,2030.0,18.4309
REGION,TUNLFOEMP00X,TUNLFO,2031.0,17.9702
REGION,TUNLFOEMP00X,TUNLFO,2032.0,17.5094
REGION,TUNLFOEMP00X,TUNLFO,2033.0,17.0486
REGION,TUNLFOEMP00X,TUNLFO,2034.0,16.5878
REGION,TUNLFOEMP00X,TUNLFO,2035.0,16.1271
REGION,TUNLFOEMP00X,TUNLFO,2036.0,15.6663
REGION,TUNLFOEMP00X,TUNLFO,2037.0,15.2055
REGION,TUNLFOEMP00X,TUNLFO,2038.0,14.7447
REGION,TUNLFOEMP00X,TUNLFO,2039.0,14.284
REGION,TUNLFOEMP00X,TUNLFO,2040.0,13.8232
REGION,TUNLFOMGRID1,TUNLFO,2040.0,0.0
REGION,TUNLFORCP00X,TUNLFO,2016.0,0.2865
REGION,TUNLFORCP00X,TUNLFO,2017.0,1.731
REGION,TUNLFORCP00X,TUNLFO,2018.0,2.7836
REGION,TUNLFORCP00X,TUNLFO,2019.0,3.157
REGION,TUNLFORCP00X,TUNLFO,2020.0,0.0101
REGION,TUNLFORCP00X,TUNLFO,2021.0,4.9611
REGION,TUNLFORCP00X,TUNLFO,2022.0,4.9611
REGION,TUNLFORCP00X,TUNLFO,2023.0,4.9611
REGION,TUNLFORCP00X,TUNLFO,2024.0,4.9611
REGION,TUNLFORCP00X,TUNLFO,2025.0,4.9611
REGION,TUNLFORCP00X,TUNLFO,2026.0,3.3534
REGION,TUNLFORCP00X,TUNLFO,2027.0,1.6767
REGION,TUNLFORCP00X,TUNLFO,2040.0,0.0
REGION,TUNLFORCP01N,TUNLFO,2040.0,0.0
REGION,TUNLFORCP01O,TUNLFO,2015.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2016.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2017.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2018.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2019.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2020.0,1.4651
REGION,TUNLFORCP01O,TUNLFO,2021.0,1.3919
REGION,TUNLFORCP01O,TUNLFO,2022.0,1.3186
REGION,TUNLFORCP01O,TUNLFO,2023.0,1.2454
REGION,TUNLFORCP01O,TUNLFO,2024.0,1.1721
REGION,TUNLFORCP01O,TUNLFO,2025.0,1.0989
REGION,TUNLFORCP01O,TUNLFO,2026.0,1.0256
REGION,TUNLFORCP01O,TUNLFO,2027.0,0.9523
REGION,TUNLFORCP01O,TUNLFO,2028.0,0.8791
REGION,TUNLFORCP01O,TUNLFO,2029.0,0.8058
REGION,TUNLFORCP01O,TUNLFO,2030.0,0.7326
REGION,TUNLFORCP01O,TUNLFO,2031.0,0.6593
REGION,TUNLFORCP01O,TUNLFO,2032.0,0.5861
REGION,TUNLFORCP01O,TUNLFO,2033.0,0.5128
REGION,TUNLFORCP01O,TUNLFO,2034.0,0.4395
REGION,TUNLFORCP01O,TUNLFO,2035.0,0.3663
REGION,TUNLFORCP01O,TUNLFO,2036.0,0.293
REGION,TUNLFORCP01O,TUNLFO,2037.0,0.2198
REGION,TUNLFORCP01O,TUNLFO,2038.0,0.1465
REGION,TUNLFORCP01O,TUNLFO,2039.0,0.0733
REGION,TUNLFORCP01O,TUNLFO,2040.0,0.0
REGION,TUNLFOSALON1,TUNLFO,2040.0,0.0
REGION,TUNLNGEXP00X,TUNGAS,2040.0,0.0
REGION,TUNNGACCC01N,TUNGAS,2040.0,0.0
REGION,TUNNGACCP01N,TUNGAS,2016.0,39.0072
REGION,TUNNGACCP01N,TUNGAS,2017.0,39.0072
REGION,TUNNGACCP01N,TUNGAS,2018.0,39.0072
REGION,TUNNGACCP01N,TUNGAS,2019.0,15.2662
REGION,TUNNGACCP01N,TUNGAS,2020.0,8.6942
REGION,TUNNGACCP01N,TUNGAS,2021.0,52.716
REGION,TUNNGACCP01N,TUNGAS,2022.0,52.6255
REGION,TUNNGACCP01N,TUNGAS,2023.0,52.5352
REGION,TUNNGACCP01N,TUNGAS,2024.0,52.4452
REGION,TUNNGACCP01N,TUNGAS,2025.0,52.3556
REGION,TUNNGACCP01N,TUNGAS,2026.0,65.6718
REGION,TUNNGACCP01N,TUNGAS,2027.0,66.1679
REGION,TUNNGACCP01N,TUNGAS,2028.0,66.4006
REGION,TUNNGACCP01N,TUNGAS,2029.0,77.5616
REGION,TUNNGACCP01N,TUNGAS,2030.0,84.4337
REGION,TUNNGACCP01N,TUNGAS,2031.0,84.2909
REGION,TUNNGACCP01N,TUNGAS,2032.0,84.1485
REGION,TUNNGACCP01N,TUNGAS,2033.0,84.0066
REGION,TUNNGACCP01N,TUNGAS,2034.0,83.8652
REGION,TUNNGACCP01N,TUNGAS,2035.0,83.7242
REGION,TUNNGACCP01N,TUNGAS,2036.0,83.5837
REGION,TUNNGACCP01N,TUNGAS,2037.0,83.4437
REGION,TUNNGACCP01N,TUNGAS,2038.0,76.5379
REGION,TUNNGACCP01N,TUNGAS,2039.0,73.8333
REGION,TUNNGACCP01N,TUNGAS,2040.0,50.3353
REGION,TUNNGACCP01O,TUNGAS,2015.0,49.7328
REGION,TUNNGACCP01O,TUNGAS,2016.0,49.7328
REGION,TUNNGACCP01O,TUNGAS,2017.0,49.7328
REGION,TUNNGACCP01O,TUNGAS,2018.0,49.7328
REGION,TUNNGACCP01O,TUNGAS,2019.0,49.7328
REGION,TUNNGACCP01O,TUNGAS,2020.0,49.7328
REGION,TUNNGACCP01O,TUNGAS,2021.0,29.227
REGION,TUNNGACCP01O,TUNGAS,2022.0,44.7595
REGION,TUNNGACCP01O,TUNGAS,2023.0,42.2728
REGION,TUNNGACCP01O,TUNGAS,2024.0,39.7862
REGION,TUNNGACCP01O,TUNGAS,2025.0,37.2996
REGION,TUNNGACCP01O,TUNGAS,2026.0,34.8129
REGION,TUNNGACCP01O,TUNGAS,2027.0,32.3263
REGION,TUNNGACCP01O,TUNGAS,2028.0,29.8397
REGION,TUNNGACCP01O,TUNGAS,2029.0,27.353
REGION,TUNNGACCP01O,TUNGAS,2030.0,24.8664
REGION,TUNNGACCP01O,TUNGAS,2031.0,22.3797
REGION,TUNNGACCP01O,TUNGAS,2032.0,19.8931
REGION,TUNNGACCP01O,TUNGAS,2033.0,17.4065
REGION,TUNNGACCP01O,TUNGAS,2034.0,14.9198
REGION,TUNNGACCP01O,TUNGAS,2035.0,12.4332
REGION,TUNNGACCP01O,TUNGAS,2036.0,9.9466
REGION,TUNNGACCP01O,TUNGAS,2037.0,4.4564
REGION,TUNNGACCP01O,TUNGAS,2038.0,2.2539
REGION,TUNNGACCP01O,TUNGAS,2039.0,1.1269
REGION,TUNNGACCP01O,TUNGAS,2040.0,0.0
REGION,TUNNGADIP00X,TUNGAS,2015.0,53.9658
REGION,TUNNGADIP00X,TUNGAS,2016.0,58.7484
REGION,TUNNGADIP00X,TUNGAS,2017.0,62.7557
REGION,TUNNGADIP00X,TUNGAS,2018.0,65.2202
REGION,TUNNGADIP00X,TUNGAS,2019.0,65.6926
REGION,TUNNGADIP00X,TUNGAS,2020.0,55.2219
REGION,TUNNGADIP00X,TUNGAS,2021.0,83.2608
REGION,TUNNGADIP00X,TUNGAS,2022.0,111.5023
REGION,TUNNGADIP00X,TUNGAS,2023.0,139.7329
REGION,TUNNGADIP00X,TUNGAS,2024.0,167.9532
REGION,TUNNGADIP00X,TUNGAS,2025.0,196.1647
REGION,TUNNGADIP00X,TUNGAS,2026.0,208.6562
REGION,TUNNGADIP00X,TUNGAS,2027.0,221.1398
REGION,TUNNGADIP00X,TUNGAS,2028.0,233.615
REGION,TUNNGADIP00X,TUNGAS,2029.0,246.0824
REGION,TUNNGADIP00X,TUNGAS,2030.0,258.5426
REGION,TUNNGADIP00X,TUNGAS,2031.0,272.1827
REGION,TUNNGADIP00X,TUNGAS,2032.0,285.8167
REGION,TUNNGADIP00X,TUNGAS,2033.0,299.4449
REGION,TUNNGADIP00X,TUNGAS,2034.0,313.0682
REGION,TUNNGADIP00X,TUNGAS,2035.0,326.6875
REGION,TUNNGADIP00X,TUNGAS,2036.0,341.089
REGION,TUNNGADIP00X,TUNGAS,2037.0,355.4874
REGION,TUNNGADIP00X,TUNGAS,2038.0,369.8831
REGION,TUNNGADIP00X,TUNGAS,2039.0,384.2763
REGION,TUNNGADIP00X,TUNGAS,2040.0,398.6674
REGION,TUNNGAGCP01N,TUNGAS,2024.0,0.0092
REGION,TUNNGAGCP01N,TUNGAS,2030.0,0.0217
REGION,TUNNGAGCP01N,TUNGAS,2039.0,0.0036
REGION,TUNNGAGCP01N,TUNGAS,2040.0,0.0036
REGION,TUNNGAGCP01O,TUNGAS,2015.0,23.6009
REGION,TUNNGAGCP01O,TUNGAS,2016.0,23.6009
REGION,TUNNGAGCP01O,TUNGAS,2017.0,23.6009
REGION,TUNNGAGCP01O,TUNGAS,2018.0,23.6009
REGION,TUNNGAGCP01O,TUNGAS,2019.0,23.6009
REGION,TUNNGAGCP01O,TUNGAS,2020.0,23.6009
REGION,TUNNGAGCP01O,TUNGAS,2021.0,22.4208
REGION,TUNNGAGCP01O,TUNGAS,2022.0,21.2408
REGION,TUNNGAGCP01O,TUNGAS,2023.0,20.0607
REGION,TUNNGAGCP01O,TUNGAS,2024.0,18.8807
REGION,TUNNGAGCP01O,TUNGAS,2025.0,17.7006
REGION,TUNNGAGCP01O,TUNGAS,2026.0,16.5206
REGION,TUNNGAGCP01O,TUNGAS,2027.0,15.3406
REGION,TUNNGAGCP01O,TUNGAS,2028.0,14.1605
REGION,TUNNGAGCP01O,TUNGAS,2029.0,12.9805
REGION,TUNNGAGCP01O,TUNGAS,2030.0,31.3011
REGION,TUNNGAGCP01O,TUNGAS,2031.0,10.6204
REGION,TUNNGAGCP01O,TUNGAS,2032.0,9.4403
REGION,TUNNGAGCP01O,TUNGAS,2033.0,8.2603
REGION,TUNNGAGCP01O,TUNGAS,2034.0,7.0803
REGION,TUNNGAGCP01O,TUNGAS,2035.0,5.9002
REGION,TUNNGAGCP01O,TUNGAS,2036.0,4.7202
REGION,TUNNGAGCP01O,TUNGAS,2037.0,3.5401
