r,t,y,TotalCapacityAnnual
REGION,GINLFORCP01O,2038,0.006137
REGION,GINLFORCP01O,2039,0.0030685
REGION,GINLFORCP01O,2040,0.0
REGION,GINLFOSALON1,2040,0.0
REGION,GINLNGEXP00X,2040,0.0
REGION,GINLNGIMP00X,2040,0.0
REGION,GINNGACCC01N,2040,0.0
REGION,GINNGACCP01N,2040,0.0
REGION,GINNGACCP01O,2040,0.0
REGION,GINNGADIP00X,2015,99999.0
REGION,GINNGADIP00X,2016,199998.0
REGION,GINNGADIP00X,2017,299997.0
REGION,GINNGADIP00X,2018,399996.0
REGION,GINNGADIP00X,2019,499995.0
REGION,GINNGADIP00X,2020,599994.0
REGION,GINNGADIP00X,2021,699993.0
REGION,GINNGADIP00X,2022,799992.0
REGION,GINNGADIP00X,2023,899991.0
REGION,GINNGADIP00X,2024,999990.0
REGION,GINNGADIP00X,2025,1099989.0
REGION,GINNGADIP00X,2026,1199988.0
REGION,GINNGADIP00X,2027,1299987.0
REGION,GINNGADIP00X,2028,1399986.0
REGION,GINNGADIP00X,2029,1499985.0
REGION,GINNGADIP00X,2030,1599984.0
REGION,GINNGADIP00X,2031,1699983.0
REGION,GINNGADIP00X,2032,1799982.0
REGION,GINNGADIP00X,2033,1899981.0
REGION,GINNGADIP00X,2034,1999980.0
REGION,GINNGADIP00X,2035,2099979.0
REGION,GINNGADIP00X,2036,2199978.0
REGION,GINNGADIP00X,2037,2299977.0
REGION,GINNGADIP00X,2038,2399976.0
REGION,GINNGADIP00X,2039,2499975.0
REGION,GINNGADIP00X,2040,2599974.0
REGION,GINNGAGCP01N,2040,0.0
REGION,GINNGAGCP01O,2040,0.0
REGION,GINNGAPRP00X,2015,99999.0
REGION,GINNGAPRP00X,2016,199998.0
REGION,GINNGAPRP00X,2017,299997.0
REGION,GINNGAPRP00X,2018,399996.0
REGION,GINNGAPRP00X,2019,499995.0
REGION,GINNGAPRP00X,2020,599994.0
REGION,GINNGAPRP00X,2021,699993.0
REGION,GINNGAPRP00X,2022,799992.0
REGION,GINNGAPRP00X,2023,899991.0
REGION,GINNGAPRP00X,2024,999990.0
REGION,GINNGAPRP00X,2025,1099989.0
REGION,GINNGAPRP00X,2026,1199988.0
REGION,GINNGAPRP00X,2027,1299987.0
REGION,GINNGAPRP00X,2028,1399986.0
REGION,GINNGAPRP00X,2029,1499985.0
REGION,GINNGAPRP00X,2030,1599984.0
REGION,GINNGAPRP00X,2031,1699983.0
REGION,GINNGAPRP00X,2032,1799982.0
REGION,GINNGAPRP00X,2033,1899981.0
REGION,GINNGAPRP00X,2034,1999980.0
REGION,GINNGAPRP00X,2035,2099979.0
REGION,GINNGAPRP00X,2036,2199978.0
REGION,GINNGAPRP00X,2037,2299977.0
REGION,GINNGAPRP00X,2038,2399976.0
REGION,GINNGAPRP00X,2039,2499975.0
REGION,GINNGAPRP00X,2040,2599974.0
REGION,GINNGGCP01N,2040,0.0
REGION,GINNGGCP01O,2040,0.0
REGION,GINSOLARP00X,2015,99999.0
REGION,GINSOLARP00X,2016,199998.0
REGION,GINSOLARP00X,2017,299997.0
REGION,GINSOLARP00X,2018,399996.0
REGION,GINSOLARP00X,2019,499995.0
REGION,GINSOLARP00X,2020,599994.0
REGION,GINSOLARP00X,2021,699993.0
REGION,GINSOLARP00X,2022,799992.0
REGION,GINSOLARP00X,2023,899991.0
REGION,GINSOLARP00X,2024,999990.0
REGION,GINSOLARP00X,2025,1099989.0
REGION,GINSOLARP00X,2026,1199988.0
REGION,GINSOLARP00X,2027,1299987.0
REGION,GINSOLARP00X,2028,1399986.0
REGION,GINSOLARP00X,2029,1499985.0
REGION,GINSOLARP00X,2030,1599984.0
REGION,GINSOLARP00X,2031,1699983.0
REGION,GINSOLARP00X,2032,1799982.0
REGION,GINSOLARP00X,2033,1899981.0
REGION,GINSOLARP00X,2034,1999980.0
REGION,GINSOLARP00X,2035,2099979.0
REGION,GINSOLARP00X,2036,2199978.0
REGION,GINSOLARP00X,2037,2299977.0
REGION,GINSOLARP00X,2038,2399976.0
REGION,GINSOLARP00X,2039,2499975.0
REGION,GINSOLARP00X,2040,2599974.0
REGION,GINSOLCNP01X,2040,0.0
REGION,GINSOLCSP01X,2040,0.0
REGION,GINSOLMGRID1,2040,0.0
REGION,GINSOLPRP00X,2030,0.03636286622442192
REGION,GINSOLPRP00X,2031,0.07128166762412691
REGION,GINSOLPRP00X,2032,0.12361538693411275
REGION,GINSOLPRP00X,2033,0.1762543591036657
REGION,GINSOLPRP00X,2034,0.22925542333982804
REGION,GINSOLPRP00X,2035,0.2914688852124077
REGION,GINSOLPRP00X,2036,0.3198689099463091
REGION,GINSOLPRP00X,2037,0.3339677778581742
REGION,GINSOLPRP00X,2038,0.3481193610724639
REGION,GINSOLPRP00X,2039,0.36231885664841024
REGION,GINSOLPRP00X,2040,0.3789648331763016
REGION,GINSOLPRSAL1,2040,0.0
REGION,GINSOLPRSAL2,2040,0.0
REGION,GINSOLPRSAL3,2040,0.0
REGION,GINSOLPRSAL4,2040,0.0
REGION,GINSOLPRSAL5,2040,0.0
REGION,GINSOLPSP00X,2040,0.0
REGION,GINSOLPUP00X,2040,0.0
REGION,GINURNIMP00X,2015,99999.0
REGION,GINURNIMP00X,2016,199998.0
REGION,GINURNIMP00X,2017,299997.0
REGION,GINURNIMP00X,2018,399996.0
REGION,GINURNIMP00X,2019,499995.0
REGION,GINURNIMP00X,2020,599994.0
REGION,GINURNIMP00X,2021,699993.0
REGION,GINURNIMP00X,2022,799992.0
REGION,GINURNIMP00X,2023,899991.0
REGION,GINURNIMP00X,2024,999990.0
REGION,GINURNIMP00X,2025,1099989.0
REGION,GINURNIMP00X,2026,1199988.0
REGION,GINURNIMP00X,2027,1299987.0
REGION,GINURNIMP00X,2028,1399986.0
REGION,GINURNIMP00X,2029,1499985.0
REGION,GINURNIMP00X,2030,1599984.0
REGION,GINURNIMP00X,2031,1699983.0
REGION,GINURNIMP00X,2032,1799982.0
REGION,GINURNIMP00X,2033,1899981.0
REGION,GINURNIMP00X,2034,1999980.0
REGION,GINURNIMP00X,2035,2099979.0
REGION,GINURNIMP00X,2036,2199978.0
REGION,GINURNIMP00X,2037,2299977.0
REGION,GINURNIMP00X,2038,2399976.0
REGION,GINURNIMP00X,2039,2499975.0
REGION,GINURNIMP00X,2040,2599974.0
REGION,GINURNPRP00X,2015,99999.0
REGION,GINURNPRP00X,2016,199998.0
REGION,GINURNPRP00X,2017,299997.0
REGION,GINURNPRP00X,2018,399996.0
REGION,GINURNPRP00X,2019,499995.0
REGION,GINURNPRP00X,2020,599994.0
REGION,GINURNPRP00X,2021,699993.0
REGION,GINURNPRP00X,2022,799992.0
REGION,GINURNPRP00X,2023,899991.0
REGION,GINURNPRP00X,2024,999990.0
REGION,GINURNPRP00X,2025,1099989.0
REGION,GINURNPRP00X,2026,1199988.0
REGION,GINURNPRP00X,2027,1299987.0
REGION,GINURNPRP00X,2028,1399986.0
REGION,GINURNPRP00X,2029,1499985.0
REGION,GINURNPRP00X,2030,1599984.0
REGION,GINURNPRP00X,2031,1699983.0
REGION,GINURNPRP00X,2032,1799982.0
REGION,GINURNPRP00X,2033,1899981.0
REGION,GINURNPRP00X,2034,1999980.0
REGION,GINURNPRP00X,2035,2099979.0
REGION,GINURNPRP00X,2036,2199978.0
REGION,GINURNPRP00X,2037,2299977.0
REGION,GINURNPRP00X,2038,2399976.0
REGION,GINURNPRP00X,2039,2499975.0
REGION,GINURNPRP00X,2040,2599974.0
REGION,GINURNPWP01N,2040,0.0
REGION,GINURNPWP01O,2040,0.0
REGION,GINWINMGRID1,2040,0.0
REGION,GINWINOFP00X,2040,0.0
REGION,GINWINONP00X,2040,0.0
REGION,GINWINPRP00X,2015,99999.0
REGION,GINWINPRP00X,2016,199998.0
REGION,GINWINPRP00X,2017,299997.0
REGION,GINWINPRP00X,2018,399996.0
REGION,GINWINPRP00X,2019,499995.0
REGION,GINWINPRP00X,2020,599994.0
REGION,GINWINPRP00X,2021,699993.0
REGION,GINWINPRP00X,2022,799992.0
REGION,GINWINPRP00X,2023,899991.0
REGION,GINWINPRP00X,2024,999990.0
REGION,GINWINPRP00X,2025,1099989.0
REGION,GINWINPRP00X,2026,1199988.0
REGION,GINWINPRP00X,2027,1299987.0
REGION,GINWINPRP00X,2028,1399986.0
REGION,GINWINPRP00X,2029,1499985.0
REGION,GINWINPRP00X,2030,1599984.0
REGION,GINWINPRP00X,2031,1699983.0
REGION,GINWINPRP00X,2032,1799982.0
REGION,GINWINPRP00X,2033,1899981.0
REGION,GINWINPRP00X,2034,1999980.0
REGION,GINWINPRP00X,2035,2099979.0
REGION,GINWINPRP00X,2036,2199978.0
REGION,GINWINPRP00X,2037,2299977.0
REGION,GINWINPRP00X,2038,2399976.0
REGION,GINWINPRP00X,2039,2499975.0
REGION,GINWINPRP00X,2040,2599974.0
REGION,GMBBACKSTOP,2040,0.0
REGION,GMBBIOCHC01N,2040,0.0
REGION,GMBBIOCHP01N,2021,0.009502452694865894
REGION,GMBBIOCHP01N,2022,0.009502452694865894
REGION,GMBBIOCHP01N,2023,0.009502452694865894
REGION,GMBBIOCHP01N,2024,0.009502452694865894
REGION,GMBBIOCHP01N,2025,0.009502452694865894
REGION,GMBBIOCHP01N,2026,0.009502452694865894
REGION,GMBBIOCHP01N,2027,0.009502452694865894
REGION,GMBBIOCHP01N,2028,0.009502452694865894
REGION,GMBBIOCHP01N,2029,0.009502452694865894
REGION,GMBBIOCHP01N,2030,0.009502452694865894
REGION,GMBBIOCHP01N,2031,0.009502452694865894
REGION,GMBBIOCHP01N,2032,0.009502452694865894
REGION,GMBBIOCHP01N,2033,0.009502452694865894
REGION,GMBBIOCHP01N,2034,0.009502452694865894
REGION,GMBBIOCHP01N,2035,0.009502452694865894
REGION,GMBBIOCHP01N,2036,0.009502452694865894
REGION,GMBBIOCHP01N,2037,0.009502452694865894
REGION,GMBBIOCHP01N,2038,0.009502452694865894
REGION,GMBBIOCHP01N,2039,0.009502452694865894
REGION,GMBBIOCHP01N,2040,0.009502452694865894
REGION,GMBBIOCHP01O,2040,0.0
REGION,GMBBIODIP00X,2015,99999.0
REGION,GMBBIODIP00X,2016,199998.0
REGION,GMBBIODIP00X,2017,299997.0
REGION,GMBBIODIP00X,2018,399996.0
REGION,GMBBIODIP00X,2019,499995.0
REGION,GMBBIODIP00X,2020,599994.0
REGION,GMBBIODIP00X,2021,699993.0
REGION,GMBBIODIP00X,2022,799992.0
REGION,GMBBIODIP00X,2023,899991.0
REGION,GMBBIODIP00X,2024,999990.0
REGION,GMBBIODIP00X,2025,1099989.0
REGION,GMBBIODIP00X,2026,1199988.0
REGION,GMBBIODIP00X,2027,1299987.0
REGION,GMBBIODIP00X,2028,1399986.0
REGION,GMBBIODIP00X,2029,1499985.0
REGION,GMBBIODIP00X,2030,1599984.0
REGION,GMBBIODIP00X,2031,1699983.0
REGION,GMBBIODIP00X,2032,1799982.0
REGION,GMBBIODIP00X,2033,1899981.0
REGION,GMBBIODIP00X,2034,1999980.0
REGION,GMBBIODIP00X,2035,2099979.0
REGION,GMBBIODIP00X,2036,2199978.0
REGION,GMBBIODIP00X,2037,2299977.0
REGION,GMBBIODIP00X,2038,2399976.0
REGION,GMBBIODIP00X,2039,2499975.0
REGION,GMBBIODIP00X,2040,2599974.0
REGION,GMBBIOEMP00X,2015,99999.0
REGION,GMBBIOEMP00X,2016,199998.0
REGION,GMBBIOEMP00X,2017,299997.0
REGION,GMBBIOEMP00X,2018,399996.0
REGION,GMBBIOEMP00X,2019,499995.0
REGION,GMBBIOEMP00X,2020,599994.0
REGION,GMBBIOEMP00X,2021,699993.0
REGION,GMBBIOEMP00X,2022,799992.0
REGION,GMBBIOEMP00X,2023,899991.0
REGION,GMBBIOEMP00X,2024,999990.0
REGION,GMBBIOEMP00X,2025,1099989.0
REGION,GMBBIOEMP00X,2026,1199988.0
REGION,GMBBIOEMP00X,2027,1299987.0
REGION,GMBBIOEMP00X,2028,1399986.0
REGION,GMBBIOEMP00X,2029,1499985.0
REGION,GMBBIOEMP00X,2030,1599984.0
REGION,GMBBIOEMP00X,2031,1699983.0
REGION,GMBBIOEMP00X,2032,1799982.0
REGION,GMBBIOEMP00X,2033,1899981.0
REGION,GMBBIOEMP00X,2034,1999980.0
REGION,GMBBIOEMP00X,2035,2099979.0
REGION,GMBBIOEMP00X,2036,2199978.0
REGION,GMBBIOEMP00X,2037,2299977.0
REGION,GMBBIOEMP00X,2038,2399976.0
REGION,GMBBIOEMP00X,2039,2499975.0
REGION,GMBBIOEMP00X,2040,2599974.0
REGION,GMBBIOIMP00X,2015,99999.0
REGION,GMBBIOIMP00X,2016,199998.0
REGION,GMBBIOIMP00X,2017,299997.0
REGION,GMBBIOIMP00X,2018,399996.0
REGION,GMBBIOIMP00X,2019,499995.0
REGION,GMBBIOIMP00X,2020,599994.0
REGION,GMBBIOIMP00X,2021,699993.0
REGION,GMBBIOIMP00X,2022,799992.0
REGION,GMBBIOIMP00X,2023,899991.0
REGION,GMBBIOIMP00X,2024,999990.0
REGION,GMBBIOIMP00X,2025,1099989.0
REGION,GMBBIOIMP00X,2026,1199988.0
REGION,GMBBIOIMP00X,2027,1299987.0
REGION,GMBBIOIMP00X,2028,1399986.0
REGION,GMBBIOIMP00X,2029,1499985.0
REGION,GMBBIOIMP00X,2030,1599984.0
REGION,GMBBIOIMP00X,2031,1699983.0
REGION,GMBBIOIMP00X,2032,1799982.0
REGION,GMBBIOIMP00X,2033,1899981.0
REGION,GMBBIOIMP00X,2034,1999980.0
REGION,GMBBIOIMP00X,2035,2099979.0
REGION,GMBBIOIMP00X,2036,2199978.0
REGION,GMBBIOIMP00X,2037,2299977.0
REGION,GMBBIOIMP00X,2038,2399976.0
REGION,GMBBIOIMP00X,2039,2499975.0
REGION,GMBBIOIMP00X,2040,2599974.0
REGION,GMBBIOPRP00X,2015,99999.0
REGION,GMBBIOPRP00X,2016,199998.0
REGION,GMBBIOPRP00X,2017,299997.0
REGION,GMBBIOPRP00X,2018,399996.0
REGION,GMBBIOPRP00X,2019,499995.0
REGION,GMBBIOPRP00X,2020,599994.0
REGION,GMBBIOPRP00X,2021,699993.0
REGION,GMBBIOPRP00X,2022,799992.0
REGION,GMBBIOPRP00X,2023,899991.0
REGION,GMBBIOPRP00X,2024,999990.0
REGION,GMBBIOPRP00X,2025,1099989.0
REGION,GMBBIOPRP00X,2026,1199988.0
REGION,GMBBIOPRP00X,2027,1299987.0
REGION,GMBBIOPRP00X,2028,1399986.0
REGION,GMBBIOPRP00X,2029,1499985.0
REGION,GMBBIOPRP00X,2030,1599984.0
REGION,GMBBIOPRP00X,2031,1699983.0
REGION,GMBBIOPRP00X,2032,1799982.0
REGION,GMBBIOPRP00X,2033,1899981.0
REGION,GMBBIOPRP00X,2034,1999980.0
REGION,GMBBIOPRP00X,2035,2099979.0
REGION,GMBBIOPRP00X,2036,2199978.0
REGION,GMBBIOPRP00X,2037,2299977.0
REGION,GMBBIOPRP00X,2038,2399976.0
REGION,GMBBIOPRP00X,2039,2499975.0
REGION,GMBBIOPRP00X,2040,2599974.0
REGION,GMBCO1DIP00X,2015,99999.0
REGION,GMBCO1DIP00X,2016,199998.0
REGION,GMBCO1DIP00X,2017,299997.0
REGION,GMBCO1DIP00X,2018,399996.0
REGION,GMBCO1DIP00X,2019,499995.0
REGION,GMBCO1DIP00X,2020,599994.0
REGION,GMBCO1DIP00X,2021,699993.0
REGION,GMBCO1DIP00X,2022,799992.0
REGION,GMBCO1DIP00X,2023,899991.0
REGION,GMBCO1DIP00X,2024,999990.0
REGION,GMBCO1DIP00X,2025,1099989.0
REGION,GMBCO1DIP00X,2026,1199988.0
REGION,GMBCO1DIP00X,2027,1299987.0
REGION,GMBCO1DIP00X,2028,1399986.0
REGION,GMBCO1DIP00X,2029,1499985.0
REGION,GMBCO1DIP00X,2030,1599984.0
REGION,GMBCO1DIP00X,2031,1699983.0
REGION,GMBCO1DIP00X,2032,1799982.0
REGION,GMBCO1DIP00X,2033,1899981.0
REGION,GMBCO1DIP00X,2034,1999980.0
REGION,GMBCO1DIP00X,2035,2099979.0
REGION,GMBCO1DIP00X,2036,2199978.0
REGION,GMBCO1DIP00X,2037,2299977.0
REGION,GMBCO1DIP00X,2038,2399976.0
REGION,GMBCO1DIP00X,2039,2499975.0
REGION,GMBCO1DIP00X,2040,2599974.0
REGION,GMBCO1EXP00X,2015,99999.0
REGION,GMBCO1EXP00X,2016,199998.0
REGION,GMBCO1EXP00X,2017,299997.0
REGION,GMBCO1EXP00X,2018,399996.0
REGION,GMBCO1EXP00X,2019,499995.0
REGION,GMBCO1EXP00X,2020,599994.0
REGION,GMBCO1EXP00X,2021,699993.0
REGION,GMBCO1EXP00X,2022,799992.0
REGION,GMBCO1EXP00X,2023,899991.0
REGION,GMBCO1EXP00X,2024,999990.0
REGION,GMBCO1EXP00X,2025,1099989.0
REGION,GMBCO1EXP00X,2026,1199988.0
REGION,GMBCO1EXP00X,2027,1299987.0
REGION,GMBCO1EXP00X,2028,1399986.0
REGION,GMBCO1EXP00X,2029,1499985.0
REGION,GMBCO1EXP00X,2030,1599984.0
REGION,GMBCO1EXP00X,2031,1699983.0
REGION,GMBCO1EXP00X,2032,1799982.0
REGION,GMBCO1EXP00X,2033,1899981.0
REGION,GMBCO1EXP00X,2034,1999980.0
REGION,GMBCO1EXP00X,2035,2099979.0
REGION,GMBCO1EXP00X,2036,2199978.0
REGION,GMBCO1EXP00X,2037,2299977.0
REGION,GMBCO1EXP00X,2038,2399976.0
REGION,GMBCO1EXP00X,2039,2499975.0
REGION,GMBCO1EXP00X,2040,2599974.0
REGION,GMBCO1IMP00X,2015,99999.0
REGION,GMBCO1IMP00X,2016,199998.0
REGION,GMBCO1IMP00X,2017,299997.0
REGION,GMBCO1IMP00X,2018,399996.0
REGION,GMBCO1IMP00X,2019,499995.0
REGION,GMBCO1IMP00X,2020,599994.0
REGION,GMBCO1IMP00X,2021,699993.0
REGION,GMBCO1IMP00X,2022,799992.0
REGION,GMBCO1IMP00X,2023,899991.0
REGION,GMBCO1IMP00X,2024,999990.0
REGION,GMBCO1IMP00X,2025,1099989.0
REGION,GMBCO1IMP00X,2026,1199988.0
REGION,GMBCO1IMP00X,2027,1299987.0
REGION,GMBCO1IMP00X,2028,1399986.0
REGION,GMBCO1IMP00X,2029,1499985.0
REGION,GMBCO1IMP00X,2030,1599984.0
REGION,GMBCO1IMP00X,2031,1699983.0
REGION,GMBCO1IMP00X,2032,1799982.0
REGION,GMBCO1IMP00X,2033,1899981.0
REGION,GMBCO1IMP00X,2034,1999980.0
REGION,GMBCO1IMP00X,2035,2099979.0
REGION,GMBCO1IMP00X,2036,2199978.0
REGION,GMBCO1IMP00X,2037,2299977.0
REGION,GMBCO1IMP00X,2038,2399976.0
REGION,GMBCO1IMP00X,2039,2499975.0
REGION,GMBCO1IMP00X,2040,2599974.0
REGION,GMBCO1PRP00X,2015,99999.0
REGION,GMBCO1PRP00X,2016,199998.0
REGION,GMBCO1PRP00X,2017,299997.0
REGION,GMBCO1PRP00X,2018,399996.0
REGION,GMBCO1PRP00X,2019,499995.0
REGION,GMBCO1PRP00X,2020,599994.0
REGION,GMBCO1PRP00X,2021,699993.0
REGION,GMBCO1PRP00X,2022,799992.0
REGION,GMBCO1PRP00X,2023,899991.0
REGION,GMBCO1PRP00X,2024,999990.0
REGION,GMBCO1PRP00X,2025,1099989.0
REGION,GMBCO1PRP00X,2026,1199988.0
REGION,GMBCO1PRP00X,2027,1299987.0
REGION,GMBCO1PRP00X,2028,1399986.0
REGION,GMBCO1PRP00X,2029,1499985.0
REGION,GMBCO1PRP00X,2030,1599984.0
REGION,GMBCO1PRP00X,2031,1699983.0
REGION,GMBCO1PRP00X,2032,1799982.0
REGION,GMBCO1PRP00X,2033,1899981.0
REGION,GMBCO1PRP00X,2034,1999980.0
REGION,GMBCO1PRP00X,2035,2099979.0
REGION,GMBCO1PRP00X,2036,2199978.0
REGION,GMBCO1PRP00X,2037,2299977.0
REGION,GMBCO1PRP00X,2038,2399976.0
REGION,GMBCO1PRP00X,2039,2499975.0
REGION,GMBCO1PRP00X,2040,2599974.0
REGION,GMBCO1R1P00X,2040,0.0
REGION,GMBCO1R2P00X,2040,0.0
REGION,GMBCO1RCP00X,2020,999999.0
REGION,GMBCO1RCP00X,2021,1999998.0
REGION,GMBCO1RCP00X,2022,1999998.0
REGION,GMBCO1RCP00X,2023,1999998.0
REGION,GMBCO1RCP00X,2024,1999998.0
REGION,GMBCO1RCP00X,2025,1999998.0
REGION,GMBCO1RCP00X,2026,1999998.0
REGION,GMBCO1RCP00X,2027,1999998.0
REGION,GMBCO1RCP00X,2028,1999998.0
REGION,GMBCO1RCP00X,2029,1999998.0
REGION,GMBCO1RCP00X,2030,1999998.0
REGION,GMBCO1RCP00X,2031,1999998.0
REGION,GMBCO1RCP00X,2032,1999998.0
REGION,GMBCO1RCP00X,2033,1999998.0
REGION,GMBCO1RCP00X,2034,1999998.0
REGION,GMBCO1RCP00X,2035,1999998.0
REGION,GMBCO1RCP00X,2036,1999998.0
REGION,GMBCO1RCP00X,2037,1999998.0
REGION,GMBCO1RCP00X,2038,1999998.0
REGION,GMBCO1RCP00X,2039,1999998.0
REGION,GMBCO1RCP00X,2040,1999998.0
REGION,GMBCOADIP00X,2015,99999.0
REGION,GMBCOADIP00X,2016,199998.0
REGION,GMBCOADIP00X,2017,299997.0
REGION,GMBCOADIP00X,2018,399996.0
REGION,GMBCOADIP00X,2019,499995.0
REGION,GMBCOADIP00X,2020,599994.0
REGION,GMBCOADIP00X,2021,699993.0
REGION,GMBCOADIP00X,2022,799992.0
REGION,GMBCOADIP00X,2023,899991.0
REGION,GMBCOADIP00X,2024,999990.0
REGION,GMBCOADIP00X,2025,1099989.0
REGION,GMBCOADIP00X,2026,1199988.0
REGION,GMBCOADIP00X,2027,1299987.0
REGION,GMBCOADIP00X,2028,1399986.0
REGION,GMBCOADIP00X,2029,1499985.0
REGION,GMBCOADIP00X,2030,1599984.0
REGION,GMBCOADIP00X,2031,1699983.0
REGION,GMBCOADIP00X,2032,1799982.0
REGION,GMBCOADIP00X,2033,1899981.0
REGION,GMBCOADIP00X,2034,1999980.0
REGION,GMBCOADIP00X,2035,2099979.0
REGION,GMBCOADIP00X,2036,2199978.0
REGION,GMBCOADIP00X,2037,2299977.0
REGION,GMBCOADIP00X,2038,2399976.0
REGION,GMBCOADIP00X,2039,2499975.0
REGION,GMBCOADIP00X,2040,2599974.0
REGION,GMBCOAIMP00X,2015,99999.0
REGION,GMBCOAIMP00X,2016,199998.0
REGION,GMBCOAIMP00X,2017,299997.0
REGION,GMBCOAIMP00X,2018,399996.0
REGION,GMBCOAIMP00X,2019,499995.0
REGION,GMBCOAIMP00X,2020,599994.0
REGION,GMBCOAIMP00X,2021,699993.0
REGION,GMBCOAIMP00X,2022,799992.0
REGION,GMBCOAIMP00X,2023,899991.0
REGION,GMBCOAIMP00X,2024,999990.0
REGION,GMBCOAIMP00X,2025,1099989.0
REGION,GMBCOAIMP00X,2026,1199988.0
REGION,GMBCOAIMP00X,2027,1299987.0
REGION,GMBCOAIMP00X,2028,1399986.0
REGION,GMBCOAIMP00X,2029,1499985.0
REGION,GMBCOAIMP00X,2030,1599984.0
REGION,GMBCOAIMP00X,2031,1699983.0
REGION,GMBCOAIMP00X,2032,1799982.0
REGION,GMBCOAIMP00X,2033,1899981.0
REGION,GMBCOAIMP00X,2034,1999980.0
REGION,GMBCOAIMP00X,2035,2099979.0
REGION,GMBCOAIMP00X,2036,2199978.0
REGION,GMBCOAIMP00X,2037,2299977.0
REGION,GMBCOAIMP00X,2038,2399976.0
REGION,GMBCOAIMP00X,2039,2499975.0
REGION,GMBCOAIMP00X,2040,2599974.0
REGION,GMBCOAPRP00X,2015,99999.0
REGION,GMBCOAPRP00X,2016,199998.0
REGION,GMBCOAPRP00X,2017,299997.0
REGION,GMBCOAPRP00X,2018,399996.0
REGION,GMBCOAPRP00X,2019,499995.0
REGION,GMBCOAPRP00X,2020,599994.0
REGION,GMBCOAPRP00X,2021,699993.0
REGION,GMBCOAPRP00X,2022,799992.0
REGION,GMBCOAPRP00X,2023,899991.0
REGION,GMBCOAPRP00X,2024,999990.0
REGION,GMBCOAPRP00X,2025,1099989.0
REGION,GMBCOAPRP00X,2026,1199988.0
REGION,GMBCOAPRP00X,2027,1299987.0
REGION,GMBCOAPRP00X,2028,1399986.0
REGION,GMBCOAPRP00X,2029,1499985.0
REGION,GMBCOAPRP00X,2030,1599984.0
REGION,GMBCOAPRP00X,2031,1699983.0
REGION,GMBCOAPRP00X,2032,1799982.0
REGION,GMBCOAPRP00X,2033,1899981.0
REGION,GMBCOAPRP00X,2034,1999980.0
REGION,GMBCOAPRP00X,2035,2099979.0
REGION,GMBCOAPRP00X,2036,2199978.0
REGION,GMBCOAPRP00X,2037,2299977.0
REGION,GMBCOAPRP00X,2038,2399976.0
REGION,GMBCOAPRP00X,2039,2499975.0
REGION,GMBCOAPRP00X,2040,2599974.0
REGION,GMBCOASCC01N,2040,0.0
REGION,GMBCOASCP01N,2036,0.006412232395154099
REGION,GMBCOASCP01N,2037,0.016584264307302664
REGION,GMBCOASCP01N,2038,0.016584264307302664
REGION,GMBCOASCP01N,2039,0.02466335054046261
REGION,GMBCOASCP01N,2040,0.056348715892596365
REGION,GMBCOASCP01O,2040,0.0
REGION,GMBEL1TRP00X,2015,0.060726716
REGION,GMBEL1TRP00X,2016,0.060726716
REGION,GMBEL1TRP00X,2017,0.060726716
REGION,GMBEL1TRP00X,2018,0.060726716
REGION,GMBEL1TRP00X,2019,0.060726716
REGION,GMBEL1TRP00X,2020,0.060726716
REGION,GMBEL1TRP00X,2021,0.060726716
REGION,GMBEL1TRP00X,2022,0.060726716
REGION,GMBEL1TRP00X,2023,0.06141400859767103
REGION,GMBEL1TRP00X,2024,0.0673769813201251
REGION,GMBEL1TRP00X,2025,0.0749973177022101
REGION,GMBEL1TRP00X,2026,0.0826253605390193
REGION,GMBEL1TRP00X,2027,0.08618234188232714
REGION,GMBEL1TRP00X,2028,0.08975302016140722
REGION,GMBEL1TRP00X,2029,0.09333077595202466
REGION,GMBEL1TRP00X,2030,0.0964614783109314
REGION,GMBEL1TRP00X,2031,0.0980193763406681
REGION,GMBEL1TRP00X,2032,0.09964524522385468
REGION,GMBEL1TRP00X,2033,0.10134205267861908
REGION,GMBEL1TRP00X,2034,0.10301291535200181
REGION,GMBEL1TRP00X,2035,0.1045926146140356
REGION,GMBEL1TRP00X,2036,0.10750297509653936
REGION,GMBEL1TRP00X,2037,0.11212904631382695
REGION,GMBEL1TRP00X,2038,0.11684585624969168
REGION,GMBEL1TRP00X,2039,0.1216563338389753
REGION,GMBEL1TRP00X,2040,0.1270218783540896
REGION,GMBEL2DIP00X,2015,0.05769038
REGION,GMBEL2DIP00X,2016,0.05769038
REGION,GMBEL2DIP00X,2017,0.05769038
REGION,GMBEL2DIP00X,2018,0.05769038
REGION,GMBEL2DIP00X,2019,0.05769038
REGION,GMBEL2DIP00X,2020,0.05769038
REGION,GMBEL2DIP00X,2021,0.05769038
REGION,GMBEL2DIP00X,2022,0.05769038
REGION,GMBEL2DIP00X,2023,0.05769038
REGION,GMBEL2DIP00X,2024,0.05769038
REGION,GMBEL2DIP00X,2025,0.05769038
REGION,GMBEL2DIP00X,2026,0.05769038
REGION,GMBEL2DIP00X,2027,0.05769038
REGION,GMBEL2DIP00X,2028,0.05769038
REGION,GMBEL2DIP00X,2029,0.05769038
REGION,GMBEL2DIP00X,2030,0.05769038
REGION,GMBEL2DIP00X,2031,0.05769038
REGION,GMBEL2DIP00X,2032,0.05769038
