r,e,y,AnnualEmissions
REGION,GINCO2,2030.0,0.5787
REGION,GINCO2,2031.0,0.5219
REGION,GINCO2,2032.0,0.4654
REGION,GINCO2,2033.0,0.4083
REGION,GINCO2,2034.0,0.3512
REGION,GINCO2,2035.0,0.374
REGION,GINCO2,2036.0,0.5405
REGION,GINCO2,2037.0,0.7815
REGION,GINCO2,2038.0,1.0328
REGION,GINCO2,2039.0,1.3278
REGION,GINCO2,2040.0,3.2707
REGION,GINREN,2015.0,0.0
REGION,GINREN,2016.0,0.0
REGION,GINREN,2017.0,0.0
REGION,GINREN,2018.0,0.0
REGION,GINREN,2019.0,0.0
REGION,GINREN,2020.0,0.0
REGION,GINREN,2021.0,-0.0
REGION,GINREN,2022.0,-0.0
REGION,GINREN,2023.0,-0.0
REGION,GINREN,2024.0,-0.1738
REGION,GINREN,2025.0,-0.3524
REGION,GINREN,2026.0,-1.0263
REGION,GINREN,2027.0,-0.7229
REGION,GINREN,2028.0,-7.0718
REGION,GINREN,2029.0,-7.1199
REGION,GINREN,2030.0,-7.5794
REGION,GINREN,2031.0,-10.1794
REGION,GINREN,2032.0,-14.6181
REGION,GINREN,2033.0,-15.5053
REGION,GINREN,2034.0,-16.3965
REGION,GINREN,2035.0,-17.0813
REGION,GINREN,2036.0,-16.923
REGION,GINREN,2037.0,-16.2152
REGION,GINREN,2038.0,-15.4597
REGION,GINREN,2039.0,-14.5355
REGION,GINREN,2040.0,-7.2662
REGION,GMBCO2,2015.0,0.3004
REGION,GMBCO2,2016.0,0.3262
REGION,GMBCO2,2017.0,0.2023
REGION,GMBCO2,2018.0,0.2042
REGION,GMBCO2,2019.0,0.241
REGION,GMBCO2,2020.0,0.2537
REGION,GMBCO2,2021.0,0.055
REGION,GMBCO2,2022.0,0.0519
REGION,GMBCO2,2023.0,0.2171
REGION,GMBCO2,2024.0,0.2044
REGION,GMBCO2,2025.0,0.1918
REGION,GMBCO2,2026.0,0.1792
REGION,GMBCO2,2027.0,0.1666
REGION,GMBCO2,2028.0,0.154
REGION,GMBCO2,2029.0,0.1414
REGION,GMBCO2,2030.0,0.1287
REGION,GMBCO2,2031.0,0.1161
REGION,GMBCO2,2032.0,0.1034
REGION,GMBCO2,2033.0,0.0908
REGION,GMBCO2,2034.0,0.0782
REGION,GMBCO2,2035.0,0.0655
REGION,GMBCO2,2036.0,0.0971
REGION,GMBCO2,2037.0,0.1546
REGION,GMBCO2,2038.0,0.131
REGION,GMBCO2,2039.0,0.1769
REGION,GMBCO2,2040.0,0.3909
REGION,GMBREN,2015.0,0.0
REGION,GMBREN,2016.0,0.0
REGION,GMBREN,2017.0,0.0
REGION,GMBREN,2018.0,0.0
REGION,GMBREN,2019.0,0.0
REGION,GMBREN,2020.0,0.0
REGION,GMBREN,2021.0,-0.0
REGION,GMBREN,2022.0,-0.0
REGION,GMBREN,2023.0,-0.0
REGION,GMBREN,2024.0,-0.0057
REGION,GMBREN,2025.0,-0.3146
REGION,GMBREN,2026.0,-0.6469
REGION,GMBREN,2027.0,-1.0479
REGION,GMBREN,2028.0,-1.305
REGION,GMBREN,2029.0,-1.3142
REGION,GMBREN,2030.0,-1.287
REGION,GMBREN,2031.0,-1.6952
REGION,GMBREN,2032.0,-1.8868
REGION,GMBREN,2033.0,-2.1578
REGION,GMBREN,2034.0,-2.3971
REGION,GMBREN,2035.0,-2.6761
REGION,GMBREN,2036.0,-2.6039
REGION,GMBREN,2037.0,-2.4107
REGION,GMBREN,2038.0,-2.5469
REGION,GMBREN,2039.0,-2.3942
REGION,GMBREN,2040.0,-1.5861
REGION,GNBCO2,2015.0,0.0474
REGION,GNBCO2,2016.0,0.0502
REGION,GNBCO2,2017.0,0.0882
REGION,GNBCO2,2018.0,0.0936
REGION,GNBCO2,2019.0,0.0665
REGION,GNBCO2,2020.0,0.0629
REGION,GNBCO2,2021.0,0.0423
REGION,GNBCO2,2022.0,0.0411
REGION,GNBCO2,2023.0,0.0408
REGION,GNBCO2,2024.0,0.0351
REGION,GNBCO2,2025.0,0.0353
REGION,GNBCO2,2026.0,0.0295
REGION,GNBCO2,2027.0,0.0242
REGION,GNBCO2,2028.0,0.0174
REGION,GNBCO2,2029.0,0.016
REGION,GNBCO2,2030.0,0.0146
REGION,GNBCO2,2031.0,0.0132
REGION,GNBCO2,2032.0,0.0118
REGION,GNBCO2,2033.0,0.0104
REGION,GNBCO2,2034.0,0.009
REGION,GNBCO2,2035.0,0.0255
REGION,GNBCO2,2036.0,0.0424
REGION,GNBCO2,2037.0,0.0595
REGION,GNBCO2,2038.0,0.0856
REGION,GNBCO2,2039.0,0.1005
REGION,GNBCO2,2040.0,0.1172
REGION,GNBREN,2015.0,0.0
REGION,GNBREN,2016.0,0.0
REGION,GNBREN,2017.0,0.0
REGION,GNBREN,2018.0,0.0
REGION,GNBREN,2019.0,0.0
REGION,GNBREN,2020.0,0.0
REGION,GNBREN,2021.0,-0.0
REGION,GNBREN,2022.0,0.0001
REGION,GNBREN,2023.0,-0.4139
REGION,GNBREN,2024.0,-0.5824
REGION,GNBREN,2025.0,-1.1357
REGION,GNBREN,2026.0,-1.1491
REGION,GNBREN,2027.0,-1.5143
REGION,GNBREN,2028.0,-1.4912
REGION,GNBREN,2029.0,-1.3875
REGION,GNBREN,2030.0,-1.3319
REGION,GNBREN,2031.0,-1.3447
REGION,GNBREN,2032.0,-1.4425
REGION,GNBREN,2033.0,-1.5243
REGION,GNBREN,2034.0,-1.6097
REGION,GNBREN,2035.0,-1.5631
REGION,GNBREN,2036.0,-1.5156
REGION,GNBREN,2037.0,-1.467
REGION,GNBREN,2038.0,-1.384
REGION,GNBREN,2039.0,-1.3441
REGION,GNBREN,2040.0,-1.2998
REGION,GNQCO2,2015.0,0.9049
REGION,GNQCO2,2016.0,0.8363
REGION,GNQCO2,2017.0,0.7671
REGION,GNQCO2,2018.0,0.6913
REGION,GNQCO2,2019.0,1.0416
REGION,GNQCO2,2020.0,0.4268
REGION,GNQCO2,2021.0,0.4108
REGION,GNQCO2,2022.0,0.359
REGION,GNQCO2,2023.0,0.3036
REGION,GNQCO2,2024.0,0.3267
REGION,GNQCO2,2025.0,0.351
REGION,GNQCO2,2026.0,0.3747
REGION,GNQCO2,2027.0,0.3915
REGION,GNQCO2,2028.0,0.4011
REGION,GNQCO2,2029.0,0.4174
REGION,GNQCO2,2030.0,0.4025
REGION,GNQCO2,2031.0,0.3914
REGION,GNQCO2,2032.0,0.3804
REGION,GNQCO2,2033.0,0.3693
REGION,GNQCO2,2034.0,0.3583
REGION,GNQCO2,2035.0,0.3472
REGION,GNQCO2,2036.0,0.3361
REGION,GNQCO2,2037.0,0.3223
REGION,GNQCO2,2038.0,0.3035
REGION,GNQCO2,2039.0,0.2833
REGION,GNQCO2,2040.0,0.2632
REGION,KENCO2,2015.0,1.2042
REGION,KENCO2,2016.0,1.598
REGION,KENCO2,2017.0,2.501
REGION,KENCO2,2018.0,2.6996
REGION,KENCO2,2019.0,0.8732
REGION,KENCO2,2020.0,0.9158
REGION,KENCO2,2021.0,1.7011
REGION,KENCO2,2022.0,1.6906
REGION,KENCO2,2023.0,1.6829
REGION,KENCO2,2024.0,8.4468
REGION,KENCO2,2025.0,8.4648
REGION,KENCO2,2026.0,8.487
REGION,KENCO2,2027.0,8.5193
REGION,KENCO2,2028.0,8.545
REGION,KENCO2,2029.0,8.5774
REGION,KENCO2,2030.0,7.313
REGION,KENCO2,2031.0,8.6421
REGION,KENCO2,2032.0,7.7284
REGION,KENCO2,2033.0,7.3202
REGION,KENCO2,2034.0,6.9682
REGION,KENCO2,2035.0,5.7363
REGION,KENCO2,2036.0,5.1995
REGION,KENCO2,2037.0,4.8786
REGION,KENCO2,2038.0,4.9574
REGION,KENCO2,2039.0,5.1519
REGION,KENCO2,2040.0,5.4414
REGION,LBRCO2,2015.0,0.2474
REGION,LBRCO2,2016.0,0.2421
REGION,LBRCO2,2017.0,0.1238
REGION,LBRCO2,2018.0,0.7987
REGION,LBRCO2,2019.0,0.8033
REGION,LBRCO2,2020.0,0.8032
REGION,LBRCO2,2021.0,0.562
REGION,LBRCO2,2022.0,0.5596
REGION,LBRCO2,2023.0,0.7143
REGION,LBRCO2,2024.0,0.684
REGION,LBRCO2,2025.0,0.6541
REGION,LBRCO2,2026.0,0.6241
REGION,LBRCO2,2027.0,0.592
REGION,LBRCO2,2028.0,0.5493
REGION,LBRCO2,2029.0,0.5189
REGION,LBRCO2,2030.0,0.4885
REGION,LBRCO2,2031.0,0.4582
REGION,LBRCO2,2032.0,0.4278
REGION,LBRCO2,2033.0,0.3974
REGION,LBRCO2,2034.0,0.3671
REGION,LBRCO2,2035.0,0.4101
REGION,LBRCO2,2036.0,0.5221
REGION,LBRCO2,2037.0,0.5772
REGION,LBRCO2,2038.0,0.6486
REGION,LBRCO2,2039.0,1.7074
REGION,LBRCO2,2040.0,1.6543
REGION,LBRREN,2015.0,0.0
REGION,LBRREN,2016.0,0.0
REGION,LBRREN,2017.0,0.0
REGION,LBRREN,2018.0,0.0
REGION,LBRREN,2019.0,0.0
REGION,LBRREN,2020.0,0.0
REGION,LBRREN,2021.0,-0.0
REGION,LBRREN,2022.0,0.0
REGION,LBRREN,2023.0,-0.0
REGION,LBRREN,2024.0,-0.092
REGION,LBRREN,2025.0,-4.4994
REGION,LBRREN,2026.0,-7.4301
REGION,LBRREN,2027.0,-14.7614
REGION,LBRREN,2028.0,-14.9135
REGION,LBRREN,2029.0,-14.9422
REGION,LBRREN,2030.0,-15.2557
REGION,LBRREN,2031.0,-15.648
REGION,LBRREN,2032.0,-16.2132
REGION,LBRREN,2033.0,-16.7939
REGION,LBRREN,2034.0,-17.0529
REGION,LBRREN,2035.0,-17.0448
REGION,LBRREN,2036.0,-16.7706
REGION,LBRREN,2037.0,-16.8504
REGION,LBRREN,2038.0,-16.7084
REGION,LBRREN,2039.0,-12.7606
REGION,LBRREN,2040.0,-13.1782
REGION,LBYCO2,2015.0,11.5855
REGION,LBYCO2,2016.0,11.1324
REGION,LBYCO2,2017.0,11.1815
REGION,LBYCO2,2018.0,12.5188
REGION,LBYCO2,2019.0,11.9491
REGION,LBYCO2,2020.0,12.5659
REGION,LBYCO2,2021.0,13.4652
REGION,LBYCO2,2022.0,15.4665
REGION,LBYCO2,2023.0,17.3254
REGION,LBYCO2,2024.0,19.4193
REGION,LBYCO2,2025.0,19.5373
REGION,LBYCO2,2026.0,19.0958
REGION,LBYCO2,2027.0,19.2494
REGION,LBYCO2,2028.0,18.9212
REGION,LBYCO2,2029.0,18.9008
REGION,LBYCO2,2030.0,17.807
REGION,LBYCO2,2031.0,16.6738
REGION,LBYCO2,2032.0,15.3641
REGION,LBYCO2,2033.0,15.3236
REGION,LBYCO2,2034.0,15.515
REGION,LBYCO2,2035.0,14.717
REGION,LBYCO2,2036.0,13.9203
REGION,LBYCO2,2037.0,13.4752
REGION,LBYCO2,2038.0,13.8347
REGION,LBYCO2,2039.0,14.027
REGION,LBYCO2,2040.0,16.5407
REGION,LBYREN,2015.0,0.0
REGION,LBYREN,2016.0,0.0
REGION,LBYREN,2017.0,0.0
REGION,LBYREN,2018.0,0.0
REGION,LBYREN,2019.0,0.0
REGION,LBYREN,2020.0,0.0
REGION,LBYREN,2021.0,-0.0
REGION,LBYREN,2022.0,-0.0
REGION,LBYREN,2023.0,-0.0
REGION,LBYREN,2024.0,-0.0
REGION,LBYREN,2025.0,-0.0
REGION,LBYREN,2026.0,-22.2365
REGION,LBYREN,2027.0,-68.2583
REGION,LBYREN,2028.0,-118.7067
REGION,LBYREN,2029.0,-166.624
REGION,LBYREN,2030.0,-225.4575
REGION,LBYREN,2031.0,-336.3476
REGION,LBYREN,2032.0,-448.2586
REGION,LBYREN,2033.0,-557.4253
REGION,LBYREN,2034.0,-667.926
REGION,LBYREN,2035.0,-761.5527
REGION,LBYREN,2036.0,-853.0862
REGION,LBYREN,2037.0,-891.9237
REGION,LBYREN,2038.0,-918.2224
REGION,LBYREN,2039.0,-946.2349
REGION,LBYREN,2040.0,-985.1328
REGION,LSOCO2,2015.0,0.0018
REGION,LSOCO2,2016.0,0.0133
REGION,LSOCO2,2017.0,0.0018
REGION,LSOCO2,2018.0,0.002
REGION,LSOCO2,2019.0,0.0272
REGION,LSOCO2,2020.0,0.0018
REGION,LSOCO2,2021.0,0.0018
REGION,LSOCO2,2022.0,0.0075
REGION,LSOCO2,2023.0,0.0246
REGION,LSOCO2,2024.0,0.016
REGION,LSOCO2,2025.0,0.0199
REGION,LSOCO2,2026.0,0.0079
REGION,LSOCO2,2027.0,0.0078
REGION,LSOCO2,2028.0,0.0028
REGION,LSOCO2,2029.0,0.0023
REGION,LSOCO2,2030.0,0.0025
REGION,LSOCO2,2031.0,0.0021
REGION,LSOCO2,2032.0,0.0018
REGION,LSOCO2,2033.0,0.0017
REGION,LSOCO2,2034.0,0.0016
REGION,LSOCO2,2035.0,0.0015
REGION,LSOCO2,2036.0,0.0017
REGION,LSOCO2,2037.0,0.0019
REGION,LSOCO2,2038.0,0.0023
REGION,LSOCO2,2039.0,0.1156
REGION,LSOCO2,2040.0,0.218
REGION,MARCO2,2015.0,27.7402
REGION,MARCO2,2016.0,27.8663
REGION,MARCO2,2017.0,28.0926
REGION,MARCO2,2018.0,30.142
REGION,MARCO2,2019.0,32.093
REGION,MARCO2,2020.0,30.9926
REGION,MARCO2,2021.0,20.1404
REGION,MARCO2,2022.0,23.5673
REGION,MARCO2,2023.0,28.2905
REGION,MARCO2,2024.0,29.5877
REGION,MARCO2,2025.0,30.281
REGION,MARCO2,2026.0,31.228
REGION,MARCO2,2027.0,31.0078
REGION,MARCO2,2028.0,30.7871
REGION,MARCO2,2029.0,30.6418
REGION,MARCO2,2030.0,31.5934
REGION,MARCO2,2031.0,31.0162
REGION,MARCO2,2032.0,30.8366
REGION,MARCO2,2033.0,31.3498
REGION,MARCO2,2034.0,31.5184
REGION,MARCO2,2035.0,31.6881
REGION,MARCO2,2036.0,33.8578
REGION,MARCO2,2037.0,36.9452
REGION,MARCO2,2038.0,39.8094
REGION,MARCO2,2039.0,44.363
REGION,MARCO2,2040.0,47.3302
REGION,MARREN,2015.0,0.0
REGION,MARREN,2016.0,0.0
REGION,MARREN,2017.0,0.0
REGION,MARREN,2018.0,0.0
REGION,MARREN,2019.0,0.0
REGION,MARREN,2020.0,0.0
REGION,MARREN,2021.0,-0.0
REGION,MARREN,2022.0,-0.0
REGION,MARREN,2023.0,-0.0
REGION,MARREN,2024.0,-0.0
REGION,MARREN,2025.0,-0.0
REGION,MARREN,2026.0,-0.0
REGION,MARREN,2027.0,-0.0
REGION,MARREN,2028.0,-0.0
REGION,MARREN,2029.0,-0.0
REGION,MARREN,2030.0,-0.0
REGION,MARREN,2031.0,-0.0
REGION,MARREN,2032.0,-0.0
REGION,MARREN,2033.0,-0.0
REGION,MARREN,2034.0,-0.0
REGION,MARREN,2035.0,-0.0
REGION,MARREN,2036.0,-0.0
REGION,MARREN,2037.0,-0.0
REGION,MARREN,2038.0,-0.0
REGION,MARREN,2039.0,-0.0
REGION,MARREN,2040.0,-0.0
REGION,MLICO2,2015.0,2.0836
REGION,MLICO2,2016.0,2.4499
REGION,MLICO2,2017.0,2.8163
REGION,MLICO2,2018.0,3.1826
REGION,MLICO2,2019.0,3.5493
REGION,MLICO2,2020.0,0.4136
REGION,MLICO2,2021.0,0.3969
REGION,MLICO2,2022.0,0.388
REGION,MLICO2,2023.0,0.3672
REGION,MLICO2,2024.0,0.3504
REGION,MLICO2,2025.0,0.3344
REGION,MLICO2,2026.0,0.3183
REGION,MLICO2,2027.0,0.294
REGION,MLICO2,2028.0,0.2437
REGION,MLICO2,2029.0,0.1937
REGION,MLICO2,2030.0,0.1766
REGION,MLICO2,2031.0,0.1594
REGION,MLICO2,2032.0,0.1422
REGION,MLICO2,2033.0,0.1251
REGION,MLICO2,2034.0,0.1079
REGION,MLICO2,2035.0,0.0907
REGION,MLICO2,2036.0,0.0736
REGION,MLICO2,2037.0,0.0564
REGION,MLICO2,2038.0,0.091
REGION,MLICO2,2039.0,0.5829
REGION,MLICO2,2040.0,1.1992
REGION,MLIREN,2015.0,0.0
REGION,MLIREN,2016.0,0.0
REGION,MLIREN,2017.0,0.0
REGION,MLIREN,2018.0,0.0
REGION,MLIREN,2019.0,0.0
REGION,MLIREN,2020.0,0.0
REGION,MLIREN,2021.0,-101.315
REGION,MLIREN,2022.0,-54.3575
REGION,MLIREN,2023.0,-88.0416
REGION,MLIREN,2024.0,-65.8157
REGION,MLIREN,2025.0,-56.3736
REGION,MLIREN,2026.0,-49.8255
REGION,MLIREN,2027.0,-45.7088
REGION,MLIREN,2028.0,-45.8711
REGION,MLIREN,2029.0,-45.536
REGION,MLIREN,2030.0,-44.6866
REGION,MLIREN,2031.0,-47.229
REGION,MLIREN,2032.0,-54.5079
REGION,MLIREN,2033.0,-70.5788
REGION,MLIREN,2034.0,-76.623
REGION,MLIREN,2035.0,-85.5834
REGION,MLIREN,2036.0,-102.0287
REGION,MLIREN,2037.0,-111.9125
REGION,MLIREN,2038.0,-117.9217
REGION,MLIREN,2039.0,-119.3389
REGION,MLIREN,2040.0,-119.9782
REGION,MOZCO2,2015.0,0.4632
REGION,MOZCO2,2016.0,0.4628
REGION,MOZCO2,2017.0,0.7167
REGION,MOZCO2,2018.0,0.4632
REGION,MOZCO2,2019.0,0.6221
REGION,MOZCO2,2020.0,0.9903
REGION,MOZCO2,2021.0,0.4406
REGION,MOZCO2,2022.0,0.418
REGION,MOZCO2,2023.0,0.5047
REGION,MOZCO2,2024.0,3.7093
REGION,MOZCO2,2025.0,4.2653
REGION,MOZCO2,2026.0,13.0519
REGION,MOZCO2,2027.0,13.0119
REGION,MOZCO2,2028.0,13.627
REGION,MOZCO2,2029.0,14.4429
REGION,MOZCO2,2030.0,18.0886
REGION,MOZCO2,2031.0,15.5582
REGION,MOZCO2,2032.0,15.7319
REGION,MOZCO2,2033.0,15.9841
REGION,MOZCO2,2034.0,16.7282
REGION,MOZCO2,2035.0,17.9019
REGION,MOZCO2,2036.0,18.3905
REGION,MOZCO2,2037.0,18.5748
REGION,MOZCO2,2038.0,18.6085
REGION,MOZCO2,2039.0,18.5859
REGION,MOZCO2,2040.0,18.5616
REGION,MRTCO2,2015.0,0.7629
REGION,MRTCO2,2016.0,0.7821
REGION,MRTCO2,2017.0,0.8948
REGION,MRTCO2,2018.0,1.035
REGION,MRTCO2,2019.0,0.9122
REGION,MRTCO2,2020.0,1.5992
REGION,MRTCO2,2021.0,1.5702
REGION,MRTCO2,2022.0,1.8952
REGION,MRTCO2,2023.0,1.9534
REGION,MRTCO2,2024.0,1.346
REGION,MRTCO2,2025.0,1.2292
REGION,MRTCO2,2026.0,1.2405
REGION,MRTCO2,2027.0,1.2407
REGION,MRTCO2,2028.0,1.2399
REGION,MRTCO2,2029.0,1.2997
REGION,MRTCO2,2030.0,1.432
REGION,MRTCO2,2031.0,1.4709
REGION,MRTCO2,2032.0,1.4988
REGION,MRTCO2,2033.0,1.5329
REGION,MRTCO2,2034.0,1.5599
REGION,MRTCO2,2035.0,1.5872
REGION,MRTCO2,2036.0,1.6197
REGION,MRTCO2,2037.0,1.8564
REGION,MRTCO2,2038.0,2.0285
REGION,MRTCO2,2039.0,2.0608
REGION,MRTCO2,2040.0,2.0059
REGION,MRTREN,2015.0,0.0
REGION,MRTREN,2016.0,0.0
REGION,MRTREN,2017.0,0.0
REGION,MRTREN,2018.0,0.0
REGION,MRTREN,2019.0,0.0
REGION,MRTREN,2020.0,0.0
REGION,MRTREN,2021.0,-0.0
REGION,MRTREN,2022.0,-0.0
REGION,MRTREN,2023.0,-0.0
REGION,MRTREN,2024.0,-0.0
REGION,MRTREN,2025.0,-0.0
REGION,MRTREN,2026.0,-0.0
REGION,MRTREN,2027.0,-0.0
REGION,MRTREN,2028.0,-0.0
REGION,MRTREN,2029.0,-0.0
REGION,MRTREN,2030.0,-1.2187
REGION,MRTREN,2031.0,-0.468
REGION,MRTREN,2032.0,-0.0
REGION,MRTREN,2033.0,-0.0
REGION,MRTREN,2034.0,-0.0
REGION,MRTREN,2035.0,-0.0
REGION,MRTREN,2036.0,-0.0
REGION,MRTREN,2037.0,-0.0
REGION,MRTREN,2038.0,-0.0
REGION,MRTREN,2039.0,0.0
REGION,MRTREN,2040.0,-0.0
REGION,MWICO2,2015.0,0.2626
REGION,MWICO2,2016.0,0.2738
REGION,MWICO2,2017.0,0.0888
REGION,MWICO2,2018.0,0.2186
REGION,MWICO2,2019.0,0.2741
REGION,MWICO2,2020.0,0.0713
REGION,MWICO2,2021.0,0.0696
REGION,MWICO2,2022.0,0.0681
REGION,MWICO2,2023.0,0.5144
REGION,MWICO2,2024.0,0.928
REGION,MWICO2,2025.0,0.9198
REGION,MWICO2,2026.0,0.9155
REGION,MWICO2,2027.0,0.9124
REGION,MWICO2,2028.0,0.9046
REGION,MWICO2,2029.0,0.9012
REGION,MWICO2,2030.0,0.8978
REGION,MWICO2,2031.0,0.6817
REGION,MWICO2,2032.0,0.6783
REGION,MWICO2,2033.0,0.6748
REGION,MWICO2,2034.0,0.6714
REGION,MWICO2,2035.0,0.668
REGION,MWICO2,2036.0,0.7735
REGION,MWICO2,2037.0,0.7522
REGION,MWICO2,2038.0,0.871
REGION,MWICO2,2039.0,1.2996
REGION,MWICO2,2040.0,1.9693
REGION,NAMCO2,2015.0,0.2123
REGION,NAMCO2,2016.0,0.2136
REGION,NAMCO2,2017.0,0.2137
REGION,NAMCO2,2018.0,0.2137
REGION,NAMCO2,2019.0,0.2162
REGION,NAMCO2,2020.0,0.2123
REGION,NAMCO2,2021.0,0.2116
REGION,NAMCO2,2022.0,0.385
REGION,NAMCO2,2023.0,0.9846
REGION,NAMCO2,2024.0,2.0304
REGION,NAMCO2,2025.0,2.1089
REGION,NAMCO2,2026.0,2.211
REGION,NAMCO2,2027.0,2.271
REGION,NAMCO2,2028.0,2.3555
REGION,NAMCO2,2029.0,2.2018
REGION,NAMCO2,2030.0,1.9552
REGION,NAMCO2,2031.0,2.1517
REGION,NAMCO2,2032.0,2.3473
REGION,NAMCO2,2033.0,2.5542
REGION,NAMCO2,2034.0,2.8257
REGION,NAMCO2,2035.0,3.1194
REGION,NAMCO2,2036.0,3.3887
REGION,NAMCO2,2037.0,3.6177
REGION,NAMCO2,2038.0,3.8763
REGION,NAMCO2,2039.0,4.08
REGION,NAMCO2,2040.0,4.1984
REGION,NAMREN,2015.0,0.0
REGION,NAMREN,2016.0,0.0
REGION,NAMREN,2017.0,0.0
REGION,NAMREN,2018.0,0.0
REGION,NAMREN,2019.0,0.0
REGION,NAMREN,2020.0,0.0
REGION,NAMREN,2021.0,-74.9892
REGION,NAMREN,2022.0,-33.4784
REGION,NAMREN,2023.0,-16.1485
REGION,NAMREN,2024.0,-0.0
REGION,NAMREN,2025.0,-0.0
REGION,NAMREN,2026.0,-0.0
REGION,NAMREN,2027.0,-0.0
REGION,NAMREN,2028.0,-0.0
REGION,NAMREN,2029.0,-0.0
REGION,NAMREN,2030.0,-0.0
REGION,NAMREN,2031.0,-0.0
REGION,NAMREN,2032.0,-0.0
REGION,NAMREN,2033.0,-0.0
REGION,NAMREN,2034.0,-0.0
REGION,NAMREN,2035.0,0.0
REGION,NAMREN,2036.0,-0.0
REGION,NAMREN,2037.0,-0.0
REGION,NAMREN,2038.0,-0.0
REGION,NAMREN,2039.0,-0.0
REGION,NAMREN,2040.0,-0.0
REGION,NERCO2,2015.0,0.327
REGION,NERCO2,2016.0,0.327
REGION,NERCO2,2017.0,0.3366
REGION,NERCO2,2018.0,0.3512
REGION,NERCO2,2019.0,0.3502
REGION,NERCO2,2020.0,0.3496
REGION,NERCO2,2021.0,0.3472
REGION,NERCO2,2022.0,0.4738
REGION,NERCO2,2023.0,1.2542
REGION,NERCO2,2024.0,1.2381
REGION,NERCO2,2025.0,1.2207
REGION,NERCO2,2026.0,1.4574
REGION,NERCO2,2027.0,1.4413
REGION,NERCO2,2028.0,1.4201
REGION,NERCO2,2029.0,1.3848
REGION,NERCO2,2030.0,1.3874
REGION,NERCO2,2031.0,1.371
REGION,NERCO2,2032.0,1.3547
REGION,NERCO2,2033.0,1.3383
REGION,NERCO2,2034.0,1.322
REGION,NERCO2,2035.0,1.3056
REGION,NERCO2,2036.0,1.2893
REGION,NERCO2,2037.0,1.2729
REGION,NERCO2,2038.0,1.2566
REGION,NERCO2,2039.0,1.2402
REGION,NERCO2,2040.0,1.2239
REGION,NERREN,2015.0,0.0
REGION,NERREN,2016.0,0.0
REGION,NERREN,2017.0,0.0
REGION,NERREN,2018.0,0.0
REGION,NERREN,2019.0,0.0
REGION,NERREN,2020.0,0.0
REGION,NERREN,2021.0,-1.3095
REGION,NERREN,2022.0,-0.0
REGION,NERREN,2023.0,-0.0
REGION,NERREN,2024.0,-0.6894
REGION,NERREN,2025.0,-2.0836
REGION,NERREN,2026.0,-0.6815
REGION,NERREN,2027.0,-0.4447
REGION,NERREN,2028.0,-0.1824
REGION,NERREN,2029.0,-0.0
REGION,NERREN,2030.0,-0.0
REGION,NERREN,2031.0,-0.1491
REGION,NERREN,2032.0,-0.5274
REGION,NERREN,2033.0,-0.9144
REGION,NERREN,2034.0,-1.3105
REGION,NERREN,2035.0,-1.7115
REGION,NERREN,2036.0,-2.3153
REGION,NERREN,2037.0,-2.8066
REGION,NERREN,2038.0,-3.4899
REGION,NERREN,2039.0,-3.7416
REGION,NERREN,2040.0,-4.9451
REGION,NGACO2,2015.0,12.566
REGION,NGACO2,2016.0,13.455
REGION,NGACO2,2017.0,14.0188
REGION,NGACO2,2018.0,13.1802
REGION,NGACO2,2019.0,11.5204
REGION,NGACO2,2020.0,10.2909
REGION,NGACO2,2021.0,18.6003
REGION,NGACO2,2022.0,27.1333
REGION,NGACO2,2023.0,33.6991
REGION,NGACO2,2024.0,50.3114
REGION,NGACO2,2025.0,65.2451
REGION,NGACO2,2026.0,68.264
REGION,NGACO2,2027.0,69.7107
REGION,NGACO2,2028.0,70.8991
REGION,NGACO2,2029.0,71.787
REGION,NGACO2,2030.0,72.9205
REGION,NGACO2,2031.0,73.9005
REGION,NGACO2,2032.0,77.5774
REGION,NGACO2,2033.0,80.9392
REGION,NGACO2,2034.0,84.8107
REGION,NGACO2,2035.0,87.2899
REGION,NGACO2,2036.0,90.1147
REGION,NGACO2,2037.0,92.811
REGION,NGACO2,2038.0,95.5803
REGION,NGACO2,2039.0,98.5713
REGION,NGACO2,2040.0,101.261
REGION,NGAREN,2015.0,0.0
REGION,NGAREN,2016.0,0.0
REGION,NGAREN,2017.0,0.0
REGION,NGAREN,2018.0,0.0
REGION,NGAREN,2019.0,0.0
REGION,NGAREN,2020.0,0.0
REGION,NGAREN,2021.0,-37.3474
REGION,NGAREN,2022.0,-0.0
REGION,NGAREN,2023.0,-0.0
REGION,NGAREN,2024.0,-0.0
REGION,NGAREN,2025.0,-0.0
REGION,NGAREN,2026.0,-0.0
REGION,NGAREN,2027.0,-0.0
REGION,NGAREN,2028.0,-0.0
REGION,NGAREN,2029.0,-0.0
REGION,NGAREN,2030.0,-0.0
REGION,NGAREN,2031.0,-0.0
REGION,NGAREN,2032.0,-0.0
REGION,NGAREN,2033.0,-0.0
REGION,NGAREN,2034.0,-0.0
REGION,NGAREN,2035.0,-0.0
REGION,NGAREN,2036.0,-0.0
REGION,NGAREN,2037.0,-0.0
REGION,NGAREN,2038.0,-0.0
REGION,NGAREN,2039.0,-0.0
REGION,NGAREN,2040.0,-0.0
REGION,RWACO2,2015.0,0.1239
REGION,RWACO2,2016.0,0.0356
REGION,RWACO2,2017.0,0.0358
REGION,RWACO2,2018.0,0.1401
REGION,RWACO2,2019.0,0.0351
