r,t,y,AnnualVariableOperatingCost
REGION,CIVHFOEMP00X,2029,-10.317816190906854
REGION,CIVHFOEMP00X,2030,-10.013253185565617
REGION,CIVHFOEMP00X,2031,-9.891381354030814
REGION,CIVHFOEMP00X,2032,-9.762921855926509
REGION,CIVHFOEMP00X,2033,-9.62787469125275
REGION,CIVHFOEMP00X,2034,-9.486239860009604
REGION,CIVHFOEMP00X,2035,-9.338017362196938
REGION,CIVHFOEMP00X,2036,-9.16080913147869
REGION,CIVHFOEMP00X,2037,-8.978330767504861
REGION,CIVHFOEMP00X,2038,-8.790582270275493
REGION,CIVHFOEMP00X,2039,-8.59756363979056
REGION,CIVHFOEMP00X,2040,-8.399274876050137
REGION,CIVHFOGCP01N,2040,0.0
REGION,CIVHFOGCP01O,2040,0.0
REGION,CIVHFOIMP00X,2015,3.859833151265314
REGION,CIVHFOIMP00X,2016,2.7395144852594093
REGION,CIVHFOIMP00X,2017,3.2946167914246933
REGION,CIVHFOIMP00X,2018,3.790187087021082
REGION,CIVHFOIMP00X,2019,3.4897026079591913
REGION,CIVHFOIMP00X,2020,37.67615777372734
REGION,CIVHFOIMP00X,2021,36.9895650504096
REGION,CIVHFOIMP00X,2022,38.6040610797793
REGION,CIVHFOIMP00X,2023,40.20500005689851
REGION,CIVHFOIMP00X,2024,41.790439802835444
REGION,CIVHFOIMP00X,2025,43.358054121467276
REGION,CIVHFOIMP00X,2026,47.06816580172799
REGION,CIVHFOIMP00X,2027,50.76826979416289
REGION,CIVHFOIMP00X,2028,54.45632444260228
REGION,CIVHFOIMP00X,2029,58.130772689217586
REGION,CIVHFOIMP00X,2030,61.79036541771456
REGION,CIVHFOIMP00X,2031,67.53593713767535
REGION,CIVHFOIMP00X,2032,73.39200869820657
REGION,CIVHFOIMP00X,2033,79.35812370233066
REGION,CIVHFOIMP00X,2034,85.43349410249073
REGION,CIVHFOIMP00X,2035,91.61699455128722
REGION,CIVHFOIMP00X,2036,99.23910709232253
REGION,CIVHFOIMP00X,2037,106.97373210353351
REGION,CIVHFOIMP00X,2038,114.82099331834914
REGION,CIVHFOIMP00X,2039,122.78070606437238
REGION,CIVHFOIMP00X,2040,130.8528043183042
REGION,CIVHYDLSP00X,2023,0.000224694
REGION,CIVHYDLSP00X,2024,0.000224694
REGION,CIVHYDLSP00X,2025,0.000224694
REGION,CIVHYDLSP00X,2026,0.00022469399999999997
REGION,CIVHYDLSP00X,2027,0.000224694
REGION,CIVHYDLSP00X,2028,0.000224694
REGION,CIVHYDLSP00X,2029,0.000224694
REGION,CIVHYDLSP00X,2030,0.00022469399999999997
REGION,CIVHYDLSP00X,2031,0.00022469399999999997
REGION,CIVHYDLSP00X,2032,0.00022469399999999997
REGION,CIVHYDLSP00X,2033,0.00022469399999999997
REGION,CIVHYDLSP00X,2034,0.00022469399999999997
REGION,CIVHYDLSP00X,2035,0.000224694
REGION,CIVHYDLSP00X,2036,0.000224694
REGION,CIVHYDLSP00X,2037,0.000224694
REGION,CIVHYDLSP00X,2038,0.000224694
REGION,CIVHYDLSP00X,2039,0.000224694
REGION,CIVHYDLSP00X,2040,0.000224694
REGION,CIVHYDMGRID1,2040,0.0
REGION,CIVLFODIP00X,2015,0.0007326451025894766
REGION,CIVLFODIP00X,2016,0.0008920997982736868
REGION,CIVLFODIP00X,2017,0.0008619004023157924
REGION,CIVLFODIP00X,2018,0.0008977837195263189
REGION,CIVLFODIP00X,2019,0.0010413462612276706
REGION,CIVLFODIP00X,2020,0.001049850221839934
REGION,CIVLFODIP00X,2021,0.0011921326968513594
REGION,CIVLFODIP00X,2022,0.0012737052548362543
REGION,CIVLFODIP00X,2023,0.0013540806115386228
REGION,CIVLFODIP00X,2024,0.0014332664079037176
REGION,CIVLFODIP00X,2025,0.0015112483508692548
REGION,CIVLFODIP00X,2026,0.0017046218866100863
REGION,CIVLFODIP00X,2027,0.0018968180875260868
REGION,CIVLFODIP00X,2028,0.0020878939460795606
REGION,CIVLFODIP00X,2029,0.0022779273999121922
REGION,CIVLFODIP00X,2030,0.0024670086121780874
REGION,CIVLFODIP00X,2031,0.0027185392664241825
REGION,CIVLFODIP00X,2032,0.0029692360688083935
REGION,CIVLFODIP00X,2033,0.0032191093570801727
REGION,CIVLFODIP00X,2034,0.0034681536477376364
REGION,CIVLFODIP00X,2035,0.00371634835517531
REGION,CIVLFODIP00X,2036,0.004034547286677921
REGION,CIVLFODIP00X,2037,0.0043519025679300055
REGION,CIVLFODIP00X,2038,0.004668443953671354
REGION,CIVLFODIP00X,2039,0.0049841865460055436
REGION,CIVLFODIP00X,2040,0.005299150031603322
REGION,CIVLFOEMP00X,2015,-746.0787358511637
REGION,CIVLFOEMP00X,2016,-418.2820442055463
REGION,CIVLFOEMP00X,2017,-539.1036957164777
REGION,CIVLFOEMP00X,2018,-778.8427045215074
REGION,CIVLFOEMP00X,2019,-675.97516897483
REGION,CIVLFOEMP00X,2020,-684.6786881087835
REGION,CIVLFOEMP00X,2021,-675.054940067267
REGION,CIVLFOEMP00X,2022,-664.7959747339239
REGION,CIVLFOEMP00X,2023,-653.9216039226347
REGION,CIVLFOEMP00X,2024,-642.4516394472839
REGION,CIVLFOEMP00X,2025,-630.405893121761
REGION,CIVLFOEMP00X,2026,-614.957152903911
REGION,CIVLFOEMP00X,2027,-599.194208943367
REGION,CIVLFOEMP00X,2028,-583.1319201005458
REGION,CIVLFOEMP00X,2029,-566.7851452358573
REGION,CIVLFOEMP00X,2030,-550.1687432097148
REGION,CIVLFOEMP00X,2031,-543.4726104798591
REGION,CIVLFOEMP00X,2032,-536.414524629473
REGION,CIVLFOEMP00X,2033,-528.994485658551
REGION,CIVLFOEMP00X,2034,-521.2124935671004
REGION,CIVLFOEMP00X,2035,-513.0685483551129
REGION,CIVLFOEMP00X,2036,-503.3320094127818
REGION,CIVLFOEMP00X,2037,-493.3059079740286
REGION,CIVLFOEMP00X,2038,-482.9902440388453
REGION,CIVLFOEMP00X,2039,-472.3850176072357
REGION,CIVLFOEMP00X,2040,-461.4902286792013
REGION,CIVLFOIMP00X,2020,1872.1348617162614
REGION,CIVLFOIMP00X,2021,2024.9577263773801
REGION,CIVLFOIMP00X,2022,2114.5752288318367
REGION,CIVLFOIMP00X,2023,2194.0239501067967
REGION,CIVLFOIMP00X,2024,2282.460027583717
REGION,CIVLFOIMP00X,2025,2369.980031951911
REGION,CIVLFOIMP00X,2026,2570.576100240402
REGION,CIVLFOIMP00X,2027,2775.167836588107
REGION,CIVLFOIMP00X,2028,2979.199679338234
REGION,CIVLFOIMP00X,2029,3182.587738468267
REGION,CIVLFOIMP00X,2030,3385.2650744942025
REGION,CIVLFOIMP00X,2031,3701.809471043125
REGION,CIVLFOIMP00X,2032,4024.4508302241884
REGION,CIVLFOIMP00X,2033,4353.164075736339
REGION,CIVLFOIMP00X,2034,4687.905909050529
REGION,CIVLFOIMP00X,2035,5028.614499016371
REGION,CIVLFOIMP00X,2036,5448.402186753923
REGION,CIVLFOIMP00X,2037,5874.392288515368
REGION,CIVLFOIMP00X,2038,6306.591602716946
REGION,CIVLFOIMP00X,2039,6744.989982708332
REGION,CIVLFOIMP00X,2040,7189.583800901501
REGION,CIVLFOMGRID1,2040,0.0
REGION,CIVLFORCP00X,2040,0.0
REGION,CIVLFORCP01N,2040,0.0
REGION,CIVLFORCP01O,2040,0.0
REGION,CIVLFOSALON1,2040,0.0
REGION,CIVLNGEXP00X,2025,-765.2673380863091
REGION,CIVLNGEXP00X,2026,-763.4452729956263
REGION,CIVLNGEXP00X,2027,-761.6232079049454
REGION,CIVLNGEXP00X,2028,-759.8011428142634
REGION,CIVLNGEXP00X,2029,-757.9790777235823
REGION,CIVLNGEXP00X,2040,0.0
REGION,CIVLNGIMP00X,2031,849.3523923777751
REGION,CIVLNGIMP00X,2032,1007.7122571233649
REGION,CIVLNGIMP00X,2033,1199.3848238510438
REGION,CIVLNGIMP00X,2034,1431.1719865382938
REGION,CIVLNGIMP00X,2035,1711.2613381729448
REGION,CIVLNGIMP00X,2036,2054.3080638239876
REGION,CIVLNGIMP00X,2037,2469.233679697993
REGION,CIVLNGIMP00X,2038,2970.8776720161695
REGION,CIVLNGIMP00X,2039,3577.1354888541628
REGION,CIVLNGIMP00X,2040,4331.948971347652
REGION,CIVNGACCC01N,2040,0.0
REGION,CIVNGACCP01O,2040,0.0
REGION,CIVNGADIP00X,2015,0.000104697005
REGION,CIVNGADIP00X,2017,0.000128170383
REGION,CIVNGADIP00X,2020,0.00010361444850993599
REGION,CIVNGADIP00X,2021,0.000124175097419569
REGION,CIVNGADIP00X,2022,0.000148815681991309
REGION,CIVNGADIP00X,2023,0.000178345800943565
REGION,CIVNGADIP00X,2024,0.00021373570505868697
REGION,CIVNGADIP00X,2025,0.00025614817604475
REGION,CIVNGADIP00X,2026,0.00030697673125337896
REGION,CIVNGADIP00X,2027,0.00036789140951972295
REGION,CIVNGADIP00X,2028,0.00044089364247837794
REGION,CIVNGADIP00X,2029,0.000528382014224311
REGION,CIVNGADIP00X,2030,0.000633231069938669
REGION,CIVNGADIP00X,2031,0.0007588857628402244
REGION,CIVNGADIP00X,2032,0.0009094746426409081
REGION,CIVNGADIP00X,2033,0.00108994550446053
REGION,CIVNGADIP00X,2034,0.0013062279551237402
REGION,CIVNGADIP00X,2035,0.0015654282381679704
REGION,CIVNGADIP00X,2036,0.0018760627187936196
REGION,CIVNGADIP00X,2037,0.0022483377002106004
REGION,CIVNGADIP00X,2038,0.0026944847651142697
REGION,CIVNGADIP00X,2039,0.0032291626603747695
REGION,CIVNGADIP00X,2040,0.0038699389293880095
REGION,CIVNGAGCP01N,2040,0.0
REGION,CIVNGAGCP01O,2017,0.00010233117946316218
REGION,CIVNGAGCP01O,2040,0.0
REGION,CIVNGAPRP00X,2015,302.7282472026118
REGION,CIVNGAPRP00X,2016,241.36779968405864
REGION,CIVNGAPRP00X,2017,464.01233997346577
REGION,CIVNGAPRP00X,2018,333.55951344671905
REGION,CIVNGAPRP00X,2019,341.2596638988818
REGION,CIVNGAPRP00X,2020,418.7316096760362
REGION,CIVNGAPRP00X,2021,360.5776310211736
REGION,CIVNGAPRP00X,2022,371.9107639060704
REGION,CIVNGAPRP00X,2023,218.83235187255127
REGION,CIVNGAPRP00X,2024,243.4979546936903
REGION,CIVNGAPRP00X,2025,881.798504228735
REGION,CIVNGAPRP00X,2026,943.2121718412794
REGION,CIVNGAPRP00X,2027,950.3184550690796
REGION,CIVNGAPRP00X,2028,997.4119766095562
REGION,CIVNGAPRP00X,2029,1055.2195995009479
REGION,CIVNGAPRP00X,2030,541.4409267714495
REGION,CIVNGAPRP00X,2040,0.0
REGION,CIVNGGCP01N,2040,0.0
REGION,CIVNGGCP01O,2040,0.0
REGION,CIVSOLARP00X,2032,0.00011303108088696428
REGION,CIVSOLARP00X,2033,0.00013865190542778773
REGION,CIVSOLARP00X,2034,0.00014616514768988492
REGION,CIVSOLARP00X,2035,0.0001536389948360506
REGION,CIVSOLARP00X,2036,0.00016313452493707975
REGION,CIVSOLARP00X,2037,0.00017259093503355053
REGION,CIVSOLARP00X,2038,0.00018200960485073006
REGION,CIVSOLARP00X,2039,0.00019139123467211384
REGION,CIVSOLARP00X,2040,0.00020073673736728897
REGION,CIVSOLCNP01X,2040,0.0
REGION,CIVSOLCSP01X,2040,0.0
REGION,CIVSOLMGRID1,2040,0.0
REGION,CIVSOLPRP00X,2036,0.00010880080917993687
REGION,CIVSOLPRP00X,2037,0.00011825721927640762
REGION,CIVSOLPRP00X,2038,0.00012767588909358714
REGION,CIVSOLPRP00X,2039,0.00013705751891497094
REGION,CIVSOLPRP00X,2040,0.00014640302161014607
REGION,CIVSOLPRSAL1,2040,0.0
REGION,CIVSOLPRSAL2,2040,0.0
REGION,CIVSOLPRSAL3,2040,0.0
REGION,CIVSOLPRSAL4,2040,0.0
REGION,CIVSOLPRSAL5,2040,0.0
REGION,CIVSOLPUP00X,2040,0.0
REGION,CIVURNIMP00X,2040,0.0
REGION,CIVURNPRP00X,2040,0.0
REGION,CIVURNPWP01N,2040,0.0
REGION,CIVURNPWP01O,2040,0.0
REGION,CIVWINMGRID1,2040,0.0
REGION,CIVWINOFP00X,2040,0.0
REGION,CIVWINONP00X,2040,0.0
REGION,CIVWINPRP00X,2040,0.0
REGION,CMRBACKSTOP,2015,3049321.0707793785
REGION,CMRBACKSTOP,2040,0.0
REGION,CMRBIOCHC01N,2040,0.0
REGION,CMRBIOCHP01N,2040,0.0
REGION,CMRBIOCHP01O,2040,0.0
REGION,CMRBIODIP00X,2015,0.002301243285263161
REGION,CMRBIODIP00X,2016,0.002363366847368424
REGION,CMRBIODIP00X,2017,0.002426538167368424
REGION,CMRBIODIP00X,2018,0.0024908124663157926
REGION,CMRBIODIP00X,2019,0.0025602929743654243
REGION,CMRBIODIP00X,2020,0.002604195226933414
REGION,CMRBIODIP00X,2021,0.0027425401488791403
REGION,CMRBIODIP00X,2022,0.0028761553755050563
REGION,CMRBIODIP00X,2023,0.0030059373765169302
REGION,CMRBIODIP00X,2024,0.003132493370770362
REGION,CMRBIODIP00X,2025,0.0032079798940265834
REGION,CMRBIODIP00X,2026,0.0032812602978901408
REGION,CMRBIODIP00X,2027,0.0033524328298054885
REGION,CMRBIODIP00X,2028,0.0034216298134407833
REGION,CMRBIODIP00X,2029,0.0034889534973676995
REGION,CMRBIODIP00X,2030,0.003561889145510689
REGION,CMRBIODIP00X,2031,0.003632621450286152
REGION,CMRBIODIP00X,2032,0.003701264018778752
REGION,CMRBIODIP00X,2033,0.0037678732035302995
REGION,CMRBIODIP00X,2034,0.0038324532964255733
REGION,CMRBIODIP00X,2035,0.003901837210374289
REGION,CMRBIODIP00X,2036,0.0039684424993895314
REGION,CMRBIODIP00X,2037,0.004032458984950805
REGION,CMRBIODIP00X,2038,0.004094131876681395
REGION,CMRBIODIP00X,2039,0.0041537216774501
REGION,CMRBIODIP00X,2040,0.004214178803567037
REGION,CMRBIOIMP00X,2040,0.0
REGION,CMRBIOPRP00X,2015,368.1989256421048
REGION,CMRBIOPRP00X,2016,378.1386955789469
REGION,CMRBIOPRP00X,2017,388.2461067789469
REGION,CMRBIOPRP00X,2018,398.5299946105259
REGION,CMRBIOPRP00X,2019,409.6468758984668
REGION,CMRBIOPRP00X,2020,416.6712363093452
REGION,CMRBIOPRP00X,2021,438.8064238206613
REGION,CMRBIOPRP00X,2022,460.1848600808078
REGION,CMRBIOPRP00X,2023,480.9499802427077
REGION,CMRBIOPRP00X,2024,501.19893932325664
REGION,CMRBIOPRP00X,2025,513.2767830442522
REGION,CMRBIOPRP00X,2026,525.0016476624212
REGION,CMRBIOPRP00X,2027,536.3892527688769
REGION,CMRBIOPRP00X,2028,547.460770150524
REGION,CMRBIOPRP00X,2029,558.2325595788305
REGION,CMRBIOPRP00X,2030,569.9022632817088
REGION,CMRBIOPRP00X,2031,581.2194320457829
REGION,CMRBIOPRP00X,2032,592.2022430045989
REGION,CMRBIOPRP00X,2033,602.8597125648464
REGION,CMRBIOPRP00X,2034,613.1925274280902
REGION,CMRBIOPRP00X,2035,624.2939536598847
REGION,CMRBIOPRP00X,2036,634.9507999023235
REGION,CMRBIOPRP00X,2037,645.1934375921272
REGION,CMRBIOPRP00X,2038,655.0611002690216
REGION,CMRBIOPRP00X,2039,664.5954683920144
REGION,CMRBIOPRP00X,2040,674.2686085707243
REGION,CMRCO1DIP00X,2040,0.0
REGION,CMRCO1EXP00X,2015,-1449.8551795395854
REGION,CMRCO1EXP00X,2016,-1099.4539307072678
REGION,CMRCO1EXP00X,2017,-1093.5672915617638
REGION,CMRCO1EXP00X,2018,-1174.1602023534185
REGION,CMRCO1EXP00X,2019,-1267.6773866116553
REGION,CMRCO1EXP00X,2040,0.0
REGION,CMRCO1IMP00X,2016,841.4057789660758
REGION,CMRCO1IMP00X,2040,0.0
REGION,CMRCO1PRP00X,2015,2145.034853295401
REGION,CMRCO1PRP00X,2016,865.9556343720568
REGION,CMRCO1PRP00X,2017,1810.8021679040512
REGION,CMRCO1PRP00X,2018,1922.4543847109317
REGION,CMRCO1PRP00X,2019,2222.4255870561274
REGION,CMRCO1PRP00X,2040,0.0
REGION,CMRCO1R1P00X,2015,0.0010181975509137278
REGION,CMRCO1R1P00X,2016,0.0010008981167685003
REGION,CMRCO1R1P00X,2017,0.0011030955039311003
REGION,CMRCO1R1P00X,2018,0.001061494640099615
REGION,CMRCO1R1P00X,2019,0.0012397291717056679
REGION,CMRCO1R1P00X,2040,0.0
REGION,CMRCO1R2P00X,2040,0.0
REGION,CMRCO1RCP00X,2015,73.81973238870594
REGION,CMRCO1RCP00X,2016,72.56551644806581
REGION,CMRCO1RCP00X,2017,79.97486816414288
REGION,CMRCO1RCP00X,2018,76.95878878698923
REGION,CMRCO1RCP00X,2019,89.88086408934869
REGION,CMRCO1RCP00X,2040,0.0
REGION,CMRCOADIP00X,2040,0.0
REGION,CMRCOAIMP00X,2040,0.0
REGION,CMRCOAPRP00X,2040,0.0
REGION,CMRCOASCC01N,2040,0.0
REGION,CMRCOASCP01N,2040,0.0
REGION,CMRCOASCP01O,2040,0.0
REGION,CMREL1TRP00X,2015,0.00026669863656383496
REGION,CMREL1TRP00X,2016,0.0002411469569628
REGION,CMREL1TRP00X,2017,0.0002411469569628
REGION,CMREL1TRP00X,2018,0.0002711061569628
REGION,CMREL1TRP00X,2019,0.0002711061569628
REGION,CMREL1TRP00X,2020,0.000330169267815849
REGION,CMREL1TRP00X,2021,0.000345998717728375
REGION,CMREL1TRP00X,2022,0.0003729766423987633
REGION,CMREL1TRP00X,2023,0.0004051872641723522
REGION,CMREL1TRP00X,2024,0.0004320946029351748
REGION,CMREL1TRP00X,2025,0.0004591325634568892
REGION,CMREL1TRP00X,2026,0.000487986049734802
REGION,CMREL1TRP00X,2027,0.0005189849995133879
REGION,CMREL1TRP00X,2028,0.0005482071043348125
REGION,CMREL1TRP00X,2029,0.0005586953923793667
REGION,CMREL1TRP00X,2030,0.0005702611721369958
REGION,CMREL1TRP00X,2031,0.0005871879825208791
REGION,CMREL1TRP00X,2032,0.0006046720670104275
REGION,CMREL1TRP00X,2033,0.0006277910331210122
REGION,CMREL1TRP00X,2034,0.0006618507951911372
REGION,CMREL1TRP00X,2035,0.0006930565043607015
REGION,CMREL1TRP00X,2036,0.0007286579772084131
REGION,CMREL1TRP00X,2037,0.0007643274327578094
REGION,CMREL1TRP00X,2038,0.0007978964232631803
REGION,CMREL1TRP00X,2039,0.0008237979252045007
REGION,CMREL1TRP00X,2040,0.0008495557433362299
REGION,CMREL2DIP00X,2015,0.0002533637047356427
REGION,CMREL2DIP00X,2016,0.00022908960911465956
REGION,CMREL2DIP00X,2017,0.0002290896091146595
REGION,CMREL2DIP00X,2018,0.00025755084911465944
REGION,CMREL2DIP00X,2019,0.0002575508491146595
REGION,CMREL2DIP00X,2020,0.0003080487092241195
REGION,CMREL2DIP00X,2021,0.0003174745914400829
REGION,CMREL2DIP00X,2022,0.0003374915246760153
REGION,CMREL2DIP00X,2023,0.00036247952015998824
REGION,CMREL2DIP00X,2024,0.00038242939678373325
REGION,CMREL2DIP00X,2025,0.0004025033640784254
REGION,CMREL2DIP00X,2026,0.0004243020808415061
REGION,CMREL2DIP00X,2027,0.00044813898793022623
REGION,CMREL2DIP00X,2028,0.0004702878923096432
REGION,CMREL2DIP00X,2029,0.0004746396707510333
REGION,CMREL2DIP00X,2030,0.0004800150663198445
REGION,CMREL2DIP00X,2031,0.0004904834409835971
REGION,CMREL2DIP00X,2032,0.0005014812260477317
REGION,CMREL2DIP00X,2033,0.0005178321486518506
REGION,CMREL2DIP00X,2034,0.0005445768274175329
REGION,CMREL2DIP00X,2035,0.0005686101559276825
REGION,CMREL2DIP00X,2036,0.000596819459932072
REGION,CMREL2DIP00X,2037,0.000625093347503062
REGION,CMREL2DIP00X,2038,0.0006513717932822281
REGION,CMREL2DIP00X,2039,0.0006703661249255459
REGION,CMREL2DIP00X,2040,0.0006892239569497522
REGION,CMREL3DIP00X,2037,0.00010101771361685537
REGION,CMREL3DIP00X,2038,0.00010662980881779171
REGION,CMREL3DIP00X,2039,0.00011224190401872832
REGION,CMREL3DIP00X,2040,0.00011785399921966449
REGION,CMREL4DIP00X,2040,0.0
REGION,CMRELTCDBP00,2027,0.00010648827289925574
REGION,CMRELTCDBP00,2028,0.00012148895721452912
REGION,CMRELTCDBP00,2029,0.00013537390133248694
REGION,CMRELTCDBP00,2030,0.00014884051868566255
REGION,CMRELTCDBP00,2031,0.00016291352349184822
REGION,CMRELTCDBP00,2032,0.0001769526181962734
REGION,CMRELTCDBP00,2033,0.00019095607415397766
REGION,CMRELTCDBP00,2034,0.00020187019637240073
REGION,CMRELTCDBP00,2035,0.00021506759319692796
REGION,CMRELTCDBP00,2036,0.00022835721123439447
REGION,CMRELTCDBP00,2037,0.0002419125348128485
REGION,CMRELTCDBP00,2038,0.0002551309864908465
REGION,CMRELTCDBP00,2039,0.00026238683015358957
REGION,CMRELTCDBP00,2040,0.0002694066770883486
REGION,CMRGEOCVP01N,2040,0.0
REGION,CMRGEOCVP01O,2040,0.0
REGION,CMRHFOEMP00X,2015,-6.215279227991997
REGION,CMRHFOEMP00X,2016,-4.793958332081476
REGION,CMRHFOEMP00X,2017,-5.237042749805107
REGION,CMRHFOEMP00X,2018,-8.201913660557814
REGION,CMRHFOEMP00X,2019,-7.199224649940566
REGION,CMRHFOEMP00X,2020,-7.292709187819826
REGION,CMRHFOEMP00X,2021,-7.188955743305537
REGION,CMRHFOEMP00X,2022,-7.078451038086687
REGION,CMRHFOEMP00X,2023,-6.961409992400351
REGION,CMRHFOEMP00X,2024,-6.838047526483601
REGION,CMRHFOEMP00X,2025,-6.708578560573526
REGION,CMRHFOEMP00X,2026,-6.542926687649554
REGION,CMRHFOEMP00X,2027,-6.373971028638212
REGION,CMRHFOEMP00X,2028,-6.201872773717323
REGION,CMRHFOEMP00X,2029,-6.026793113064686
REGION,CMRHFOEMP00X,2030,-5.848893236858107
REGION,CMRHFOEMP00X,2031,-5.777706049435817
REGION,CMRHFOEMP00X,2032,-5.702670905936659
REGION,CMRHFOEMP00X,2033,-5.623787806360615
REGION,CMRHFOEMP00X,2034,-5.541056750707695
REGION,CMRHFOEMP00X,2035,-5.454477738977888
REGION,CMRHFOEMP00X,2036,-5.350967720509814
REGION,CMRHFOEMP00X,2037,-5.244379337180178
REGION,CMRHFOEMP00X,2038,-5.134712588989097
REGION,CMRHFOEMP00X,2039,-5.021967475936504
REGION,CMRHFOEMP00X,2040,-4.906143998022412
REGION,CMRHFOGCP01N,2040,0.0
REGION,CMRHFOGCP01O,2040,0.0
REGION,CMRHFOIMP00X,2015,75.52529454976276
REGION,CMRHFOIMP00X,2016,58.30550636192521
REGION,CMRHFOIMP00X,2017,62.29701388748587
REGION,CMRHFOIMP00X,2018,78.07818933286453
REGION,CMRHFOIMP00X,2019,65.62919046988529
REGION,CMRHFOIMP00X,2020,113.70284261333968
REGION,CMRHFOIMP00X,2021,109.6259846155296
REGION,CMRHFOIMP00X,2022,48.03519435011143
REGION,CMRHFOIMP00X,2023,48.2606725211019
REGION,CMRHFOIMP00X,2024,48.48825471956643
REGION,CMRHFOIMP00X,2025,48.72078874572234
REGION,CMRHFOIMP00X,2026,48.74101210039707
REGION,CMRHFOIMP00X,2027,48.77536323583111
REGION,CMRHFOIMP00X,2028,48.82329257789247
REGION,CMRHFOIMP00X,2029,48.88437197158185
REGION,CMRHFOIMP00X,2030,48.95767273166076
REGION,CMRHFOIMP00X,2031,49.5840112481051
REGION,CMRHFOIMP00X,2032,50.23512118100935
REGION,CMRHFOIMP00X,2033,50.911546202260055
REGION,CMRHFOIMP00X,2034,51.61382317350332
REGION,CMRHFOIMP00X,2035,52.342656954661805
REGION,CMRHFOIMP00X,2036,52.891676976915065
REGION,CMRHFOIMP00X,2037,53.4656593609672
REGION,CMRHFOIMP00X,2038,54.064221541541855
REGION,CMRHFOIMP00X,2039,54.6866430839903
REGION,CMRHFOIMP00X,2040,55.33204667384646
REGION,CMRHYDLSP00X,2018,0.00012362663879999998
REGION,CMRHYDLSP00X,2019,0.00012362663879999998
REGION,CMRHYDLSP00X,2020,0.0001236266388
REGION,CMRHYDLSP00X,2021,0.0001865409588
REGION,CMRHYDLSP00X,2022,0.00027641855880000004
REGION,CMRHYDLSP00X,2023,0.00027641855880000004
REGION,CMRHYDLSP00X,2024,0.00027641855880000004
REGION,CMRHYDLSP00X,2025,0.0002828443813930429
REGION,CMRHYDLSP00X,2026,0.0002828443813930431
REGION,CMRHYDLSP00X,2027,0.0002828443813930431
REGION,CMRHYDLSP00X,2028,0.0002975684407032287
REGION,CMRHYDLSP00X,2029,0.00029756844070322837
REGION,CMRHYDLSP00X,2030,0.00029756844070322875
REGION,CMRHYDLSP00X,2031,0.0002988112985959342
REGION,CMRHYDLSP00X,2032,0.0002988112985959342
REGION,CMRHYDLSP00X,2033,0.00030412357168810923
REGION,CMRHYDLSP00X,2034,0.0003286153848068943
REGION,CMRHYDLSP00X,2035,0.00034554089920456137
REGION,CMRHYDLSP00X,2036,0.0003455408992045614
REGION,CMRHYDLSP00X,2037,0.00036630907385079445
REGION,CMRHYDLSP00X,2038,0.0003756789075808931
REGION,CMRHYDLSP00X,2039,0.0003942304563772147
REGION,CMRHYDLSP00X,2040,0.0004130176848252273
REGION,CMRHYDMGRID1,2040,0.0
REGION,CMRHYDMSP00X,2027,0.00011901445282950785
REGION,CMRHYDMSP00X,2028,0.00011901445282950785
REGION,CMRHYDMSP00X,2029,0.00011901445282950784
REGION,CMRHYDMSP00X,2030,0.00011901445282950783
REGION,CMRHYDMSP00X,2031,0.00011950654511679627
REGION,CMRHYDMSP00X,2032,0.00011950654511679624
REGION,CMRHYDMSP00X,2033,0.00011950654511679628
REGION,CMRHYDMSP00X,2034,0.00011950654511679624
REGION,CMRHYDMSP00X,2035,0.00011950654511679619
REGION,CMRHYDMSP00X,2036,0.00014067558849748538
REGION,CMRHYDMSP00X,2037,0.00014067558849748538
REGION,CMRHYDMSP00X,2038,0.00014979600000000003
REGION,CMRHYDMSP00X,2039,0.00014979600000000003
REGION,CMRHYDMSP00X,2040,0.00014963593250064095
REGION,CMRLFODIP00X,2015,0.0005697983237052645
REGION,CMRLFODIP00X,2016,0.0005773677934315795
REGION,CMRLFODIP00X,2017,0.0005387896700000008
REGION,CMRLFODIP00X,2018,0.0005271025362105274
REGION,CMRLFODIP00X,2019,0.0006206067814694028
REGION,CMRLFODIP00X,2020,0.0006437628786092092
REGION,CMRLFODIP00X,2021,0.0006170697257018555
REGION,CMRLFODIP00X,2022,0.0006352903765515545
REGION,CMRLFODIP00X,2023,0.0006540991986997808
REGION,CMRLFODIP00X,2024,0.0006735239323282167
REGION,CMRLFODIP00X,2025,0.0006936090676566514
REGION,CMRLFODIP00X,2026,0.0007145304920865388
REGION,CMRLFODIP00X,2027,0.0007361426404197946
REGION,CMRLFODIP00X,2028,0.000758422009638524
REGION,CMRLFODIP00X,2029,0.0007813494000943063
REGION,CMRLFODIP00X,2030,0.0008048951516406127
REGION,CMRLFODIP00X,2031,0.0008283511437650252
REGION,CMRLFODIP00X,2032,0.0008523858397751243
REGION,CMRLFODIP00X,2033,0.0008769895736410096
REGION,CMRLFODIP00X,2034,0.0009021530103612128
REGION,CMRLFODIP00X,2035,0.0009278709858923623
REGION,CMRLFODIP00X,2036,0.000952442414597717
REGION,CMRLFODIP00X,2037,0.0009775408405493875
REGION,CMRLFODIP00X,2038,0.0010031428931408465
REGION,CMRLFODIP00X,2039,0.0010292189122255698
REGION,CMRLFODIP00X,2040,0.001055737052869454
REGION,CMRLFOEMP00X,2015,-167.09156676533632
