r,e,y,AnnualEmissions
REGION,GINCO2,2027.0,0.1869
REGION,GINCO2,2028.0,0.1736
REGION,GINCO2,2029.0,0.1603
REGION,GINCO2,2030.0,0.1467
REGION,GINCO2,2031.0,0.1332
REGION,GINCO2,2032.0,0.1201
REGION,GINCO2,2033.0,0.1071
REGION,GINCO2,2034.0,0.095
REGION,GINCO2,2035.0,0.0834
REGION,GINCO2,2036.0,0.0706
REGION,GINCO2,2037.0,0.0574
REGION,GINCO2,2038.0,0.0441
REGION,GINCO2,2039.0,0.0308
REGION,GINCO2,2040.0,0.0182
REGION,GINREN,2015.0,0.0
REGION,GINREN,2016.0,0.0
REGION,GINREN,2017.0,0.0
REGION,GINREN,2018.0,0.0
REGION,GINREN,2019.0,0.0
REGION,GINREN,2020.0,0.0
REGION,GINREN,2021.0,-3.6368
REGION,GINREN,2022.0,-0.5433
REGION,GINREN,2023.0,-3.5279
REGION,GINREN,2024.0,-3.4806
REGION,GINREN,2025.0,-3.4376
REGION,GINREN,2026.0,-11.4592
REGION,GINREN,2027.0,-15.6048
REGION,GINREN,2028.0,-15.2785
REGION,GINREN,2029.0,-14.9656
REGION,GINREN,2030.0,-15.0684
REGION,GINREN,2031.0,-15.1604
REGION,GINREN,2032.0,-15.2525
REGION,GINREN,2033.0,-15.3447
REGION,GINREN,2034.0,-15.437
REGION,GINREN,2035.0,-15.5559
REGION,GINREN,2036.0,-17.0154
REGION,GINREN,2037.0,-17.1113
REGION,GINREN,2038.0,-17.1839
REGION,GINREN,2039.0,-17.2566
REGION,GINREN,2040.0,-17.4034
REGION,GMBCO2,2015.0,0.3004
REGION,GMBCO2,2016.0,0.3262
REGION,GMBCO2,2017.0,0.2023
REGION,GMBCO2,2018.0,0.2042
REGION,GMBCO2,2019.0,0.2301
REGION,GMBCO2,2020.0,0.2537
REGION,GMBCO2,2021.0,0.055
REGION,GMBCO2,2022.0,0.0519
REGION,GMBCO2,2023.0,0.0494
REGION,GMBCO2,2024.0,0.047
REGION,GMBCO2,2025.0,0.0456
REGION,GMBCO2,2026.0,0.0437
REGION,GMBCO2,2027.0,0.0409
REGION,GMBCO2,2028.0,0.0381
REGION,GMBCO2,2029.0,0.0353
REGION,GMBCO2,2030.0,0.0325
REGION,GMBCO2,2031.0,0.0296
REGION,GMBCO2,2032.0,0.0269
REGION,GMBCO2,2033.0,0.0244
REGION,GMBCO2,2034.0,0.0216
REGION,GMBCO2,2035.0,0.0188
REGION,GMBCO2,2036.0,0.016
REGION,GMBCO2,2037.0,0.0132
REGION,GMBCO2,2038.0,0.0104
REGION,GMBCO2,2039.0,0.0076
REGION,GMBCO2,2040.0,0.0047
REGION,GMBREN,2015.0,0.0
REGION,GMBREN,2016.0,0.0
REGION,GMBREN,2017.0,0.0
REGION,GMBREN,2018.0,0.0
REGION,GMBREN,2019.0,0.0
REGION,GMBREN,2020.0,0.0
REGION,GMBREN,2021.0,-0.0
REGION,GMBREN,2022.0,0.0
REGION,GMBREN,2023.0,-1.414
REGION,GMBREN,2024.0,-3.082
REGION,GMBREN,2025.0,-9.1279
REGION,GMBREN,2026.0,-12.4028
REGION,GMBREN,2027.0,-11.7669
REGION,GMBREN,2028.0,-11.1683
REGION,GMBREN,2029.0,-10.6039
REGION,GMBREN,2030.0,-10.0842
REGION,GMBREN,2031.0,-10.1357
REGION,GMBREN,2032.0,-10.2784
REGION,GMBREN,2033.0,-11.548
REGION,GMBREN,2034.0,-11.6013
REGION,GMBREN,2035.0,-11.6636
REGION,GMBREN,2036.0,-11.7126
REGION,GMBREN,2037.0,-11.7382
REGION,GMBREN,2038.0,-11.7638
REGION,GMBREN,2039.0,-11.7895
REGION,GMBREN,2040.0,-11.8171
REGION,GNBCO2,2015.0,0.0474
REGION,GNBCO2,2016.0,0.0502
REGION,GNBCO2,2017.0,0.0882
REGION,GNBCO2,2018.0,0.0892
REGION,GNBCO2,2019.0,0.0696
REGION,GNBCO2,2020.0,0.0602
REGION,GNBCO2,2021.0,0.0397
REGION,GNBCO2,2022.0,0.0604
REGION,GNBCO2,2023.0,0.0249
REGION,GNBCO2,2024.0,0.0233
REGION,GNBCO2,2025.0,0.0219
REGION,GNBCO2,2026.0,0.0205
REGION,GNBCO2,2027.0,0.0191
REGION,GNBCO2,2028.0,0.0173
REGION,GNBCO2,2029.0,0.0158
REGION,GNBCO2,2030.0,0.0144
REGION,GNBCO2,2031.0,0.013
REGION,GNBCO2,2032.0,0.0116
REGION,GNBCO2,2033.0,0.0102
REGION,GNBCO2,2034.0,0.0088
REGION,GNBCO2,2035.0,0.0074
REGION,GNBCO2,2036.0,0.006
REGION,GNBCO2,2037.0,0.005
REGION,GNBCO2,2038.0,0.0036
REGION,GNBCO2,2039.0,0.0023
REGION,GNBCO2,2040.0,0.0009
REGION,GNBREN,2015.0,0.0
REGION,GNBREN,2016.0,0.0
REGION,GNBREN,2017.0,0.0
REGION,GNBREN,2018.0,0.0
REGION,GNBREN,2019.0,0.0
REGION,GNBREN,2020.0,0.0
REGION,GNBREN,2021.0,-0.1441
REGION,GNBREN,2022.0,-0.0076
REGION,GNBREN,2023.0,-0.8238
REGION,GNBREN,2024.0,-0.8277
REGION,GNBREN,2025.0,-0.8597
REGION,GNBREN,2026.0,-0.8831
REGION,GNBREN,2027.0,-0.8784
REGION,GNBREN,2028.0,-0.8755
REGION,GNBREN,2029.0,-0.8664
REGION,GNBREN,2030.0,-0.8471
REGION,GNBREN,2031.0,-0.8599
REGION,GNBREN,2032.0,-0.9888
REGION,GNBREN,2033.0,-1.058
REGION,GNBREN,2034.0,-1.1275
REGION,GNBREN,2035.0,-1.2032
REGION,GNBREN,2036.0,-1.2596
REGION,GNBREN,2037.0,-2.4457
REGION,GNBREN,2038.0,-2.7002
REGION,GNBREN,2039.0,-3.0489
REGION,GNBREN,2040.0,-3.0733
REGION,GNQCO2,2015.0,0.9049
REGION,GNQCO2,2016.0,0.8363
REGION,GNQCO2,2017.0,0.7671
REGION,GNQCO2,2018.0,0.6913
REGION,GNQCO2,2019.0,1.0416
REGION,GNQCO2,2020.0,0.8159
REGION,GNQCO2,2021.0,0.6501
REGION,GNQCO2,2022.0,0.6097
REGION,GNQCO2,2023.0,0.3545
REGION,GNQCO2,2024.0,0.3263
REGION,GNQCO2,2025.0,0.298
REGION,GNQCO2,2026.0,0.2652
REGION,GNQCO2,2027.0,0.2744
REGION,GNQCO2,2028.0,0.2872
REGION,GNQCO2,2029.0,0.2744
REGION,GNQCO2,2030.0,0.2613
REGION,GNQCO2,2031.0,0.1651
REGION,GNQCO2,2032.0,0.0686
REGION,GNQCO2,2033.0,0.0544
REGION,GNQCO2,2034.0,0.0467
REGION,GNQCO2,2035.0,0.0391
REGION,GNQCO2,2036.0,0.0314
REGION,GNQCO2,2037.0,0.0237
REGION,GNQCO2,2038.0,0.0178
REGION,GNQCO2,2039.0,0.015
REGION,GNQCO2,2040.0,0.0123
REGION,KENCO2,2015.0,1.2042
REGION,KENCO2,2016.0,1.598
REGION,KENCO2,2017.0,2.502
REGION,KENCO2,2018.0,2.6913
REGION,KENCO2,2019.0,0.8736
REGION,KENCO2,2020.0,0.8885
REGION,KENCO2,2021.0,0.9
REGION,KENCO2,2022.0,0.9135
REGION,KENCO2,2023.0,0.9311
REGION,KENCO2,2024.0,0.9519
REGION,KENCO2,2025.0,0.9068
REGION,KENCO2,2026.0,0.8533
REGION,KENCO2,2027.0,0.8209
REGION,KENCO2,2028.0,0.8093
REGION,KENCO2,2029.0,0.787
REGION,KENCO2,2030.0,0.7504
REGION,KENCO2,2031.0,0.7579
REGION,KENCO2,2032.0,0.7676
REGION,KENCO2,2033.0,0.7776
REGION,KENCO2,2034.0,0.7881
REGION,KENCO2,2035.0,0.8096
REGION,KENCO2,2036.0,0.827
REGION,KENCO2,2037.0,0.8526
REGION,KENCO2,2038.0,0.8627
REGION,KENCO2,2039.0,0.8521
REGION,KENCO2,2040.0,0.8578
REGION,LBRCO2,2015.0,0.2474
REGION,LBRCO2,2016.0,0.2421
REGION,LBRCO2,2017.0,0.1238
REGION,LBRCO2,2018.0,0.7987
REGION,LBRCO2,2019.0,0.8033
REGION,LBRCO2,2020.0,0.8032
REGION,LBRCO2,2021.0,0.1288
REGION,LBRCO2,2022.0,0.1713
REGION,LBRCO2,2023.0,0.1208
REGION,LBRCO2,2024.0,0.1032
REGION,LBRCO2,2025.0,0.0974
REGION,LBRCO2,2026.0,0.0917
REGION,LBRCO2,2027.0,0.0857
REGION,LBRCO2,2028.0,0.0783
REGION,LBRCO2,2029.0,0.0723
REGION,LBRCO2,2030.0,0.0662
REGION,LBRCO2,2031.0,0.0602
REGION,LBRCO2,2032.0,0.0546
REGION,LBRCO2,2033.0,0.049
REGION,LBRCO2,2034.0,0.0431
REGION,LBRCO2,2035.0,0.0374
REGION,LBRCO2,2036.0,0.033
REGION,LBRCO2,2037.0,0.0269
REGION,LBRCO2,2038.0,0.0208
REGION,LBRCO2,2039.0,0.0148
REGION,LBRCO2,2040.0,0.0087
REGION,LBRREN,2015.0,0.0
REGION,LBRREN,2016.0,0.0
REGION,LBRREN,2017.0,0.0
REGION,LBRREN,2018.0,0.0
REGION,LBRREN,2019.0,0.0
REGION,LBRREN,2020.0,0.0
REGION,LBRREN,2021.0,-2.3516
REGION,LBRREN,2022.0,-2.0723
REGION,LBRREN,2023.0,-37.5382
REGION,LBRREN,2024.0,-38.8275
REGION,LBRREN,2025.0,-39.9714
REGION,LBRREN,2026.0,-41.0646
REGION,LBRREN,2027.0,-40.8487
REGION,LBRREN,2028.0,-40.3789
REGION,LBRREN,2029.0,-40.3403
REGION,LBRREN,2030.0,-39.879
REGION,LBRREN,2031.0,-39.9114
REGION,LBRREN,2032.0,-43.3884
REGION,LBRREN,2033.0,-47.3323
REGION,LBRREN,2034.0,-48.5661
REGION,LBRREN,2035.0,-50.8906
REGION,LBRREN,2036.0,-62.9111
REGION,LBRREN,2037.0,-62.9436
REGION,LBRREN,2038.0,-62.976
REGION,LBRREN,2039.0,-63.0085
REGION,LBRREN,2040.0,-63.0409
REGION,LBYCO2,2015.0,11.5855
REGION,LBYCO2,2016.0,11.1324
REGION,LBYCO2,2017.0,11.1815
REGION,LBYCO2,2018.0,12.5135
REGION,LBYCO2,2019.0,11.9457
REGION,LBYCO2,2020.0,12.6672
REGION,LBYCO2,2021.0,13.5393
REGION,LBYCO2,2022.0,13.5288
REGION,LBYCO2,2023.0,13.6685
REGION,LBYCO2,2024.0,14.2197
REGION,LBYCO2,2025.0,14.7302
REGION,LBYCO2,2026.0,14.464
REGION,LBYCO2,2027.0,14.2055
REGION,LBYCO2,2028.0,13.9413
REGION,LBYCO2,2029.0,13.6955
REGION,LBYCO2,2030.0,13.0423
REGION,LBYCO2,2031.0,12.0817
REGION,LBYCO2,2032.0,10.6717
REGION,LBYCO2,2033.0,9.3063
REGION,LBYCO2,2034.0,8.2225
REGION,LBYCO2,2035.0,7.5872
REGION,LBYCO2,2036.0,6.9721
REGION,LBYCO2,2037.0,6.1973
REGION,LBYCO2,2038.0,5.7898
REGION,LBYCO2,2039.0,5.5063
REGION,LBYCO2,2040.0,5.3246
REGION,LBYREN,2015.0,0.0
REGION,LBYREN,2016.0,0.0
REGION,LBYREN,2017.0,0.0
REGION,LBYREN,2018.0,0.0
REGION,LBYREN,2019.0,0.0
REGION,LBYREN,2020.0,0.0
REGION,LBYREN,2021.0,-0.0
REGION,LBYREN,2022.0,-46.0598
REGION,LBYREN,2023.0,-90.5929
REGION,LBYREN,2024.0,-145.1055
REGION,LBYREN,2025.0,-199.8264
REGION,LBYREN,2026.0,-262.0807
REGION,LBYREN,2027.0,-324.5302
REGION,LBYREN,2028.0,-387.0383
REGION,LBYREN,2029.0,-449.8004
REGION,LBYREN,2030.0,-516.7061
REGION,LBYREN,2031.0,-680.4182
REGION,LBYREN,2032.0,-848.6998
REGION,LBYREN,2033.0,-1012.4356
REGION,LBYREN,2034.0,-1147.5843
REGION,LBYREN,2035.0,-1241.3795
REGION,LBYREN,2036.0,-1333.457
REGION,LBYREN,2037.0,-1427.3211
REGION,LBYREN,2038.0,-1510.8361
REGION,LBYREN,2039.0,-1586.6042
REGION,LBYREN,2040.0,-1662.0603
REGION,LSOCO2,2015.0,0.0018
REGION,LSOCO2,2016.0,0.0133
REGION,LSOCO2,2017.0,0.0018
REGION,LSOCO2,2018.0,0.002
REGION,LSOCO2,2019.0,0.0162
REGION,LSOCO2,2020.0,0.0018
REGION,LSOCO2,2021.0,0.0018
REGION,LSOCO2,2022.0,0.0017
REGION,LSOCO2,2023.0,0.0049
REGION,LSOCO2,2024.0,0.0065
REGION,LSOCO2,2025.0,0.005
REGION,LSOCO2,2026.0,0.0045
REGION,LSOCO2,2027.0,0.0044
REGION,LSOCO2,2028.0,0.0031
REGION,LSOCO2,2029.0,0.003
REGION,LSOCO2,2030.0,0.0029
REGION,LSOCO2,2031.0,0.0029
REGION,LSOCO2,2032.0,0.0028
REGION,LSOCO2,2033.0,0.0027
REGION,LSOCO2,2034.0,0.0027
REGION,LSOCO2,2035.0,0.0026
REGION,LSOCO2,2036.0,0.0025
REGION,LSOCO2,2037.0,0.0024
REGION,LSOCO2,2038.0,0.0024
REGION,LSOCO2,2039.0,0.0023
REGION,LSOCO2,2040.0,0.0022
REGION,MARCO2,2015.0,27.7402
REGION,MARCO2,2016.0,27.8663
REGION,MARCO2,2017.0,28.0926
REGION,MARCO2,2018.0,30.2352
REGION,MARCO2,2019.0,32.093
REGION,MARCO2,2020.0,20.0443
REGION,MARCO2,2021.0,10.6424
REGION,MARCO2,2022.0,13.4059
REGION,MARCO2,2023.0,14.8505
REGION,MARCO2,2024.0,15.4651
REGION,MARCO2,2025.0,14.692
REGION,MARCO2,2026.0,17.5587
REGION,MARCO2,2027.0,16.4109
REGION,MARCO2,2028.0,16.6243
REGION,MARCO2,2029.0,16.9415
REGION,MARCO2,2030.0,17.8825
REGION,MARCO2,2031.0,17.9146
REGION,MARCO2,2032.0,18.2772
REGION,MARCO2,2033.0,18.1118
REGION,MARCO2,2034.0,17.5719
REGION,MARCO2,2035.0,16.6604
REGION,MARCO2,2036.0,15.4282
REGION,MARCO2,2037.0,15.9205
REGION,MARCO2,2038.0,16.7614
REGION,MARCO2,2039.0,17.207
REGION,MARCO2,2040.0,17.7543
REGION,MARREN,2015.0,0.0
REGION,MARREN,2016.0,0.0
REGION,MARREN,2017.0,0.0
REGION,MARREN,2018.0,0.0
REGION,MARREN,2019.0,0.0
REGION,MARREN,2020.0,0.0
REGION,MARREN,2021.0,-0.0
REGION,MARREN,2022.0,-0.0
REGION,MARREN,2023.0,-3.7932
REGION,MARREN,2024.0,-0.0
REGION,MARREN,2025.0,-14.3388
REGION,MARREN,2026.0,0.0
REGION,MARREN,2027.0,-0.0
REGION,MARREN,2028.0,-0.0
REGION,MARREN,2029.0,0.0
REGION,MARREN,2030.0,-0.0
REGION,MARREN,2031.0,-8.3432
REGION,MARREN,2032.0,-13.3261
REGION,MARREN,2033.0,-21.4938
REGION,MARREN,2034.0,-29.3035
REGION,MARREN,2035.0,-34.6638
REGION,MARREN,2036.0,-43.2743
REGION,MARREN,2037.0,-46.9144
REGION,MARREN,2038.0,-47.0334
REGION,MARREN,2039.0,-51.1718
REGION,MARREN,2040.0,-60.426
REGION,MLICO2,2015.0,2.0836
REGION,MLICO2,2016.0,2.4499
REGION,MLICO2,2017.0,2.8163
REGION,MLICO2,2018.0,3.1826
REGION,MLICO2,2019.0,3.5493
REGION,MLICO2,2020.0,0.3686
REGION,MLICO2,2021.0,0.3273
REGION,MLICO2,2022.0,0.3102
REGION,MLICO2,2023.0,0.3124
REGION,MLICO2,2024.0,0.3095
REGION,MLICO2,2025.0,0.3331
REGION,MLICO2,2026.0,0.3048
REGION,MLICO2,2027.0,0.254
REGION,MLICO2,2028.0,0.2109
REGION,MLICO2,2029.0,0.1937
REGION,MLICO2,2030.0,0.1766
REGION,MLICO2,2031.0,0.1594
REGION,MLICO2,2032.0,0.1422
REGION,MLICO2,2033.0,0.1251
REGION,MLICO2,2034.0,0.1079
REGION,MLICO2,2035.0,0.0907
REGION,MLICO2,2036.0,0.0736
REGION,MLICO2,2037.0,0.0564
REGION,MLICO2,2038.0,0.0392
REGION,MLICO2,2039.0,0.0221
REGION,MLICO2,2040.0,0.0049
REGION,MLIREN,2015.0,0.0
REGION,MLIREN,2016.0,0.0
REGION,MLIREN,2017.0,0.0
REGION,MLIREN,2018.0,0.0
REGION,MLIREN,2019.0,0.0
REGION,MLIREN,2020.0,0.0
REGION,MLIREN,2021.0,-167.9885
REGION,MLIREN,2022.0,-87.0699
REGION,MLIREN,2023.0,-105.5016
REGION,MLIREN,2024.0,-76.0685
REGION,MLIREN,2025.0,-58.8157
REGION,MLIREN,2026.0,-53.177
REGION,MLIREN,2027.0,-52.6613
REGION,MLIREN,2028.0,-51.0436
REGION,MLIREN,2029.0,-49.8092
REGION,MLIREN,2030.0,-54.5918
REGION,MLIREN,2031.0,-74.5981
REGION,MLIREN,2032.0,-79.3687
REGION,MLIREN,2033.0,-81.2318
REGION,MLIREN,2034.0,-82.9784
REGION,MLIREN,2035.0,-83.5223
REGION,MLIREN,2036.0,-83.6117
REGION,MLIREN,2037.0,-89.5919
REGION,MLIREN,2038.0,-93.7529
REGION,MLIREN,2039.0,-98.3078
REGION,MLIREN,2040.0,-105.2467
REGION,MOZCO2,2015.0,0.4632
REGION,MOZCO2,2016.0,0.4628
REGION,MOZCO2,2017.0,0.7167
REGION,MOZCO2,2018.0,0.4632
REGION,MOZCO2,2019.0,0.6221
REGION,MOZCO2,2020.0,1.2527
REGION,MOZCO2,2021.0,1.9408
REGION,MOZCO2,2022.0,1.9182
REGION,MOZCO2,2023.0,1.6332
REGION,MOZCO2,2024.0,1.6434
REGION,MOZCO2,2025.0,1.5882
REGION,MOZCO2,2026.0,1.6051
REGION,MOZCO2,2027.0,1.5459
REGION,MOZCO2,2028.0,1.6041
REGION,MOZCO2,2029.0,1.5882
REGION,MOZCO2,2030.0,1.5629
REGION,MOZCO2,2031.0,1.4886
REGION,MOZCO2,2032.0,1.436
REGION,MOZCO2,2033.0,1.4133
REGION,MOZCO2,2034.0,1.3907
REGION,MOZCO2,2035.0,1.3681
REGION,MOZCO2,2036.0,1.3455
REGION,MOZCO2,2037.0,1.3229
REGION,MOZCO2,2038.0,1.3003
REGION,MOZCO2,2039.0,1.2777
REGION,MOZCO2,2040.0,1.255
REGION,MRTCO2,2015.0,0.7629
REGION,MRTCO2,2016.0,0.7821
REGION,MRTCO2,2017.0,0.8794
REGION,MRTCO2,2018.0,0.9967
REGION,MRTCO2,2019.0,0.8769
REGION,MRTCO2,2020.0,1.3899
REGION,MRTCO2,2021.0,0.2949
REGION,MRTCO2,2022.0,0.7116
REGION,MRTCO2,2023.0,0.2666
REGION,MRTCO2,2024.0,0.2491
REGION,MRTCO2,2025.0,0.2345
REGION,MRTCO2,2026.0,0.2235
REGION,MRTCO2,2027.0,0.2092
REGION,MRTCO2,2028.0,0.1902
REGION,MRTCO2,2029.0,0.1756
REGION,MRTCO2,2030.0,0.1601
REGION,MRTCO2,2031.0,0.1461
REGION,MRTCO2,2032.0,0.1318
REGION,MRTCO2,2033.0,0.1175
REGION,MRTCO2,2034.0,0.1031
REGION,MRTCO2,2035.0,0.0887
REGION,MRTCO2,2036.0,0.0799
REGION,MRTCO2,2037.0,0.0711
REGION,MRTCO2,2038.0,0.0632
REGION,MRTCO2,2039.0,0.0589
REGION,MRTCO2,2040.0,0.0527
REGION,MRTREN,2015.0,0.0
REGION,MRTREN,2016.0,0.0
REGION,MRTREN,2017.0,0.0
REGION,MRTREN,2018.0,0.0
REGION,MRTREN,2019.0,0.0
REGION,MRTREN,2020.0,0.0
REGION,MRTREN,2021.0,-24.5985
REGION,MRTREN,2022.0,-21.1699
REGION,MRTREN,2023.0,-24.3037
REGION,MRTREN,2024.0,-22.5339
REGION,MRTREN,2025.0,-21.0702
REGION,MRTREN,2026.0,-20.0988
REGION,MRTREN,2027.0,-19.6944
REGION,MRTREN,2028.0,-19.8446
REGION,MRTREN,2029.0,-20.0143
REGION,MRTREN,2030.0,-21.3797
REGION,MRTREN,2031.0,-21.7668
REGION,MRTREN,2032.0,-23.0832
REGION,MRTREN,2033.0,-24.4033
REGION,MRTREN,2034.0,-25.9968
REGION,MRTREN,2035.0,-27.5295
REGION,MRTREN,2036.0,-29.1837
REGION,MRTREN,2037.0,-30.8233
REGION,MRTREN,2038.0,-32.3436
REGION,MRTREN,2039.0,-34.6139
REGION,MRTREN,2040.0,-35.504
REGION,MWICO2,2015.0,0.2626
REGION,MWICO2,2016.0,0.2738
REGION,MWICO2,2017.0,0.0888
REGION,MWICO2,2018.0,0.2186
REGION,MWICO2,2019.0,0.2741
REGION,MWICO2,2020.0,0.0713
REGION,MWICO2,2021.0,0.0696
REGION,MWICO2,2022.0,0.0681
REGION,MWICO2,2023.0,0.0698
REGION,MWICO2,2024.0,0.0697
REGION,MWICO2,2025.0,0.0575
REGION,MWICO2,2026.0,0.0532
REGION,MWICO2,2027.0,0.0501
REGION,MWICO2,2028.0,0.0435
REGION,MWICO2,2029.0,0.0404
REGION,MWICO2,2030.0,0.0373
REGION,MWICO2,2031.0,0.0342
REGION,MWICO2,2032.0,0.0311
REGION,MWICO2,2033.0,0.028
REGION,MWICO2,2034.0,0.0249
REGION,MWICO2,2035.0,0.0218
REGION,MWICO2,2036.0,0.0189
REGION,MWICO2,2037.0,0.0161
REGION,MWICO2,2038.0,0.0132
REGION,MWICO2,2039.0,0.0103
REGION,MWICO2,2040.0,0.0074
REGION,NAMCO2,2015.0,0.2123
REGION,NAMCO2,2016.0,0.2136
REGION,NAMCO2,2017.0,0.2137
REGION,NAMCO2,2018.0,0.2137
REGION,NAMCO2,2019.0,0.2137
REGION,NAMCO2,2020.0,0.2124
REGION,NAMCO2,2021.0,0.2109
REGION,NAMCO2,2022.0,0.2079
REGION,NAMCO2,2023.0,0.2052
REGION,NAMCO2,2024.0,0.1941
REGION,NAMCO2,2025.0,0.1843
REGION,NAMCO2,2026.0,0.173
REGION,NAMCO2,2027.0,0.1624
REGION,NAMCO2,2028.0,0.1519
REGION,NAMCO2,2029.0,0.1413
REGION,NAMCO2,2030.0,0.1308
REGION,NAMCO2,2031.0,0.1203
REGION,NAMCO2,2032.0,0.1097
REGION,NAMCO2,2033.0,0.0992
REGION,NAMCO2,2034.0,0.0889
REGION,NAMCO2,2035.0,0.0791
REGION,NAMCO2,2036.0,0.0694
REGION,NAMCO2,2037.0,0.0598
REGION,NAMCO2,2038.0,0.0503
REGION,NAMCO2,2039.0,0.0411
REGION,NAMCO2,2040.0,0.0312
REGION,NAMREN,2015.0,0.0
REGION,NAMREN,2016.0,0.0
REGION,NAMREN,2017.0,0.0
REGION,NAMREN,2018.0,0.0
REGION,NAMREN,2019.0,0.0
REGION,NAMREN,2020.0,0.0
REGION,NAMREN,2021.0,-83.9538
REGION,NAMREN,2022.0,-42.445
REGION,NAMREN,2023.0,-121.0174
REGION,NAMREN,2024.0,-85.2832
REGION,NAMREN,2025.0,-65.7311
REGION,NAMREN,2026.0,-51.945
REGION,NAMREN,2027.0,-41.4441
REGION,NAMREN,2028.0,-32.999
REGION,NAMREN,2029.0,-25.9242
REGION,NAMREN,2030.0,-19.8086
REGION,NAMREN,2031.0,-22.3459
REGION,NAMREN,2032.0,-24.8831
REGION,NAMREN,2033.0,-27.4204
REGION,NAMREN,2034.0,-30.2143
REGION,NAMREN,2035.0,-33.7855
REGION,NAMREN,2036.0,-37.4226
REGION,NAMREN,2037.0,-41.3018
REGION,NAMREN,2038.0,-45.3133
REGION,NAMREN,2039.0,-49.6094
REGION,NAMREN,2040.0,-53.0595
REGION,NERCO2,2015.0,0.327
REGION,NERCO2,2016.0,0.327
REGION,NERCO2,2017.0,0.3366
REGION,NERCO2,2018.0,0.4319
REGION,NERCO2,2019.0,0.4309
REGION,NERCO2,2020.0,0.3347
REGION,NERCO2,2021.0,0.131
REGION,NERCO2,2022.0,0.127
REGION,NERCO2,2023.0,0.1215
REGION,NERCO2,2024.0,0.1155
REGION,NERCO2,2025.0,0.1097
REGION,NERCO2,2026.0,0.0992
REGION,NERCO2,2027.0,0.0941
REGION,NERCO2,2028.0,0.0862
REGION,NERCO2,2029.0,0.0796
REGION,NERCO2,2030.0,0.0731
REGION,NERCO2,2031.0,0.0666
REGION,NERCO2,2032.0,0.0601
REGION,NERCO2,2033.0,0.0535
REGION,NERCO2,2034.0,0.047
REGION,NERCO2,2035.0,0.0405
REGION,NERCO2,2036.0,0.034
REGION,NERCO2,2037.0,0.0274
REGION,NERCO2,2038.0,0.0209
REGION,NERCO2,2039.0,0.0144
REGION,NERCO2,2040.0,0.0079
REGION,NERREN,2015.0,0.0
REGION,NERREN,2016.0,0.0
REGION,NERREN,2017.0,0.0
REGION,NERREN,2018.0,0.0
REGION,NERREN,2019.0,0.0
REGION,NERREN,2020.0,0.0
REGION,NERREN,2021.0,-3.0859
REGION,NERREN,2022.0,-2.9348
REGION,NERREN,2023.0,-6.4409
REGION,NERREN,2024.0,-7.7642
REGION,NERREN,2025.0,-9.0443
REGION,NERREN,2026.0,-10.021
REGION,NERREN,2027.0,-9.6935
REGION,NERREN,2028.0,-9.5641
REGION,NERREN,2029.0,-9.7641
REGION,NERREN,2030.0,-10.4824
REGION,NERREN,2031.0,-11.2075
REGION,NERREN,2032.0,-11.5303
REGION,NERREN,2033.0,-13.008
REGION,NERREN,2034.0,-14.3574
REGION,NERREN,2035.0,-15.1451
REGION,NERREN,2036.0,-15.3578
REGION,NERREN,2037.0,-15.5712
REGION,NERREN,2038.0,-15.7852
REGION,NERREN,2039.0,-15.9998
REGION,NERREN,2040.0,-16.4343
REGION,NGACO2,2015.0,12.2768
REGION,NGACO2,2016.0,13.101
REGION,NGACO2,2017.0,13.9023
REGION,NGACO2,2018.0,13.0685
REGION,NGACO2,2019.0,11.4088
REGION,NGACO2,2020.0,8.5528
REGION,NGACO2,2021.0,7.9292
REGION,NGACO2,2022.0,8.0415
REGION,NGACO2,2023.0,7.7573
REGION,NGACO2,2024.0,7.5899
REGION,NGACO2,2025.0,7.5035
REGION,NGACO2,2026.0,7.4038
REGION,NGACO2,2027.0,7.0283
REGION,NGACO2,2028.0,6.6315
REGION,NGACO2,2029.0,6.2525
REGION,NGACO2,2030.0,5.8736
REGION,NGACO2,2031.0,5.4946
REGION,NGACO2,2032.0,4.675
REGION,NGACO2,2033.0,4.1108
REGION,NGACO2,2034.0,3.8212
REGION,NGACO2,2035.0,3.5312
REGION,NGACO2,2036.0,3.2405
REGION,NGACO2,2037.0,2.9497
REGION,NGACO2,2038.0,2.659
REGION,NGACO2,2039.0,2.3683
REGION,NGACO2,2040.0,2.0776
REGION,NGAREN,2015.0,0.0
REGION,NGAREN,2016.0,0.0
REGION,NGAREN,2017.0,0.0
REGION,NGAREN,2018.0,0.0
REGION,NGAREN,2019.0,0.0
REGION,NGAREN,2020.0,0.0
REGION,NGAREN,2021.0,-349.9861
REGION,NGAREN,2022.0,-533.6017
REGION,NGAREN,2023.0,-579.0097
REGION,NGAREN,2024.0,-696.4509
REGION,NGAREN,2025.0,-795.3371
REGION,NGAREN,2026.0,-881.1986
REGION,NGAREN,2027.0,-879.675
REGION,NGAREN,2028.0,-878.639
REGION,NGAREN,2029.0,-875.3026
REGION,NGAREN,2030.0,-876.1264
REGION,NGAREN,2031.0,-926.8332
REGION,NGAREN,2032.0,-982.7095
REGION,NGAREN,2033.0,-1037.8175
REGION,NGAREN,2034.0,-1089.9203
REGION,NGAREN,2035.0,-1138.1473
REGION,NGAREN,2036.0,-1183.4927
