r,t,y,TotalCapacityAnnual
REGION,CAFLFORCP01O,2017,0.007433
REGION,CAFLFORCP01O,2018,0.007433
REGION,CAFLFORCP01O,2019,0.007433
REGION,CAFLFORCP01O,2020,0.007433
REGION,CAFLFORCP01O,2021,0.00706135
REGION,CAFLFORCP01O,2022,0.0066897
REGION,CAFLFORCP01O,2023,0.00631805
REGION,CAFLFORCP01O,2024,0.0059464
REGION,CAFLFORCP01O,2025,0.00557475
REGION,CAFLFORCP01O,2026,0.0052031
REGION,CAFLFORCP01O,2027,0.00483145
REGION,CAFLFORCP01O,2028,0.0044598
REGION,CAFLFORCP01O,2029,0.00408815
REGION,CAFLFORCP01O,2030,0.0037165
REGION,CAFLFORCP01O,2031,0.00334485
REGION,CAFLFORCP01O,2032,0.0029732
REGION,CAFLFORCP01O,2033,0.00260155
REGION,CAFLFORCP01O,2034,0.0022299
REGION,CAFLFORCP01O,2035,0.00185825
REGION,CAFLFORCP01O,2036,0.0014866
REGION,CAFLFORCP01O,2037,0.00111495
REGION,CAFLFORCP01O,2038,0.0007433
REGION,CAFLFORCP01O,2039,0.000371650000000001
REGION,CAFLFORCP01O,2040,0.0
REGION,CAFLFOSALON1,2040,0.0
REGION,CAFLNGEXP00X,2040,0.0
REGION,CAFLNGIMP00X,2040,0.0
REGION,CAFNGACCC01N,2040,0.0
REGION,CAFNGACCP01N,2040,0.0
REGION,CAFNGACCP01O,2040,0.0
REGION,CAFNGADIP00X,2015,99999.0
REGION,CAFNGADIP00X,2016,199998.0
REGION,CAFNGADIP00X,2017,299997.0
REGION,CAFNGADIP00X,2018,399996.0
REGION,CAFNGADIP00X,2019,499995.0
REGION,CAFNGADIP00X,2020,599994.0
REGION,CAFNGADIP00X,2021,699993.0
REGION,CAFNGADIP00X,2022,799992.0
REGION,CAFNGADIP00X,2023,899991.0
REGION,CAFNGADIP00X,2024,999990.0
REGION,CAFNGADIP00X,2025,1099989.0
REGION,CAFNGADIP00X,2026,1199988.0
REGION,CAFNGADIP00X,2027,1299987.0
REGION,CAFNGADIP00X,2028,1399986.0
REGION,CAFNGADIP00X,2029,1499985.0
REGION,CAFNGADIP00X,2030,1599984.0
REGION,CAFNGADIP00X,2031,1699983.0
REGION,CAFNGADIP00X,2032,1799982.0
REGION,CAFNGADIP00X,2033,1899981.0
REGION,CAFNGADIP00X,2034,1999980.0
REGION,CAFNGADIP00X,2035,2099979.0
REGION,CAFNGADIP00X,2036,2199978.0
REGION,CAFNGADIP00X,2037,2299977.0
REGION,CAFNGADIP00X,2038,2399976.0
REGION,CAFNGADIP00X,2039,2499975.0
REGION,CAFNGADIP00X,2040,2599974.0
REGION,CAFNGAGCP01N,2040,0.0
REGION,CAFNGAGCP01O,2040,0.0
REGION,CAFNGAPRP00X,2015,99999.0
REGION,CAFNGAPRP00X,2016,199998.0
REGION,CAFNGAPRP00X,2017,299997.0
REGION,CAFNGAPRP00X,2018,399996.0
REGION,CAFNGAPRP00X,2019,499995.0
REGION,CAFNGAPRP00X,2020,599994.0
REGION,CAFNGAPRP00X,2021,699993.0
REGION,CAFNGAPRP00X,2022,799992.0
REGION,CAFNGAPRP00X,2023,899991.0
REGION,CAFNGAPRP00X,2024,999990.0
REGION,CAFNGAPRP00X,2025,1099989.0
REGION,CAFNGAPRP00X,2026,1199988.0
REGION,CAFNGAPRP00X,2027,1299987.0
REGION,CAFNGAPRP00X,2028,1399986.0
REGION,CAFNGAPRP00X,2029,1499985.0
REGION,CAFNGAPRP00X,2030,1599984.0
REGION,CAFNGAPRP00X,2031,1699983.0
REGION,CAFNGAPRP00X,2032,1799982.0
REGION,CAFNGAPRP00X,2033,1899981.0
REGION,CAFNGAPRP00X,2034,1999980.0
REGION,CAFNGAPRP00X,2035,2099979.0
REGION,CAFNGAPRP00X,2036,2199978.0
REGION,CAFNGAPRP00X,2037,2299977.0
REGION,CAFNGAPRP00X,2038,2399976.0
REGION,CAFNGAPRP00X,2039,2499975.0
REGION,CAFNGAPRP00X,2040,2599974.0
REGION,CAFNGGCP01N,2040,0.0
REGION,CAFNGGCP01O,2040,0.0
REGION,CAFSOLARP00X,2015,99999.0
REGION,CAFSOLARP00X,2016,199998.0
REGION,CAFSOLARP00X,2017,299997.0
REGION,CAFSOLARP00X,2018,399996.0
REGION,CAFSOLARP00X,2019,499995.0
REGION,CAFSOLARP00X,2020,599994.0
REGION,CAFSOLARP00X,2021,699993.0
REGION,CAFSOLARP00X,2022,799992.0
REGION,CAFSOLARP00X,2023,899991.0
REGION,CAFSOLARP00X,2024,999990.0
REGION,CAFSOLARP00X,2025,1099989.0
REGION,CAFSOLARP00X,2026,1199988.0
REGION,CAFSOLARP00X,2027,1299987.0
REGION,CAFSOLARP00X,2028,1399986.0
REGION,CAFSOLARP00X,2029,1499985.0
REGION,CAFSOLARP00X,2030,1599984.0
REGION,CAFSOLARP00X,2031,1699983.0
REGION,CAFSOLARP00X,2032,1799982.0
REGION,CAFSOLARP00X,2033,1899981.0
REGION,CAFSOLARP00X,2034,1999980.0
REGION,CAFSOLARP00X,2035,2099979.0
REGION,CAFSOLARP00X,2036,2199978.0
REGION,CAFSOLARP00X,2037,2299977.0
REGION,CAFSOLARP00X,2038,2399976.0
REGION,CAFSOLARP00X,2039,2499975.0
REGION,CAFSOLARP00X,2040,2599974.0
REGION,CAFSOLCNP01X,2040,0.0
REGION,CAFSOLCSP01X,2040,0.0
REGION,CAFSOLMGRID1,2040,0.0
REGION,CAFSOLPRP00X,2026,0.003429026211457874
REGION,CAFSOLPRP00X,2027,0.007047455120288891
REGION,CAFSOLPRP00X,2028,0.011568901790165412
REGION,CAFSOLPRP00X,2029,0.016130726992743125
REGION,CAFSOLPRP00X,2030,0.02142256219926293
REGION,CAFSOLPRP00X,2031,0.026772801369110203
REGION,CAFSOLPRP00X,2032,0.032149536411665416
REGION,CAFSOLPRP00X,2033,0.038007931430317866
REGION,CAFSOLPRP00X,2034,0.04516573973672955
REGION,CAFSOLPRP00X,2035,0.05149129195320219
REGION,CAFSOLPRP00X,2036,0.0649330761971782
REGION,CAFSOLPRP00X,2037,0.07872919477857489
REGION,CAFSOLPRP00X,2038,0.09306642875246846
REGION,CAFSOLPRP00X,2039,0.1096122306944072
REGION,CAFSOLPRP00X,2040,0.11705970999076158
REGION,CAFSOLPRSAL1,2040,0.0
REGION,CAFSOLPRSAL2,2040,0.0
REGION,CAFSOLPRSAL3,2040,0.0
REGION,CAFSOLPRSAL4,2040,0.0
REGION,CAFSOLPRSAL5,2040,0.0
REGION,CAFSOLPSP00X,2040,0.0
REGION,CAFSOLPUP00X,2030,0.007562029978575821
REGION,CAFSOLPUP00X,2031,0.013799486536705076
REGION,CAFSOLPUP00X,2032,0.021372910801647348
REGION,CAFSOLPUP00X,2033,0.02984369533678871
REGION,CAFSOLPUP00X,2034,0.03705731842628029
REGION,CAFSOLPUP00X,2035,0.03705731842628029
REGION,CAFSOLPUP00X,2036,0.03705731842628029
REGION,CAFSOLPUP00X,2037,0.03705731842628029
REGION,CAFSOLPUP00X,2038,0.03705731842628029
REGION,CAFSOLPUP00X,2039,0.03705731842628029
REGION,CAFSOLPUP00X,2040,0.03705731842628029
REGION,CAFURNIMP00X,2015,99999.0
REGION,CAFURNIMP00X,2016,199998.0
REGION,CAFURNIMP00X,2017,299997.0
REGION,CAFURNIMP00X,2018,399996.0
REGION,CAFURNIMP00X,2019,499995.0
REGION,CAFURNIMP00X,2020,599994.0
REGION,CAFURNIMP00X,2021,699993.0
REGION,CAFURNIMP00X,2022,799992.0
REGION,CAFURNIMP00X,2023,899991.0
REGION,CAFURNIMP00X,2024,999990.0
REGION,CAFURNIMP00X,2025,1099989.0
REGION,CAFURNIMP00X,2026,1199988.0
REGION,CAFURNIMP00X,2027,1299987.0
REGION,CAFURNIMP00X,2028,1399986.0
REGION,CAFURNIMP00X,2029,1499985.0
REGION,CAFURNIMP00X,2030,1599984.0
REGION,CAFURNIMP00X,2031,1699983.0
REGION,CAFURNIMP00X,2032,1799982.0
REGION,CAFURNIMP00X,2033,1899981.0
REGION,CAFURNIMP00X,2034,1999980.0
REGION,CAFURNIMP00X,2035,2099979.0
REGION,CAFURNIMP00X,2036,2199978.0
REGION,CAFURNIMP00X,2037,2299977.0
REGION,CAFURNIMP00X,2038,2399976.0
REGION,CAFURNIMP00X,2039,2499975.0
REGION,CAFURNIMP00X,2040,2599974.0
REGION,CAFURNPRP00X,2015,99999.0
REGION,CAFURNPRP00X,2016,199998.0
REGION,CAFURNPRP00X,2017,299997.0
REGION,CAFURNPRP00X,2018,399996.0
REGION,CAFURNPRP00X,2019,499995.0
REGION,CAFURNPRP00X,2020,599994.0
REGION,CAFURNPRP00X,2021,699993.0
REGION,CAFURNPRP00X,2022,799992.0
REGION,CAFURNPRP00X,2023,899991.0
REGION,CAFURNPRP00X,2024,999990.0
REGION,CAFURNPRP00X,2025,1099989.0
REGION,CAFURNPRP00X,2026,1199988.0
REGION,CAFURNPRP00X,2027,1299987.0
REGION,CAFURNPRP00X,2028,1399986.0
REGION,CAFURNPRP00X,2029,1499985.0
REGION,CAFURNPRP00X,2030,1599984.0
REGION,CAFURNPRP00X,2031,1699983.0
REGION,CAFURNPRP00X,2032,1799982.0
REGION,CAFURNPRP00X,2033,1899981.0
REGION,CAFURNPRP00X,2034,1999980.0
REGION,CAFURNPRP00X,2035,2099979.0
REGION,CAFURNPRP00X,2036,2199978.0
REGION,CAFURNPRP00X,2037,2299977.0
REGION,CAFURNPRP00X,2038,2399976.0
REGION,CAFURNPRP00X,2039,2499975.0
REGION,CAFURNPRP00X,2040,2599974.0
REGION,CAFURNPWP01N,2040,0.0
REGION,CAFURNPWP01O,2040,0.0
REGION,CAFWINMGRID1,2040,0.0
REGION,CAFWINOFP00X,2040,0.0
REGION,CAFWINONP00X,2040,0.0
REGION,CAFWINPRP00X,2015,99999.0
REGION,CAFWINPRP00X,2016,199998.0
REGION,CAFWINPRP00X,2017,299997.0
REGION,CAFWINPRP00X,2018,399996.0
REGION,CAFWINPRP00X,2019,499995.0
REGION,CAFWINPRP00X,2020,599994.0
REGION,CAFWINPRP00X,2021,699993.0
REGION,CAFWINPRP00X,2022,799992.0
REGION,CAFWINPRP00X,2023,899991.0
REGION,CAFWINPRP00X,2024,999990.0
REGION,CAFWINPRP00X,2025,1099989.0
REGION,CAFWINPRP00X,2026,1199988.0
REGION,CAFWINPRP00X,2027,1299987.0
REGION,CAFWINPRP00X,2028,1399986.0
REGION,CAFWINPRP00X,2029,1499985.0
REGION,CAFWINPRP00X,2030,1599984.0
REGION,CAFWINPRP00X,2031,1699983.0
REGION,CAFWINPRP00X,2032,1799982.0
REGION,CAFWINPRP00X,2033,1899981.0
REGION,CAFWINPRP00X,2034,1999980.0
REGION,CAFWINPRP00X,2035,2099979.0
REGION,CAFWINPRP00X,2036,2199978.0
REGION,CAFWINPRP00X,2037,2299977.0
REGION,CAFWINPRP00X,2038,2399976.0
REGION,CAFWINPRP00X,2039,2499975.0
REGION,CAFWINPRP00X,2040,2599974.0
REGION,CIVBACKSTOP,2040,0.0
REGION,CIVBIOCHC01N,2040,0.0
REGION,CIVBIOCHP01N,2021,1.904828324275769
REGION,CIVBIOCHP01N,2022,1.904828324275769
REGION,CIVBIOCHP01N,2023,1.904828324275769
REGION,CIVBIOCHP01N,2024,1.904828324275769
REGION,CIVBIOCHP01N,2025,1.904828324275769
REGION,CIVBIOCHP01N,2026,1.904828324275769
REGION,CIVBIOCHP01N,2027,1.904828324275769
REGION,CIVBIOCHP01N,2028,1.904828324275769
REGION,CIVBIOCHP01N,2029,1.904828324275769
REGION,CIVBIOCHP01N,2030,1.904828324275769
REGION,CIVBIOCHP01N,2031,1.904828324275769
REGION,CIVBIOCHP01N,2032,2.22149668426797
REGION,CIVBIOCHP01N,2033,2.288950760385144
REGION,CIVBIOCHP01N,2034,2.6954639819969013
REGION,CIVBIOCHP01N,2035,3.136932767473821
REGION,CIVBIOCHP01N,2036,3.7784101499093623
REGION,CIVBIOCHP01N,2037,4.604096323808863
REGION,CIVBIOCHP01N,2038,5.159190438554397
REGION,CIVBIOCHP01N,2039,5.6236564454445634
REGION,CIVBIOCHP01N,2040,5.999084663606309
REGION,CIVBIOCHP01O,2040,0.0
REGION,CIVBIODIP00X,2015,99999.0
REGION,CIVBIODIP00X,2016,199998.0
REGION,CIVBIODIP00X,2017,299997.0
REGION,CIVBIODIP00X,2018,399996.0
REGION,CIVBIODIP00X,2019,499995.0
REGION,CIVBIODIP00X,2020,599994.0
REGION,CIVBIODIP00X,2021,699993.0
REGION,CIVBIODIP00X,2022,799992.0
REGION,CIVBIODIP00X,2023,899991.0
REGION,CIVBIODIP00X,2024,999990.0
REGION,CIVBIODIP00X,2025,1099989.0
REGION,CIVBIODIP00X,2026,1199988.0
REGION,CIVBIODIP00X,2027,1299987.0
REGION,CIVBIODIP00X,2028,1399986.0
REGION,CIVBIODIP00X,2029,1499985.0
REGION,CIVBIODIP00X,2030,1599984.0
REGION,CIVBIODIP00X,2031,1699983.0
REGION,CIVBIODIP00X,2032,1799982.0
REGION,CIVBIODIP00X,2033,1899981.0
REGION,CIVBIODIP00X,2034,1999980.0
REGION,CIVBIODIP00X,2035,2099979.0
REGION,CIVBIODIP00X,2036,2199978.0
REGION,CIVBIODIP00X,2037,2299977.0
REGION,CIVBIODIP00X,2038,2399976.0
REGION,CIVBIODIP00X,2039,2499975.0
REGION,CIVBIODIP00X,2040,2599974.0
REGION,CIVBIOIMP00X,2015,99999.0
REGION,CIVBIOIMP00X,2016,199998.0
REGION,CIVBIOIMP00X,2017,299997.0
REGION,CIVBIOIMP00X,2018,399996.0
REGION,CIVBIOIMP00X,2019,499995.0
REGION,CIVBIOIMP00X,2020,599994.0
REGION,CIVBIOIMP00X,2021,699993.0
REGION,CIVBIOIMP00X,2022,799992.0
REGION,CIVBIOIMP00X,2023,899991.0
REGION,CIVBIOIMP00X,2024,999990.0
REGION,CIVBIOIMP00X,2025,1099989.0
REGION,CIVBIOIMP00X,2026,1199988.0
REGION,CIVBIOIMP00X,2027,1299987.0
REGION,CIVBIOIMP00X,2028,1399986.0
REGION,CIVBIOIMP00X,2029,1499985.0
REGION,CIVBIOIMP00X,2030,1599984.0
REGION,CIVBIOIMP00X,2031,1699983.0
REGION,CIVBIOIMP00X,2032,1799982.0
REGION,CIVBIOIMP00X,2033,1899981.0
REGION,CIVBIOIMP00X,2034,1999980.0
REGION,CIVBIOIMP00X,2035,2099979.0
REGION,CIVBIOIMP00X,2036,2199978.0
REGION,CIVBIOIMP00X,2037,2299977.0
REGION,CIVBIOIMP00X,2038,2399976.0
REGION,CIVBIOIMP00X,2039,2499975.0
REGION,CIVBIOIMP00X,2040,2599974.0
REGION,CIVBIOPRP00X,2015,99999.0
REGION,CIVBIOPRP00X,2016,199998.0
REGION,CIVBIOPRP00X,2017,299997.0
REGION,CIVBIOPRP00X,2018,399996.0
REGION,CIVBIOPRP00X,2019,499995.0
REGION,CIVBIOPRP00X,2020,599994.0
REGION,CIVBIOPRP00X,2021,699993.0
REGION,CIVBIOPRP00X,2022,799992.0
REGION,CIVBIOPRP00X,2023,899991.0
REGION,CIVBIOPRP00X,2024,999990.0
REGION,CIVBIOPRP00X,2025,1099989.0
REGION,CIVBIOPRP00X,2026,1199988.0
REGION,CIVBIOPRP00X,2027,1299987.0
REGION,CIVBIOPRP00X,2028,1399986.0
REGION,CIVBIOPRP00X,2029,1499985.0
REGION,CIVBIOPRP00X,2030,1599984.0
REGION,CIVBIOPRP00X,2031,1699983.0
REGION,CIVBIOPRP00X,2032,1799982.0
REGION,CIVBIOPRP00X,2033,1899981.0
REGION,CIVBIOPRP00X,2034,1999980.0
REGION,CIVBIOPRP00X,2035,2099979.0
REGION,CIVBIOPRP00X,2036,2199978.0
REGION,CIVBIOPRP00X,2037,2299977.0
REGION,CIVBIOPRP00X,2038,2399976.0
REGION,CIVBIOPRP00X,2039,2499975.0
REGION,CIVBIOPRP00X,2040,2599974.0
REGION,CIVCO1DIP00X,2015,99999.0
REGION,CIVCO1DIP00X,2016,199998.0
REGION,CIVCO1DIP00X,2017,299997.0
REGION,CIVCO1DIP00X,2018,399996.0
REGION,CIVCO1DIP00X,2019,499995.0
REGION,CIVCO1DIP00X,2020,599994.0
REGION,CIVCO1DIP00X,2021,699993.0
REGION,CIVCO1DIP00X,2022,799992.0
REGION,CIVCO1DIP00X,2023,899991.0
REGION,CIVCO1DIP00X,2024,999990.0
REGION,CIVCO1DIP00X,2025,1099989.0
REGION,CIVCO1DIP00X,2026,1199988.0
REGION,CIVCO1DIP00X,2027,1299987.0
REGION,CIVCO1DIP00X,2028,1399986.0
REGION,CIVCO1DIP00X,2029,1499985.0
REGION,CIVCO1DIP00X,2030,1599984.0
REGION,CIVCO1DIP00X,2031,1699983.0
REGION,CIVCO1DIP00X,2032,1799982.0
REGION,CIVCO1DIP00X,2033,1899981.0
REGION,CIVCO1DIP00X,2034,1999980.0
REGION,CIVCO1DIP00X,2035,2099979.0
REGION,CIVCO1DIP00X,2036,2199978.0
REGION,CIVCO1DIP00X,2037,2299977.0
REGION,CIVCO1DIP00X,2038,2399976.0
REGION,CIVCO1DIP00X,2039,2499975.0
REGION,CIVCO1DIP00X,2040,2599974.0
REGION,CIVCO1EXP00X,2015,99999.0
REGION,CIVCO1EXP00X,2016,199998.0
REGION,CIVCO1EXP00X,2017,299997.0
REGION,CIVCO1EXP00X,2018,399996.0
REGION,CIVCO1EXP00X,2019,499995.0
REGION,CIVCO1EXP00X,2020,599994.0
REGION,CIVCO1EXP00X,2021,699993.0
REGION,CIVCO1EXP00X,2022,799992.0
REGION,CIVCO1EXP00X,2023,899991.0
REGION,CIVCO1EXP00X,2024,999990.0
REGION,CIVCO1EXP00X,2025,1099989.0
REGION,CIVCO1EXP00X,2026,1199988.0
REGION,CIVCO1EXP00X,2027,1299987.0
REGION,CIVCO1EXP00X,2028,1399986.0
REGION,CIVCO1EXP00X,2029,1499985.0
REGION,CIVCO1EXP00X,2030,1599984.0
REGION,CIVCO1EXP00X,2031,1699983.0
REGION,CIVCO1EXP00X,2032,1799982.0
REGION,CIVCO1EXP00X,2033,1899981.0
REGION,CIVCO1EXP00X,2034,1999980.0
REGION,CIVCO1EXP00X,2035,2099979.0
REGION,CIVCO1EXP00X,2036,2199978.0
REGION,CIVCO1EXP00X,2037,2299977.0
REGION,CIVCO1EXP00X,2038,2399976.0
REGION,CIVCO1EXP00X,2039,2499975.0
REGION,CIVCO1EXP00X,2040,2599974.0
REGION,CIVCO1IMP00X,2015,99999.0
REGION,CIVCO1IMP00X,2016,199998.0
REGION,CIVCO1IMP00X,2017,299997.0
REGION,CIVCO1IMP00X,2018,399996.0
REGION,CIVCO1IMP00X,2019,499995.0
REGION,CIVCO1IMP00X,2020,599994.0
REGION,CIVCO1IMP00X,2021,699993.0
REGION,CIVCO1IMP00X,2022,799992.0
REGION,CIVCO1IMP00X,2023,899991.0
REGION,CIVCO1IMP00X,2024,999990.0
REGION,CIVCO1IMP00X,2025,1099989.0
REGION,CIVCO1IMP00X,2026,1199988.0
REGION,CIVCO1IMP00X,2027,1299987.0
REGION,CIVCO1IMP00X,2028,1399986.0
REGION,CIVCO1IMP00X,2029,1499985.0
REGION,CIVCO1IMP00X,2030,1599984.0
REGION,CIVCO1IMP00X,2031,1699983.0
REGION,CIVCO1IMP00X,2032,1799982.0
REGION,CIVCO1IMP00X,2033,1899981.0
REGION,CIVCO1IMP00X,2034,1999980.0
REGION,CIVCO1IMP00X,2035,2099979.0
REGION,CIVCO1IMP00X,2036,2199978.0
REGION,CIVCO1IMP00X,2037,2299977.0
REGION,CIVCO1IMP00X,2038,2399976.0
REGION,CIVCO1IMP00X,2039,2499975.0
REGION,CIVCO1IMP00X,2040,2599974.0
REGION,CIVCO1PRP00X,2015,99999.0
REGION,CIVCO1PRP00X,2016,199998.0
REGION,CIVCO1PRP00X,2017,299997.0
REGION,CIVCO1PRP00X,2018,399996.0
REGION,CIVCO1PRP00X,2019,499995.0
REGION,CIVCO1PRP00X,2020,599994.0
REGION,CIVCO1PRP00X,2021,699993.0
REGION,CIVCO1PRP00X,2022,799992.0
REGION,CIVCO1PRP00X,2023,899991.0
REGION,CIVCO1PRP00X,2024,999990.0
REGION,CIVCO1PRP00X,2025,1099989.0
REGION,CIVCO1PRP00X,2026,1199988.0
REGION,CIVCO1PRP00X,2027,1299987.0
REGION,CIVCO1PRP00X,2028,1399986.0
REGION,CIVCO1PRP00X,2029,1499985.0
REGION,CIVCO1PRP00X,2030,1599984.0
REGION,CIVCO1PRP00X,2031,1699983.0
REGION,CIVCO1PRP00X,2032,1799982.0
REGION,CIVCO1PRP00X,2033,1899981.0
REGION,CIVCO1PRP00X,2034,1999980.0
REGION,CIVCO1PRP00X,2035,2099979.0
REGION,CIVCO1PRP00X,2036,2199978.0
REGION,CIVCO1PRP00X,2037,2299977.0
REGION,CIVCO1PRP00X,2038,2399976.0
REGION,CIVCO1PRP00X,2039,2499975.0
REGION,CIVCO1PRP00X,2040,2599974.0
REGION,CIVCO1R1P00X,2015,999999.0
REGION,CIVCO1R1P00X,2016,1999998.0
REGION,CIVCO1R1P00X,2017,2999997.0
REGION,CIVCO1R1P00X,2018,2999997.0
REGION,CIVCO1R1P00X,2019,2999997.0
REGION,CIVCO1R1P00X,2020,2999997.0
REGION,CIVCO1R1P00X,2021,2999997.0
REGION,CIVCO1R1P00X,2022,2999997.0
REGION,CIVCO1R1P00X,2023,2999997.0
REGION,CIVCO1R1P00X,2024,2999997.0
REGION,CIVCO1R1P00X,2025,2999997.0
REGION,CIVCO1R1P00X,2026,2999997.0
REGION,CIVCO1R1P00X,2027,2999997.0
REGION,CIVCO1R1P00X,2028,2999997.0
REGION,CIVCO1R1P00X,2029,2999997.0
REGION,CIVCO1R1P00X,2030,2999997.0
REGION,CIVCO1R1P00X,2031,2999997.0
REGION,CIVCO1R1P00X,2032,2999997.0
REGION,CIVCO1R1P00X,2033,2999997.0
REGION,CIVCO1R1P00X,2034,2999997.0
REGION,CIVCO1R1P00X,2035,2999997.0
REGION,CIVCO1R1P00X,2036,2999997.0
REGION,CIVCO1R1P00X,2037,2999997.0
REGION,CIVCO1R1P00X,2038,2999997.0
REGION,CIVCO1R1P00X,2039,2999997.0
REGION,CIVCO1R1P00X,2040,2999997.0
REGION,CIVCO1R2P00X,2015,999999.0
REGION,CIVCO1R2P00X,2016,1999998.0
REGION,CIVCO1R2P00X,2017,2999997.0
REGION,CIVCO1R2P00X,2018,2999997.0
REGION,CIVCO1R2P00X,2019,2999997.0
REGION,CIVCO1R2P00X,2020,2999997.0
REGION,CIVCO1R2P00X,2021,2999997.0
REGION,CIVCO1R2P00X,2022,2999997.0
REGION,CIVCO1R2P00X,2023,2999997.0
REGION,CIVCO1R2P00X,2024,2999997.0
REGION,CIVCO1R2P00X,2025,2999997.0
REGION,CIVCO1R2P00X,2026,2999997.0
REGION,CIVCO1R2P00X,2027,2999997.0
REGION,CIVCO1R2P00X,2028,2999997.0
REGION,CIVCO1R2P00X,2029,2999997.0
REGION,CIVCO1R2P00X,2030,2999997.0
REGION,CIVCO1R2P00X,2031,2999997.0
REGION,CIVCO1R2P00X,2032,2999997.0
REGION,CIVCO1R2P00X,2033,2999997.0
REGION,CIVCO1R2P00X,2034,2999997.0
REGION,CIVCO1R2P00X,2035,2999997.0
REGION,CIVCO1R2P00X,2036,2999997.0
REGION,CIVCO1R2P00X,2037,2999997.0
REGION,CIVCO1R2P00X,2038,2999997.0
REGION,CIVCO1R2P00X,2039,2999997.0
REGION,CIVCO1R2P00X,2040,2999997.0
REGION,CIVCO1RCP00X,2015,187.60854
REGION,CIVCO1RCP00X,2016,187.60854
REGION,CIVCO1RCP00X,2017,187.60854
REGION,CIVCO1RCP00X,2018,187.60854
REGION,CIVCO1RCP00X,2019,187.60854
REGION,CIVCO1RCP00X,2020,1000186.60854
REGION,CIVCO1RCP00X,2021,2000185.60854
REGION,CIVCO1RCP00X,2022,3000184.60854
REGION,CIVCO1RCP00X,2023,3000184.60854
REGION,CIVCO1RCP00X,2024,3000184.60854
REGION,CIVCO1RCP00X,2025,3000165.847686
REGION,CIVCO1RCP00X,2026,3000147.086832
REGION,CIVCO1RCP00X,2027,3000128.3259779997
REGION,CIVCO1RCP00X,2028,3000109.565124
REGION,CIVCO1RCP00X,2029,3000090.80427
REGION,CIVCO1RCP00X,2030,3000072.043416
REGION,CIVCO1RCP00X,2031,3000053.2825619997
REGION,CIVCO1RCP00X,2032,3000034.521708
REGION,CIVCO1RCP00X,2033,3000015.760854
REGION,CIVCO1RCP00X,2034,2999997.0
REGION,CIVCO1RCP00X,2035,2999997.0
REGION,CIVCO1RCP00X,2036,2999997.0
REGION,CIVCO1RCP00X,2037,2999997.0
REGION,CIVCO1RCP00X,2038,2999997.0
REGION,CIVCO1RCP00X,2039,2999997.0
REGION,CIVCO1RCP00X,2040,2999997.0
REGION,CIVCOADIP00X,2015,99999.0
REGION,CIVCOADIP00X,2016,199998.0
REGION,CIVCOADIP00X,2017,299997.0
REGION,CIVCOADIP00X,2018,399996.0
REGION,CIVCOADIP00X,2019,499995.0
REGION,CIVCOADIP00X,2020,599994.0
REGION,CIVCOADIP00X,2021,699993.0
REGION,CIVCOADIP00X,2022,799992.0
REGION,CIVCOADIP00X,2023,899991.0
REGION,CIVCOADIP00X,2024,999990.0
REGION,CIVCOADIP00X,2025,1099989.0
REGION,CIVCOADIP00X,2026,1199988.0
REGION,CIVCOADIP00X,2027,1299987.0
REGION,CIVCOADIP00X,2028,1399986.0
REGION,CIVCOADIP00X,2029,1499985.0
REGION,CIVCOADIP00X,2030,1599984.0
REGION,CIVCOADIP00X,2031,1699983.0
REGION,CIVCOADIP00X,2032,1799982.0
REGION,CIVCOADIP00X,2033,1899981.0
REGION,CIVCOADIP00X,2034,1999980.0
REGION,CIVCOADIP00X,2035,2099979.0
REGION,CIVCOADIP00X,2036,2199978.0
REGION,CIVCOADIP00X,2037,2299977.0
REGION,CIVCOADIP00X,2038,2399976.0
REGION,CIVCOADIP00X,2039,2499975.0
REGION,CIVCOADIP00X,2040,2599974.0
REGION,CIVCOAIMP00X,2015,99999.0
REGION,CIVCOAIMP00X,2016,199998.0
REGION,CIVCOAIMP00X,2017,299997.0
REGION,CIVCOAIMP00X,2018,399996.0
REGION,CIVCOAIMP00X,2019,499995.0
REGION,CIVCOAIMP00X,2020,599994.0
REGION,CIVCOAIMP00X,2021,699993.0
REGION,CIVCOAIMP00X,2022,799992.0
REGION,CIVCOAIMP00X,2023,899991.0
REGION,CIVCOAIMP00X,2024,999990.0
REGION,CIVCOAIMP00X,2025,1099989.0
REGION,CIVCOAIMP00X,2026,1199988.0
REGION,CIVCOAIMP00X,2027,1299987.0
REGION,CIVCOAIMP00X,2028,1399986.0
REGION,CIVCOAIMP00X,2029,1499985.0
REGION,CIVCOAIMP00X,2030,1599984.0
REGION,CIVCOAIMP00X,2031,1699983.0
REGION,CIVCOAIMP00X,2032,1799982.0
REGION,CIVCOAIMP00X,2033,1899981.0
REGION,CIVCOAIMP00X,2034,1999980.0
REGION,CIVCOAIMP00X,2035,2099979.0
REGION,CIVCOAIMP00X,2036,2199978.0
REGION,CIVCOAIMP00X,2037,2299977.0
REGION,CIVCOAIMP00X,2038,2399976.0
REGION,CIVCOAIMP00X,2039,2499975.0
REGION,CIVCOAIMP00X,2040,2599974.0
REGION,CIVCOAPRP00X,2015,99999.0
REGION,CIVCOAPRP00X,2016,199998.0
REGION,CIVCOAPRP00X,2017,299997.0
REGION,CIVCOAPRP00X,2018,399996.0
REGION,CIVCOAPRP00X,2019,499995.0
REGION,CIVCOAPRP00X,2020,599994.0
