r,t,f,y,ProductionByTechnologyAnnual
REGION,MARSOLPUP00X,MAREL1,2022.0,5.0279
REGION,MARSOLPUP00X,MAREL1,2023.0,6.6182
REGION,MARSOLPUP00X,MAREL1,2024.0,8.2085
REGION,MARSOLPUP00X,MAREL1,2025.0,9.7988
REGION,MARSOLPUP00X,MAREL1,2026.0,11.3891
REGION,MARSOLPUP00X,MAREL1,2027.0,12.9794
REGION,MARSOLPUP00X,MAREL1,2028.0,14.5697
REGION,MARSOLPUP00X,MAREL1,2029.0,16.16
REGION,MARSOLPUP00X,MAREL1,2030.0,17.7503
REGION,MARSOLPUP00X,MAREL1,2031.0,17.7375
REGION,MARSOLPUP00X,MAREL1,2032.0,17.7246
REGION,MARSOLPUP00X,MAREL1,2033.0,20.9181
REGION,MARSOLPUP00X,MAREL1,2034.0,24.1116
REGION,MARSOLPUP00X,MAREL1,2035.0,27.305
REGION,MARSOLPUP00X,MAREL1,2036.0,30.4985
REGION,MARSOLPUP00X,MAREL1,2037.0,33.692
REGION,MARSOLPUP00X,MAREL1,2038.0,36.8854
REGION,MARSOLPUP00X,MAREL1,2039.0,40.0789
REGION,MARSOLPUP00X,MAREL1,2040.0,43.2852
REGION,MARURNIMP00X,MARURN,2040.0,0.0
REGION,MARURNPRP00X,MARURN,2040.0,0.0
REGION,MARURNPWP01N,MAREL1,2040.0,0.0
REGION,MARURNPWP01O,MAREL1,2040.0,0.0
REGION,MARWINMGRID1,MAREL3,2040.0,0.0
REGION,MARWINOFP00X,MAREL1,2022.0,2.6071
REGION,MARWINOFP00X,MAREL1,2023.0,2.6071
REGION,MARWINOFP00X,MAREL1,2024.0,2.6071
REGION,MARWINOFP00X,MAREL1,2025.0,5.2143
REGION,MARWINOFP00X,MAREL1,2026.0,7.8214
REGION,MARWINOFP00X,MAREL1,2027.0,9.8631
REGION,MARWINOFP00X,MAREL1,2028.0,12.177
REGION,MARWINOFP00X,MAREL1,2029.0,14.743
REGION,MARWINOFP00X,MAREL1,2030.0,17.3501
REGION,MARWINOFP00X,MAREL1,2031.0,17.3501
REGION,MARWINOFP00X,MAREL1,2032.0,17.3501
REGION,MARWINOFP00X,MAREL1,2033.0,17.3501
REGION,MARWINOFP00X,MAREL1,2034.0,17.3501
REGION,MARWINOFP00X,MAREL1,2035.0,17.3501
REGION,MARWINOFP00X,MAREL1,2036.0,17.3501
REGION,MARWINOFP00X,MAREL1,2037.0,17.3501
REGION,MARWINOFP00X,MAREL1,2038.0,17.3501
REGION,MARWINOFP00X,MAREL1,2039.0,17.3501
REGION,MARWINOFP00X,MAREL1,2040.0,17.3501
REGION,MARWINONP00X,MAREL1,2015.0,4.3417
REGION,MARWINONP00X,MAREL1,2016.0,4.886
REGION,MARWINONP00X,MAREL1,2017.0,5.5392
REGION,MARWINONP00X,MAREL1,2018.0,5.5392
REGION,MARWINONP00X,MAREL1,2019.0,5.5392
REGION,MARWINONP00X,MAREL1,2020.0,5.5392
REGION,MARWINONP00X,MAREL1,2021.0,6.683
REGION,MARWINONP00X,MAREL1,2022.0,7.8268
REGION,MARWINONP00X,MAREL1,2023.0,7.6097
REGION,MARWINONP00X,MAREL1,2024.0,8.7535
REGION,MARWINONP00X,MAREL1,2025.0,9.8972
REGION,MARWINONP00X,MAREL1,2026.0,11.041
REGION,MARWINONP00X,MAREL1,2027.0,10.8239
REGION,MARWINONP00X,MAREL1,2028.0,10.6068
REGION,MARWINONP00X,MAREL1,2029.0,10.3898
REGION,MARWINONP00X,MAREL1,2030.0,10.1727
REGION,MARWINONP00X,MAREL1,2031.0,9.9556
REGION,MARWINONP00X,MAREL1,2032.0,9.7385
REGION,MARWINONP00X,MAREL1,2033.0,9.5214
REGION,MARWINONP00X,MAREL1,2034.0,9.3043
REGION,MARWINONP00X,MAREL1,2035.0,9.0872
REGION,MARWINONP00X,MAREL1,2036.0,8.8702
REGION,MARWINONP00X,MAREL1,2037.0,8.6531
REGION,MARWINONP00X,MAREL1,2038.0,8.436
REGION,MARWINONP00X,MAREL1,2039.0,8.2189
REGION,MARWINONP00X,MAREL1,2040.0,8.0018
REGION,MARWINPRP00X,MARWIN,2015.0,4.3417
REGION,MARWINPRP00X,MARWIN,2016.0,4.886
REGION,MARWINPRP00X,MARWIN,2017.0,5.5392
REGION,MARWINPRP00X,MARWIN,2018.0,5.5392
REGION,MARWINPRP00X,MARWIN,2019.0,5.5392
REGION,MARWINPRP00X,MARWIN,2020.0,5.5392
REGION,MARWINPRP00X,MARWIN,2021.0,6.683
REGION,MARWINPRP00X,MARWIN,2022.0,10.4339
REGION,MARWINPRP00X,MARWIN,2023.0,10.2168
REGION,MARWINPRP00X,MARWIN,2024.0,11.3606
REGION,MARWINPRP00X,MARWIN,2025.0,15.1115
REGION,MARWINPRP00X,MARWIN,2026.0,18.8624
REGION,MARWINPRP00X,MARWIN,2027.0,20.687
REGION,MARWINPRP00X,MARWIN,2028.0,22.7838
REGION,MARWINPRP00X,MARWIN,2029.0,25.1327
REGION,MARWINPRP00X,MARWIN,2030.0,27.5228
REGION,MARWINPRP00X,MARWIN,2031.0,27.3057
REGION,MARWINPRP00X,MARWIN,2032.0,27.0886
REGION,MARWINPRP00X,MARWIN,2033.0,26.8715
REGION,MARWINPRP00X,MARWIN,2034.0,26.6545
REGION,MARWINPRP00X,MARWIN,2035.0,26.4374
REGION,MARWINPRP00X,MARWIN,2036.0,26.2203
REGION,MARWINPRP00X,MARWIN,2037.0,26.0032
REGION,MARWINPRP00X,MARWIN,2038.0,25.7861
REGION,MARWINPRP00X,MARWIN,2039.0,25.569
REGION,MARWINPRP00X,MARWIN,2040.0,25.352
REGION,MLIBACKSTOP,MLIEL1,2015.0,17.0744
REGION,MLIBACKSTOP,MLIEL1,2016.0,16.6726
REGION,MLIBACKSTOP,MLIEL1,2017.0,6.3128
REGION,MLIBACKSTOP,MLIEL1,2018.0,5.6738
REGION,MLIBACKSTOP,MLIEL1,2019.0,4.0963
REGION,MLIBACKSTOP,MLIEL1,2040.0,0.0
REGION,MLIBIOCHC01N,MLIEL1,2040.0,0.0
REGION,MLIBIOCHP01N,MLIEL1,2040.0,0.0
REGION,MLIBIOCHP01O,MLIEL1,2040.0,0.0
REGION,MLIBIODIP00X,MLIFW3,2015.0,94.6704
REGION,MLIBIODIP00X,MLIFW3,2016.0,97.5114
REGION,MLIBIODIP00X,MLIFW3,2017.0,91.441
REGION,MLIBIODIP00X,MLIFW3,2018.0,92.446
REGION,MLIBIODIP00X,MLIFW3,2019.0,99.5121
REGION,MLIBIODIP00X,MLIFW3,2020.0,109.6874
REGION,MLIBIODIP00X,MLIFW3,2021.0,102.9351
REGION,MLIBIODIP00X,MLIFW3,2022.0,104.5165
REGION,MLIBIODIP00X,MLIFW3,2023.0,106.2792
REGION,MLIBIODIP00X,MLIFW3,2024.0,108.2334
REGION,MLIBIODIP00X,MLIFW3,2025.0,110.3964
REGION,MLIBIODIP00X,MLIFW3,2026.0,107.6748
REGION,MLIBIODIP00X,MLIFW3,2027.0,105.1732
REGION,MLIBIODIP00X,MLIFW3,2028.0,102.8833
REGION,MLIBIODIP00X,MLIFW3,2029.0,100.7963
REGION,MLIBIODIP00X,MLIFW3,2030.0,98.9
REGION,MLIBIODIP00X,MLIFW3,2031.0,93.0144
REGION,MLIBIODIP00X,MLIFW3,2032.0,87.3018
REGION,MLIBIODIP00X,MLIFW3,2033.0,81.7579
REGION,MLIBIODIP00X,MLIFW3,2034.0,76.3779
REGION,MLIBIODIP00X,MLIFW3,2035.0,71.1577
REGION,MLIBIODIP00X,MLIFW3,2036.0,60.1187
REGION,MLIBIODIP00X,MLIFW3,2037.0,49.2279
REGION,MLIBIODIP00X,MLIFW3,2038.0,38.4751
REGION,MLIBIODIP00X,MLIFW3,2039.0,27.8449
REGION,MLIBIODIP00X,MLIFW3,2040.0,17.3186
REGION,MLIBIOEMP00X,MLIFWE,2015.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2016.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2017.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2018.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2019.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2020.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2021.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2022.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2023.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2024.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2025.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2026.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2027.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2028.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2029.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2030.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2031.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2032.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2033.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2034.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2035.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2036.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2037.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2038.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2039.0,0.025
REGION,MLIBIOEMP00X,MLIFWE,2040.0,0.025
REGION,MLIBIOIMP00X,MLIBIO,2040.0,0.0
REGION,MLIBIOPRP00X,MLIBIO,2015.0,99.6783
REGION,MLIBIOPRP00X,MLIBIO,2016.0,102.6688
REGION,MLIBIOPRP00X,MLIBIO,2017.0,96.2789
REGION,MLIBIOPRP00X,MLIBIO,2018.0,97.3368
REGION,MLIBIOPRP00X,MLIBIO,2019.0,104.7749
REGION,MLIBIOPRP00X,MLIBIO,2020.0,115.4856
REGION,MLIBIOPRP00X,MLIBIO,2021.0,108.378
REGION,MLIBIOPRP00X,MLIBIO,2022.0,110.0426
REGION,MLIBIOPRP00X,MLIBIO,2023.0,111.8981
REGION,MLIBIOPRP00X,MLIBIO,2024.0,113.9551
REGION,MLIBIOPRP00X,MLIBIO,2025.0,116.232
REGION,MLIBIOPRP00X,MLIBIO,2026.0,113.3671
REGION,MLIBIOPRP00X,MLIBIO,2027.0,110.7339
REGION,MLIBIOPRP00X,MLIBIO,2028.0,108.3234
REGION,MLIBIOPRP00X,MLIBIO,2029.0,106.1266
REGION,MLIBIOPRP00X,MLIBIO,2030.0,104.1305
REGION,MLIBIOPRP00X,MLIBIO,2031.0,97.9352
REGION,MLIBIOPRP00X,MLIBIO,2032.0,91.9219
REGION,MLIBIOPRP00X,MLIBIO,2033.0,86.0862
REGION,MLIBIOPRP00X,MLIBIO,2034.0,80.423
REGION,MLIBIOPRP00X,MLIBIO,2035.0,74.928
REGION,MLIBIOPRP00X,MLIBIO,2036.0,63.3081
REGION,MLIBIOPRP00X,MLIBIO,2037.0,51.8441
REGION,MLIBIOPRP00X,MLIBIO,2038.0,40.5253
REGION,MLIBIOPRP00X,MLIBIO,2039.0,29.3356
REGION,MLIBIOPRP00X,MLIBIO,2040.0,18.2553
REGION,MLICO1IMP00X,MLICO1,2040.0,0.0
REGION,MLICO1PRP00X,MLICO1,2040.0,0.0
REGION,MLICO1R1P00X,MLIHFO,2040.0,0.0
REGION,MLICO1R1P00X,MLILFO,2040.0,0.0
REGION,MLICO1R2P00X,MLIHFO,2040.0,0.0
REGION,MLICO1R2P00X,MLILFO,2040.0,0.0
REGION,MLICO1RCP00X,MLICO2,2040.0,0.0
REGION,MLICOADIP00X,MLICO3,2040.0,0.0
REGION,MLICOAIMP00X,MLICOA,2040.0,0.0
REGION,MLICOAPRP00X,MLICOA,2040.0,0.0
REGION,MLICOASCC01N,MLIEL1,2040.0,0.0
REGION,MLICOASCP01N,MLIEL1,2040.0,0.0
REGION,MLICOASCP01O,MLIEL1,2040.0,0.0
REGION,MLIEL1TRP00X,MLIEL2,2015.0,27.6334
REGION,MLIEL1TRP00X,MLIEL2,2016.0,27.2518
REGION,MLIEL1TRP00X,MLIEL2,2017.0,26.509
REGION,MLIEL1TRP00X,MLIEL2,2018.0,25.9019
REGION,MLIEL1TRP00X,MLIEL2,2019.0,25.4393
REGION,MLIEL1TRP00X,MLIEL2,2020.0,36.7384
REGION,MLIEL1TRP00X,MLIEL2,2021.0,37.3844
REGION,MLIEL1TRP00X,MLIEL2,2022.0,37.9901
REGION,MLIEL1TRP00X,MLIEL2,2023.0,38.56
REGION,MLIEL1TRP00X,MLIEL2,2024.0,39.1004
REGION,MLIEL1TRP00X,MLIEL2,2025.0,40.2297
REGION,MLIEL1TRP00X,MLIEL2,2026.0,41.3685
REGION,MLIEL1TRP00X,MLIEL2,2027.0,42.346
REGION,MLIEL1TRP00X,MLIEL2,2028.0,42.2777
REGION,MLIEL1TRP00X,MLIEL2,2029.0,41.9918
REGION,MLIEL1TRP00X,MLIEL2,2030.0,41.8502
REGION,MLIEL1TRP00X,MLIEL2,2031.0,43.5515
REGION,MLIEL1TRP00X,MLIEL2,2032.0,45.3167
REGION,MLIEL1TRP00X,MLIEL2,2033.0,45.2657
REGION,MLIEL1TRP00X,MLIEL2,2034.0,40.3714
REGION,MLIEL1TRP00X,MLIEL2,2035.0,41.2181
REGION,MLIEL1TRP00X,MLIEL2,2036.0,42.208
REGION,MLIEL1TRP00X,MLIEL2,2037.0,41.1521
REGION,MLIEL1TRP00X,MLIEL2,2038.0,40.0544
REGION,MLIEL1TRP00X,MLIEL2,2039.0,40.5209
REGION,MLIEL1TRP00X,MLIEL2,2040.0,43.3302
REGION,MLIEL2DIP00X,MLIEL3E,2015.0,22.8804
REGION,MLIEL2DIP00X,MLIEL3E,2016.0,22.4687
REGION,MLIEL2DIP00X,MLIEL3E,2017.0,22.1433
REGION,MLIEL2DIP00X,MLIEL3E,2018.0,21.9094
REGION,MLIEL2DIP00X,MLIEL3E,2019.0,21.518
REGION,MLIEL2DIP00X,MLIEL3E,2020.0,30.7097
REGION,MLIEL2DIP00X,MLIEL3E,2021.0,31.0488
REGION,MLIEL2DIP00X,MLIEL3E,2022.0,31.3551
REGION,MLIEL2DIP00X,MLIEL3E,2023.0,31.6323
REGION,MLIEL2DIP00X,MLIEL3E,2024.0,31.8858
REGION,MLIEL2DIP00X,MLIEL3E,2025.0,32.6342
REGION,MLIEL2DIP00X,MLIEL3E,2026.0,33.3921
REGION,MLIEL2DIP00X,MLIEL3E,2027.0,34.1593
REGION,MLIEL2DIP00X,MLIEL3E,2028.0,34.0484
REGION,MLIEL2DIP00X,MLIEL3E,2029.0,33.7543
REGION,MLIEL2DIP00X,MLIEL3E,2030.0,33.5816
REGION,MLIEL2DIP00X,MLIEL3E,2031.0,34.9855
REGION,MLIEL2DIP00X,MLIEL3E,2032.0,36.4437
REGION,MLIEL2DIP00X,MLIEL3E,2033.0,36.3668
REGION,MLIEL2DIP00X,MLIEL3E,2034.0,32.1873
REGION,MLIEL2DIP00X,MLIEL3E,2035.0,32.8584
REGION,MLIEL2DIP00X,MLIEL3E,2036.0,33.6487
REGION,MLIEL2DIP00X,MLIEL3E,2037.0,32.6992
REGION,MLIEL2DIP00X,MLIEL3E,2038.0,31.7075
REGION,MLIEL2DIP00X,MLIEL3E,2039.0,32.0409
REGION,MLIEL2DIP00X,MLIEL3E,2040.0,34.3681
REGION,MLIEL3DIP00X,MLIEL3U,2021.0,0.228
REGION,MLIEL3DIP00X,MLIEL3U,2022.0,0.456
REGION,MLIEL3DIP00X,MLIEL3U,2023.0,0.684
REGION,MLIEL3DIP00X,MLIEL3U,2024.0,0.912
REGION,MLIEL3DIP00X,MLIEL3U,2025.0,1.14
REGION,MLIEL3DIP00X,MLIEL3U,2026.0,1.368
REGION,MLIEL3DIP00X,MLIEL3U,2027.0,1.45
REGION,MLIEL3DIP00X,MLIEL3U,2028.0,1.532
REGION,MLIEL3DIP00X,MLIEL3U,2029.0,1.614
REGION,MLIEL3DIP00X,MLIEL3U,2030.0,1.696
REGION,MLIEL3DIP00X,MLIEL3U,2031.0,1.772
REGION,MLIEL3DIP00X,MLIEL3U,2032.0,1.8514
REGION,MLIEL3DIP00X,MLIEL3U,2033.0,1.9344
REGION,MLIEL3DIP00X,MLIEL3U,2034.0,2.021
REGION,MLIEL3DIP00X,MLIEL3U,2035.0,2.1116
REGION,MLIEL3DIP00X,MLIEL3U,2036.0,2.2062
REGION,MLIEL3DIP00X,MLIEL3U,2037.0,2.3051
REGION,MLIEL3DIP00X,MLIEL3U,2038.0,2.4084
REGION,MLIEL3DIP00X,MLIEL3U,2039.0,2.5163
REGION,MLIEL3DIP00X,MLIEL3U,2040.0,2.629
REGION,MLIEL4DIP00X,MLIEL3U,2040.0,0.0
REGION,MLIELCIVBP00,CIVEL1,2037.0,1.4936
REGION,MLIELCIVBP00,CIVEL1,2038.0,2.7628
REGION,MLIELCIVBP00,CIVEL1,2039.0,3.5917
REGION,MLIELCIVBP00,CIVEL1,2040.0,3.5917
REGION,MLIELCIVBP00,MLIEL1,2017.0,9.578
REGION,MLIELCIVBP00,MLIEL1,2018.0,9.578
REGION,MLIELCIVBP00,MLIEL1,2019.0,9.578
REGION,MLIELCIVBP00,MLIEL1,2020.0,8.4081
REGION,MLIELCIVBP00,MLIEL1,2021.0,9.061
REGION,MLIELCIVBP00,MLIEL1,2022.0,9.578
REGION,MLIELCIVBP00,MLIEL1,2023.0,4.1389
REGION,MLIELCIVBP00,MLIEL1,2024.0,2.822
REGION,MLIELCIVBP00,MLIEL1,2025.0,7.0191
REGION,MLIELCIVBP00,MLIEL1,2026.0,5.728
REGION,MLIELCIVBP00,MLIEL1,2027.0,6.0962
REGION,MLIELCIVBP00,MLIEL1,2028.0,6.2523
REGION,MLIELCIVBP00,MLIEL1,2029.0,5.3413
REGION,MLIELCIVBP00,MLIEL1,2030.0,5.5069
REGION,MLIELCIVBP00,MLIEL1,2031.0,5.7137
REGION,MLIELCIVBP00,MLIEL1,2032.0,8.1155
REGION,MLIELCIVBP00,MLIEL1,2033.0,9.3093
REGION,MLIELCIVBP00,MLIEL1,2034.0,5.9862
REGION,MLIELCIVBP00,MLIEL1,2035.0,5.9862
REGION,MLIELCIVBP00,MLIEL1,2036.0,5.9862
REGION,MLIELCIVBP00,MLIEL1,2037.0,5.9862
REGION,MLIELCIVBP00,MLIEL1,2038.0,5.9862
REGION,MLIELCIVBP00,MLIEL1,2039.0,5.9862
REGION,MLIELCIVBP00,MLIEL1,2040.0,5.9862
REGION,MLIELMRTBP00,MLIEL1,2030.0,1.0682
REGION,MLIELMRTBP00,MLIEL1,2031.0,1.0682
REGION,MLIELMRTBP00,MLIEL1,2032.0,1.0682
REGION,MLIELMRTBP00,MLIEL1,2033.0,1.0682
REGION,MLIELMRTBP00,MLIEL1,2034.0,1.0682
REGION,MLIELMRTBP00,MLIEL1,2035.0,1.0682
REGION,MLIELMRTBP00,MLIEL1,2036.0,1.0682
REGION,MLIELMRTBP00,MLIEL1,2037.0,1.0682
REGION,MLIELMRTBP00,MLIEL1,2038.0,1.0682
REGION,MLIELMRTBP00,MLIEL1,2039.0,1.6717
REGION,MLIELMRTBP00,MLIEL1,2040.0,5.4144
REGION,MLIELMRTBP00,MRTEL1,2040.0,0.0
REGION,MLIELSENBP00,MLIEL1,2020.0,9.8596
REGION,MLIELSENBP00,MLIEL1,2021.0,9.3678
REGION,MLIELSENBP00,MLIEL1,2022.0,8.4786
REGION,MLIELSENBP00,MLIEL1,2023.0,9.8596
REGION,MLIELSENBP00,MLIEL1,2024.0,9.4328
REGION,MLIELSENBP00,MLIEL1,2025.0,7.984
REGION,MLIELSENBP00,MLIEL1,2026.0,9.8596
REGION,MLIELSENBP00,MLIEL1,2027.0,9.8596
REGION,MLIELSENBP00,MLIEL1,2028.0,9.4665
REGION,MLIELSENBP00,MLIEL1,2029.0,9.8596
REGION,MLIELSENBP00,MLIEL1,2030.0,9.1651
REGION,MLIELSENBP00,MLIEL1,2031.0,9.8596
REGION,MLIELSENBP00,MLIEL1,2032.0,9.8596
REGION,MLIELSENBP00,MLIEL1,2033.0,8.648
REGION,MLIELSENBP00,MLIEL1,2034.0,6.853
REGION,MLIELSENBP00,MLIEL1,2035.0,6.6781
REGION,MLIELSENBP00,MLIEL1,2036.0,6.5939
REGION,MLIELSENBP00,MLIEL1,2037.0,6.1622
REGION,MLIELSENBP00,MLIEL1,2038.0,6.0717
REGION,MLIELSENBP00,MLIEL1,2039.0,6.3276
REGION,MLIELSENBP00,MLIEL1,2040.0,6.4634
REGION,MLIELSENBP00,SENEL1,2040.0,0.0
REGION,MLIELSLEBP00,MLIEL1,2020.0,2.7392
REGION,MLIELSLEBP00,MLIEL1,2021.0,2.7392
REGION,MLIELSLEBP00,MLIEL1,2022.0,2.7392
REGION,MLIELSLEBP00,MLIEL1,2023.0,2.7392
REGION,MLIELSLEBP00,MLIEL1,2024.0,2.7392
REGION,MLIELSLEBP00,MLIEL1,2025.0,1.2746
REGION,MLIELSLEBP00,MLIEL1,2026.0,2.7392
REGION,MLIELSLEBP00,MLIEL1,2027.0,2.7392
REGION,MLIELSLEBP00,MLIEL1,2028.0,2.578
REGION,MLIELSLEBP00,MLIEL1,2029.0,2.7392
REGION,MLIELSLEBP00,MLIEL1,2030.0,2.697
REGION,MLIELSLEBP00,MLIEL1,2031.0,2.7392
REGION,MLIELSLEBP00,MLIEL1,2032.0,2.0258
REGION,MLIELSLEBP00,MLIEL1,2033.0,2.4676
REGION,MLIELSLEBP00,MLIEL1,2034.0,2.3255
REGION,MLIELSLEBP00,MLIEL1,2035.0,2.2114
REGION,MLIELSLEBP00,MLIEL1,2036.0,2.1731
REGION,MLIELSLEBP00,MLIEL1,2037.0,3.6684
REGION,MLIELSLEBP00,MLIEL1,2038.0,5.472
REGION,MLIELSLEBP00,MLIEL1,2039.0,7.8992
REGION,MLIELSLEBP00,MLIEL1,2040.0,6.5498
REGION,MLIELSLEBP00,SLEEL1,2040.0,0.0
REGION,MLIHFODIP00X,MLIHF3,2015.0,3.2465
REGION,MLIHFODIP00X,MLIHF3,2016.0,3.4133
REGION,MLIHFODIP00X,MLIHF3,2017.0,2.895
REGION,MLIHFODIP00X,MLIHF3,2018.0,2.8179
REGION,MLIHFODIP00X,MLIHF3,2019.0,3.4568
REGION,MLIHFODIP00X,MLIHF3,2020.0,2.9664
REGION,MLIHFODIP00X,MLIHF3,2021.0,3.3414
REGION,MLIHFODIP00X,MLIHF3,2022.0,3.7304
REGION,MLIHFODIP00X,MLIHF3,2023.0,4.1341
REGION,MLIHFODIP00X,MLIHF3,2024.0,4.5534
REGION,MLIHFODIP00X,MLIHF3,2025.0,5.186
REGION,MLIHFODIP00X,MLIHF3,2026.0,5.8351
REGION,MLIHFODIP00X,MLIHF3,2027.0,6.5004
REGION,MLIHFODIP00X,MLIHF3,2028.0,7.1819
REGION,MLIHFODIP00X,MLIHF3,2029.0,7.8795
REGION,MLIHFODIP00X,MLIHF3,2030.0,8.7341
REGION,MLIHFODIP00X,MLIHF3,2031.0,9.6044
REGION,MLIHFODIP00X,MLIHF3,2032.0,10.4902
REGION,MLIHFODIP00X,MLIHF3,2033.0,11.3912
REGION,MLIHFODIP00X,MLIHF3,2034.0,12.3068
REGION,MLIHFODIP00X,MLIHF3,2035.0,13.3916
REGION,MLIHFODIP00X,MLIHF3,2036.0,14.4901
REGION,MLIHFODIP00X,MLIHF3,2037.0,15.6018
REGION,MLIHFODIP00X,MLIHF3,2038.0,16.7261
REGION,MLIHFODIP00X,MLIHF3,2039.0,17.8622
REGION,MLIHFODIP00X,MLIHF3,2040.0,19.0754
REGION,MLIHFOGCP01N,MLIEL1,2040.0,0.0
REGION,MLIHFOGCP01O,MLIEL1,2015.0,4.3795
REGION,MLIHFOGCP01O,MLIEL1,2016.0,4.3795
REGION,MLIHFOGCP01O,MLIEL1,2017.0,4.3795
REGION,MLIHFOGCP01O,MLIEL1,2018.0,4.3795
REGION,MLIHFOGCP01O,MLIEL1,2019.0,4.3795
REGION,MLIHFOGCP01O,MLIEL1,2020.0,0.8759
REGION,MLIHFOGCP01O,MLIEL1,2021.0,0.8321
REGION,MLIHFOGCP01O,MLIEL1,2022.0,0.7883
REGION,MLIHFOGCP01O,MLIEL1,2023.0,0.7445
REGION,MLIHFOGCP01O,MLIEL1,2024.0,0.7007
REGION,MLIHFOGCP01O,MLIEL1,2025.0,0.6569
REGION,MLIHFOGCP01O,MLIEL1,2026.0,0.6131
REGION,MLIHFOGCP01O,MLIEL1,2027.0,0.5693
REGION,MLIHFOGCP01O,MLIEL1,2028.0,0.5255
REGION,MLIHFOGCP01O,MLIEL1,2029.0,0.4817
REGION,MLIHFOGCP01O,MLIEL1,2030.0,0.438
REGION,MLIHFOGCP01O,MLIEL1,2031.0,0.3942
REGION,MLIHFOGCP01O,MLIEL1,2032.0,0.3504
REGION,MLIHFOGCP01O,MLIEL1,2033.0,0.3066
REGION,MLIHFOGCP01O,MLIEL1,2034.0,0.2628
REGION,MLIHFOGCP01O,MLIEL1,2035.0,0.219
REGION,MLIHFOGCP01O,MLIEL1,2036.0,0.1752
REGION,MLIHFOGCP01O,MLIEL1,2037.0,0.1314
REGION,MLIHFOGCP01O,MLIEL1,2038.0,0.0876
REGION,MLIHFOGCP01O,MLIEL1,2039.0,0.0438
REGION,MLIHFOGCP01O,MLIEL1,2040.0,0.0
REGION,MLIHFOIMP00X,MLIHFO,2015.0,15.9303
REGION,MLIHFOIMP00X,MLIHFO,2016.0,16.1059
REGION,MLIHFOIMP00X,MLIHFO,2017.0,15.5603
REGION,MLIHFOIMP00X,MLIHFO,2018.0,15.4791
REGION,MLIHFOIMP00X,MLIHFO,2019.0,16.1517
REGION,MLIHFOIMP00X,MLIHFO,2020.0,5.6251
REGION,MLIHFOIMP00X,MLIHFO,2021.0,5.8947
REGION,MLIHFOIMP00X,MLIHFO,2022.0,6.179
REGION,MLIHFOIMP00X,MLIHFO,2023.0,6.4788
REGION,MLIHFOIMP00X,MLIHFO,2024.0,6.7951
REGION,MLIHFOIMP00X,MLIHFO,2025.0,7.3359
REGION,MLIHFOIMP00X,MLIHFO,2026.0,7.894
REGION,MLIHFOIMP00X,MLIHFO,2027.0,8.4692
REGION,MLIHFOIMP00X,MLIHFO,2028.0,9.0614
REGION,MLIHFOIMP00X,MLIHFO,2029.0,9.6706
REGION,MLIHFOIMP00X,MLIHFO,2030.0,10.445
REGION,MLIHFOIMP00X,MLIHFO,2031.0,11.236
REGION,MLIHFOIMP00X,MLIHFO,2032.0,12.0433
REGION,MLIHFOIMP00X,MLIHFO,2033.0,12.8666
REGION,MLIHFOIMP00X,MLIHFO,2034.0,13.7053
REGION,MLIHFOIMP00X,MLIHFO,2035.0,14.722
REGION,MLIHFOIMP00X,MLIHFO,2036.0,15.7532
REGION,MLIHFOIMP00X,MLIHFO,2037.0,16.7983
REGION,MLIHFOIMP00X,MLIHFO,2038.0,17.8567
REGION,MLIHFOIMP00X,MLIHFO,2039.0,18.9274
REGION,MLIHFOIMP00X,MLIHFO,2040.0,20.0794
REGION,MLIHYDLSP00X,MLIEL1,2015.0,1.5579
REGION,MLIHYDLSP00X,MLIEL1,2016.0,1.5579
REGION,MLIHYDLSP00X,MLIEL1,2017.0,1.5579
REGION,MLIHYDLSP00X,MLIEL1,2018.0,1.5579
REGION,MLIHYDLSP00X,MLIEL1,2019.0,2.6484
REGION,MLIHYDLSP00X,MLIEL1,2020.0,2.6484
REGION,MLIHYDLSP00X,MLIEL1,2021.0,2.6484
REGION,MLIHYDLSP00X,MLIEL1,2022.0,2.6484
