r,e,y,AnnualEmissions
REGION,GINCO2,2030.0,0.5777
REGION,GINCO2,2031.0,0.5206
REGION,GINCO2,2032.0,0.4636
REGION,GINCO2,2033.0,0.4065
REGION,GINCO2,2034.0,0.3494
REGION,GINCO2,2035.0,0.2924
REGION,GINCO2,2036.0,0.3418
REGION,GINCO2,2037.0,0.5342
REGION,GINCO2,2038.0,0.6978
REGION,GINCO2,2039.0,0.8921
REGION,GINCO2,2040.0,1.9424
REGION,GINREN,2015.0,0.0
REGION,GINREN,2016.0,0.0
REGION,GINREN,2017.0,0.0
REGION,GINREN,2018.0,0.0
REGION,GINREN,2019.0,0.0
REGION,GINREN,2020.0,0.0
REGION,GINREN,2021.0,-0.0
REGION,GINREN,2022.0,-0.0
REGION,GINREN,2023.0,-0.0
REGION,GINREN,2024.0,-0.0
REGION,GINREN,2025.0,-0.0
REGION,GINREN,2026.0,-0.1594
REGION,GINREN,2027.0,-0.3558
REGION,GINREN,2028.0,-0.5561
REGION,GINREN,2029.0,-0.7597
REGION,GINREN,2030.0,-1.3696
REGION,GINREN,2031.0,-1.693
REGION,GINREN,2032.0,-2.1975
REGION,GINREN,2033.0,-3.0847
REGION,GINREN,2034.0,-3.9759
REGION,GINREN,2035.0,-4.9691
REGION,GINREN,2036.0,-5.6488
REGION,GINREN,2037.0,-5.4911
REGION,GINREN,2038.0,-5.0745
REGION,GINREN,2039.0,-4.5398
REGION,GINREN,2040.0,-0.7219
REGION,GMBCO2,2015.0,0.3004
REGION,GMBCO2,2016.0,0.3262
REGION,GMBCO2,2017.0,0.2023
REGION,GMBCO2,2018.0,0.2042
REGION,GMBCO2,2019.0,0.2537
REGION,GMBCO2,2020.0,0.2537
REGION,GMBCO2,2021.0,0.055
REGION,GMBCO2,2022.0,0.0519
REGION,GMBCO2,2023.0,0.155
REGION,GMBCO2,2024.0,0.1577
REGION,GMBCO2,2025.0,0.1917
REGION,GMBCO2,2026.0,0.1791
REGION,GMBCO2,2027.0,0.1664
REGION,GMBCO2,2028.0,0.1537
REGION,GMBCO2,2029.0,0.1411
REGION,GMBCO2,2030.0,0.1284
REGION,GMBCO2,2031.0,0.1158
REGION,GMBCO2,2032.0,0.1031
REGION,GMBCO2,2033.0,0.0905
REGION,GMBCO2,2034.0,0.0778
REGION,GMBCO2,2035.0,0.0967
REGION,GMBCO2,2036.0,0.1198
REGION,GMBCO2,2037.0,0.1423
REGION,GMBCO2,2038.0,0.1726
REGION,GMBCO2,2039.0,0.2024
REGION,GMBCO2,2040.0,0.2364
REGION,GMBREN,2015.0,0.0
REGION,GMBREN,2016.0,0.0
REGION,GMBREN,2017.0,0.0
REGION,GMBREN,2018.0,0.0
REGION,GMBREN,2019.0,0.0
REGION,GMBREN,2020.0,0.0
REGION,GMBREN,2021.0,-0.0
REGION,GMBREN,2022.0,-0.0
REGION,GMBREN,2023.0,-0.0
REGION,GMBREN,2024.0,-0.0
REGION,GMBREN,2025.0,0.0
REGION,GMBREN,2026.0,-0.014
REGION,GMBREN,2027.0,-0.2063
REGION,GMBREN,2028.0,-0.2803
REGION,GMBREN,2029.0,-0.3848
REGION,GMBREN,2030.0,-0.5154
REGION,GMBREN,2031.0,-0.7353
REGION,GMBREN,2032.0,-0.9673
REGION,GMBREN,2033.0,-1.2006
REGION,GMBREN,2034.0,-1.3989
REGION,GMBREN,2035.0,-1.3918
REGION,GMBREN,2036.0,-1.3582
REGION,GMBREN,2037.0,-1.3074
REGION,GMBREN,2038.0,-1.2174
REGION,GMBREN,2039.0,-1.1288
REGION,GMBREN,2040.0,-1.0198
REGION,GNBCO2,2015.0,0.0474
REGION,GNBCO2,2016.0,0.0502
REGION,GNBCO2,2017.0,0.0882
REGION,GNBCO2,2018.0,0.0994
REGION,GNBCO2,2019.0,0.0624
REGION,GNBCO2,2020.0,0.0582
REGION,GNBCO2,2021.0,0.0392
REGION,GNBCO2,2022.0,0.038
REGION,GNBCO2,2023.0,0.0294
REGION,GNBCO2,2024.0,0.0288
REGION,GNBCO2,2025.0,0.0301
REGION,GNBCO2,2026.0,0.0293
REGION,GNBCO2,2027.0,0.0199
REGION,GNBCO2,2028.0,0.0173
REGION,GNBCO2,2029.0,0.0158
REGION,GNBCO2,2030.0,0.0144
REGION,GNBCO2,2031.0,0.013
REGION,GNBCO2,2032.0,0.0116
REGION,GNBCO2,2033.0,0.0102
REGION,GNBCO2,2034.0,0.0382
REGION,GNBCO2,2035.0,0.0426
REGION,GNBCO2,2036.0,0.0574
REGION,GNBCO2,2037.0,0.0836
REGION,GNBCO2,2038.0,0.0936
REGION,GNBCO2,2039.0,0.1003
REGION,GNBCO2,2040.0,0.1146
REGION,GNBREN,2015.0,0.0
REGION,GNBREN,2016.0,0.0
REGION,GNBREN,2017.0,0.0
REGION,GNBREN,2018.0,0.0
REGION,GNBREN,2019.0,0.0
REGION,GNBREN,2020.0,0.0
REGION,GNBREN,2021.0,-0.0
REGION,GNBREN,2022.0,0.0001
REGION,GNBREN,2023.0,-0.0269
REGION,GNBREN,2024.0,-0.0153
REGION,GNBREN,2025.0,0.0
REGION,GNBREN,2026.0,-0.3504
REGION,GNBREN,2027.0,-0.8664
REGION,GNBREN,2028.0,-0.8877
REGION,GNBREN,2029.0,-0.8599
REGION,GNBREN,2030.0,-0.8449
REGION,GNBREN,2031.0,-0.9163
REGION,GNBREN,2032.0,-0.9556
REGION,GNBREN,2033.0,-0.9763
REGION,GNBREN,2034.0,-0.8831
REGION,GNBREN,2035.0,-0.8837
REGION,GNBREN,2036.0,-0.8443
REGION,GNBREN,2037.0,-0.7606
REGION,GNBREN,2038.0,-0.7396
REGION,GNBREN,2039.0,-0.7188
REGION,GNBREN,2040.0,-0.6696
REGION,GNQCO2,2015.0,0.9049
REGION,GNQCO2,2016.0,0.8363
REGION,GNQCO2,2017.0,0.7671
REGION,GNQCO2,2018.0,0.6913
REGION,GNQCO2,2019.0,1.0416
REGION,GNQCO2,2020.0,0.7834
REGION,GNQCO2,2021.0,0.6176
REGION,GNQCO2,2022.0,0.5772
REGION,GNQCO2,2023.0,0.5324
REGION,GNQCO2,2024.0,0.4852
REGION,GNQCO2,2025.0,0.4589
REGION,GNQCO2,2026.0,0.4336
REGION,GNQCO2,2027.0,0.3792
REGION,GNQCO2,2028.0,0.3821
REGION,GNQCO2,2029.0,0.3976
REGION,GNQCO2,2030.0,0.384
REGION,GNQCO2,2031.0,0.373
REGION,GNQCO2,2032.0,0.362
REGION,GNQCO2,2033.0,0.351
REGION,GNQCO2,2034.0,0.3399
REGION,GNQCO2,2035.0,0.3289
REGION,GNQCO2,2036.0,0.3179
REGION,GNQCO2,2037.0,0.3044
REGION,GNQCO2,2038.0,0.2866
REGION,GNQCO2,2039.0,0.2663
REGION,GNQCO2,2040.0,0.2462
REGION,KENCO2,2015.0,1.2042
REGION,KENCO2,2016.0,1.598
REGION,KENCO2,2017.0,2.6544
REGION,KENCO2,2018.0,2.6996
REGION,KENCO2,2019.0,0.8742
REGION,KENCO2,2020.0,0.9158
REGION,KENCO2,2021.0,0.8939
REGION,KENCO2,2022.0,0.9135
REGION,KENCO2,2023.0,0.9311
REGION,KENCO2,2024.0,2.0497
REGION,KENCO2,2025.0,3.7271
REGION,KENCO2,2026.0,3.6775
REGION,KENCO2,2027.0,4.4785
REGION,KENCO2,2028.0,4.2171
REGION,KENCO2,2029.0,4.1531
REGION,KENCO2,2030.0,4.1404
REGION,KENCO2,2031.0,4.0838
REGION,KENCO2,2032.0,4.1161
REGION,KENCO2,2033.0,4.1339
REGION,KENCO2,2034.0,4.134
REGION,KENCO2,2035.0,4.1372
REGION,KENCO2,2036.0,4.0156
REGION,KENCO2,2037.0,3.9204
REGION,KENCO2,2038.0,3.8331
REGION,KENCO2,2039.0,4.1518
REGION,KENCO2,2040.0,4.0774
REGION,LBRCO2,2015.0,0.2474
REGION,LBRCO2,2016.0,0.2421
REGION,LBRCO2,2017.0,0.1238
REGION,LBRCO2,2018.0,0.7987
REGION,LBRCO2,2019.0,0.8033
REGION,LBRCO2,2020.0,0.8032
REGION,LBRCO2,2021.0,0.562
REGION,LBRCO2,2022.0,0.5543
REGION,LBRCO2,2023.0,0.6966
REGION,LBRCO2,2024.0,0.6839
REGION,LBRCO2,2025.0,0.6536
REGION,LBRCO2,2026.0,0.6234
REGION,LBRCO2,2027.0,0.5908
REGION,LBRCO2,2028.0,0.548
REGION,LBRCO2,2029.0,0.5176
REGION,LBRCO2,2030.0,0.4873
REGION,LBRCO2,2031.0,0.457
REGION,LBRCO2,2032.0,0.4267
REGION,LBRCO2,2033.0,0.3965
REGION,LBRCO2,2034.0,0.3663
REGION,LBRCO2,2035.0,0.4535
REGION,LBRCO2,2036.0,0.5428
REGION,LBRCO2,2037.0,0.5678
REGION,LBRCO2,2038.0,0.626
REGION,LBRCO2,2039.0,0.6049
REGION,LBRCO2,2040.0,2.1603
REGION,LBRREN,2015.0,0.0
REGION,LBRREN,2016.0,0.0
REGION,LBRREN,2017.0,0.0
REGION,LBRREN,2018.0,0.0
REGION,LBRREN,2019.0,0.0
REGION,LBRREN,2020.0,0.0
REGION,LBRREN,2021.0,-0.0
REGION,LBRREN,2022.0,0.0
REGION,LBRREN,2023.0,-0.0
REGION,LBRREN,2024.0,-0.0
REGION,LBRREN,2025.0,-0.1575
REGION,LBRREN,2026.0,-1.4591
REGION,LBRREN,2027.0,-5.1225
REGION,LBRREN,2028.0,-5.5072
REGION,LBRREN,2029.0,-5.7608
REGION,LBRREN,2030.0,-6.4281
REGION,LBRREN,2031.0,-7.2566
REGION,LBRREN,2032.0,-8.5493
REGION,LBRREN,2033.0,-9.9978
REGION,LBRREN,2034.0,-11.3933
REGION,LBRREN,2035.0,-11.1938
REGION,LBRREN,2036.0,-10.9889
REGION,LBRREN,2037.0,-11.2706
REGION,LBRREN,2038.0,-11.0664
REGION,LBRREN,2039.0,-11.2848
REGION,LBRREN,2040.0,-5.4158
REGION,LBYCO2,2015.0,11.5855
REGION,LBYCO2,2016.0,11.1324
REGION,LBYCO2,2017.0,11.1815
REGION,LBYCO2,2018.0,12.5188
REGION,LBYCO2,2019.0,11.9491
REGION,LBYCO2,2020.0,12.6763
REGION,LBYCO2,2021.0,13.5429
REGION,LBYCO2,2022.0,15.7062
REGION,LBYCO2,2023.0,17.4822
REGION,LBYCO2,2024.0,19.2674
REGION,LBYCO2,2025.0,19.1404
REGION,LBYCO2,2026.0,18.7602
REGION,LBYCO2,2027.0,18.7885
REGION,LBYCO2,2028.0,18.7516
REGION,LBYCO2,2029.0,18.8969
REGION,LBYCO2,2030.0,18.6577
REGION,LBYCO2,2031.0,18.1883
REGION,LBYCO2,2032.0,18.1314
REGION,LBYCO2,2033.0,18.1211
REGION,LBYCO2,2034.0,18.695
REGION,LBYCO2,2035.0,19.7724
REGION,LBYCO2,2036.0,21.4428
REGION,LBYCO2,2037.0,20.4663
REGION,LBYCO2,2038.0,20.1568
REGION,LBYCO2,2039.0,19.6992
REGION,LBYCO2,2040.0,19.8575
REGION,LBYREN,2015.0,0.0
REGION,LBYREN,2016.0,0.0
REGION,LBYREN,2017.0,0.0
REGION,LBYREN,2018.0,0.0
REGION,LBYREN,2019.0,0.0
REGION,LBYREN,2020.0,0.0
REGION,LBYREN,2021.0,-0.0
REGION,LBYREN,2022.0,-0.0
REGION,LBYREN,2023.0,-0.0
REGION,LBYREN,2024.0,-0.0
REGION,LBYREN,2025.0,-34.5857
REGION,LBYREN,2026.0,-71.2597
REGION,LBYREN,2027.0,-103.2045
REGION,LBYREN,2028.0,-136.0813
REGION,LBYREN,2029.0,-167.5957
REGION,LBYREN,2030.0,-208.6549
REGION,LBYREN,2031.0,-287.136
REGION,LBYREN,2032.0,-364.0223
REGION,LBYREN,2033.0,-440.7282
REGION,LBYREN,2034.0,-515.996
REGION,LBYREN,2035.0,-590.2588
REGION,LBYREN,2036.0,-664.4696
REGION,LBYREN,2037.0,-759.8131
REGION,LBYREN,2038.0,-834.4295
REGION,LBYREN,2039.0,-910.5517
REGION,LBYREN,2040.0,-944.6384
REGION,LSOCO2,2015.0,0.0018
REGION,LSOCO2,2016.0,0.0133
REGION,LSOCO2,2017.0,0.0018
REGION,LSOCO2,2018.0,0.002
REGION,LSOCO2,2019.0,0.0272
REGION,LSOCO2,2020.0,0.0018
REGION,LSOCO2,2021.0,0.0018
REGION,LSOCO2,2022.0,0.0019
REGION,LSOCO2,2023.0,0.0229
REGION,LSOCO2,2024.0,0.0154
REGION,LSOCO2,2025.0,0.0096
REGION,LSOCO2,2026.0,0.0072
REGION,LSOCO2,2027.0,0.0071
REGION,LSOCO2,2028.0,0.0021
REGION,LSOCO2,2029.0,0.0017
REGION,LSOCO2,2030.0,0.0019
REGION,LSOCO2,2031.0,0.0015
REGION,LSOCO2,2032.0,0.0011
REGION,LSOCO2,2033.0,0.001
REGION,LSOCO2,2034.0,0.001
REGION,LSOCO2,2035.0,0.0009
REGION,LSOCO2,2036.0,0.001
REGION,LSOCO2,2037.0,0.0009
REGION,LSOCO2,2038.0,0.0013
REGION,LSOCO2,2039.0,0.0016
REGION,LSOCO2,2040.0,0.0017
REGION,MARCO2,2015.0,27.7402
REGION,MARCO2,2016.0,27.8663
REGION,MARCO2,2017.0,28.0926
REGION,MARCO2,2018.0,30.0385
REGION,MARCO2,2019.0,32.093
REGION,MARCO2,2020.0,30.9926
REGION,MARCO2,2021.0,18.9727
REGION,MARCO2,2022.0,24.9167
REGION,MARCO2,2023.0,28.4509
REGION,MARCO2,2024.0,29.6474
REGION,MARCO2,2025.0,30.9739
REGION,MARCO2,2026.0,32.1566
REGION,MARCO2,2027.0,32.1343
REGION,MARCO2,2028.0,31.5883
REGION,MARCO2,2029.0,31.0142
REGION,MARCO2,2030.0,31.8441
REGION,MARCO2,2031.0,31.8478
REGION,MARCO2,2032.0,31.7097
REGION,MARCO2,2033.0,30.9451
REGION,MARCO2,2034.0,31.1934
REGION,MARCO2,2035.0,31.3575
REGION,MARCO2,2036.0,31.8617
REGION,MARCO2,2037.0,32.5075
REGION,MARCO2,2038.0,35.4663
REGION,MARCO2,2039.0,38.3987
REGION,MARCO2,2040.0,42.1728
REGION,MARREN,2015.0,0.0
REGION,MARREN,2016.0,0.0
REGION,MARREN,2017.0,0.0
REGION,MARREN,2018.0,0.0
REGION,MARREN,2019.0,0.0
REGION,MARREN,2020.0,0.0
REGION,MARREN,2021.0,-0.0
REGION,MARREN,2022.0,-0.0
REGION,MARREN,2023.0,-0.0
REGION,MARREN,2024.0,-0.0
REGION,MARREN,2025.0,-0.0
REGION,MARREN,2026.0,-0.0
REGION,MARREN,2027.0,0.0
REGION,MARREN,2028.0,-0.0
REGION,MARREN,2029.0,-0.0
REGION,MARREN,2030.0,-0.0
REGION,MARREN,2031.0,-0.0
REGION,MARREN,2032.0,-0.7116
REGION,MARREN,2033.0,-6.7525
REGION,MARREN,2034.0,-7.3327
REGION,MARREN,2035.0,-6.079
REGION,MARREN,2036.0,-0.128
REGION,MARREN,2037.0,-0.0
REGION,MARREN,2038.0,-0.0
REGION,MARREN,2039.0,-0.0
REGION,MARREN,2040.0,0.0
REGION,MLICO2,2015.0,2.0836
REGION,MLICO2,2016.0,2.4499
REGION,MLICO2,2017.0,2.8163
REGION,MLICO2,2018.0,3.1826
REGION,MLICO2,2019.0,3.5493
REGION,MLICO2,2020.0,0.4185
REGION,MLICO2,2021.0,0.4018
REGION,MLICO2,2022.0,0.3851
REGION,MLICO2,2023.0,0.3713
REGION,MLICO2,2024.0,0.3553
REGION,MLICO2,2025.0,0.3393
REGION,MLICO2,2026.0,0.3233
REGION,MLICO2,2027.0,0.3072
REGION,MLICO2,2028.0,0.2437
REGION,MLICO2,2029.0,0.1937
REGION,MLICO2,2030.0,0.1766
REGION,MLICO2,2031.0,0.1594
REGION,MLICO2,2032.0,0.1422
REGION,MLICO2,2033.0,0.1251
REGION,MLICO2,2034.0,0.1079
REGION,MLICO2,2035.0,0.0907
REGION,MLICO2,2036.0,0.0736
REGION,MLICO2,2037.0,0.0564
REGION,MLICO2,2038.0,0.0392
REGION,MLICO2,2039.0,0.0221
REGION,MLICO2,2040.0,0.0049
REGION,MLIREN,2015.0,0.0
REGION,MLIREN,2016.0,0.0
REGION,MLIREN,2017.0,0.0
REGION,MLIREN,2018.0,0.0
REGION,MLIREN,2019.0,0.0
REGION,MLIREN,2020.0,0.0
REGION,MLIREN,2021.0,-48.8711
REGION,MLIREN,2022.0,-28.9561
REGION,MLIREN,2023.0,-47.2583
REGION,MLIREN,2024.0,-53.8753
REGION,MLIREN,2025.0,-47.1344
REGION,MLIREN,2026.0,-42.3875
REGION,MLIREN,2027.0,-38.7728
REGION,MLIREN,2028.0,-39.6779
REGION,MLIREN,2029.0,-40.2484
REGION,MLIREN,2030.0,-40.1233
REGION,MLIREN,2031.0,-41.9915
REGION,MLIREN,2032.0,-44.4336
REGION,MLIREN,2033.0,-49.8111
REGION,MLIREN,2034.0,-64.7966
REGION,MLIREN,2035.0,-69.357
REGION,MLIREN,2036.0,-73.6546
REGION,MLIREN,2037.0,-82.0324
REGION,MLIREN,2038.0,-90.5311
REGION,MLIREN,2039.0,-95.9586
REGION,MLIREN,2040.0,-97.7915
REGION,MOZCO2,2015.0,0.4632
REGION,MOZCO2,2016.0,0.4628
REGION,MOZCO2,2017.0,0.7167
REGION,MOZCO2,2018.0,0.4632
REGION,MOZCO2,2019.0,0.6221
REGION,MOZCO2,2020.0,0.9903
REGION,MOZCO2,2021.0,0.4406
REGION,MOZCO2,2022.0,0.418
REGION,MOZCO2,2023.0,0.3953
REGION,MOZCO2,2024.0,0.4119
REGION,MOZCO2,2025.0,2.577
REGION,MOZCO2,2026.0,3.2604
REGION,MOZCO2,2027.0,5.0435
REGION,MOZCO2,2028.0,5.8232
REGION,MOZCO2,2029.0,6.7976
REGION,MOZCO2,2030.0,9.3848
REGION,MOZCO2,2031.0,6.9472
REGION,MOZCO2,2032.0,7.2037
REGION,MOZCO2,2033.0,7.4811
REGION,MOZCO2,2034.0,7.6904
REGION,MOZCO2,2035.0,7.8191
REGION,MOZCO2,2036.0,8.3207
REGION,MOZCO2,2037.0,8.6203
REGION,MOZCO2,2038.0,8.9969
REGION,MOZCO2,2039.0,9.8906
REGION,MOZCO2,2040.0,9.8663
REGION,MRTCO2,2015.0,0.7629
REGION,MRTCO2,2016.0,0.7821
REGION,MRTCO2,2017.0,0.8948
REGION,MRTCO2,2018.0,1.035
REGION,MRTCO2,2019.0,0.9122
REGION,MRTCO2,2020.0,1.5992
REGION,MRTCO2,2021.0,1.707
REGION,MRTCO2,2022.0,1.8173
REGION,MRTCO2,2023.0,1.6687
REGION,MRTCO2,2024.0,1.1992
REGION,MRTCO2,2025.0,1.2386
REGION,MRTCO2,2026.0,1.2279
REGION,MRTCO2,2027.0,1.1615
REGION,MRTCO2,2028.0,1.144
REGION,MRTCO2,2029.0,1.21
REGION,MRTCO2,2030.0,1.2153
REGION,MRTCO2,2031.0,1.2657
REGION,MRTCO2,2032.0,1.3151
REGION,MRTCO2,2033.0,1.3414
REGION,MRTCO2,2034.0,1.3665
REGION,MRTCO2,2035.0,1.3889
REGION,MRTCO2,2036.0,1.4173
REGION,MRTCO2,2037.0,1.4419
REGION,MRTCO2,2038.0,1.4643
REGION,MRTCO2,2039.0,1.5202
REGION,MRTCO2,2040.0,1.7745
REGION,MRTREN,2015.0,0.0
REGION,MRTREN,2016.0,0.0
REGION,MRTREN,2017.0,0.0
REGION,MRTREN,2018.0,0.0
REGION,MRTREN,2019.0,0.0
REGION,MRTREN,2020.0,0.0
REGION,MRTREN,2021.0,0.0
REGION,MRTREN,2022.0,-0.0
REGION,MRTREN,2023.0,-0.0
REGION,MRTREN,2024.0,0.0
REGION,MRTREN,2025.0,-0.0
REGION,MRTREN,2026.0,-0.0
REGION,MRTREN,2027.0,-0.0
REGION,MRTREN,2028.0,-0.0
REGION,MRTREN,2029.0,0.0
REGION,MRTREN,2030.0,-1.3193
REGION,MRTREN,2031.0,-0.6575
REGION,MRTREN,2032.0,-0.0
REGION,MRTREN,2033.0,-0.0
REGION,MRTREN,2034.0,-0.0
REGION,MRTREN,2035.0,-0.0
REGION,MRTREN,2036.0,-0.0
REGION,MRTREN,2037.0,-0.0
REGION,MRTREN,2038.0,-0.0
REGION,MRTREN,2039.0,-0.0
REGION,MRTREN,2040.0,-0.0
REGION,MWICO2,2015.0,0.2626
REGION,MWICO2,2016.0,0.2738
REGION,MWICO2,2017.0,0.0888
REGION,MWICO2,2018.0,0.2186
REGION,MWICO2,2019.0,0.2741
REGION,MWICO2,2020.0,0.0713
REGION,MWICO2,2021.0,0.0696
REGION,MWICO2,2022.0,0.0681
REGION,MWICO2,2023.0,0.0667
REGION,MWICO2,2024.0,0.0655
REGION,MWICO2,2025.0,0.9187
REGION,MWICO2,2026.0,0.9143
REGION,MWICO2,2027.0,0.9113
REGION,MWICO2,2028.0,0.9046
REGION,MWICO2,2029.0,0.9012
REGION,MWICO2,2030.0,0.8978
REGION,MWICO2,2031.0,0.6977
REGION,MWICO2,2032.0,0.761
REGION,MWICO2,2033.0,0.8323
REGION,MWICO2,2034.0,0.7622
REGION,MWICO2,2035.0,0.668
REGION,MWICO2,2036.0,0.7398
REGION,MWICO2,2037.0,0.7598
REGION,MWICO2,2038.0,0.7916
REGION,MWICO2,2039.0,0.8678
REGION,MWICO2,2040.0,0.8645
REGION,NAMCO2,2015.0,0.2123
REGION,NAMCO2,2016.0,0.2136
REGION,NAMCO2,2017.0,0.2137
REGION,NAMCO2,2018.0,0.2137
REGION,NAMCO2,2019.0,0.2155
REGION,NAMCO2,2020.0,0.2123
REGION,NAMCO2,2021.0,0.2116
REGION,NAMCO2,2022.0,0.3622
REGION,NAMCO2,2023.0,0.3349
REGION,NAMCO2,2024.0,0.4776
REGION,NAMCO2,2025.0,1.8968
REGION,NAMCO2,2026.0,1.9732
REGION,NAMCO2,2027.0,2.0575
REGION,NAMCO2,2028.0,2.0809
REGION,NAMCO2,2029.0,2.0398
REGION,NAMCO2,2030.0,1.9327
REGION,NAMCO2,2031.0,2.1265
REGION,NAMCO2,2032.0,2.2415
REGION,NAMCO2,2033.0,2.4012
REGION,NAMCO2,2034.0,2.5979
REGION,NAMCO2,2035.0,2.7747
REGION,NAMCO2,2036.0,2.8833
REGION,NAMCO2,2037.0,2.9975
REGION,NAMCO2,2038.0,3.113
REGION,NAMCO2,2039.0,3.2286
REGION,NAMCO2,2040.0,3.3417
REGION,NAMREN,2015.0,0.0
REGION,NAMREN,2016.0,0.0
REGION,NAMREN,2017.0,0.0
REGION,NAMREN,2018.0,0.0
REGION,NAMREN,2019.0,0.0
REGION,NAMREN,2020.0,0.0
REGION,NAMREN,2021.0,-74.9892
REGION,NAMREN,2022.0,-33.5897
REGION,NAMREN,2023.0,-20.09
REGION,NAMREN,2024.0,-13.6421
REGION,NAMREN,2025.0,-0.0
REGION,NAMREN,2026.0,-0.0
REGION,NAMREN,2027.0,0.0
REGION,NAMREN,2028.0,-0.0
REGION,NAMREN,2029.0,-0.0
REGION,NAMREN,2030.0,-0.0
REGION,NAMREN,2031.0,-0.0
REGION,NAMREN,2032.0,-0.0
REGION,NAMREN,2033.0,-0.0
REGION,NAMREN,2034.0,-0.0
REGION,NAMREN,2035.0,-0.0
REGION,NAMREN,2036.0,-0.0
REGION,NAMREN,2037.0,-0.0
REGION,NAMREN,2038.0,-0.0
REGION,NAMREN,2039.0,-0.0
REGION,NAMREN,2040.0,-0.0
REGION,NERCO2,2015.0,0.327
REGION,NERCO2,2016.0,0.327
REGION,NERCO2,2017.0,0.3366
REGION,NERCO2,2018.0,0.3349
REGION,NERCO2,2019.0,0.3344
REGION,NERCO2,2020.0,0.3339
REGION,NERCO2,2021.0,0.3302
REGION,NERCO2,2022.0,0.3713
REGION,NERCO2,2023.0,0.563
REGION,NERCO2,2024.0,1.0868
REGION,NERCO2,2025.0,1.1415
REGION,NERCO2,2026.0,1.1532
REGION,NERCO2,2027.0,1.1323
REGION,NERCO2,2028.0,1.1158
REGION,NERCO2,2029.0,1.0994
REGION,NERCO2,2030.0,1.0812
REGION,NERCO2,2031.0,1.0667
REGION,NERCO2,2032.0,1.0504
REGION,NERCO2,2033.0,1.034
REGION,NERCO2,2034.0,1.0177
REGION,NERCO2,2035.0,1.0013
REGION,NERCO2,2036.0,0.985
REGION,NERCO2,2037.0,0.9686
REGION,NERCO2,2038.0,0.9523
REGION,NERCO2,2039.0,0.9359
REGION,NERCO2,2040.0,0.9196
REGION,NERREN,2015.0,0.0
REGION,NERREN,2016.0,0.0
REGION,NERREN,2017.0,0.0
REGION,NERREN,2018.0,0.0
REGION,NERREN,2019.0,0.0
REGION,NERREN,2020.0,0.0
REGION,NERREN,2021.0,-1.4009
REGION,NERREN,2022.0,-0.8514
REGION,NERREN,2023.0,-0.0
REGION,NERREN,2024.0,-0.0
REGION,NERREN,2025.0,-0.0
REGION,NERREN,2026.0,-0.3499
REGION,NERREN,2027.0,-0.3135
REGION,NERREN,2028.0,-0.1566
REGION,NERREN,2029.0,-0.0
REGION,NERREN,2030.0,0.0
REGION,NERREN,2031.0,-0.2366
REGION,NERREN,2032.0,-0.5106
REGION,NERREN,2033.0,-0.7882
REGION,NERREN,2034.0,-0.9662
REGION,NERREN,2035.0,-1.1196
REGION,NERREN,2036.0,-1.8102
REGION,NERREN,2037.0,-2.7904
REGION,NERREN,2038.0,-3.0394
REGION,NERREN,2039.0,-3.6169
REGION,NERREN,2040.0,-4.4421
REGION,NGACO2,2015.0,12.2768
REGION,NGACO2,2016.0,13.455
REGION,NGACO2,2017.0,14.0195
REGION,NGACO2,2018.0,13.2027
REGION,NGACO2,2019.0,11.5423
REGION,NGACO2,2020.0,8.431
REGION,NGACO2,2021.0,15.9091
REGION,NGACO2,2022.0,23.211
REGION,NGACO2,2023.0,28.3819
REGION,NGACO2,2024.0,37.851
REGION,NGACO2,2025.0,45.5503
REGION,NGACO2,2026.0,53.1933
REGION,NGACO2,2027.0,54.9139
REGION,NGACO2,2028.0,56.5348
REGION,NGACO2,2029.0,57.175
REGION,NGACO2,2030.0,58.502
REGION,NGACO2,2031.0,60.2123
REGION,NGACO2,2032.0,61.8719
REGION,NGACO2,2033.0,63.6847
REGION,NGACO2,2034.0,65.711
REGION,NGACO2,2035.0,67.9325
REGION,NGACO2,2036.0,71.3437
REGION,NGACO2,2037.0,75.3484
REGION,NGACO2,2038.0,77.7085
REGION,NGACO2,2039.0,80.4112
REGION,NGACO2,2040.0,82.8621
REGION,NGAREN,2015.0,0.0
REGION,NGAREN,2016.0,0.0
REGION,NGAREN,2017.0,0.0
REGION,NGAREN,2018.0,0.0
REGION,NGAREN,2019.0,0.0
REGION,NGAREN,2020.0,0.0
REGION,NGAREN,2021.0,-57.2891
REGION,NGAREN,2022.0,-3.306
REGION,NGAREN,2023.0,-2.4441
REGION,NGAREN,2024.0,-0.0
REGION,NGAREN,2025.0,-0.0
REGION,NGAREN,2026.0,-0.0
REGION,NGAREN,2027.0,-0.0
REGION,NGAREN,2028.0,-0.0
REGION,NGAREN,2029.0,-0.0
REGION,NGAREN,2030.0,-0.0
REGION,NGAREN,2031.0,-0.0
REGION,NGAREN,2032.0,-0.0
REGION,NGAREN,2033.0,-0.0
REGION,NGAREN,2034.0,-0.0
REGION,NGAREN,2035.0,-0.0
REGION,NGAREN,2036.0,-0.0
REGION,NGAREN,2037.0,-0.0
REGION,NGAREN,2038.0,-0.0
REGION,NGAREN,2039.0,-0.0
REGION,NGAREN,2040.0,-0.0
REGION,RWACO2,2015.0,0.1239
REGION,RWACO2,2016.0,0.0356
REGION,RWACO2,2017.0,0.0358
REGION,RWACO2,2018.0,0.1392
