r,e,y,AnnualEmissions
REGION,RWACO2,2019.0,0.0351
REGION,RWACO2,2020.0,0.0365
REGION,RWACO2,2021.0,0.035
REGION,RWACO2,2022.0,0.0766
REGION,RWACO2,2023.0,0.0748
REGION,RWACO2,2024.0,0.2239
REGION,RWACO2,2025.0,0.4243
REGION,RWACO2,2026.0,0.4219
REGION,RWACO2,2027.0,0.6149
REGION,RWACO2,2028.0,0.613
REGION,RWACO2,2029.0,0.6174
REGION,RWACO2,2030.0,0.702
REGION,RWACO2,2031.0,0.7418
REGION,RWACO2,2032.0,0.6948
REGION,RWACO2,2033.0,0.6911
REGION,RWACO2,2034.0,0.6875
REGION,RWACO2,2035.0,0.6838
REGION,RWACO2,2036.0,0.6802
REGION,RWACO2,2037.0,0.6714
REGION,RWACO2,2038.0,0.7299
REGION,RWACO2,2039.0,0.7272
REGION,RWACO2,2040.0,0.7247
REGION,RWAREN,2015.0,0.0
REGION,RWAREN,2016.0,0.0
REGION,RWAREN,2017.0,0.0
REGION,RWAREN,2018.0,0.0
REGION,RWAREN,2019.0,0.0
REGION,RWAREN,2020.0,0.0
REGION,RWAREN,2021.0,-9.9473
REGION,RWAREN,2022.0,-5.6458
REGION,RWAREN,2023.0,-2.8008
REGION,RWAREN,2024.0,-0.0
REGION,RWAREN,2025.0,-0.0
REGION,RWAREN,2026.0,-0.0
REGION,RWAREN,2027.0,-0.0
REGION,RWAREN,2028.0,-0.0
REGION,RWAREN,2029.0,-0.0
REGION,RWAREN,2030.0,-1.1847
REGION,RWAREN,2031.0,-1.1332
REGION,RWAREN,2032.0,-1.4179
REGION,RWAREN,2033.0,-1.5354
REGION,RWAREN,2034.0,-1.6536
REGION,RWAREN,2035.0,-1.7941
REGION,RWAREN,2036.0,-1.9376
REGION,RWAREN,2037.0,-2.1093
REGION,RWAREN,2038.0,-2.0111
REGION,RWAREN,2039.0,-2.1519
REGION,RWAREN,2040.0,-2.2843
REGION,SDNCO2,2015.0,4.96
REGION,SDNCO2,2016.0,6.2724
REGION,SDNCO2,2017.0,6.0421
REGION,SDNCO2,2018.0,2.25
REGION,SDNCO2,2019.0,2.0738
REGION,SDNCO2,2020.0,2.0738
REGION,SDNCO2,2021.0,11.7934
REGION,SDNCO2,2022.0,12.5396
REGION,SDNCO2,2023.0,11.3311
REGION,SDNCO2,2024.0,11.6684
REGION,SDNCO2,2025.0,10.8857
REGION,SDNCO2,2026.0,7.9009
REGION,SDNCO2,2027.0,11.1378
REGION,SDNCO2,2028.0,14.4302
REGION,SDNCO2,2029.0,14.9128
REGION,SDNCO2,2030.0,14.8907
REGION,SDNCO2,2031.0,18.6024
REGION,SDNCO2,2032.0,26.6497
REGION,SDNCO2,2033.0,36.0008
REGION,SDNCO2,2034.0,38.3409
REGION,SDNCO2,2035.0,39.6155
REGION,SDNCO2,2036.0,39.5137
REGION,SDNCO2,2037.0,39.412
REGION,SDNCO2,2038.0,39.3103
REGION,SDNCO2,2039.0,39.0987
REGION,SDNCO2,2040.0,38.7458
REGION,SDNREN,2015.0,0.0
REGION,SDNREN,2016.0,0.0
REGION,SDNREN,2017.0,0.0
REGION,SDNREN,2018.0,0.0
REGION,SDNREN,2019.0,0.0
REGION,SDNREN,2020.0,0.0
REGION,SDNREN,2021.0,-950.6427
REGION,SDNREN,2022.0,-407.8918
REGION,SDNREN,2023.0,-236.7193
REGION,SDNREN,2024.0,-165.9713
REGION,SDNREN,2025.0,-122.9105
REGION,SDNREN,2026.0,-110.7061
REGION,SDNREN,2027.0,-68.8409
REGION,SDNREN,2028.0,-5.9314
REGION,SDNREN,2029.0,-0.0
REGION,SDNREN,2030.0,-16.434
REGION,SDNREN,2031.0,-81.5336
REGION,SDNREN,2032.0,-70.481
REGION,SDNREN,2033.0,-53.9382
REGION,SDNREN,2034.0,-65.3696
REGION,SDNREN,2035.0,-80.8798
REGION,SDNREN,2036.0,-121.6417
REGION,SDNREN,2037.0,-162.8282
REGION,SDNREN,2038.0,-204.4741
REGION,SDNREN,2039.0,-247.7059
REGION,SDNREN,2040.0,-292.9267
REGION,SENCO2,2015.0,2.5675
REGION,SENCO2,2016.0,2.7355
REGION,SENCO2,2017.0,2.4637
REGION,SENCO2,2018.0,2.8697
REGION,SENCO2,2019.0,2.6843
REGION,SENCO2,2020.0,3.941
REGION,SENCO2,2021.0,3.0473
REGION,SENCO2,2022.0,3.1804
REGION,SENCO2,2023.0,3.4593
REGION,SENCO2,2024.0,3.2846
REGION,SENCO2,2025.0,3.1106
REGION,SENCO2,2026.0,3.4568
REGION,SENCO2,2027.0,3.6586
REGION,SENCO2,2028.0,4.2559
REGION,SENCO2,2029.0,4.3906
REGION,SENCO2,2030.0,4.4584
REGION,SENCO2,2031.0,5.1443
REGION,SENCO2,2032.0,5.2849
REGION,SENCO2,2033.0,5.1093
REGION,SENCO2,2034.0,5.266
REGION,SENCO2,2035.0,5.4069
REGION,SENCO2,2036.0,5.7946
REGION,SENCO2,2037.0,5.9858
REGION,SENCO2,2038.0,6.2024
REGION,SENCO2,2039.0,6.5691
REGION,SENCO2,2040.0,6.8928
REGION,SENREN,2015.0,0.0
REGION,SENREN,2016.0,0.0
REGION,SENREN,2017.0,0.0
REGION,SENREN,2018.0,0.0
REGION,SENREN,2019.0,0.0
REGION,SENREN,2020.0,0.0
REGION,SENREN,2021.0,-0.0
REGION,SENREN,2022.0,-0.0
REGION,SENREN,2023.0,-0.0
REGION,SENREN,2024.0,-0.0
REGION,SENREN,2025.0,-0.1298
REGION,SENREN,2026.0,-5.7285
REGION,SENREN,2027.0,-5.0749
REGION,SENREN,2028.0,-2.868
REGION,SENREN,2029.0,-2.4279
REGION,SENREN,2030.0,-2.227
REGION,SENREN,2031.0,-0.0599
REGION,SENREN,2032.0,-0.0
REGION,SENREN,2033.0,-1.1617
REGION,SENREN,2034.0,-1.0366
REGION,SENREN,2035.0,-0.9716
REGION,SENREN,2036.0,-0.0
REGION,SENREN,2037.0,-0.1198
REGION,SENREN,2038.0,-0.0
REGION,SENREN,2039.0,-0.0
REGION,SENREN,2040.0,-0.0
REGION,SLECO2,2015.0,0.1283
REGION,SLECO2,2016.0,0.1284
REGION,SLECO2,2017.0,0.1431
REGION,SLECO2,2018.0,0.4351
REGION,SLECO2,2019.0,0.5461
REGION,SLECO2,2020.0,0.5801
REGION,SLECO2,2021.0,0.5174
REGION,SLECO2,2022.0,0.5183
REGION,SLECO2,2023.0,0.4999
REGION,SLECO2,2024.0,0.475
REGION,SLECO2,2025.0,0.4482
REGION,SLECO2,2026.0,0.4219
REGION,SLECO2,2027.0,0.3959
REGION,SLECO2,2028.0,0.5681
REGION,SLECO2,2029.0,0.5412
REGION,SLECO2,2030.0,0.5144
REGION,SLECO2,2031.0,1.4059
REGION,SLECO2,2032.0,2.3122
REGION,SLECO2,2033.0,3.4457
REGION,SLECO2,2034.0,5.118
REGION,SLECO2,2035.0,6.6722
REGION,SLECO2,2036.0,7.4975
REGION,SLECO2,2037.0,8.8018
REGION,SLECO2,2038.0,11.6717
REGION,SLECO2,2039.0,14.8926
REGION,SLECO2,2040.0,19.5221
REGION,SLEREN,2015.0,0.0
REGION,SLEREN,2016.0,0.0
REGION,SLEREN,2017.0,0.0
REGION,SLEREN,2018.0,0.0
REGION,SLEREN,2019.0,0.0
REGION,SLEREN,2020.0,0.0
REGION,SLEREN,2021.0,-0.0
REGION,SLEREN,2022.0,-0.0
REGION,SLEREN,2023.0,-0.0
REGION,SLEREN,2024.0,-6.6149
REGION,SLEREN,2025.0,-9.3952
REGION,SLEREN,2026.0,-14.9676
REGION,SLEREN,2027.0,-18.7747
REGION,SLEREN,2028.0,-17.375
REGION,SLEREN,2029.0,-16.4931
REGION,SLEREN,2030.0,-16.2466
REGION,SLEREN,2031.0,-13.4379
REGION,SLEREN,2032.0,-11.0937
REGION,SLEREN,2033.0,-8.1243
REGION,SLEREN,2034.0,-3.3474
REGION,SLEREN,2035.0,-0.0
REGION,SLEREN,2036.0,-0.0
REGION,SLEREN,2037.0,-0.0
REGION,SLEREN,2038.0,-0.0
REGION,SLEREN,2039.0,-0.0
REGION,SLEREN,2040.0,-0.0
REGION,SOMCO2,2015.0,0.2472
REGION,SOMCO2,2016.0,0.2449
REGION,SOMCO2,2017.0,0.2416
REGION,SOMCO2,2018.0,0.2648
REGION,SOMCO2,2019.0,0.2772
REGION,SOMCO2,2020.0,0.216
REGION,SOMCO2,2021.0,0.1028
REGION,SOMCO2,2022.0,0.1213
REGION,SOMCO2,2023.0,0.535
REGION,SOMCO2,2024.0,0.6459
REGION,SOMCO2,2025.0,0.8415
REGION,SOMCO2,2026.0,0.9027
REGION,SOMCO2,2027.0,0.9493
REGION,SOMCO2,2028.0,0.9464
REGION,SOMCO2,2029.0,1.0162
REGION,SOMCO2,2030.0,1.0487
REGION,SOMCO2,2031.0,1.0815
REGION,SOMCO2,2032.0,1.1514
REGION,SOMCO2,2033.0,1.1996
REGION,SOMCO2,2034.0,1.2682
REGION,SOMCO2,2035.0,1.3362
REGION,SOMCO2,2036.0,1.404
REGION,SOMCO2,2037.0,1.6228
REGION,SOMCO2,2038.0,1.8408
REGION,SOMCO2,2039.0,2.0609
REGION,SOMCO2,2040.0,2.2084
REGION,SSDCO2,2015.0,0.3781
REGION,SSDCO2,2016.0,0.2936
REGION,SSDCO2,2017.0,0.3565
REGION,SSDCO2,2018.0,0.3194
REGION,SSDCO2,2019.0,0.3352
REGION,SSDCO2,2020.0,0.1917
REGION,SSDCO2,2021.0,0.2039
REGION,SSDCO2,2022.0,0.2153
REGION,SSDCO2,2023.0,0.2297
REGION,SSDCO2,2024.0,0.1785
REGION,SSDCO2,2025.0,0.1724
REGION,SSDCO2,2026.0,0.1688
REGION,SSDCO2,2027.0,0.1655
REGION,SSDCO2,2028.0,0.1623
REGION,SSDCO2,2029.0,0.159
REGION,SSDCO2,2030.0,0.1554
REGION,SSDCO2,2031.0,0.1519
REGION,SSDCO2,2032.0,0.1485
REGION,SSDCO2,2033.0,0.145
REGION,SSDCO2,2034.0,0.1416
REGION,SSDCO2,2035.0,0.1377
REGION,SSDCO2,2036.0,0.1337
REGION,SSDCO2,2037.0,0.1292
REGION,SSDCO2,2038.0,0.1248
REGION,SSDCO2,2039.0,0.1203
REGION,SSDCO2,2040.0,0.1176
REGION,SWZCO2,2015.0,0.0065
REGION,SWZCO2,2016.0,0.0068
REGION,SWZCO2,2017.0,0.0068
REGION,SWZCO2,2018.0,0.0068
REGION,SWZCO2,2019.0,0.0074
REGION,SWZCO2,2020.0,0.0065
REGION,SWZCO2,2021.0,0.0067
REGION,SWZCO2,2022.0,0.0064
REGION,SWZCO2,2023.0,0.0062
REGION,SWZCO2,2024.0,0.0195
REGION,SWZCO2,2025.0,4.5915
REGION,SWZCO2,2026.0,5.1409
REGION,SWZCO2,2027.0,5.9493
REGION,SWZCO2,2028.0,6.6911
REGION,SWZCO2,2029.0,8.8844
REGION,SWZCO2,2030.0,8.8858
REGION,SWZCO2,2031.0,8.8825
REGION,SWZCO2,2032.0,8.8815
REGION,SWZCO2,2033.0,8.8806
REGION,SWZCO2,2034.0,8.8796
REGION,SWZCO2,2035.0,8.8787
REGION,SWZCO2,2036.0,8.878
REGION,SWZCO2,2037.0,8.876
REGION,SWZCO2,2038.0,8.8753
REGION,SWZCO2,2039.0,8.8755
REGION,SWZCO2,2040.0,8.8753
REGION,TCDCO2,2015.0,0.1919
REGION,TCDCO2,2016.0,0.1914
REGION,TCDCO2,2017.0,0.1887
REGION,TCDCO2,2018.0,0.1884
REGION,TCDCO2,2019.0,0.139
REGION,TCDCO2,2020.0,0.1395
REGION,TCDCO2,2021.0,0.1325
REGION,TCDCO2,2022.0,0.1256
REGION,TCDCO2,2023.0,0.1187
REGION,TCDCO2,2024.0,0.1118
REGION,TCDCO2,2025.0,0.1049
REGION,TCDCO2,2026.0,0.0978
REGION,TCDCO2,2027.0,0.0909
REGION,TCDCO2,2028.0,0.0829
REGION,TCDCO2,2029.0,0.076
REGION,TCDCO2,2030.0,0.0691
REGION,TCDCO2,2031.0,0.0622
REGION,TCDCO2,2032.0,0.0553
REGION,TCDCO2,2033.0,0.0538
REGION,TCDCO2,2034.0,0.0786
REGION,TCDCO2,2035.0,0.044
REGION,TCDCO2,2036.0,0.0594
REGION,TCDCO2,2037.0,0.036
REGION,TCDCO2,2038.0,0.0266
REGION,TCDCO2,2039.0,0.0158
REGION,TCDCO2,2040.0,0.0
REGION,TGOCO2,2015.0,0.0671
REGION,TGOCO2,2016.0,0.0671
REGION,TGOCO2,2017.0,0.0705
REGION,TGOCO2,2018.0,0.0671
REGION,TGOCO2,2019.0,0.0705
REGION,TGOCO2,2020.0,0.0692
REGION,TGOCO2,2021.0,0.0651
REGION,TGOCO2,2022.0,0.0763
REGION,TGOCO2,2023.0,0.073
REGION,TGOCO2,2024.0,2.3466
REGION,TGOCO2,2025.0,3.0017
REGION,TGOCO2,2026.0,3.4872
REGION,TGOCO2,2027.0,3.4928
REGION,TGOCO2,2028.0,3.4894
REGION,TGOCO2,2029.0,3.4861
REGION,TGOCO2,2030.0,3.4827
REGION,TGOCO2,2031.0,3.484
REGION,TGOCO2,2032.0,3.5187
REGION,TGOCO2,2033.0,3.9423
REGION,TGOCO2,2034.0,3.939
REGION,TGOCO2,2035.0,3.9357
REGION,TGOCO2,2036.0,3.9323
REGION,TGOCO2,2037.0,3.929
REGION,TGOCO2,2038.0,3.9257
REGION,TGOCO2,2039.0,3.9221
REGION,TGOCO2,2040.0,3.919
REGION,TGOREN,2015.0,0.0
REGION,TGOREN,2016.0,0.0
REGION,TGOREN,2017.0,0.0
REGION,TGOREN,2018.0,0.0
REGION,TGOREN,2019.0,0.0
REGION,TGOREN,2020.0,0.0
REGION,TGOREN,2021.0,-9.0805
REGION,TGOREN,2022.0,-8.1962
REGION,TGOREN,2023.0,-8.1251
REGION,TGOREN,2024.0,-6.6133
REGION,TGOREN,2025.0,-3.4949
REGION,TGOREN,2026.0,-1.1235
REGION,TGOREN,2027.0,-0.7904
REGION,TGOREN,2028.0,-0.3809
REGION,TGOREN,2029.0,-0.0
REGION,TGOREN,2030.0,-0.0
REGION,TGOREN,2031.0,-0.0
REGION,TGOREN,2032.0,-0.0
REGION,TGOREN,2033.0,-0.0
REGION,TGOREN,2034.0,-0.1497
REGION,TGOREN,2035.0,-10.7993
REGION,TGOREN,2036.0,-30.4879
REGION,TGOREN,2037.0,-52.2672
REGION,TGOREN,2038.0,-74.0474
REGION,TGOREN,2039.0,-87.3067
REGION,TGOREN,2040.0,-89.1016
REGION,TUNCO2,2015.0,8.9396
REGION,TUNCO2,2016.0,9.8359
REGION,TUNCO2,2017.0,10.2195
REGION,TUNCO2,2018.0,8.5013
REGION,TUNCO2,2019.0,6.2713
REGION,TUNCO2,2020.0,5.798
REGION,TUNCO2,2021.0,7.176
REGION,TUNCO2,2022.0,8.4425
REGION,TUNCO2,2023.0,9.9595
REGION,TUNCO2,2024.0,12.3892
REGION,TUNCO2,2025.0,13.8964
REGION,TUNCO2,2026.0,15.3917
REGION,TUNCO2,2027.0,14.9237
REGION,TUNCO2,2028.0,14.4406
REGION,TUNCO2,2029.0,14.643
REGION,TUNCO2,2030.0,15.7878
REGION,TUNCO2,2031.0,14.1487
REGION,TUNCO2,2032.0,12.9949
REGION,TUNCO2,2033.0,12.8969
REGION,TUNCO2,2034.0,12.7973
REGION,TUNCO2,2035.0,12.741
REGION,TUNCO2,2036.0,13.9919
REGION,TUNCO2,2037.0,16.3192
REGION,TUNCO2,2038.0,17.0871
REGION,TUNCO2,2039.0,16.6656
REGION,TUNCO2,2040.0,15.0656
REGION,TUNREN,2015.0,0.0
REGION,TUNREN,2016.0,0.0
REGION,TUNREN,2017.0,0.0
REGION,TUNREN,2018.0,0.0
REGION,TUNREN,2019.0,0.0
REGION,TUNREN,2020.0,0.0
REGION,TUNREN,2021.0,-85.0999
REGION,TUNREN,2022.0,-49.4226
REGION,TUNREN,2023.0,-62.4252
REGION,TUNREN,2024.0,-63.2897
REGION,TUNREN,2025.0,-72.6099
REGION,TUNREN,2026.0,-69.9992
REGION,TUNREN,2027.0,-75.307
REGION,TUNREN,2028.0,-78.0669
REGION,TUNREN,2029.0,-68.1372
REGION,TUNREN,2030.0,-53.1611
REGION,TUNREN,2031.0,-84.1206
REGION,TUNREN,2032.0,-108.2942
REGION,TUNREN,2033.0,-126.8443
REGION,TUNREN,2034.0,-145.3943
REGION,TUNREN,2035.0,-163.5305
REGION,TUNREN,2036.0,-172.505
REGION,TUNREN,2037.0,-178.9492
REGION,TUNREN,2038.0,-192.1875
REGION,TUNREN,2039.0,-214.7558
REGION,TUNREN,2040.0,-280.9557
REGION,TZACO2,2015.0,1.8059
REGION,TZACO2,2016.0,1.8427
REGION,TZACO2,2017.0,2.1373
REGION,TZACO2,2018.0,2.3199
REGION,TZACO2,2019.0,0.9795
REGION,TZACO2,2020.0,0.9809
REGION,TZACO2,2021.0,0.9885
REGION,TZACO2,2022.0,2.8551
REGION,TZACO2,2023.0,3.2365
REGION,TZACO2,2024.0,3.515
REGION,TZACO2,2025.0,5.1638
REGION,TZACO2,2026.0,5.1517
REGION,TZACO2,2027.0,8.0244
REGION,TZACO2,2028.0,12.0591
REGION,TZACO2,2029.0,15.0456
REGION,TZACO2,2030.0,20.3788
REGION,TZACO2,2031.0,20.3138
REGION,TZACO2,2032.0,22.5342
REGION,TZACO2,2033.0,25.1714
REGION,TZACO2,2034.0,27.7831
REGION,TZACO2,2035.0,31.4837
REGION,TZACO2,2036.0,34.3964
REGION,TZACO2,2037.0,37.5428
REGION,TZACO2,2038.0,40.329
REGION,TZACO2,2039.0,43.4434
REGION,TZACO2,2040.0,46.5646
REGION,UGACO2,2015.0,0.1012
REGION,UGACO2,2016.0,0.1012
REGION,UGACO2,2017.0,0.1012
REGION,UGACO2,2018.0,0.1012
REGION,UGACO2,2019.0,0.0975
REGION,UGACO2,2020.0,0.0975
REGION,UGACO2,2021.0,0.1002
REGION,UGACO2,2022.0,0.0953
REGION,UGACO2,2023.0,0.1812
REGION,UGACO2,2024.0,0.4166
REGION,UGACO2,2025.0,0.6966
REGION,UGACO2,2026.0,0.7929
REGION,UGACO2,2027.0,0.7909
REGION,UGACO2,2028.0,0.7982
REGION,UGACO2,2029.0,0.8621
REGION,UGACO2,2030.0,0.9203
REGION,UGACO2,2031.0,0.8991
REGION,UGACO2,2032.0,1.0902
REGION,UGACO2,2033.0,1.102
REGION,UGACO2,2034.0,1.0903
REGION,UGACO2,2035.0,1.0548
REGION,UGACO2,2036.0,1.0321
REGION,UGACO2,2037.0,1.0029
REGION,UGACO2,2038.0,0.9902
REGION,UGACO2,2039.0,0.9734
REGION,UGACO2,2040.0,0.9648
REGION,ZAFCO2,2015.0,188.182
REGION,ZAFCO2,2016.0,199.2437
REGION,ZAFCO2,2017.0,199.0936
REGION,ZAFCO2,2018.0,197.008
REGION,ZAFCO2,2019.0,208.9462
REGION,ZAFCO2,2020.0,203.9526
REGION,ZAFCO2,2021.0,215.3908
REGION,ZAFCO2,2022.0,232.5995
REGION,ZAFCO2,2023.0,251.8218
REGION,ZAFCO2,2024.0,257.8928
REGION,ZAFCO2,2025.0,253.0304
REGION,ZAFCO2,2026.0,263.0573
REGION,ZAFCO2,2027.0,264.2537
REGION,ZAFCO2,2028.0,265.2883
REGION,ZAFCO2,2029.0,261.7441
REGION,ZAFCO2,2030.0,250.8583
REGION,ZAFCO2,2031.0,264.7998
REGION,ZAFCO2,2032.0,269.1921
REGION,ZAFCO2,2033.0,272.764
REGION,ZAFCO2,2034.0,274.5491
REGION,ZAFCO2,2035.0,275.7504
REGION,ZAFCO2,2036.0,276.5785
REGION,ZAFCO2,2037.0,280.0945
REGION,ZAFCO2,2038.0,282.9755
REGION,ZAFCO2,2039.0,284.5714
REGION,ZAFCO2,2040.0,288.7947
REGION,ZAFREN,2015.0,0.0
REGION,ZAFREN,2016.0,0.0
REGION,ZAFREN,2017.0,0.0
REGION,ZAFREN,2018.0,0.0
REGION,ZAFREN,2019.0,0.0
REGION,ZAFREN,2020.0,0.0
REGION,ZAFREN,2021.0,-4708.6839
REGION,ZAFREN,2022.0,-1780.3753
REGION,ZAFREN,2023.0,-752.8589
REGION,ZAFREN,2024.0,-331.1641
REGION,ZAFREN,2025.0,-140.8603
REGION,ZAFREN,2026.0,-25.6159
REGION,ZAFREN,2027.0,-0.0
REGION,ZAFREN,2028.0,-0.0
REGION,ZAFREN,2029.0,-0.0
REGION,ZAFREN,2030.0,-0.0
REGION,ZAFREN,2031.0,-31.0179
REGION,ZAFREN,2032.0,-95.7619
REGION,ZAFREN,2033.0,-163.6788
REGION,ZAFREN,2034.0,-238.6937
REGION,ZAFREN,2035.0,-342.8904
REGION,ZAFREN,2036.0,-466.4526
REGION,ZAFREN,2037.0,-579.6887
REGION,ZAFREN,2038.0,-695.3873
REGION,ZAFREN,2039.0,-814.318
REGION,ZAFREN,2040.0,-849.4001
REGION,ZMBCO2,2015.0,0.417
REGION,ZMBCO2,2016.0,0.4173
REGION,ZMBCO2,2017.0,2.4872
REGION,ZMBCO2,2018.0,2.4872
REGION,ZMBCO2,2019.0,2.3095
REGION,ZMBCO2,2020.0,0.3923
REGION,ZMBCO2,2021.0,1.43
REGION,ZMBCO2,2022.0,2.5229
REGION,ZMBCO2,2023.0,2.5129
REGION,ZMBCO2,2024.0,2.5029
REGION,ZMBCO2,2025.0,5.9403
REGION,ZMBCO2,2026.0,6.833
REGION,ZMBCO2,2027.0,6.8231
REGION,ZMBCO2,2028.0,6.7612
REGION,ZMBCO2,2029.0,6.7513
REGION,ZMBCO2,2030.0,6.7662
REGION,ZMBCO2,2031.0,6.7314
REGION,ZMBCO2,2032.0,6.7214
REGION,ZMBCO2,2033.0,6.7114
REGION,ZMBCO2,2034.0,6.7015
REGION,ZMBCO2,2035.0,6.6915
REGION,ZMBCO2,2036.0,6.6818
REGION,ZMBCO2,2037.0,6.6721
REGION,ZMBCO2,2038.0,6.6624
REGION,ZMBCO2,2039.0,6.6527
REGION,ZMBCO2,2040.0,6.643
REGION,ZWECO2,2015.0,7.367
REGION,ZWECO2,2016.0,7.3355
REGION,ZWECO2,2017.0,7.4225
REGION,ZWECO2,2018.0,8.215
REGION,ZWECO2,2019.0,7.1886
REGION,ZWECO2,2020.0,4.3062
REGION,ZWECO2,2021.0,6.9427
REGION,ZWECO2,2022.0,10.1147
REGION,ZWECO2,2023.0,11.711
REGION,ZWECO2,2024.0,11.3454
REGION,ZWECO2,2025.0,10.9767
REGION,ZWECO2,2026.0,10.6111
REGION,ZWECO2,2027.0,10.2455
REGION,ZWECO2,2028.0,9.8799
REGION,ZWECO2,2029.0,12.1136
REGION,ZWECO2,2030.0,11.834
REGION,ZWECO2,2031.0,11.4684
REGION,ZWECO2,2032.0,11.1028
REGION,ZWECO2,2033.0,10.7372
REGION,ZWECO2,2034.0,10.3716
REGION,ZWECO2,2035.0,10.006
REGION,ZWECO2,2036.0,9.6409
REGION,ZWECO2,2037.0,9.2759
REGION,ZWECO2,2038.0,8.9109
REGION,ZWECO2,2039.0,8.5459
REGION,ZWECO2,2040.0,8.1809
